experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
rpmc,1000,3,3,2,351,14.082621082621083,401.7834757834758,4,392,25,414,0.3260423759828305
rpmc,1000,3,3,3,201,24.149253731343283,477.23880597014926,16,470,33,486,0.3427882698022443
rpmc,1000,3,3,4,139,25.60431654676259,414.53237410071944,19,408,33,422,0.4425880403168019
rpmc,1000,3,3,5,382,29.651832460732983,496.3821989528796,19,486,41,508,0.20230941636142621
rpmc,1000,3,3,6,301,29.81063122923588,306.2093023255814,20,297,41,316,0.6416536993918343
rpmc,1000,3,3,7,285,29.989473684210527,325.1122807017544,21,316,40,335,0.23124568890259686
rpmc,1000,3,3,8,150,30.446666666666665,461.43333333333334,24,455,39,470,0.6038971044934897
rpmc,1000,3,3,9,288,34.729166666666664,200.74305555555554,26,192,45,211,0.23998485684814913
rpmc,1000,3,3,10,201,33.92039800995025,439.910447761194,27,432,43,449,0.2869646635175672
rpmc,1000,3,3,11,226,37.91150442477876,423.4734513274336,30,415,48,432,0.35774371965286567
rpmc,1000,3,3,12,347,42.20461095100865,369.1066282420749,32,359,53,380,0.3946271004414199
rpmc,1000,3,3,13,316,42.287974683544306,472.1107594936709,33,462,53,483,0.5036251942289343
rpmc,1000,3,3,14,240,44.725,68.9375,37,60,54,79,0.4005932740083337
rpmc,1000,3,3,15,208,44.90384615384615,298.2980769230769,37,291,54,307,0.3286008173102106
rpmc,1000,3,3,16,274,46.25912408759124,452.57664233576645,37,444,56,462,0.3228841935008283
rpmc,1000,3,3,17,237,46.654008438818565,409.30801687763716,38,400,56,419,0.5761849011269697
rpmc,1000,3,3,18,332,50.68072289156626,258.23493975903614,39,249,62,268,0.5606487018111387
rpmc,1000,3,3,19,146,45.321917808219176,385.85616438356163,39,380,53,393,0.3980860952138615
rpmc,1000,3,3,20,143,46.27972027972028,328.53846153846155,40,322,54,336,0.3998489178597883
rpmc,1000,3,3,21,206,49.54368932038835,435.3009708737864,42,427,58,444,0.4038533463105388
rpmc,1000,3,3,22,79,47.392405063291136,496.43037974683546,42,492,54,503,0.818298390708162
rpmc,1000,3,3,24,316,54.765822784810126,314.2310126582278,45,304,66,325,0.42405852330169436
rpmc,1000,3,3,25,163,53.122699386503065,82.52760736196319,46,75,61,91,0.27502664599396
rpmc,1000,3,3,26,246,55.13008130081301,484.8414634146341,47,476,64,495,0.45690354534502114
