experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
rpmc,100,3,1,1,258,12.073643410852712,50.01550387596899,3,42,22,59,0.43427686243162195
rpmc,100,3,1,3,267,21.05992509363296,80.53183520599251,13,71,31,91,0.6004826679175215
rpmc,100,3,1,4,261,22.904214559386972,117.11111111111111,15,108,32,128,0.5099413832410353
rpmc,100,3,1,5,245,26.163265306122447,309.8775510204082,17,302,36,319,0.4660871263666898
rpmc,100,3,1,6,180,26.18888888888889,100.23333333333333,19,93,34,108,0.39019771568428513
rpmc,100,3,1,7,140,25.714285714285715,273.37857142857143,19,267,33,280,0.6488972011774812
rpmc,100,3,1,8,472,32.09322033898305,60.16949152542373,20,49,46,72,0.45068495674227194
rpmc,100,3,1,9,220,27.668181818181818,157.05,20,149,36,166,0.38839980928411516
rpmc,100,3,1,10,272,31.783088235294116,139.23529411764707,23,130,41,149,0.3535872543080674
rpmc,100,3,1,11,152,34.46052631578947,88.09868421052632,27,82,43,95,0.5645993790192908
rpmc,100,3,1,12,126,37.642857142857146,123.58730158730158,31,118,45,130,0.4568542706045371
rpmc,100,3,1,13,95,37.98947368421052,76.18947368421053,32,72,45,81,0.7518959786336691
rpmc,100,3,1,14,105,42.36190476190476,110.70476190476191,37,106,50,117,0.5788468986462495
rpmc,100,3,1,15,201,46.22885572139303,97.46268656716418,38,91,56,105,0.6590550332178112
rpmc,100,3,1,16,309,46.24595469255664,157.16181229773463,38,147,56,168,0.4808292445807679
rpmc,100,3,1,17,307,50.4527687296417,136.071661237785,41,126,61,151,0.6023822112809449
rpmc,100,3,1,18,214,51.80373831775701,68.0233644859813,43,60,61,77,0.33882928226824305
rpmc,100,3,1,19,147,49.53061224489796,83.36054421768708,43,77,57,90,0.4682894258266177
rpmc,100,3,1,20,207,53.608695652173914,119.32850241545894,45,112,63,127,0.5135778463772415
rpmc,100,3,1,21,182,55.77472527472528,419.64285714285717,48,413,64,428,0.48066744613373485
rpmc,100,3,1,22,207,56.77777777777778,477.6376811594203,49,470,65,487,0.6243148924830535
rpmc,100,3,1,23,186,56.903225806451616,231.56989247311827,50,224,65,240,0.44113178261339964
rpmc,100,3,1,24,152,58.453947368421055,106.23026315789474,51,100,68,113,0.725172284039974
rpmc,100,3,1,25,294,60.86054421768708,381.4251700680272,52,372,71,392,0.41185411471431893
rpmc,100,3,1,26,116,62.80172413793103,78.20689655172414,57,72,70,85,0.36349264222508737
rpmc,100,3,1,27,226,65.13716814159292,92.79646017699115,57,86,75,102,0.4548446224501076
rpmc,100,3,1,28,290,66.28275862068965,148.56206896551726,58,138,76,159,0.4944929802967759
rpmc,100,3,1,29,183,65.19672131147541,434.3224043715847,58,427,73,443,0.5509619224502051
rpmc,100,3,1,30,184,66.0,451.6032608695652,59,444,75,460,0.5262513762969759
rpmc,100,3,1,31,135,66.22962962962963,131.0,61,125,73,139,0.5656000222077602
rpmc,100,3,1,32,190,69.03684210526316,405.7263157894737,62,398,78,414,0.5089904012939516
rpmc,100,3,1,33,219,70.37899543378995,67.01826484018265,63,58,79,77,0.7780248038278397
rpmc,100,3,1,34,189,70.03703703703704,116.005291005291,63,108,78,124,0.3241410466824526
rpmc,100,3,1,35,68,69.05882352941177,474.02941176470586,65,470,74,479,0.23232244219281303
rpmc,100,3,1,36,206,75.63106796116504,211.25242718446603,67,205,85,219,0.6820480639833568
rpmc,100,3,1,37,239,78.90794979079497,375.4225941422594,70,367,89,384,0.5320686745575461
rpmc,100,3,1,38,100,74.52,419.06,70,413,80,426,0.6751289426749055
rpmc,100,3,1,39,310,81.39354838709677,102.35806451612903,71,93,92,113,0.22586030706835222
rpmc,100,3,1,40,62,75.2741935483871,444.96774193548384,71,441,81,450,0.7155413042386638
rpmc,100,3,1,42,283,82.37102473498233,83.63604240282686,72,75,93,93,0.6117737936929964
rpmc,100,3,1,43,104,77.25961538461539,137.04807692307693,72,131,83,144,0.48461520527859087
rpmc,100,3,1,44,160,77.80625,392.4,72,385,85,401,0.6455842559653924
rpmc,100,3,1,45,199,81.01507537688443,434.4673366834171,74,427,89,443,0.6035943700621292
rpmc,100,3,1,46,218,84.22935779816514,122.66055045871559,77,113,92,133,0.703857543656747
rpmc,100,3,1,47,94,84.74468085106383,344.13829787234044,80,339,91,351,0.4969551933203372
rpmc,100,3,1,48,256,87.46875,415.06640625,80,406,97,426,0.5801993120958399
rpmc,100,3,1,49,176,87.73863636363636,449.15340909090907,80,442,96,457,0.6716226925393525
rpmc,100,3,1,50,150,88.57333333333334,463.35333333333335,82,457,96,471,0.6131258114428842
rpmc,100,3,1,51,197,90.6751269035533,330.8172588832487,84,323,99,340,0.5590358764680239
rpmc,100,3,1,52,109,89.55045871559633,365.57798165137615,84,360,96,373,0.5882866469730613
rpmc,100,3,1,53,140,90.33571428571429,388.99285714285713,84,382,98,396,0.6150507303173376
rpmc,100,3,1,54,170,94.55294117647058,134.30588235294118,88,125,102,143,0.7141289797323538
rpmc,100,3,1,55,171,94.52631578947368,353.5497076023392,88,346,102,362,0.4755780834860066
rpmc,100,3,1,56,172,95.74418604651163,475.1046511627907,88,468,104,483,0.4868782914493213
rpmc,100,3,1,57,120,95.01666666666667,401.84166666666664,89,396,102,409,0.3295997198815613
rpmc,100,3,1,58,287,99.06620209059234,114.16724738675958,90,105,109,125,0.5452339779177301
rpmc,100,3,1,59,76,94.46052631578948,435.8157894736842,90,431,100,442,0.4336508731277348
rpmc,100,3,1,60,140,96.58571428571429,94.95,92,87,102,104,0.7860543504578444
rpmc,100,3,1,61,288,101.12152777777777,375.90972222222223,92,366,111,387,0.5356341518102734
rpmc,100,3,1,62,302,103.80794701986756,423.5132450331126,94,414,114,434,0.46260277128093547
rpmc,100,3,1,63,238,104.02941176470588,292.6344537815126,95,285,114,301,0.4992902175148181
rpmc,100,3,1,64,174,103.01724137931035,341.68390804597703,95,335,111,350,0.2131731273583933
rpmc,100,3,1,66,162,104.61111111111111,442.179012345679,97,435,113,449,0.5404203283334145
