experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
betaEstrodiol,10,3,6,vacuole,1,0,58,117,17,5,12,17,18,21
betaEstrodiol,10,3,6,vacuole,2,0,146,234,13,18,4,13,31,22
betaEstrodiol,10,3,6,vacuole,3,0,17,20,13,8,6,13,12,11
betaEstrodiol,10,3,6,vacuole,4,0,22,36,15,19,12,15,25,18
betaEstrodiol,10,3,6,vacuole,5,0,11,16,21,4,9,21,8,13
betaEstrodiol,10,3,6,vacuole,6,0,192,323,16,6,3,16,23,22
betaEstrodiol,10,3,6,vacuole,7,0,76,135,20,12,7,20,27,16
betaEstrodiol,10,3,6,vacuole,8,0,51,64,16,2,9,16,10,17
betaEstrodiol,10,3,6,vacuole,9,0,102,234,22,4,5,22,17,23
betaEstrodiol,10,3,6,vacuole,10,0,43,84,15,2,1,15,14,8
betaEstrodiol,10,3,6,vacuole,11,0,16,20,12,7,5,12,11,10
betaEstrodiol,10,3,6,vacuole,12,0,121,168,20,4,3,20,16,17
betaEstrodiol,10,3,6,vacuole,13,0,195,414,23,3,2,23,26,20
betaEstrodiol,10,3,6,vacuole,14,0,166,240,15,3,2,15,19,17
betaEstrodiol,10,3,6,vacuole,15,0,39,49,16,15,4,16,22,11
betaEstrodiol,10,3,6,vacuole,16,0,92,225,12,4,1,12,19,16
betaEstrodiol,10,3,6,vacuole,17,0,113,210,17,3,1,17,17,16
betaEstrodiol,10,3,6,vacuole,19,0,385,624,18,3,3,18,27,29
betaEstrodiol,10,3,6,vacuole,20,0,7,8,22,1,7,22,5,9
betaEstrodiol,10,3,6,vacuole,21,0,89,187,15,6,4,15,23,15
betaEstrodiol,10,3,6,vacuole,22,0,11,12,22,9,3,22,13,6
betaEstrodiol,10,3,6,vacuole,23,0,10,16,17,3,3,17,7,7
betaEstrodiol,10,3,6,vacuole,24,0,20,25,16,14,7,16,19,12
betaEstrodiol,10,3,6,vacuole,25,0,47,56,21,5,7,21,13,14
betaEstrodiol,10,3,6,vacuole,26,0,140,182,22,3,7,22,17,20
betaEstrodiol,10,3,6,vacuole,27,0,58,99,26,11,1,26,22,10
betaEstrodiol,10,3,6,vacuole,28,0,248,486,18,2,3,18,20,30
betaEstrodiol,10,3,6,vacuole,29,0,46,81,14,10,6,14,19,15
betaEstrodiol,10,3,6,vacuole,30,0,33,42,15,16,1,15,22,8
betaEstrodiol,10,3,6,vacuole,31,0,44,56,21,12,4,21,19,12
betaEstrodiol,10,3,6,vacuole,32,0,116,234,23,1,4,23,14,22
betaEstrodiol,10,3,6,vacuole,33,0,224,420,23,3,21,23,24,41
betaEstrodiol,10,3,6,vacuole,36,0,47,70,18,3,6,18,13,13
betaEstrodiol,10,3,6,vacuole,37,0,120,176,20,8,4,20,24,15
betaEstrodiol,10,3,6,vacuole,38,0,101,168,23,11,7,23,25,19
betaEstrodiol,10,3,6,vacuole,40,0,17,20,23,7,15,23,11,20
betaEstrodiol,10,3,6,vacuole,41,0,21,25,19,2,3,19,7,8
betaEstrodiol,10,3,6,vacuole,42,0,364,600,23,1,1,23,31,21
betaEstrodiol,10,3,6,vacuole,43,0,28,42,23,5,2,23,12,8
betaEstrodiol,10,3,6,vacuole,44,0,1,1,14,8,6,14,9,7
betaEstrodiol,10,3,6,vacuole,45,0,215,432,23,3,1,23,27,19
betaEstrodiol,10,3,6,vacuole,47,0,22,45,20,6,6,20,11,15
betaEstrodiol,10,3,6,vacuole,48,0,191,289,21,6,1,21,23,18
betaEstrodiol,10,3,6,vacuole,49,0,14,30,26,8,1,26,13,7
betaEstrodiol,10,3,6,vacuole,50,0,191,340,24,5,2,24,25,19
