organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,0,3,200.0,43,2.0,2.0,11,10,6,13,11,7
peroxisome,0,4,146.0,352,7.0,7.0,25,8,13,32,9,14
peroxisome,0,5,221.0,172,1.0,1.0,18,10,1,19,11,2
peroxisome,0,5,221.0,219,6.0,8.0,18,10,0,22,11,2
peroxisome,0,6,191.0,29,21.0,42.0,8,2,6,15,5,8
peroxisome,0,6,191.0,82,9.0,16.0,12,2,7,16,4,9
peroxisome,0,8,222.0,17,7.0,8.0,8,5,1,12,6,3
peroxisome,0,8,222.0,83,6.0,16.0,13,6,0,17,8,2
peroxisome,0,9,174.0,149,14.0,54.0,14,12,3,20,15,6
peroxisome,0,10,194.0,18,1.0,1.0,10,9,4,11,10,5
peroxisome,0,13,197.0,241,5.0,6.0,20,5,7,23,6,9
peroxisome,0,14,204.0,173,6.0,8.0,16,1,8,20,3,9
peroxisome,0,15,205.0,10,2.0,2.0,8,7,2,10,8,3
peroxisome,0,18,199.0,319,12.0,20.0,23,12,6,28,14,8
peroxisome,0,18,199.0,379,7.0,16.0,29,10,3,33,12,5
peroxisome,0,18,199.0,392,11.0,30.0,29,1,1,34,4,3
peroxisome,0,21,192.0,30,1.0,1.0,11,5,2,12,6,3
peroxisome,0,21,192.0,44,15.0,36.0,10,6,1,16,9,3
peroxisome,0,21,192.0,261,3.0,3.0,21,9,0,24,10,1
peroxisome,0,21,192.0,303,6.0,8.0,22,1,10,26,2,12
peroxisome,0,22,71.0,105,3.0,4.0,14,3,2,16,4,4
peroxisome,0,26,241.0,344,5.0,8.0,25,3,10,29,4,12
peroxisome,0,26,241.0,345,9.0,24.0,25,17,6,29,19,9
peroxisome,0,27,206.0,19,3.0,3.0,9,11,4,12,12,5
peroxisome,0,27,206.0,151,50.0,90.0,12,12,5,22,15,8
peroxisome,0,28,181.0,11,19.0,45.0,7,3,2,12,6,5
peroxisome,0,28,181.0,106,22.0,42.0,13,0,7,20,2,10
peroxisome,0,28,181.0,393,7.0,8.0,29,9,6,33,10,8
peroxisome,0,29,176.0,242,2.0,2.0,21,1,2,23,2,3
peroxisome,0,32,143.0,222,2.0,2.0,19,6,0,21,7,1
peroxisome,0,34,201.0,108,44.0,81.0,12,12,9,21,15,12
peroxisome,0,34,201.0,287,13.0,20.0,22,8,12,27,10,14
peroxisome,0,36,196.0,125,3.0,3.0,15,4,0,18,5,1
peroxisome,0,37,197.0,286,14.0,16.0,19,5,0,27,7,1
peroxisome,0,38,182.0,380,13.0,24.0,28,3,6,34,5,8
peroxisome,0,39,203.0,20,6.0,6.0,9,9,10,12,10,12
peroxisome,0,39,203.0,262,33.0,64.0,19,0,7,27,2,11
peroxisome,0,39,203.0,346,23.0,63.0,24,0,9,31,3,12
peroxisome,0,42,179.0,154,1.0,1.0,16,0,5,17,1,6
peroxisome,0,42,179.0,366,54.0,90.0,24,1,4,34,4,7
peroxisome,0,43,137.0,31,8.0,16.0,9,5,2,13,7,4
peroxisome,0,43,137.0,46,3.0,4.0,12,5,3,14,7,4
peroxisome,0,43,137.0,64,4.0,6.0,13,6,2,16,7,4
peroxisome,0,44,188.0,21,4.0,4.0,9,3,12,13,4,13
peroxisome,0,44,188.0,63,3.0,3.0,12,5,14,15,6,15
peroxisome,0,44,188.0,304,23.0,63.0,21,2,13,28,5,16
peroxisome,0,45,63.0,243,1.0,1.0,21,4,2,22,5,3
peroxisome,0,46,204.0,48,36.0,72.0,9,10,8,17,13,11
peroxisome,0,46,204.0,305,9.0,15.0,22,1,13,27,2,16
peroxisome,0,48,176.0,3,10.0,16.0,6,4,5,10,6,7
peroxisome,0,50,197.0,22,17.0,54.0,7,4,4,13,7,7
peroxisome,0,50,197.0,49,1.0,1.0,12,5,13,13,6,14
peroxisome,0,50,197.0,65,3.0,4.0,12,5,13,14,6,15
peroxisome,0,50,197.0,85,9.0,16.0,12,4,13,16,6,15
peroxisome,0,50,197.0,127,58.0,108.0,12,13,8,24,16,11
peroxisome,0,50,197.0,177,26.0,54.0,16,7,14,22,10,17
peroxisome,0,51,209.0,13,10.0,30.0,7,9,2,12,11,5
peroxisome,0,51,209.0,23,58.0,128.0,7,5,1,15,9,5
peroxisome,0,53,191.0,355,13.0,45.0,26,6,12,31,9,15
peroxisome,0,54,196.0,178,35.0,81.0,15,12,5,24,15,8
peroxisome,0,54,196.0,265,8.0,18.0,21,12,3,24,14,6
peroxisome,0,54,196.0,306,6.0,8.0,22,11,2,26,12,4
peroxisome,0,56,74.0,263,19.0,54.0,20,1,2,26,4,5
peroxisome,0,57,224.0,66,6.0,6.0,12,3,6,15,4,8
peroxisome,0,57,224.0,264,1.0,1.0,22,2,7,23,3,8
peroxisome,0,58,157.0,86,11.0,20.0,12,10,6,17,12,8
peroxisome,0,58,157.0,156,4.0,4.0,16,12,9,20,13,10
peroxisome,0,58,157.0,196,1.0,1.0,19,6,13,20,7,14
peroxisome,0,59,225.0,223,10.0,10.0,17,3,11,27,4,12
peroxisome,0,59,225.0,367,2.0,2.0,28,10,11,30,11,12
peroxisome,0,60,130.0,246,10.0,18.0,19,4,7,25,7,8
peroxisome,0,62,136.0,87,4.0,4.0,13,7,7,15,8,9
peroxisome,0,62,136.0,109,8.0,12.0,14,6,7,17,8,9
peroxisome,0,62,136.0,155,10.0,18.0,16,6,6,19,8,9
peroxisome,0,64,195.0,110,25.0,54.0,13,5,4,19,8,7
peroxisome,0,64,195.0,225,29.0,63.0,17,9,12,24,12,15
peroxisome,0,66,131.0,198,8.0,18.0,18,6,4,21,8,7
peroxisome,0,66,131.0,226,1.0,1.0,20,7,5,21,8,6
peroxisome,0,67,420.0,111,27.0,72.0,12,11,19,20,14,22
peroxisome,0,67,420.0,197,16.0,24.0,16,2,15,22,4,17
peroxisome,0,67,420.0,347,30.0,54.0,22,5,16,31,7,19
peroxisome,0,67,420.0,368,1.0,1.0,29,4,14,30,5,15
peroxisome,0,67,420.0,381,6.0,12.0,29,4,13,32,6,15
peroxisome,0,68,208.0,383,4.0,4.0,28,10,9,32,11,10
peroxisome,0,69,110.0,307,3.0,3.0,23,6,8,26,7,9
peroxisome,0,70,240.0,50,24.0,54.0,10,10,11,16,13,14
peroxisome,0,70,240.0,228,14.0,30.0,18,5,14,23,7,17
peroxisome,0,70,240.0,382,6.0,10.0,28,3,6,33,5,7
peroxisome,0,71,257.0,348,42.0,72.0,24,5,14,32,8,17
peroxisome,0,72,65.0,227,18.0,45.0,18,2,5,23,5,8
peroxisome,0,73,218.0,67,5.0,8.0,11,5,14,15,7,15
peroxisome,0,73,218.0,128,14.0,36.0,13,3,0,19,6,2
peroxisome,0,73,218.0,229,8.0,10.0,18,13,10,23,14,12
peroxisome,0,73,218.0,384,8.0,8.0,29,10,7,33,11,9
peroxisome,0,75,182.0,129,3.0,4.0,15,5,1,17,6,3
peroxisome,0,75,182.0,157,17.0,36.0,15,7,1,19,10,4
peroxisome,0,75,182.0,199,12.0,36.0,18,6,1,22,9,4
peroxisome,0,76,206.0,68,29.0,72.0,10,3,11,18,6,14
peroxisome,0,77,175.0,52,3.0,4.0,12,10,3,14,11,5
peroxisome,0,77,175.0,130,8.0,20.0,14,9,3,19,11,5
peroxisome,0,79,195.0,24,1.0,1.0,10,1,7,11,2,8
peroxisome,0,79,195.0,51,7.0,20.0,10,0,6,15,2,8
peroxisome,0,79,195.0,88,3.0,3.0,13,8,0,16,9,1
peroxisome,0,79,195.0,112,4.0,4.0,14,0,6,18,1,7
peroxisome,0,79,195.0,113,1.0,1.0,15,8,1,16,9,2
peroxisome,0,79,195.0,356,3.0,3.0,27,1,9,30,2,10
peroxisome,0,79,195.0,357,1.0,1.0,28,6,13,29,7,14
peroxisome,0,82,182.0,53,12.0,30.0,10,11,1,15,14,3
peroxisome,0,82,182.0,309,11.0,12.0,21,12,0,27,13,2
peroxisome,0,83,215.0,4,6.0,12.0,7,4,5,10,6,7
peroxisome,0,83,215.0,69,4.0,4.0,12,11,1,14,12,3
peroxisome,0,85,252.0,132,14.0,30.0,14,16,13,19,19,15
peroxisome,0,85,252.0,158,8.0,8.0,15,9,14,19,10,16
peroxisome,0,85,252.0,288,5.0,6.0,22,14,2,25,16,3
peroxisome,0,85,252.0,385,2.0,2.0,29,8,9,31,9,10
peroxisome,0,86,231.0,308,19.0,36.0,22,1,12,28,3,15
peroxisome,0,87,193.0,89,31.0,48.0,11,1,6,19,3,9
peroxisome,0,88,211.0,231,5.0,6.0,19,8,3,22,9,5
peroxisome,0,89,101.0,230,15.0,30.0,17,5,3,22,7,6
peroxisome,0,89,101.0,266,10.0,16.0,21,5,4,25,7,6
peroxisome,0,91,237.0,90,7.0,10.0,13,12,4,18,13,6
peroxisome,0,92,89.0,267,7.0,12.0,21,4,6,24,6,8
peroxisome,0,93,242.0,395,18.0,54.0,28,8,6,34,11,9
peroxisome,0,94,161.0,54,3.0,4.0,12,6,4,14,7,6
peroxisome,0,94,161.0,202,1.0,1.0,19,5,2,20,6,3
peroxisome,0,95,290.0,247,17.0,45.0,19,1,4,24,4,7
peroxisome,0,96,249.0,320,7.0,10.0,23,2,3,28,4,4
peroxisome,0,96,249.0,386,20.0,54.0,27,5,2,33,8,5
peroxisome,0,97,168.0,55,24.0,45.0,10,7,6,15,10,9
peroxisome,0,98,299.0,25,3.0,4.0,9,13,3,11,14,5
peroxisome,0,98,299.0,133,25.0,42.0,13,11,0,20,14,2
peroxisome,0,99,140.0,203,9.0,12.0,19,10,7,22,12,9
peroxisome,0,99,140.0,248,2.0,2.0,21,10,7,22,12,8
peroxisome,0,100,216.0,268,25.0,36.0,19,11,10,25,13,13
peroxisome,0,101,251.0,180,11.0,20.0,17,14,14,22,16,16
peroxisome,0,101,251.0,204,12.0,24.0,17,13,5,23,15,7
peroxisome,0,101,251.0,289,3.0,3.0,22,13,16,25,14,17
peroxisome,0,101,251.0,334,5.0,5.0,24,12,4,29,13,5
peroxisome,0,102,207.0,91,15.0,42.0,11,12,9,18,15,11
peroxisome,0,102,207.0,269,2.0,2.0,22,13,4,24,14,5
peroxisome,0,102,207.0,358,5.0,6.0,27,8,12,30,9,14
peroxisome,0,102,207.0,359,6.0,6.0,27,10,2,30,11,4
peroxisome,0,102,207.0,369,27.0,63.0,27,10,8,34,13,11
peroxisome,0,103,172.0,159,3.0,3.0,16,3,15,19,4,16
peroxisome,0,103,172.0,249,12.0,24.0,20,6,14,24,9,16
peroxisome,0,106,239.0,5,8.0,16.0,6,9,9,10,11,11
peroxisome,0,106,239.0,115,28.0,63.0,12,11,13,19,14,16
peroxisome,0,106,239.0,250,25.0,54.0,19,10,13,25,13,16
peroxisome,0,106,239.0,360,29.0,72.0,24,11,12,32,14,15
peroxisome,0,109,66.0,206,3.0,4.0,18,3,2,20,4,4
peroxisome,0,109,66.0,251,20.0,36.0,19,3,2,25,5,5
peroxisome,0,111,172.0,207,8.0,10.0,18,10,1,23,12,2
peroxisome,0,111,172.0,252,14.0,24.0,19,5,0,25,7,2
peroxisome,0,111,172.0,271,15.0,45.0,20,0,8,25,3,11
peroxisome,0,112,156.0,253,10.0,10.0,18,7,5,23,8,7
peroxisome,0,113,203.0,399,4.0,4.0,30,9,4,34,10,5
peroxisome,0,114,115.0,57,7.0,8.0,11,2,4,15,3,6
peroxisome,0,115,488.0,6,28.0,54.0,6,13,6,12,16,9
peroxisome,0,115,488.0,34,5.0,6.0,10,13,1,13,14,3
peroxisome,0,115,488.0,36,9.0,24.0,10,19,15,14,22,17
peroxisome,0,115,488.0,70,8.0,16.0,11,13,1,15,15,3
peroxisome,0,115,488.0,71,4.0,4.0,11,20,5,15,21,6
peroxisome,0,115,488.0,291,6.0,8.0,22,13,0,26,14,2
peroxisome,0,115,488.0,335,2.0,2.0,26,2,5,28,3,6
peroxisome,0,117,164.0,349,12.0,20.0,25,14,3,30,16,5
peroxisome,0,119,220.0,136,3.0,3.0,14,6,12,17,7,13
peroxisome,0,119,220.0,137,5.0,8.0,15,15,8,19,16,10
peroxisome,0,119,220.0,162,12.0,28.0,13,6,12,20,8,14
peroxisome,0,119,220.0,233,9.0,12.0,20,6,12,23,8,14
peroxisome,0,121,194.0,163,16.0,24.0,15,7,1,21,9,3
peroxisome,0,121,194.0,336,3.0,3.0,24,1,3,27,2,4
peroxisome,0,121,194.0,337,4.0,4.0,25,6,2,29,7,3
peroxisome,0,122,154.0,396,2.0,2.0,30,5,3,32,6,4
peroxisome,0,124,340.0,208,73.0,132.0,13,1,18,24,5,21
peroxisome,0,124,340.0,387,2.0,2.0,29,11,8,31,12,9
peroxisome,0,126,163.0,255,27.0,63.0,18,6,6,25,9,9
peroxisome,0,127,211.0,293,15.0,30.0,21,9,0,26,11,3
peroxisome,0,127,211.0,321,1.0,1.0,25,0,3,26,1,4
peroxisome,0,130,184.0,371,7.0,8.0,28,7,4,32,8,6
peroxisome,0,131,241.0,2,3.0,3.0,6,7,3,9,8,4
peroxisome,0,131,241.0,73,21.0,54.0,11,12,7,17,15,10
peroxisome,0,132,55.0,72,2.0,2.0,13,3,3,15,4,4
peroxisome,0,133,217.0,59,15.0,45.0,10,12,9,15,15,12
peroxisome,0,133,217.0,310,25.0,54.0,22,12,9,28,15,12
peroxisome,0,134,232.0,338,11.0,24.0,24,1,2,30,3,4
peroxisome,0,134,232.0,370,3.0,4.0,29,1,3,31,2,5
peroxisome,0,135,295.0,7,5.0,6.0,7,10,3,10,11,5
peroxisome,0,135,295.0,76,52.0,108.0,10,18,8,19,21,12
peroxisome,0,136,196.0,256,27.0,54.0,17,10,10,23,13,13
peroxisome,0,136,196.0,294,20.0,45.0,22,9,10,27,12,13
peroxisome,0,138,218.0,26,18.0,45.0,8,2,2,13,5,5
peroxisome,0,138,218.0,164,12.0,30.0,15,1,11,20,3,14
peroxisome,0,139,211.0,8,3.0,4.0,7,13,3,9,14,5
peroxisome,0,139,211.0,15,10.0,12.0,8,12,3,11,14,5
peroxisome,0,139,211.0,165,17.0,28.0,13,0,4,20,2,6
peroxisome,0,140,217.0,75,1.0,1.0,13,9,6,14,10,7
peroxisome,0,140,217.0,295,1.0,1.0,23,12,11,24,13,12
peroxisome,0,140,217.0,325,24.0,54.0,23,16,5,29,19,8
peroxisome,0,140,217.0,362,5.0,6.0,28,16,4,31,17,6
peroxisome,0,144,183.0,37,16.0,36.0,10,10,5,14,13,8
peroxisome,0,144,183.0,141,43.0,96.0,13,10,3,21,13,7
peroxisome,0,146,267.0,140,24.0,63.0,13,4,0,20,7,3
peroxisome,0,146,267.0,209,9.0,20.0,17,2,3,22,4,5
peroxisome,0,148,180.0,28,2.0,2.0,10,10,4,12,11,5
peroxisome,0,148,180.0,77,6.0,6.0,12,3,13,15,4,15
peroxisome,0,148,180.0,388,2.0,2.0,29,2,5,31,3,6
peroxisome,0,149,124.0,92,5.0,6.0,13,3,6,16,5,7
peroxisome,0,150,170.0,296,3.0,3.0,22,5,7,25,6,8
peroxisome,0,152,235.0,9,8.0,12.0,7,3,5,10,5,7
peroxisome,0,152,235.0,38,2.0,2.0,11,7,0,13,8,1
peroxisome,0,152,235.0,235,1.0,1.0,20,11,1,21,12,2
peroxisome,0,152,235.0,275,5.0,8.0,20,11,1,24,13,2
peroxisome,0,155,53.0,93,12.0,16.0,12,1,4,16,3,6
peroxisome,0,156,230.0,372,14.0,30.0,27,0,6,32,3,8
peroxisome,0,158,121.0,312,14.0,36.0,21,1,3,27,3,6
peroxisome,0,159,240.0,143,5.0,6.0,15,15,10,18,16,12
peroxisome,0,159,240.0,276,23.0,63.0,19,14,10,26,17,13
peroxisome,0,159,240.0,327,12.0,28.0,23,14,7,30,16,9
peroxisome,0,160,218.0,326,6.0,12.0,24,10,6,27,12,8
peroxisome,0,160,218.0,340,2.0,2.0,26,10,5,27,12,6
peroxisome,0,161,197.0,39,14.0,36.0,9,12,6,13,15,9
peroxisome,0,161,197.0,142,2.0,2.0,16,12,11,18,13,12
peroxisome,0,161,197.0,339,8.0,10.0,24,9,11,29,10,13
peroxisome,0,165,205.0,187,19.0,32.0,13,12,1,21,14,3
peroxisome,0,167,200.0,145,5.0,12.0,14,4,9,17,6,11
peroxisome,0,167,200.0,186,10.0,20.0,16,4,9,21,6,11
peroxisome,0,167,200.0,277,19.0,54.0,20,4,9,26,7,12
peroxisome,0,168,138.0,144,9.0,20.0,14,3,7,19,5,9
peroxisome,0,168,138.0,168,3.0,4.0,17,3,8,19,5,9
peroxisome,0,168,138.0,211,1.0,1.0,19,9,7,20,10,8
peroxisome,0,170,102.0,94,1.0,1.0,14,5,6,15,6,7
peroxisome,0,173,217.0,95,38.0,72.0,11,12,11,19,15,14
peroxisome,0,173,217.0,341,19.0,24.0,24,12,11,30,14,13
peroxisome,0,174,279.0,79,10.0,20.0,11,0,8,16,2,10
peroxisome,0,174,279.0,146,10.0,20.0,14,11,0,19,13,2
peroxisome,0,174,279.0,169,4.0,4.0,16,5,0,20,6,1
peroxisome,0,175,171.0,188,14.0,45.0,15,7,8,20,10,11
peroxisome,0,175,171.0,212,5.0,12.0,18,7,9,21,9,11
