organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,8,90,162.0,210,2.0,2.0,14,1,8,16,2,9
LD,8,90,162.0,250,1.0,1.0,15,8,3,16,9,4
LD,8,92,139.0,36,1.0,1.0,10,6,7,11,7,8
LD,8,92,139.0,131,52.0,96.0,10,10,3,18,13,7
LD,8,92,139.0,167,12.0,27.0,12,7,1,15,10,4
LD,8,92,139.0,251,16.0,36.0,15,7,1,18,11,4
LD,8,92,139.0,381,10.0,24.0,17,7,1,21,10,3
LD,8,92,139.0,440,7.0,16.0,20,10,6,24,12,8
LD,8,92,139.0,475,6.0,12.0,23,10,5,26,12,7
LD,8,93,228.0,286,1.0,1.0,16,9,16,17,10,17
LD,8,93,228.0,382,8.0,10.0,16,8,1,21,9,3
LD,8,94,191.0,84,51.0,90.0,9,10,10,15,13,15
LD,8,94,191.0,168,27.0,60.0,13,10,12,18,13,16
LD,8,94,191.0,252,18.0,32.0,14,10,10,18,12,14
LD,8,96,280.0,37,4.0,8.0,10,5,2,12,7,4
LD,8,96,280.0,133,12.0,24.0,11,6,0,15,8,3
LD,8,96,280.0,211,3.0,4.0,14,6,0,16,7,2
LD,8,96,280.0,351,2.0,2.0,18,6,0,19,7,2
LD,8,96,280.0,384,3.0,4.0,19,6,1,21,8,2
LD,8,97,214.0,253,10.0,24.0,14,6,5,18,9,7
LD,8,98,250.0,132,35.0,75.0,10,4,10,15,7,15
LD,8,98,250.0,134,13.0,36.0,10,5,6,14,8,9
LD,8,98,250.0,135,5.0,6.0,11,6,9,14,7,11
LD,8,98,250.0,169,17.0,48.0,10,6,4,16,8,8
LD,8,98,250.0,212,14.0,18.0,13,5,1,15,8,4
LD,8,98,250.0,213,5.0,8.0,13,5,4,17,7,5
LD,8,98,250.0,287,14.0,45.0,15,6,4,20,9,7
LD,8,98,250.0,321,56.0,105.0,15,5,1,22,8,6
LD,8,98,250.0,352,3.0,4.0,18,5,13,20,6,15
LD,8,98,250.0,383,1.0,1.0,19,3,9,20,4,10
LD,8,98,250.0,408,3.0,4.0,19,5,13,21,6,15
LD,8,100,77.0,85,13.0,24.0,10,6,0,14,8,3
LD,8,103,171.0,38,2.0,2.0,9,4,7,11,5,8
LD,8,103,171.0,137,4.0,4.0,12,11,3,14,13,4
LD,8,103,171.0,215,2.0,2.0,14,10,3,16,11,4
LD,8,103,171.0,254,1.0,1.0,15,9,4,16,10,5
LD,8,104,264.0,39,3.0,3.0,9,13,9,12,14,10
LD,8,104,264.0,86,2.0,2.0,11,5,11,12,6,13
LD,8,104,264.0,136,18.0,36.0,10,1,7,14,4,10
LD,8,104,264.0,170,69.0,120.0,9,14,2,17,17,7
LD,8,104,264.0,214,10.0,16.0,12,4,11,16,6,13
LD,8,104,264.0,322,1.0,1.0,17,10,14,18,11,15
LD,8,104,264.0,354,21.0,42.0,17,15,4,24,18,6
LD,8,104,264.0,387,7.0,12.0,15,18,8,21,20,9
LD,8,104,264.0,426,8.0,9.0,20,14,8,23,15,11
LD,8,104,264.0,427,4.0,6.0,21,15,5,24,17,6
LD,8,104,264.0,441,1.0,1.0,22,9,13,23,10,14
LD,8,105,229.0,138,4.0,8.0,11,11,11,13,13,13
LD,8,105,229.0,255,4.0,8.0,14,7,14,16,9,16
LD,8,105,229.0,353,17.0,30.0,16,6,14,21,9,16
LD,8,107,213.0,171,8.0,12.0,12,4,9,15,6,11
LD,8,107,213.0,385,9.0,16.0,17,2,2,21,4,4
LD,8,107,213.0,425,3.0,4.0,20,2,2,22,3,4
LD,8,108,179.0,87,3.0,4.0,11,7,0,13,9,1
LD,8,108,179.0,172,4.0,6.0,11,6,6,14,7,8
LD,8,108,179.0,173,19.0,45.0,10,6,4,15,9,7
LD,8,108,179.0,256,2.0,2.0,15,4,1,17,5,2
LD,8,108,179.0,257,24.0,60.0,14,5,5,19,8,9
LD,8,108,179.0,386,31.0,96.0,14,4,7,22,7,11
LD,8,108,179.0,442,4.0,8.0,22,4,8,24,6,10
LD,8,108,179.0,461,16.0,30.0,20,5,0,25,7,3
LD,8,111,211.0,40,1.0,1.0,10,6,9,11,7,10
LD,8,111,211.0,174,1.0,1.0,13,14,12,14,15,13
LD,8,111,211.0,258,44.0,108.0,12,11,10,21,15,13
LD,8,111,211.0,355,5.0,6.0,18,11,10,21,13,11
LD,8,111,211.0,388,30.0,32.0,15,12,3,23,14,5
LD,8,112,209.0,88,4.0,6.0,10,7,5,13,9,6
LD,8,112,209.0,139,1.0,1.0,12,3,3,13,4,4
LD,8,112,209.0,443,2.0,2.0,21,6,4,23,7,5
LD,8,116,283.0,175,8.0,16.0,11,9,1,15,11,3
LD,8,116,283.0,176,3.0,4.0,13,14,5,15,15,7
LD,8,116,283.0,216,5.0,8.0,12,2,7,16,4,8
LD,8,116,283.0,288,10.0,20.0,14,14,5,19,16,7
LD,8,116,283.0,323,5.0,12.0,17,14,5,20,16,7
LD,8,118,308.0,324,2.0,2.0,16,12,16,18,13,17
LD,8,118,308.0,356,4.0,4.0,17,13,1,21,14,2
LD,8,118,308.0,444,2.0,2.0,22,5,4,24,6,5
LD,8,120,224.0,140,6.0,12.0,11,9,12,14,11,14
LD,8,120,224.0,178,2.0,2.0,13,14,12,15,15,13
LD,8,120,224.0,217,2.0,2.0,13,7,15,15,8,16
