organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,8,1,204.0,65535,322.0,7140.0,5,0,0,33,17,15
ER,8,2,171.0,65535,163.0,3640.0,7,0,0,27,13,14
ER,8,3,93.0,65535,127.0,2300.0,4,0,0,27,10,10
ER,8,4,135.0,65535,299.0,3276.0,6,1,0,27,13,13
ER,8,5,211.0,65535,367.0,5236.0,5,0,0,27,17,14
ER,8,6,230.0,65535,403.0,6358.0,5,1,0,27,18,17
ER,8,7,256.0,65535,416.0,6720.0,6,1,0,27,21,16
ER,8,8,243.0,65535,471.0,6144.0,5,1,0,29,17,16
ER,8,9,204.0,65535,196.0,4160.0,8,0,2,28,13,18
ER,8,10,176.0,65535,356.0,4116.0,6,1,0,27,15,14
ER,8,12,197.0,65535,450.0,5400.0,6,1,0,30,16,15
ER,8,13,242.0,65535,543.0,7038.0,6,1,0,29,18,18
ER,8,14,223.0,65535,501.0,5670.0,5,0,0,26,18,15
ER,8,15,111.0,65535,333.0,3388.0,6,0,0,28,11,14
ER,8,16,186.0,65535,457.0,5040.0,7,0,0,28,16,15
ER,8,17,181.0,65535,329.0,4160.0,6,1,0,26,14,16
ER,8,18,236.0,65535,440.0,6120.0,5,0,0,29,17,15
ER,8,20,223.0,65535,434.0,5865.0,5,0,0,28,17,15
ER,8,21,102.0,65535,178.0,2904.0,7,1,0,29,12,12
ER,8,22,182.0,65535,399.0,4485.0,5,2,0,28,15,15
ER,8,23,197.0,65535,476.0,4928.0,6,0,0,28,14,16
ER,8,24,217.0,65535,491.0,6630.0,7,1,0,33,16,17
ER,8,25,229.0,65535,538.0,5610.0,6,2,0,28,17,17
ER,8,26,120.0,65535,338.0,3168.0,7,1,0,29,13,12
ER,8,27,360.0,65535,847.0,7942.0,8,2,0,27,24,19
ER,8,28,373.0,65535,821.0,11616.0,7,2,0,29,26,22
ER,8,29,103.0,65535,194.0,2200.0,8,1,0,28,12,10
ER,8,30,170.0,65535,459.0,3840.0,7,0,1,27,12,17
ER,8,31,181.0,65535,432.0,5824.0,7,1,0,35,14,16
ER,8,32,277.0,65535,532.0,7106.0,6,2,1,28,19,20
ER,8,33,247.0,65535,466.0,5760.0,7,1,0,27,17,18
ER,8,34,210.0,65535,359.0,4256.0,7,0,3,26,16,17
ER,8,35,211.0,65535,413.0,5376.0,7,0,1,28,16,17
ER,8,37,262.0,65535,411.0,6384.0,7,2,0,28,21,16
ER,8,38,187.0,65535,443.0,4485.0,6,1,0,29,16,13
ER,8,39,388.0,65535,858.0,11500.0,5,3,0,28,23,25
ER,8,40,261.0,65535,637.0,6688.0,6,1,1,28,17,20
ER,8,41,196.0,65535,360.0,4312.0,7,1,1,29,15,15
ER,8,42,177.0,65535,391.0,4732.0,6,1,1,32,15,14
ER,8,43,648.0,65535,1215.0,18216.0,6,2,2,29,38,24
ER,8,44,193.0,65535,439.0,4830.0,7,2,0,30,17,14
ER,8,45,312.0,65535,651.0,8816.0,6,2,0,35,18,19
ER,8,46,309.0,65535,686.0,6426.0,6,2,0,27,20,17
ER,8,47,188.0,65535,575.0,5850.0,3,1,0,29,16,15
ER,8,48,218.0,65535,502.0,4928.0,7,2,1,29,18,15
ER,8,49,292.0,65535,938.0,8925.0,5,1,0,30,22,17
ER,8,51,227.0,65535,815.0,6624.0,6,0,0,29,18,16
ER,8,52,273.0,65535,748.0,7650.0,5,1,0,30,19,17
ER,8,53,128.0,65535,270.0,2904.0,6,2,1,28,13,13
ER,8,55,181.0,65535,418.0,5824.0,0,1,0,28,17,13
ER,8,56,192.0,65535,568.0,4950.0,6,1,0,28,16,15
ER,8,57,50.0,65535,159.0,1176.0,6,1,0,27,8,8
ER,8,58,265.0,65535,741.0,6732.0,6,1,0,28,19,17
ER,8,60,234.0,65535,572.0,5280.0,6,2,0,28,18,15
ER,8,61,235.0,65535,537.0,5610.0,6,1,1,28,16,18
ER,8,63,219.0,65535,514.0,7722.0,4,2,0,37,15,18
ER,8,64,117.0,65535,386.0,3828.0,1,1,0,30,13,11
ER,8,65,180.0,65535,492.0,5152.0,6,1,0,29,15,16
ER,8,66,246.0,65535,472.0,7200.0,3,2,0,27,17,20
ER,8,67,261.0,65535,682.0,6732.0,6,0,0,28,17,18
ER,8,69,151.0,65535,349.0,3822.0,6,0,0,27,14,13
ER,8,70,336.0,65535,711.0,10773.0,0,2,1,27,23,20
ER,8,71,245.0,65535,572.0,5712.0,6,2,0,30,19,14
ER,8,72,267.0,65535,581.0,9044.0,1,1,0,29,20,17
