organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,6,1,214.0,65535,359.0,6120.0,5,0,0,29,17,15
ER,6,5,214.0,65535,379.0,6750.0,5,1,0,30,19,15
ER,6,6,240.0,65535,198.0,5940.0,4,0,1,26,18,16
ER,6,7,149.0,65535,327.0,4004.0,5,0,0,27,13,14
ER,6,8,146.0,65535,306.0,3588.0,4,0,1,27,13,13
ER,6,10,243.0,65535,310.0,6480.0,4,1,1,28,19,16
ER,6,12,343.0,65535,1023.0,9880.0,2,1,0,28,20,20
ER,6,13,240.0,65535,658.0,8190.0,3,0,0,29,15,21
ER,6,14,184.0,65535,318.0,4704.0,5,0,0,29,14,14
ER,6,16,249.0,65535,587.0,6912.0,4,1,0,28,17,18
ER,6,17,115.0,65535,238.0,2783.0,5,1,0,28,12,11
ER,6,19,201.0,65535,459.0,5376.0,4,1,1,28,15,17
ER,6,20,184.0,65535,528.0,6000.0,4,0,0,29,16,15
ER,6,21,196.0,65535,53.0,864.0,11,5,4,23,13,13
ER,6,22,227.0,65535,509.0,5888.0,4,1,0,27,17,16
ER,6,23,101.0,65535,198.0,2640.0,4,1,0,28,12,10
ER,6,24,145.0,65535,417.0,3900.0,4,1,1,29,13,14
ER,6,25,191.0,65535,618.0,5040.0,4,2,0,28,17,14
ER,6,27,240.0,65535,508.0,6120.0,4,2,0,28,17,17
ER,6,28,254.0,65535,515.0,7296.0,4,2,0,28,21,16
ER,6,29,296.0,65535,606.0,7360.0,6,2,0,29,18,20
ER,6,30,238.0,65535,591.0,8694.0,0,2,0,27,16,23
ER,6,31,198.0,65535,336.0,5655.0,5,2,0,34,17,13
ER,6,32,135.0,65535,327.0,3312.0,4,0,0,27,12,12
ER,6,33,196.0,65535,488.0,5376.0,4,1,0,28,15,16
ER,6,34,413.0,65535,998.0,11880.0,1,2,1,28,24,21
ER,6,36,240.0,65535,597.0,6375.0,4,1,0,29,16,17
ER,6,37,187.0,65535,475.0,5040.0,4,1,0,28,16,14
ER,6,38,236.0,65535,669.0,6912.0,4,2,0,28,18,18
ER,6,39,194.0,65535,576.0,5632.0,5,0,1,27,16,17
ER,6,40,172.0,65535,448.0,4680.0,4,2,0,28,17,13
