organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,4,1,201.0,129,5.0,8.0,19,4,11,21,6,13
LD,4,2,201.0,43,16.0,63.0,12,8,4,19,11,7
LD,4,2,201.0,55,18.0,45.0,14,6,0,19,9,3
LD,4,2,201.0,103,5.0,8.0,18,7,1,20,9,3
LD,4,2,201.0,140,7.0,12.0,19,9,5,22,11,7
LD,4,4,266.0,1,3.0,4.0,9,13,11,11,14,13
LD,4,4,266.0,8,1.0,1.0,11,14,11,12,15,12
LD,4,4,266.0,22,2.0,2.0,13,12,11,14,14,12
LD,4,9,277.0,44,1.0,1.0,14,9,13,15,10,14
LD,4,9,277.0,56,1.0,1.0,15,8,13,16,9,14
LD,4,9,277.0,91,18.0,30.0,15,15,8,20,17,11
LD,4,9,277.0,130,9.0,12.0,19,15,8,22,17,10
LD,4,11,176.0,76,1.0,1.0,16,4,2,17,5,3
LD,4,11,176.0,90,6.0,16.0,16,3,1,20,5,3
LD,4,11,176.0,104,6.0,12.0,17,4,1,20,6,3
LD,4,12,249.0,23,9.0,18.0,12,4,15,15,7,17
LD,4,12,249.0,77,6.0,8.0,15,7,2,19,8,4
LD,4,12,249.0,78,7.0,12.0,15,7,2,18,9,4
LD,4,13,148.0,45,7.0,12.0,12,3,5,16,4,8
LD,4,15,183.0,92,1.0,1.0,17,8,1,18,9,2
LD,4,16,314.0,79,1.0,1.0,16,12,4,17,13,5
LD,4,16,314.0,93,8.0,12.0,16,12,3,19,14,5
LD,4,16,314.0,105,7.0,12.0,17,18,6,21,19,9
LD,4,17,190.0,14,1.0,1.0,12,12,8,13,13,9
LD,4,19,141.0,9,1.0,1.0,11,5,5,12,6,6
LD,4,19,141.0,24,3.0,4.0,12,5,5,14,6,7
LD,4,19,141.0,25,17.0,27.0,12,6,9,15,9,12
LD,4,19,141.0,57,7.0,12.0,14,7,9,17,9,11
LD,4,19,141.0,58,18.0,60.0,14,7,10,19,11,13
LD,4,19,141.0,94,17.0,36.0,17,7,10,21,10,13
LD,4,19,141.0,141,8.0,18.0,20,7,10,23,10,12
LD,4,20,80.0,80,2.0,2.0,16,5,4,18,6,5
LD,4,22,183.0,15,3.0,4.0,11,10,8,13,12,9
LD,4,22,183.0,26,8.0,8.0,13,10,8,15,12,10
LD,4,22,183.0,46,9.0,16.0,14,6,15,18,8,17
LD,4,22,183.0,59,2.0,2.0,15,6,15,17,7,16
LD,4,22,183.0,106,2.0,2.0,18,6,3,20,7,4
LD,4,22,183.0,118,6.0,16.0,18,5,3,22,7,5
LD,4,24,156.0,61,3.0,4.0,14,5,5,16,7,6
LD,4,25,246.0,119,1.0,1.0,19,2,8,20,3,9
LD,4,26,195.0,47,4.0,4.0,14,7,4,16,9,5
LD,4,26,195.0,81,3.0,4.0,16,7,4,18,9,5
LD,4,26,195.0,95,4.0,6.0,16,8,4,19,9,6
LD,4,27,243.0,60,1.0,1.0,15,2,12,16,3,13
LD,4,27,243.0,149,5.0,6.0,21,10,2,24,12,3
LD,4,29,252.0,96,17.0,30.0,15,2,12,20,4,15
LD,4,29,252.0,131,4.0,8.0,20,2,12,22,4,14
LD,4,29,252.0,142,2.0,2.0,21,2,12,23,3,13
LD,4,32,198.0,2,2.0,2.0,10,7,12,11,9,13
LD,4,32,198.0,10,14.0,27.0,10,2,8,13,5,11
LD,4,32,198.0,27,4.0,4.0,13,8,15,15,10,16
LD,4,32,198.0,62,3.0,4.0,15,10,9,17,12,10
LD,4,32,198.0,82,14.0,40.0,14,8,14,19,12,16
LD,4,32,198.0,143,8.0,12.0,20,10,2,23,12,4
LD,4,35,206.0,48,9.0,12.0,14,11,6,17,13,8
LD,4,35,206.0,97,1.0,1.0,17,6,14,18,7,15
LD,4,37,227.0,3,4.0,4.0,9,7,8,11,8,10
LD,4,39,312.0,28,5.0,6.0,12,9,13,15,10,15
LD,4,39,312.0,49,3.0,4.0,14,7,17,16,8,19
LD,4,41,228.0,132,13.0,36.0,16,10,12,22,12,15
LD,4,43,107.0,63,3.0,4.0,15,4,9,17,6,10
LD,4,46,237.0,11,5.0,6.0,11,12,2,14,13,4
LD,4,46,237.0,64,5.0,8.0,14,17,7,16,19,9
LD,4,46,237.0,157,6.0,8.0,24,15,9,26,17,11
LD,4,46,237.0,158,2.0,2.0,24,16,10,26,17,11
LD,4,47,234.0,16,2.0,2.0,12,4,8,13,5,10
LD,4,47,234.0,17,6.0,8.0,11,13,2,15,14,4
