organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,6,1,214.0,29,1411.0,6480.0,4,1,0,31,17,15
mitochondria,6,1,214.0,213,34.0,100.0,25,10,8,29,15,13
mitochondria,6,1,214.0,235,3.0,4.0,28,14,4,29,16,6
mitochondria,6,5,214.0,12,1412.0,7714.0,3,0,0,32,19,14
mitochondria,6,5,214.0,171,1.0,1.0,19,8,1,20,9,2
mitochondria,6,5,214.0,198,2.0,2.0,22,13,9,24,14,10
mitochondria,6,5,214.0,209,39.0,140.0,24,5,1,31,10,5
mitochondria,6,5,214.0,228,12.0,16.0,27,2,8,31,4,10
mitochondria,6,5,214.0,229,1.0,1.0,27,15,9,28,16,10
mitochondria,6,6,240.0,11,984.0,4158.0,3,0,0,30,11,14
mitochondria,6,6,240.0,63,376.0,1512.0,5,11,5,29,18,14
mitochondria,6,6,240.0,214,40.0,90.0,25,5,13,30,11,16
mitochondria,6,7,149.0,30,1117.0,4914.0,4,0,0,31,13,14
mitochondria,6,7,149.0,178,2.0,2.0,20,8,9,21,10,10
mitochondria,6,7,149.0,197,2.0,2.0,22,3,2,23,4,4
mitochondria,6,8,146.0,30,4.0,4.0,16,3,1,18,4,3
mitochondria,6,8,146.0,31,918.0,4212.0,4,0,1,31,13,13
mitochondria,6,8,146.0,93,1.0,1.0,8,6,1,9,7,2
mitochondria,6,10,243.0,3,1172.0,8512.0,3,1,0,31,20,16
mitochondria,6,10,243.0,131,23.0,81.0,16,1,4,25,4,7
mitochondria,6,10,243.0,206,20.0,72.0,23,4,11,29,7,15
mitochondria,6,12,343.0,64,882.0,5304.0,5,1,6,29,18,19
mitochondria,6,12,343.0,66,1071.0,8000.0,5,4,0,30,20,20
mitochondria,6,12,343.0,116,1.0,1.0,14,7,7,15,8,8
mitochondria,6,12,343.0,137,23.0,36.0,17,5,8,21,8,11
mitochondria,6,12,343.0,199,12.0,30.0,22,6,7,27,8,10
mitochondria,6,12,343.0,223,1.0,1.0,26,2,6,27,3,7
mitochondria,6,12,343.0,224,11.0,40.0,26,6,2,30,11,4
mitochondria,6,12,343.0,230,8.0,24.0,27,18,9,30,20,13
mitochondria,6,13,240.0,65,1597.0,8250.0,5,0,0,30,15,22
mitochondria,6,13,240.0,115,5.0,12.0,14,3,13,16,6,15
mitochondria,6,13,240.0,138,9.0,12.0,17,9,0,20,11,2
mitochondria,6,13,240.0,187,15.0,30.0,21,8,0,26,11,2
mitochondria,6,14,184.0,32,961.0,5096.0,4,0,0,32,14,13
mitochondria,6,14,184.0,94,3.0,4.0,8,8,1,10,10,2
mitochondria,6,14,184.0,106,1.0,1.0,13,2,7,14,3,8
mitochondria,6,14,184.0,172,1.0,1.0,19,2,6,20,3,7
mitochondria,6,14,184.0,237,3.0,4.0,29,8,1,31,10,2
mitochondria,6,16,249.0,33,1358.0,8208.0,4,1,0,31,17,19
mitochondria,6,16,249.0,200,21.0,81.0,22,14,6,31,17,9
mitochondria,6,16,249.0,215,22.0,100.0,25,10,11,29,15,16
mitochondria,6,16,249.0,231,7.0,18.0,27,1,8,29,4,11
mitochondria,6,17,115.0,34,901.0,3564.0,4,0,0,31,12,11
mitochondria,6,19,201.0,4,1233.0,6090.0,2,1,1,31,15,16
mitochondria,6,19,201.0,117,8.0,12.0,14,1,4,17,3,6
mitochondria,6,20,184.0,34,1290.0,6480.0,4,0,0,31,16,15
mitochondria,6,20,184.0,139,7.0,12.0,17,3,11,19,5,14
mitochondria,6,20,184.0,188,4.0,4.0,21,5,13,23,7,14
mitochondria,6,20,184.0,232,16.0,36.0,27,2,8,30,5,12
mitochondria,6,20,184.0,243,3.0,4.0,30,14,7,32,15,9
mitochondria,6,21,196.0,84,959.0,3025.0,6,4,3,31,15,14
mitochondria,6,21,196.0,85,8.0,18.0,6,10,3,9,12,6
mitochondria,6,21,196.0,95,6.0,8.0,8,1,5,10,3,7
mitochondria,6,22,227.0,34,1785.0,7803.0,4,0,0,31,17,17
mitochondria,6,22,227.0,35,1.0,1.0,4,15,4,5,16,5
mitochondria,6,22,227.0,207,1.0,1.0,23,14,3,24,15,4
mitochondria,6,23,101.0,4,505.0,2000.0,3,2,0,23,12,10
mitochondria,6,23,101.0,210,168.0,560.0,24,2,1,31,12,9
mitochondria,6,24,145.0,36,1168.0,4212.0,4,1,1,31,13,14
mitochondria,6,24,145.0,140,25.0,60.0,17,6,10,22,10,13
mitochondria,6,25,191.0,6,1609.0,6000.0,4,1,0,29,17,15
mitochondria,6,25,191.0,90,1.0,1.0,7,0,6,8,1,7
mitochondria,6,25,191.0,101,1.0,1.0,11,2,9,12,3,10
mitochondria,6,25,191.0,132,1.0,1.0,16,7,5,17,8,6
mitochondria,6,27,240.0,5,1565.0,7344.0,3,1,0,30,17,17
mitochondria,6,27,240.0,157,2.0,4.0,18,12,15,20,13,17
mitochondria,6,27,240.0,225,17.0,80.0,26,4,0,30,9,4
mitochondria,6,27,240.0,238,1.0,1.0,29,4,11,30,5,12
mitochondria,6,28,254.0,5,1870.0,8960.0,2,1,0,30,21,16
mitochondria,6,28,254.0,189,1.0,1.0,21,6,1,22,7,2
mitochondria,6,29,296.0,37,2018.0,8640.0,4,2,0,31,18,20
mitochondria,6,30,238.0,6,1855.0,9240.0,2,1,0,30,16,22
mitochondria,6,30,238.0,67,1.0,1.0,5,10,14,6,11,15
mitochondria,6,30,238.0,107,3.0,4.0,13,2,14,15,4,15
mitochondria,6,30,238.0,118,38.0,96.0,14,6,0,22,9,4
mitochondria,6,30,238.0,244,12.0,16.0,31,14,9,33,16,13
mitochondria,6,31,198.0,13,1441.0,6272.0,3,1,0,31,17,14
mitochondria,6,31,198.0,216,69.0,252.0,25,11,6,31,17,13
mitochondria,6,32,135.0,5,1142.0,3888.0,3,0,0,30,12,12
mitochondria,6,32,135.0,133,25.0,72.0,16,7,9,22,11,12
mitochondria,6,33,196.0,1,1686.0,6944.0,0,1,0,31,15,16
mitochondria,6,34,413.0,38,2238.0,13041.0,4,1,0,31,24,21
mitochondria,6,34,413.0,98,2.0,2.0,9,12,5,11,13,6
mitochondria,6,34,413.0,173,20.0,48.0,19,21,7,23,24,11
mitochondria,6,34,413.0,179,128.0,448.0,20,9,7,28,17,14
mitochondria,6,34,413.0,211,25.0,54.0,24,7,15,30,10,18
mitochondria,6,34,413.0,217,1.0,1.0,25,12,3,26,13,4
mitochondria,6,34,413.0,218,36.0,72.0,25,21,7,29,24,13
mitochondria,6,34,413.0,233,5.0,12.0,27,3,5,30,5,7
mitochondria,6,34,413.0,236,14.0,24.0,28,2,11,30,5,15
mitochondria,6,36,240.0,14,2120.0,7830.0,3,1,0,32,16,18
mitochondria,6,36,240.0,245,3.0,4.0,31,14,7,33,15,9
mitochondria,6,37,187.0,39,1391.0,5670.0,4,1,0,31,16,14
mitochondria,6,38,236.0,40,1371.0,6656.0,5,2,1,31,18,17
mitochondria,6,38,236.0,104,1.0,1.0,12,8,8,13,9,9
mitochondria,6,38,236.0,125,1.0,1.0,15,11,1,16,12,2
mitochondria,6,38,236.0,141,6.0,12.0,17,10,1,19,13,3
mitochondria,6,38,236.0,180,39.0,180.0,20,10,1,29,15,5
mitochondria,6,38,236.0,219,92.0,495.0,25,9,6,30,18,17
mitochondria,6,39,194.0,68,1477.0,6000.0,5,1,1,30,16,17
mitochondria,6,39,194.0,108,1.0,1.0,13,2,12,14,3,13
mitochondria,6,39,194.0,201,30.0,63.0,22,4,14,29,7,17
mitochondria,6,39,194.0,234,1.0,1.0,27,2,12,28,3,13
mitochondria,6,40,172.0,40,1324.0,5070.0,4,2,0,30,17,13
mitochondria,6,40,172.0,142,8.0,12.0,17,9,4,20,10,8
mitochondria,6,41,524.0,17,1.0,1.0,3,18,19,4,19,20
mitochondria,6,41,524.0,18,3322.0,22680.0,3,0,1,31,27,31
mitochondria,6,41,524.0,109,15.0,36.0,13,9,2,17,12,5
mitochondria,6,41,524.0,181,1.0,1.0,20,18,6,21,19,7
mitochondria,6,41,524.0,220,7.0,8.0,25,5,0,27,7,2
mitochondria,6,42,116.0,15,867.0,3240.0,3,1,0,30,11,12
mitochondria,6,42,116.0,190,3.0,4.0,21,8,3,23,9,5
mitochondria,6,43,249.0,7,2064.0,7395.0,2,1,0,31,18,15
mitochondria,6,43,249.0,110,7.0,16.0,13,12,6,17,14,8
mitochondria,6,43,249.0,191,23.0,48.0,21,10,6,25,13,10
mitochondria,6,43,249.0,202,2.0,2.0,22,10,4,24,11,5
mitochondria,6,44,158.0,15,1253.0,4732.0,5,1,0,31,14,14
mitochondria,6,44,158.0,126,81.0,160.0,15,9,9,25,13,13
mitochondria,6,45,208.0,16,1895.0,7560.0,3,1,0,33,19,14
mitochondria,6,46,294.0,41,2169.0,9720.0,4,1,0,31,21,18
mitochondria,6,46,294.0,158,2.0,2.0,18,11,0,19,13,1
mitochondria,6,47,250.0,42,1808.0,9180.0,4,1,0,31,21,17
mitochondria,6,48,221.0,19,1801.0,7830.0,3,0,0,32,15,18
mitochondria,6,49,203.0,2,1828.0,8160.0,0,1,0,32,16,17
mitochondria,6,49,203.0,143,2.0,2.0,17,8,14,18,10,15
mitochondria,6,49,203.0,160,1.0,1.0,18,10,6,19,11,7
mitochondria,6,50,192.0,20,1852.0,5292.0,3,1,0,30,15,14
mitochondria,6,50,192.0,159,24.0,54.0,18,6,6,27,9,8
mitochondria,6,51,169.0,19,1428.0,5616.0,4,1,0,31,14,16
mitochondria,6,51,169.0,96,2.0,2.0,8,0,8,10,1,9
mitochondria,6,51,169.0,144,2.0,2.0,17,3,10,18,4,12
mitochondria,6,52,268.0,42,2240.0,10500.0,4,0,1,32,15,26
mitochondria,6,52,268.0,161,9.0,24.0,18,7,5,21,9,9
mitochondria,6,52,268.0,239,4.0,4.0,29,7,23,31,9,24
mitochondria,6,53,105.0,43,988.0,3432.0,5,0,0,31,11,12
mitochondria,6,54,196.0,9,1545.0,6075.0,3,1,0,30,16,15
mitochondria,6,55,86.0,9,932.0,2700.0,4,1,0,31,11,10
mitochondria,6,56,172.0,9,1428.0,5278.0,2,2,0,31,16,13
mitochondria,6,56,172.0,119,2.0,2.0,14,8,5,15,10,6
mitochondria,6,56,172.0,146,2.0,2.0,17,10,9,18,11,11
mitochondria,6,57,230.0,8,1.0,1.0,2,4,5,3,5,6
mitochondria,6,57,230.0,21,2192.0,7616.0,3,0,0,31,16,17
mitochondria,6,57,230.0,127,1.0,1.0,15,2,11,16,3,12
mitochondria,6,57,230.0,145,8.0,16.0,17,2,9,21,4,11
mitochondria,6,57,230.0,162,4.0,8.0,18,5,8,20,7,10
