organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,2,4,200.0,177,3.0,4.0,14,4,3,16,5,5
LD,2,4,200.0,272,4.0,6.0,16,13,1,19,14,3
LD,2,4,200.0,356,5.0,6.0,20,4,4,23,5,6
LD,2,5,221.0,23,1.0,1.0,8,9,13,9,10,14
LD,2,8,177.0,244,2.0,2.0,16,3,6,18,4,7
LD,2,8,177.0,375,5.0,8.0,21,3,9,25,4,11
LD,2,9,169.0,59,2.0,2.0,10,7,10,12,8,11
LD,2,9,169.0,105,2.0,2.0,11,7,11,13,8,12
LD,2,9,169.0,142,6.0,6.0,12,6,10,15,7,12
LD,2,9,169.0,178,31.0,56.0,12,1,4,19,3,8
LD,2,10,173.0,77,1.0,1.0,11,8,14,12,9,15
LD,2,12,230.0,39,1.0,1.0,9,10,8,10,11,9
LD,2,12,230.0,209,1.0,1.0,15,1,6,16,2,7
LD,2,13,159.0,106,7.0,12.0,11,8,3,14,10,5
LD,2,13,159.0,143,1.0,1.0,13,9,3,14,10,4
LD,2,17,347.0,78,4.0,8.0,10,14,2,12,16,4
LD,2,17,347.0,107,3.0,4.0,11,14,2,13,16,3
LD,2,17,347.0,108,10.0,18.0,11,21,6,14,23,9
LD,2,17,347.0,144,19.0,48.0,10,18,7,16,22,9
LD,2,17,347.0,211,18.0,60.0,14,18,6,19,22,9
LD,2,19,159.0,210,4.0,6.0,15,10,7,17,11,10
LD,2,19,159.0,245,2.0,2.0,16,10,8,18,11,9
LD,2,20,171.0,179,14.0,24.0,12,8,1,16,11,3
LD,2,20,171.0,273,1.0,1.0,17,10,0,18,11,1
LD,2,20,171.0,298,8.0,12.0,17,8,0,19,11,2
LD,2,24,206.0,12,20.0,36.0,5,6,8,11,8,11
LD,2,24,206.0,13,1.0,1.0,7,11,11,8,12,12
LD,2,24,206.0,14,7.0,18.0,6,11,5,8,14,8
LD,2,24,206.0,24,4.0,4.0,6,7,8,10,8,9
LD,2,24,206.0,25,3.0,4.0,7,11,11,9,13,12
LD,2,24,206.0,26,18.0,64.0,7,11,5,11,15,9
LD,2,24,206.0,60,5.0,12.0,10,6,8,12,8,11
LD,2,24,206.0,79,7.0,12.0,9,12,10,13,13,13
LD,2,24,206.0,109,5.0,6.0,11,8,7,14,10,8
LD,2,24,206.0,110,2.0,2.0,12,12,10,13,14,11
LD,2,24,206.0,111,8.0,12.0,11,13,5,15,14,8
LD,2,24,206.0,145,43.0,120.0,11,5,9,17,10,13
LD,2,24,206.0,212,7.0,12.0,15,6,9,17,9,11
LD,2,24,206.0,213,4.0,4.0,14,9,7,16,11,8
LD,2,24,206.0,214,4.0,6.0,14,13,6,17,15,7
LD,2,24,206.0,274,18.0,36.0,17,6,9,21,9,12
LD,2,24,206.0,357,8.0,16.0,20,9,9,24,11,11
LD,2,24,206.0,376,7.0,12.0,21,11,8,23,14,10
LD,2,26,359.0,2,8.0,12.0,3,13,10,7,14,13
LD,2,26,359.0,80,12.0,20.0,9,13,15,14,15,17
LD,2,26,359.0,112,1.0,1.0,12,11,8,13,12,9
LD,2,26,359.0,114,3.0,4.0,11,16,7,13,17,9
LD,2,26,359.0,146,4.0,8.0,12,15,7,14,17,9
LD,2,26,359.0,180,5.0,6.0,13,10,8,16,12,9
LD,2,26,359.0,182,11.0,20.0,13,15,7,18,17,9
LD,2,26,359.0,246,6.0,8.0,14,5,20,18,6,22
LD,2,26,359.0,247,22.0,56.0,15,12,3,22,16,5
LD,2,26,359.0,299,5.0,6.0,17,10,9,20,11,11
LD,2,26,359.0,300,8.0,18.0,17,12,3,20,15,5
LD,2,26,359.0,345,1.0,1.0,20,14,3,21,15,4
LD,2,28,221.0,275,11.0,24.0,16,9,13,20,12,15
LD,2,28,221.0,325,6.0,9.0,18,13,9,21,14,12
LD,2,29,164.0,215,46.0,105.0,11,2,1,18,7,4
LD,2,29,164.0,248,11.0,30.0,16,2,1,21,5,3
LD,2,29,164.0,358,3.0,4.0,20,3,2,22,5,3
LD,2,30,240.0,40,2.0,2.0,9,6,13,11,7,14
LD,2,30,240.0,61,4.0,4.0,9,3,4,11,5,5
LD,2,30,240.0,62,1.0,1.0,10,5,4,11,6,5
LD,2,30,240.0,113,38.0,105.0,8,2,4,15,7,7
LD,2,30,240.0,147,6.0,12.0,12,5,10,15,7,12
LD,2,30,240.0,181,12.0,18.0,14,2,4,17,5,6
LD,2,30,240.0,249,16.0,27.0,14,4,10,17,7,13
LD,2,30,240.0,301,13.0,36.0,16,1,5,22,3,8
LD,2,30,240.0,302,21.0,60.0,16,3,10,21,7,13
LD,2,30,240.0,346,13.0,36.0,18,3,10,24,6,12
LD,2,30,240.0,392,6.0,12.0,22,9,6,25,11,8
LD,2,30,240.0,397,1.0,1.0,25,10,11,26,11,12
LD,2,31,188.0,183,2.0,2.0,13,10,7,15,11,8
LD,2,32,81.0,148,4.0,6.0,13,3,1,16,5,2
LD,2,35,240.0,6,1.0,1.0,6,15,5,7,16,6
LD,2,35,240.0,15,4.0,8.0,7,11,2,9,13,4
LD,2,35,240.0,41,3.0,4.0,8,11,2,10,12,4
LD,2,35,240.0,63,13.0,20.0,8,11,2,13,13,4
LD,2,37,184.0,64,6.0,6.0,9,11,7,12,12,9
LD,2,37,184.0,216,1.0,1.0,15,3,2,16,4,3
LD,2,37,184.0,303,16.0,45.0,17,11,9,22,14,12
LD,2,40,240.0,347,1.0,1.0,20,3,6,21,4,7
LD,2,41,167.0,250,23.0,48.0,15,2,5,19,6,8
LD,2,41,167.0,251,5.0,12.0,15,11,6,18,13,8
LD,2,41,167.0,304,7.0,24.0,16,3,6,20,6,8
LD,2,41,167.0,326,2.0,2.0,19,13,2,21,14,3
LD,2,43,244.0,42,6.0,12.0,8,11,4,11,13,6
LD,2,43,244.0,81,6.0,8.0,10,10,4,14,12,5
LD,2,43,244.0,82,11.0,16.0,10,11,4,14,13,6
LD,2,43,244.0,276,2.0,2.0,16,15,6,18,16,7
LD,2,43,244.0,305,8.0,16.0,16,14,5,20,16,7
LD,2,43,244.0,385,1.0,1.0,23,4,9,24,5,10
LD,2,46,149.0,149,6.0,12.0,12,5,8,14,7,11
LD,2,46,149.0,184,14.0,45.0,12,4,8,17,7,11
LD,2,46,149.0,217,5.0,12.0,14,5,9,17,7,11
LD,2,46,149.0,306,15.0,45.0,16,4,9,21,7,12
LD,2,47,186.0,7,1.0,1.0,6,13,5,7,14,6
LD,2,47,186.0,150,1.0,1.0,13,9,0,14,10,1
LD,2,47,186.0,218,12.0,24.0,13,6,0,17,9,2
LD,2,47,186.0,277,9.0,24.0,17,6,0,21,9,2
LD,2,47,186.0,327,8.0,16.0,17,6,0,21,8,2
LD,2,49,243.0,27,1.0,1.0,8,11,14,9,12,15
LD,2,49,243.0,43,1.0,1.0,9,12,14,10,13,15
LD,2,49,243.0,44,10.0,24.0,8,13,8,12,16,10
LD,2,49,243.0,328,2.0,2.0,19,9,13,21,10,14
LD,2,52,351.0,3,5.0,12.0,4,13,11,7,15,13
LD,2,52,351.0,16,6.0,16.0,6,8,8,10,10,10
LD,2,52,351.0,28,47.0,84.0,5,9,7,12,13,10
LD,2,52,351.0,45,16.0,30.0,8,13,19,13,16,21
LD,2,52,351.0,83,9.0,12.0,10,8,7,13,10,9
LD,2,52,351.0,84,4.0,4.0,11,9,8,13,11,9
LD,2,52,351.0,85,40.0,90.0,10,15,6,16,18,11
LD,2,52,351.0,115,8.0,27.0,11,9,6,14,12,9
LD,2,52,351.0,116,1.0,1.0,12,15,19,13,16,20
LD,2,52,351.0,151,5.0,6.0,12,4,11,15,5,13
LD,2,52,351.0,186,12.0,36.0,13,15,6,17,18,9
LD,2,52,351.0,220,8.0,27.0,14,16,8,17,19,11
LD,2,52,351.0,252,9.0,16.0,14,4,11,18,6,13
LD,2,52,351.0,253,3.0,3.0,15,5,11,18,6,12
LD,2,52,351.0,278,5.0,6.0,16,5,19,19,7,20
LD,2,52,351.0,349,13.0,45.0,18,15,5,23,18,8
LD,2,53,194.0,185,49.0,135.0,11,3,14,20,8,17
LD,2,54,152.0,17,1.0,1.0,7,12,7,8,13,8
LD,2,54,152.0,219,3.0,4.0,14,3,4,16,5,5
LD,2,54,152.0,279,24.0,63.0,16,3,4,23,6,7
LD,2,54,152.0,348,4.0,6.0,20,4,4,23,6,5
