organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,2,2,197.0,30,1582.0,7616.0,1,1,0,33,15,17
mitochondria,2,2,197.0,173,3.0,12.0,10,4,2,13,6,4
mitochondria,2,2,197.0,205,1.0,1.0,13,10,5,14,11,6
mitochondria,2,4,200.0,78,1891.0,7378.0,2,0,0,33,17,14
mitochondria,2,4,200.0,174,2.0,2.0,10,6,8,12,7,9
mitochondria,2,4,200.0,283,1.0,1.0,18,9,13,19,10,14
mitochondria,2,4,200.0,297,1.0,1.0,19,7,1,20,8,2
mitochondria,2,4,200.0,312,14.0,30.0,20,15,6,25,17,9
mitochondria,2,4,200.0,322,4.0,8.0,21,8,6,23,10,8
mitochondria,2,4,200.0,341,3.0,4.0,22,8,1,24,9,3
mitochondria,2,5,221.0,1,1594.0,8415.0,0,1,1,33,18,16
mitochondria,2,5,221.0,284,8.0,12.0,18,7,2,21,9,4
mitochondria,2,5,221.0,321,3.0,4.0,21,1,6,23,2,8
mitochondria,2,5,221.0,361,1.0,1.0,24,7,3,25,8,4
mitochondria,2,5,221.0,376,110.0,350.0,26,5,2,33,15,7
mitochondria,2,6,83.0,118,810.0,2790.0,3,1,1,34,10,11
mitochondria,2,6,83.0,296,1.0,1.0,19,3,1,20,4,2
mitochondria,2,7,108.0,30,600.0,1881.0,2,1,0,21,10,11
mitochondria,2,7,108.0,241,6.0,12.0,15,9,4,18,11,6
mitochondria,2,7,108.0,285,1.0,1.0,18,5,10,19,6,11
mitochondria,2,7,108.0,298,2.0,2.0,19,6,1,20,8,2
mitochondria,2,7,108.0,323,211.0,768.0,21,2,2,33,10,10
mitochondria,2,8,177.0,79,1445.0,6510.0,2,0,0,33,14,15
mitochondria,2,8,177.0,400,35.0,60.0,29,11,5,33,14,10
mitochondria,2,8,177.0,409,3.0,4.0,30,7,2,32,9,3
mitochondria,2,9,169.0,80,1644.0,5580.0,2,0,1,33,15,13
mitochondria,2,10,173.0,1,1335.0,6528.0,1,0,0,33,12,17
mitochondria,2,10,173.0,324,2.0,2.0,21,6,9,22,7,11
mitochondria,2,11,162.0,81,1526.0,5760.0,2,1,0,34,13,15
mitochondria,2,12,230.0,32,2328.0,8640.0,1,0,0,33,18,15
mitochondria,2,12,230.0,185,6.0,8.0,11,9,6,13,11,8
mitochondria,2,12,230.0,254,1.0,1.0,16,6,5,17,7,6
mitochondria,2,12,230.0,299,1.0,1.0,19,9,10,20,10,11
mitochondria,2,12,230.0,313,1.0,1.0,20,12,11,21,13,12
mitochondria,2,13,159.0,31,1366.0,5760.0,1,0,1,33,12,16
mitochondria,2,13,159.0,393,4.0,6.0,28,2,6,31,3,8
mitochondria,2,14,195.0,82,1390.0,6324.0,2,1,0,33,13,17
mitochondria,2,14,195.0,300,3.0,3.0,19,12,7,22,13,8
mitochondria,2,15,187.0,119,991.0,6696.0,3,0,0,34,18,12
mitochondria,2,15,187.0,206,1.0,1.0,13,11,11,14,12,12
mitochondria,2,16,232.0,83,1554.0,7616.0,2,2,2,34,16,19
mitochondria,2,16,232.0,223,5.0,8.0,14,11,8,16,13,10
