organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,3,1,241.0,24,8.0,10.0,11,12,11,16,13,13
peroxisome,3,1,241.0,44,35.0,81.0,11,12,6,20,15,9
peroxisome,3,1,241.0,189,1.0,1.0,29,12,6,30,13,7
peroxisome,3,2,226.0,87,4.0,4.0,17,3,15,21,4,16
peroxisome,3,2,226.0,165,7.0,7.0,22,8,14,29,9,15
peroxisome,3,4,145.0,147,8.0,16.0,22,3,8,26,5,10
peroxisome,3,6,154.0,141,1.0,1.0,23,5,6,24,6,7
peroxisome,3,7,252.0,104,25.0,63.0,17,14,11,24,17,14
peroxisome,3,7,252.0,166,17.0,24.0,25,13,3,31,15,5
peroxisome,3,10,204.0,55,1.0,1.0,16,3,3,17,4,4
peroxisome,3,10,204.0,157,6.0,6.0,24,3,8,27,5,9
peroxisome,3,11,325.0,8,8.0,10.0,8,10,10,13,12,11
peroxisome,3,11,325.0,45,14.0,28.0,12,11,16,19,13,18
peroxisome,3,11,325.0,46,13.0,24.0,13,15,1,19,17,3
peroxisome,3,11,325.0,72,8.0,8.0,17,14,11,19,16,13
peroxisome,3,11,325.0,116,20.0,45.0,19,13,10,24,16,13
peroxisome,3,11,325.0,117,12.0,20.0,19,16,4,24,18,6
peroxisome,3,11,325.0,148,14.0,24.0,22,1,14,28,3,16
peroxisome,3,12,193.0,133,5.0,8.0,21,0,9,25,1,11
peroxisome,3,13,211.0,33,10.0,12.0,12,9,12,18,11,13
peroxisome,3,13,211.0,149,1.0,1.0,24,10,1,25,11,2
peroxisome,3,13,211.0,158,2.0,2.0,25,10,1,27,11,2
peroxisome,3,14,237.0,105,2.0,2.0,19,12,13,21,13,14
peroxisome,3,14,237.0,106,5.0,8.0,19,12,12,21,14,14
peroxisome,3,14,237.0,118,12.0,24.0,18,16,9,24,18,11
peroxisome,3,15,224.0,1,1.0,1.0,9,8,4,10,9,5
peroxisome,3,15,224.0,193,51.0,120.0,25,2,2,35,5,6
peroxisome,3,17,164.0,194,41.0,72.0,27,9,4,35,12,7
peroxisome,3,18,175.0,107,4.0,4.0,18,5,13,22,6,14
peroxisome,3,19,216.0,2,6.0,12.0,8,4,3,11,6,5
peroxisome,3,19,216.0,25,6.0,8.0,12,4,12,16,5,14
peroxisome,3,19,216.0,159,13.0,45.0,23,3,9,28,6,12
peroxisome,3,19,216.0,167,2.0,2.0,26,4,9,27,6,10
peroxisome,3,19,216.0,173,3.0,3.0,27,5,9,28,6,12
peroxisome,3,19,216.0,190,10.0,12.0,28,5,10,31,7,12
peroxisome,3,19,216.0,199,9.0,16.0,30,5,10,34,7,12
peroxisome,3,20,258.0,62,1.0,1.0,17,10,15,18,11,16
peroxisome,3,20,258.0,73,1.0,1.0,18,11,14,19,12,15
peroxisome,3,20,258.0,142,6.0,6.0,22,14,10,25,16,11
peroxisome,3,20,258.0,181,4.0,6.0,27,4,14,30,5,16
peroxisome,3,20,258.0,201,24.0,63.0,28,9,11,35,12,14
peroxisome,3,21,174.0,9,6.0,8.0,8,4,3,12,5,5
peroxisome,3,21,174.0,202,17.0,54.0,28,10,7,34,13,10
peroxisome,3,23,228.0,150,13.0,28.0,21,10,6,28,12,8
peroxisome,3,23,228.0,210,3.0,3.0,31,10,4,34,11,5
peroxisome,3,24,188.0,15,2.0,2.0,11,11,4,13,12,5
peroxisome,3,24,188.0,74,18.0,42.0,15,12,6,22,14,9
peroxisome,3,24,188.0,75,4.0,4.0,16,13,11,20,14,12
peroxisome,3,25,224.0,108,8.0,8.0,17,12,12,21,14,13
peroxisome,3,25,224.0,134,21.0,28.0,19,12,12,26,14,14
peroxisome,3,26,220.0,56,19.0,32.0,12,13,1,20,15,3
peroxisome,3,28,71.0,135,8.0,10.0,20,6,1,25,7,3
peroxisome,3,31,195.0,17,49.0,108.0,9,4,9,18,7,13
peroxisome,3,31,195.0,169,1.0,1.0,26,6,12,27,7,13
peroxisome,3,32,233.0,120,21.0,28.0,18,13,15,25,15,17
peroxisome,3,32,233.0,203,17.0,36.0,28,9,13,34,12,15
peroxisome,3,33,397.0,26,20.0,45.0,12,5,16,17,8,19
peroxisome,3,33,397.0,76,9.0,12.0,17,16,13,20,18,15
peroxisome,3,33,397.0,89,6.0,8.0,18,8,21,22,10,22
peroxisome,3,33,397.0,90,23.0,54.0,16,14,0,22,17,3
peroxisome,3,33,397.0,121,13.0,18.0,20,15,13,23,18,15
peroxisome,3,33,397.0,151,9.0,27.0,23,15,13,26,18,16
peroxisome,3,33,397.0,183,21.0,63.0,24,4,15,31,7,18
peroxisome,3,33,397.0,204,9.0,16.0,29,12,2,33,14,4
peroxisome,3,34,153.0,34,22.0,45.0,13,5,9,18,8,12
peroxisome,3,36,184.0,27,22.0,42.0,11,9,1,18,12,3
peroxisome,3,36,184.0,63,4.0,4.0,16,11,11,18,13,12
peroxisome,3,36,184.0,91,5.0,6.0,17,11,11,20,12,13
peroxisome,3,37,153.0,10,10.0,16.0,9,7,7,13,9,9
peroxisome,3,38,194.0,92,12.0,16.0,16,7,0,24,9,1
peroxisome,3,38,194.0,170,6.0,6.0,24,7,0,30,8,1
peroxisome,3,40,216.0,18,7.0,8.0,10,12,6,14,13,8
peroxisome,3,40,216.0,35,5.0,8.0,13,6,12,17,7,14
peroxisome,3,40,216.0,109,83.0,165.0,15,13,3,26,16,8
peroxisome,3,40,216.0,174,18.0,45.0,25,3,3,30,6,6
peroxisome,3,42,178.0,78,9.0,12.0,15,4,0,21,6,1
peroxisome,3,43,237.0,110,29.0,63.0,16,12,9,23,15,12
peroxisome,3,43,237.0,191,4.0,6.0,27,5,13,30,6,15
peroxisome,3,43,237.0,195,8.0,10.0,28,3,10,33,4,12
peroxisome,3,44,204.0,3,11.0,30.0,7,8,8,12,10,11
peroxisome,3,44,204.0,47,47.0,90.0,11,4,13,21,7,16
peroxisome,3,44,204.0,184,10.0,16.0,26,9,10,30,11,12
peroxisome,3,44,204.0,196,4.0,4.0,30,9,11,32,11,12
peroxisome,3,44,204.0,205,11.0,20.0,29,7,11,34,9,13
peroxisome,3,46,204.0,16,13.0,20.0,9,0,5,14,2,7
peroxisome,3,46,204.0,171,11.0,36.0,23,12,7,29,14,10
peroxisome,3,47,232.0,93,27.0,63.0,16,15,9,23,18,12
peroxisome,3,47,232.0,122,14.0,45.0,20,14,2,25,17,5
peroxisome,3,48,223.0,11,6.0,6.0,9,14,5,12,15,7
peroxisome,3,48,223.0,137,23.0,63.0,18,15,8,25,18,11
peroxisome,3,49,184.0,4,4.0,6.0,8,9,7,11,10,9
peroxisome,3,50,241.0,12,25.0,54.0,8,8,12,14,11,15
peroxisome,3,50,241.0,175,10.0,20.0,25,1,4,30,3,6
peroxisome,3,51,243.0,95,5.0,6.0,18,16,4,21,17,6
peroxisome,3,51,243.0,123,1.0,1.0,21,16,4,22,17,5
peroxisome,3,51,243.0,160,4.0,4.0,23,8,0,27,9,1
