organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,5,8,241.0,65535,305.0,6069.0,7,0,0,28,17,17
ER,5,10,191.0,65535,222.0,4368.0,6,0,1,27,16,14
ER,5,11,232.0,65535,557.0,7020.0,2,0,0,28,15,18
ER,5,12,191.0,65535,345.0,5040.0,4,0,0,28,15,14
ER,5,16,255.0,65535,468.0,6992.0,6,1,0,29,17,19
ER,5,18,186.0,65535,535.0,5460.0,1,1,1,27,15,16
ER,5,19,153.0,65535,370.0,4004.0,6,0,0,28,13,14
ER,5,21,265.0,65535,489.0,7904.0,2,1,0,28,20,16
ER,5,22,131.0,65535,397.0,3588.0,5,1,0,28,13,13
ER,5,23,196.0,65535,525.0,6120.0,3,0,0,27,17,15
ER,5,24,197.0,65535,506.0,5984.0,5,0,0,27,17,16
ER,5,25,240.0,65535,541.0,6750.0,3,1,0,28,16,18
ER,5,26,234.0,65535,156.0,2652.0,7,2,1,24,14,14
ER,5,27,118.0,65535,233.0,2904.0,6,1,0,28,12,12
ER,5,28,266.0,65535,664.0,7452.0,6,1,0,29,19,18
ER,5,30,185.0,65535,405.0,5175.0,5,0,0,28,15,15
ER,5,31,216.0,65535,499.0,6048.0,5,1,1,29,19,15
ER,5,33,209.0,65535,406.0,5474.0,5,1,1,28,15,18
ER,5,34,177.0,65535,453.0,4830.0,5,1,0,28,15,15
ER,5,35,223.0,65535,460.0,6688.0,5,1,0,27,17,19
ER,5,37,100.0,65535,204.0,2420.0,8,0,0,28,11,11
ER,5,39,197.0,65535,504.0,5236.0,6,1,0,28,15,17
ER,5,42,99.0,65535,265.0,2420.0,6,1,0,28,11,11
ER,5,44,158.0,65535,315.0,4320.0,4,1,0,28,16,12
ER,5,46,202.0,65535,516.0,5525.0,4,1,1,29,18,14
ER,5,47,148.0,65535,17.0,288.0,12,5,0,21,13,4
ER,5,50,250.0,65535,625.0,6800.0,3,2,0,28,19,16
ER,5,51,237.0,65535,619.0,7290.0,4,2,0,31,20,15
ER,5,53,195.0,65535,477.0,4508.0,4,2,0,27,16,14
ER,5,54,312.0,65535,235.0,6783.0,7,2,1,26,23,18
ER,5,55,55.0,65535,167.0,1176.0,7,1,0,28,8,8
ER,5,56,204.0,65535,557.0,5474.0,5,1,0,28,15,17
ER,5,63,196.0,65535,491.0,5250.0,3,2,0,28,16,15
ER,5,65,111.0,65535,330.0,3744.0,5,0,0,29,13,12
ER,5,67,209.0,65535,261.0,4680.0,7,1,1,27,14,19
ER,5,68,199.0,65535,612.0,5083.0,4,1,0,27,14,17
ER,5,70,158.0,65535,490.0,4485.0,5,1,0,28,14,15
ER,5,71,352.0,65535,1034.0,8280.0,4,2,1,27,20,21
ER,5,73,207.0,65535,555.0,4725.0,6,2,0,27,17,15
ER,5,74,288.0,65535,558.0,8424.0,3,1,0,29,19,18
ER,5,75,162.0,65535,512.0,4500.0,3,1,0,28,13,15
ER,5,76,247.0,65535,665.0,7038.0,5,1,0,28,19,17
ER,5,77,204.0,65535,373.0,4992.0,4,1,0,28,14,16
ER,5,78,199.0,65535,591.0,6000.0,3,0,0,28,15,16
ER,5,79,200.0,65535,556.0,4950.0,5,1,0,27,16,15
ER,5,80,289.0,65535,840.0,7600.0,3,1,1,28,17,20
ER,5,83,223.0,65535,470.0,5474.0,4,1,0,27,15,17
ER,5,85,185.0,65535,433.0,4056.0,4,2,2,28,15,15
ER,5,88,127.0,65535,372.0,3432.0,4,0,0,28,13,11
ER,5,89,182.0,65535,515.0,5408.0,2,0,0,28,16,13
ER,5,93,203.0,65535,480.0,4830.0,4,0,0,27,15,14
ER,5,99,208.0,65535,523.0,5520.0,5,1,1,28,16,17
ER,5,100,246.0,65535,681.0,6650.0,3,1,0,28,15,19
ER,5,102,122.0,65535,319.0,3168.0,5,1,1,27,13,13
ER,5,103,220.0,65535,574.0,7056.0,0,1,0,28,19,14
ER,5,104,276.0,65535,799.0,7650.0,4,1,0,29,18,18
ER,5,105,209.0,65535,636.0,6120.0,4,0,1,28,15,18
ER,5,106,227.0,65535,690.0,5950.0,3,1,1,28,18,15
ER,5,107,155.0,65535,441.0,4680.0,4,1,0,28,14,15
ER,5,108,133.0,65535,274.0,3432.0,5,1,0,27,14,12
ER,5,111,226.0,65535,643.0,7225.0,4,1,0,29,18,17
ER,5,112,235.0,65535,646.0,6528.0,4,1,0,28,17,17
ER,5,113,256.0,65535,674.0,7106.0,6,1,0,28,20,17
ER,5,114,254.0,65535,659.0,6336.0,6,1,0,28,17,18
ER,5,116,227.0,65535,575.0,5632.0,6,1,1,28,17,17
ER,5,119,287.0,65535,175.0,5415.0,8,0,2,23,19,21
ER,5,121,228.0,65535,432.0,5474.0,5,1,0,28,18,14
ER,5,122,415.0,65535,788.0,15456.0,5,2,0,37,25,21
ER,5,128,220.0,65535,484.0,7084.0,6,1,0,28,24,14
ER,5,138,146.0,65535,480.0,4186.0,6,1,0,29,14,14
ER,5,140,172.0,65535,367.0,4394.0,7,2,0,33,15,13
ER,5,143,164.0,65535,325.0,4032.0,7,2,0,28,18,12
ER,5,144,173.0,65535,246.0,4620.0,7,0,0,29,15,14
ER,5,145,182.0,65535,381.0,3718.0,7,2,0,29,15,13
ER,5,146,142.0,65535,230.0,4524.0,0,1,0,29,14,12
ER,5,147,259.0,65535,648.0,7225.0,4,1,0,29,18,17
ER,5,148,179.0,65535,262.0,4410.0,8,0,0,29,15,14
ER,5,149,236.0,65535,379.0,5610.0,7,2,0,29,17,17
ER,5,150,217.0,65535,293.0,5520.0,7,2,0,30,17,16
ER,5,151,255.0,65535,255.0,6600.0,8,1,1,30,21,16
ER,5,152,75.0,65535,109.0,1408.0,8,2,0,30,10,8
ER,5,154,138.0,65535,172.0,3080.0,8,1,0,30,15,10
