organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,4,1,201.0,65535,374.0,6480.0,3,1,0,30,17,15
ER,4,2,201.0,65535,451.0,7395.0,4,0,0,33,17,15
ER,4,3,192.0,65535,442.0,4830.0,5,0,0,28,15,14
ER,4,4,266.0,65535,587.0,9504.0,4,0,0,31,22,16
ER,4,5,201.0,65535,444.0,5950.0,5,0,0,30,17,14
ER,4,6,184.0,65535,420.0,6375.0,5,0,0,30,17,15
ER,4,7,173.0,65535,394.0,6048.0,4,0,0,31,16,14
ER,4,9,277.0,65535,494.0,7200.0,4,1,1,29,19,17
ER,4,10,269.0,65535,606.0,8000.0,5,1,0,30,17,20
ER,4,11,176.0,65535,370.0,5600.0,5,0,0,30,14,16
ER,4,12,249.0,65535,603.0,8736.0,5,0,0,31,16,21
ER,4,13,148.0,65535,306.0,4901.0,5,1,0,34,14,13
ER,4,15,183.0,65535,413.0,4784.0,5,0,0,28,16,13
ER,4,16,314.0,65535,703.0,11200.0,5,0,0,33,20,20
ER,4,17,190.0,65535,407.0,6960.0,3,0,0,32,15,16
ER,4,18,221.0,65535,510.0,6480.0,4,0,0,31,16,15
ER,4,19,141.0,65535,359.0,3861.0,3,1,0,30,12,13
ER,4,20,80.0,65535,177.0,2024.0,6,0,1,29,11,9
ER,4,21,114.0,65535,279.0,3300.0,5,0,0,30,11,12
ER,4,22,183.0,65535,457.0,5967.0,4,1,0,31,14,17
ER,4,24,156.0,65535,339.0,4860.0,4,0,0,31,12,15
ER,4,25,246.0,65535,610.0,7776.0,4,1,1,31,17,19
ER,4,26,195.0,65535,395.0,5760.0,5,1,1,29,16,17
ER,4,27,243.0,65535,526.0,7344.0,5,1,0,29,19,17
ER,4,28,99.0,65535,127.0,2376.0,4,1,0,28,10,11
ER,4,29,252.0,65535,545.0,7650.0,4,0,0,29,18,17
ER,4,30,177.0,65535,493.0,4992.0,4,0,0,28,16,13
ER,4,32,198.0,65535,579.0,5746.0,4,1,0,30,14,17
ER,4,33,162.0,65535,423.0,5070.0,4,0,0,30,15,13
ER,4,34,185.0,65535,445.0,5408.0,4,1,0,30,14,16
ER,4,35,206.0,65535,435.0,5950.0,4,1,0,29,15,17
ER,4,36,146.0,65535,381.0,3744.0,4,1,0,28,13,13
ER,4,37,227.0,65535,666.0,7125.0,4,0,0,29,19,15
ER,4,38,199.0,65535,484.0,5600.0,4,1,0,29,17,14
ER,4,39,312.0,65535,640.0,9975.0,4,1,0,29,20,21
ER,4,40,169.0,65535,361.0,4732.0,3,1,0,29,15,13
ER,4,41,228.0,65535,567.0,7616.0,6,1,0,34,17,17
ER,4,42,81.0,65535,226.0,2200.0,5,0,0,27,10,10
ER,4,43,107.0,65535,260.0,2800.0,4,1,1,32,11,11
ER,4,44,72.0,65535,151.0,1584.0,6,1,1,28,10,9
ER,4,45,166.0,65535,464.0,4550.0,5,1,0,30,15,13
ER,4,46,237.0,65535,618.0,7410.0,4,1,0,30,20,15
ER,4,47,234.0,65535,689.0,6048.0,4,2,0,31,16,16
ER,4,48,197.0,65535,537.0,5600.0,5,1,0,30,15,16
ER,4,49,58.0,65535,225.0,1472.0,8,0,0,31,8,8
ER,4,50,219.0,65535,661.0,6000.0,5,2,0,30,18,15
ER,4,51,213.0,65535,416.0,6000.0,4,1,0,29,17,15
ER,4,54,265.0,65535,681.0,7488.0,4,1,0,30,17,18
ER,4,57,199.0,65535,505.0,6480.0,4,0,0,31,15,16
ER,4,58,297.0,65535,906.0,8320.0,4,2,0,30,18,20
ER,4,59,194.0,65535,620.0,5824.0,4,1,0,30,17,14
ER,4,60,229.0,65535,592.0,6630.0,5,1,0,31,16,17
ER,4,61,203.0,65535,618.0,6144.0,5,1,0,29,17,16
ER,4,62,176.0,65535,596.0,5460.0,4,0,0,30,14,15
ER,4,64,230.0,65535,660.0,7488.0,4,1,0,30,17,18
ER,4,65,196.0,65535,542.0,6144.0,5,1,0,29,17,16
ER,4,66,77.0,65535,191.0,2704.0,2,0,0,28,13,8
ER,4,68,239.0,65535,628.0,7200.0,4,1,0,29,17,18
ER,4,69,203.0,65535,425.0,5824.0,4,1,0,30,15,16
ER,4,70,183.0,65535,566.0,5525.0,5,1,0,30,14,17
ER,4,71,181.0,65535,536.0,6272.0,4,1,0,32,15,16
ER,4,73,283.0,65535,796.0,8208.0,4,0,1,31,16,20
ER,4,75,295.0,65535,850.0,7956.0,4,1,0,30,18,18
ER,4,76,177.0,65535,537.0,4875.0,4,1,0,29,16,13
ER,4,77,143.0,65535,322.0,3744.0,4,2,0,30,14,12
ER,4,78,189.0,65535,539.0,5250.0,4,0,0,29,14,15
ER,4,80,246.0,65535,485.0,5865.0,7,2,0,30,17,17
ER,4,81,203.0,65535,112.0,2304.0,8,2,1,24,14,13
ER,4,82,178.0,65535,53.0,1989.0,11,2,1,28,11,14
ER,4,84,238.0,65535,563.0,7182.0,5,1,0,32,15,19
ER,4,85,52.0,65535,14.0,275.0,9,0,0,20,5,5
ER,4,86,141.0,65535,352.0,4032.0,6,0,0,30,14,12
ER,4,89,258.0,65535,734.0,8262.0,5,1,0,32,19,17
ER,4,92,72.0,65535,119.0,1344.0,9,2,0,30,10,8
ER,4,93,151.0,65535,294.0,3900.0,6,2,0,31,15,12
ER,4,94,128.0,65535,211.0,3036.0,7,1,1,30,12,13
ER,4,95,234.0,65535,516.0,7980.0,2,1,0,32,15,19
ER,4,96,171.0,65535,404.0,4732.0,5,2,0,31,15,14
ER,4,97,266.0,65535,422.0,7776.0,5,2,0,32,20,16
ER,4,98,213.0,65535,269.0,4784.0,6,1,0,29,14,16
ER,4,99,206.0,65535,516.0,6800.0,5,1,0,30,17,17
ER,4,100,168.0,65535,412.0,5096.0,5,1,0,31,15,14
ER,4,101,258.0,65535,391.0,8820.0,6,1,0,34,22,15
ER,4,102,76.0,65535,107.0,2025.0,6,2,1,31,11,10
ER,4,103,158.0,65535,362.0,4455.0,5,1,0,32,16,11
ER,4,105,238.0,65535,551.0,7200.0,5,1,0,30,19,16
ER,4,106,408.0,65535,801.0,15120.0,7,0,0,37,24,21
ER,4,107,220.0,65535,477.0,6720.0,5,2,0,35,18,14
ER,4,108,211.0,65535,371.0,6188.0,5,0,1,31,17,15
ER,4,109,212.0,65535,437.0,6960.0,5,1,0,34,17,15
ER,4,110,171.0,65535,240.0,4680.0,5,4,0,35,17,12
ER,4,111,69.0,65535,173.0,1944.0,8,0,0,32,9,9
ER,4,112,292.0,65535,471.0,10912.0,3,1,0,34,23,16
ER,4,113,89.0,65535,170.0,2200.0,6,1,0,28,11,10
ER,4,114,241.0,65535,464.0,6400.0,6,1,0,31,17,16
ER,4,115,242.0,65535,454.0,6750.0,6,2,0,31,20,15
ER,4,116,326.0,65535,552.0,8892.0,6,2,0,32,20,19
ER,4,117,328.0,65535,710.0,9880.0,6,2,0,32,21,20
ER,4,118,148.0,65535,248.0,3300.0,7,3,0,32,14,12
ER,4,119,157.0,65535,379.0,4680.0,6,1,0,32,16,12
