organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,3,1,241.0,99,15.0,20.0,12,3,2,17,5,4
LD,3,4,145.0,150,11.0,24.0,14,1,5,18,3,8
LD,3,4,145.0,199,7.0,12.0,18,2,5,21,4,7
LD,3,7,252.0,6,13.0,27.0,7,6,6,10,9,9
LD,3,7,252.0,15,20.0,30.0,8,4,5,13,7,7
LD,3,7,252.0,16,3.0,3.0,8,14,14,11,15,15
LD,3,7,252.0,40,2.0,2.0,11,4,5,13,5,6
LD,3,7,252.0,76,2.0,2.0,13,6,2,15,7,3
LD,3,7,252.0,77,11.0,18.0,12,13,3,15,15,6
LD,3,7,252.0,125,6.0,12.0,15,13,3,17,15,6
LD,3,7,252.0,240,2.0,2.0,23,5,10,24,6,12
LD,3,8,179.0,52,16.0,20.0,11,4,4,16,6,6
LD,3,10,204.0,126,1.0,1.0,15,11,8,16,12,9
LD,3,11,325.0,7,1.0,1.0,8,14,6,9,15,7
LD,3,11,325.0,42,1.0,1.0,11,17,11,12,18,12
LD,3,11,325.0,53,4.0,6.0,11,3,13,14,4,15
LD,3,11,325.0,54,29.0,54.0,10,9,11,16,12,14
LD,3,11,325.0,78,8.0,30.0,11,17,5,16,19,8
LD,3,11,325.0,79,26.0,81.0,11,17,5,20,20,8
LD,3,11,325.0,127,6.0,8.0,12,10,17,16,11,19
LD,3,11,325.0,164,7.0,16.0,16,9,17,20,11,19
LD,3,11,325.0,221,1.0,1.0,21,3,15,22,4,16
LD,3,11,325.0,222,6.0,12.0,20,15,4,23,17,6
LD,3,11,325.0,223,2.0,2.0,20,18,6,22,19,7
LD,3,11,325.0,233,2.0,2.0,22,3,14,23,4,16
LD,3,11,325.0,241,14.0,48.0,21,14,4,27,18,6
LD,3,11,325.0,258,5.0,8.0,25,14,4,27,16,6
LD,3,12,193.0,41,23.0,48.0,9,8,1,13,11,5
LD,3,12,193.0,100,34.0,72.0,12,8,1,18,11,5
LD,3,12,193.0,165,10.0,18.0,17,8,2,20,10,5
LD,3,12,193.0,211,5.0,8.0,20,8,2,22,10,4
LD,3,13,211.0,101,18.0,24.0,12,8,0,18,10,2
LD,3,13,211.0,183,9.0,12.0,17,4,2,20,6,4
LD,3,14,237.0,43,5.0,6.0,11,5,5,14,7,6
LD,3,14,237.0,44,34.0,60.0,9,14,5,14,17,9
LD,3,17,164.0,55,1.0,1.0,12,10,1,13,11,2
LD,3,17,164.0,80,10.0,18.0,12,12,3,15,14,6
LD,3,17,164.0,151,2.0,2.0,15,13,3,17,14,4
LD,3,17,164.0,242,1.0,1.0,23,10,5,24,11,6
LD,3,17,164.0,251,3.0,4.0,24,10,5,26,11,7
LD,3,18,175.0,8,15.0,20.0,6,5,8,11,7,10
LD,3,18,175.0,184,4.0,8.0,18,9,11,20,11,13
LD,3,19,216.0,2,1.0,1.0,7,8,8,8,9,9
LD,3,19,216.0,9,2.0,2.0,8,5,10,10,6,11
LD,3,19,216.0,56,4.0,4.0,11,10,6,13,12,7
LD,3,19,216.0,81,20.0,30.0,11,10,6,16,12,9
LD,3,19,216.0,102,2.0,2.0,14,5,3,16,6,4
LD,3,19,216.0,200,2.0,2.0,19,2,10,21,3,11
LD,3,20,258.0,57,14.0,36.0,11,2,1,17,5,3
LD,3,20,258.0,58,2.0,2.0,12,12,14,14,13,15
LD,3,20,258.0,82,4.0,4.0,12,10,16,14,11,18
LD,3,20,258.0,128,2.0,2.0,15,2,2,17,3,3
LD,3,20,258.0,166,1.0,1.0,17,3,2,18,4,3
LD,3,20,258.0,224,5.0,6.0,20,10,15,22,13,16
LD,3,20,258.0,243,12.0,30.0,20,9,15,25,11,18
LD,3,20,258.0,252,18.0,48.0,22,9,14,26,13,17
LD,3,20,258.0,253,1.0,1.0,24,13,12,25,14,13
LD,3,21,174.0,25,4.0,6.0,9,12,10,12,14,11
LD,3,21,174.0,103,3.0,4.0,14,3,1,16,4,3
LD,3,21,174.0,129,1.0,1.0,15,3,1,16,4,2
LD,3,21,174.0,152,5.0,8.0,15,4,2,19,5,4
LD,3,21,174.0,153,14.0,24.0,15,4,1,19,6,4
LD,3,21,174.0,212,7.0,9.0,19,4,1,22,5,4
LD,3,23,228.0,26,11.0,18.0,9,6,7,12,8,10
LD,3,23,228.0,27,3.0,3.0,9,13,6,12,14,7
LD,3,23,228.0,185,22.0,48.0,15,11,4,23,13,7
LD,3,23,228.0,259,1.0,1.0,25,7,5,26,8,6
LD,3,25,224.0,83,2.0,2.0,13,2,3,15,3,4
LD,3,25,224.0,244,5.0,6.0,22,7,10,25,8,12
LD,3,26,220.0,1,25.0,64.0,5,8,4,9,12,8
LD,3,26,220.0,17,11.0,18.0,8,10,4,11,13,6
LD,3,26,220.0,28,1.0,1.0,10,3,11,11,4,12
LD,3,29,140.0,10,1.0,1.0,8,2,6,9,3,7
LD,3,29,140.0,59,8.0,12.0,12,3,8,15,5,10
LD,3,30,165.0,104,12.0,24.0,13,3,1,16,7,3
LD,3,30,165.0,130,13.0,40.0,14,4,0,19,8,2
LD,3,30,165.0,131,7.0,12.0,14,6,0,17,8,2
LD,3,30,165.0,167,1.0,1.0,17,9,4,18,10,5
LD,3,31,195.0,3,3.0,4.0,6,6,7,8,8,8
LD,3,31,195.0,60,2.0,2.0,12,5,4,14,6,5
LD,3,31,195.0,84,3.0,4.0,13,4,9,15,5,11
LD,3,33,397.0,11,30.0,63.0,6,7,11,13,10,14
LD,3,33,397.0,154,3.0,3.0,15,4,16,18,5,17
LD,3,33,397.0,168,5.0,8.0,17,8,18,19,10,20
LD,3,33,397.0,186,2.0,2.0,18,7,19,19,9,20
LD,3,33,397.0,201,3.0,4.0,19,9,18,21,11,19
LD,3,33,397.0,214,15.0,36.0,19,8,18,23,11,21
LD,3,33,397.0,245,3.0,3.0,22,10,18,25,11,19
LD,3,33,397.0,254,1.0,1.0,24,9,13,25,10,14
LD,3,33,397.0,255,1.0,1.0,24,11,18,25,12,19
LD,3,33,397.0,260,4.0,6.0,24,9,13,27,10,15
LD,3,33,397.0,265,2.0,2.0,26,9,13,28,10,14
LD,3,34,153.0,105,4.0,4.0,13,8,4,15,9,6
LD,3,34,153.0,132,9.0,18.0,14,8,1,17,10,4
LD,3,34,153.0,187,24.0,30.0,17,7,1,22,10,3
LD,3,35,63.0,213,3.0,4.0,19,3,6,21,5,7
LD,3,37,153.0,29,4.0,6.0,10,10,8,13,11,10
LD,3,37,153.0,85,3.0,4.0,12,11,9,14,12,11
LD,3,37,153.0,106,1.0,1.0,14,4,5,15,5,6
LD,3,37,153.0,107,16.0,30.0,13,9,10,18,11,13
LD,3,37,153.0,169,2.0,2.0,17,9,3,19,10,4
LD,3,37,153.0,188,5.0,6.0,17,9,11,20,11,12
LD,3,37,153.0,202,2.0,2.0,19,8,3,21,9,4
LD,3,37,153.0,234,9.0,18.0,21,7,3,24,10,5
LD,3,40,216.0,108,13.0,28.0,12,10,8,19,12,10
LD,3,40,216.0,170,2.0,2.0,16,5,3,18,6,4
LD,3,40,216.0,171,2.0,2.0,17,13,13,19,14,14
LD,3,40,216.0,189,2.0,2.0,17,5,4,19,6,5
LD,3,40,216.0,203,1.0,1.0,19,13,12,20,14,13
LD,3,40,216.0,225,3.0,4.0,21,7,8,23,9,9
LD,3,40,216.0,235,3.0,3.0,22,7,7,25,8,8
LD,3,40,216.0,246,5.0,8.0,22,10,2,24,12,4
