organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,0,3,200.0,65535,293.0,5824.0,1,0,2,27,16,16
ER,0,4,146.0,65535,367.0,4524.0,1,1,0,30,13,13
ER,0,5,221.0,65535,431.0,6552.0,1,1,0,27,19,14
ER,0,6,191.0,65535,433.0,6552.0,2,0,0,28,14,18
ER,0,7,71.0,65535,148.0,1701.0,0,0,0,21,9,9
ER,0,8,222.0,65535,520.0,6656.0,0,1,0,26,17,16
ER,0,9,174.0,65535,505.0,5655.0,1,1,0,30,16,13
ER,0,10,194.0,65535,580.0,6525.0,1,1,0,30,16,15
ER,0,11,68.0,65535,156.0,1863.0,4,1,0,27,10,9
ER,0,12,131.0,65535,303.0,3600.0,0,1,0,25,13,12
ER,0,13,197.0,65535,206.0,6048.0,0,1,2,27,15,18
ER,0,14,204.0,65535,470.0,7308.0,0,1,0,29,19,14
ER,0,15,205.0,65535,516.0,5824.0,0,1,0,26,15,16
ER,0,17,75.0,65535,219.0,1782.0,1,1,0,23,10,9
ER,0,18,199.0,65535,471.0,6240.0,1,0,0,27,16,15
ER,0,19,226.0,65535,637.0,8232.0,1,1,0,29,15,21
ER,0,20,137.0,65535,304.0,2904.0,2,3,1,26,14,12
ER,0,21,192.0,65535,606.0,6240.0,0,1,0,26,16,16
ER,0,22,71.0,65535,186.0,1368.0,1,1,0,20,9,9
ER,0,24,185.0,65535,482.0,6240.0,0,1,0,26,17,15
ER,0,25,161.0,65535,428.0,5265.0,0,0,0,27,15,13
ER,0,26,241.0,65535,633.0,8640.0,0,1,0,27,21,16
ER,0,27,206.0,65535,713.0,6885.0,0,0,0,27,17,15
ER,0,28,181.0,65535,503.0,7650.0,1,0,0,35,15,15
ER,0,29,176.0,65535,559.0,5616.0,0,1,0,27,17,13
ER,0,32,143.0,65535,403.0,4368.0,0,1,0,26,15,12
ER,0,33,78.0,65535,191.0,1863.0,4,1,0,27,10,9
ER,0,34,201.0,65535,545.0,7290.0,0,1,0,27,19,15
ER,0,35,160.0,65535,449.0,6272.0,0,0,1,32,14,15
ER,0,36,196.0,65535,600.0,6048.0,1,1,0,28,15,16
ER,0,37,197.0,65535,472.0,5600.0,0,1,0,25,15,16
ER,0,38,182.0,65535,524.0,5525.0,0,1,0,25,18,13
ER,0,39,203.0,65535,621.0,6480.0,0,0,1,27,16,16
ER,0,41,101.0,65535,288.0,2640.0,1,1,1,25,11,12
ER,0,42,179.0,65535,534.0,5460.0,0,1,2,26,16,16
ER,0,43,137.0,65535,378.0,4680.0,0,1,0,30,14,12
ER,0,44,188.0,65535,465.0,5304.0,0,1,0,26,13,17
ER,0,45,63.0,65535,121.0,1656.0,5,1,0,28,9,9
ER,0,46,204.0,65535,591.0,6669.0,0,1,1,27,14,20
ER,0,48,176.0,65535,542.0,5096.0,0,2,0,26,16,14
ER,0,50,197.0,65535,552.0,7056.0,0,2,3,36,16,17
ER,0,51,209.0,65535,600.0,6720.0,0,2,0,28,17,16
ER,0,52,57.0,65535,135.0,1512.0,4,0,0,25,8,9
ER,0,53,191.0,65535,565.0,6426.0,0,0,0,27,14,17
ER,0,54,196.0,65535,496.0,5670.0,0,1,1,27,16,15
ER,0,55,167.0,65535,393.0,4500.0,1,1,1,26,13,16
ER,0,56,74.0,65535,159.0,1728.0,0,1,1,24,10,9
ER,0,57,224.0,65535,556.0,10032.0,0,1,1,33,17,20
ER,0,58,157.0,65535,531.0,4680.0,0,1,0,26,13,15
ER,0,59,225.0,65535,547.0,6480.0,0,1,1,27,17,16
ER,0,60,130.0,65535,259.0,2184.0,0,1,1,26,13,8
ER,0,61,125.0,65535,315.0,4032.0,0,1,0,28,13,12
ER,0,62,136.0,65535,459.0,4032.0,0,2,1,28,14,13
ER,0,63,82.0,65535,204.0,2160.0,1,1,1,25,11,10
ER,0,64,195.0,65535,529.0,6525.0,0,1,0,29,16,15
ER,0,65,176.0,65535,520.0,5616.0,0,0,0,27,16,13
ER,0,66,131.0,65535,349.0,3888.0,0,2,0,27,14,12
ER,0,67,420.0,65535,736.0,13156.0,0,2,0,26,24,23
ER,0,68,208.0,65535,511.0,5950.0,0,1,0,25,18,14
ER,0,69,110.0,65535,184.0,2925.0,1,1,0,26,14,9
ER,0,70,240.0,65535,682.0,6272.0,0,3,1,28,17,17
