organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,5,11,232.0,94,1.0,1.0,17,13,13,18,14,14
LD,5,11,232.0,138,4.0,6.0,19,8,15,22,9,17
LD,5,18,186.0,1,12.0,16.0,8,6,8,12,8,10
LD,5,18,186.0,28,4.0,8.0,12,3,13,14,5,15
LD,5,18,186.0,95,3.0,3.0,16,2,12,19,3,13
LD,5,18,186.0,97,2.0,2.0,17,8,13,19,9,14
LD,5,18,186.0,111,4.0,4.0,17,9,2,19,11,3
LD,5,18,186.0,176,4.0,4.0,24,6,11,26,8,12
LD,5,19,153.0,96,1.0,1.0,17,3,12,18,4,13
LD,5,19,153.0,110,3.0,4.0,17,3,11,19,4,13
LD,5,19,153.0,126,5.0,12.0,17,3,11,20,5,13
LD,5,22,131.0,40,8.0,16.0,12,9,3,16,11,5
LD,5,24,197.0,2,3.0,4.0,9,13,9,11,14,11
LD,5,24,197.0,10,2.0,2.0,10,13,9,11,15,10
LD,5,24,197.0,77,3.0,4.0,16,14,4,17,16,6
LD,5,24,197.0,112,2.0,2.0,17,3,7,19,4,8
LD,5,24,197.0,127,4.0,4.0,18,11,11,20,12,13
LD,5,24,197.0,128,11.0,16.0,16,14,4,20,16,6
LD,5,24,197.0,150,10.0,12.0,20,7,13,24,10,14
LD,5,24,197.0,151,38.0,72.0,17,14,5,25,17,8
LD,5,25,240.0,41,1.0,1.0,13,10,15,14,11,16
LD,5,26,234.0,63,1.0,1.0,15,6,3,16,7,4
LD,5,26,234.0,98,1.0,1.0,17,6,2,18,7,3
LD,5,28,266.0,15,3.0,3.0,10,7,7,13,8,8
LD,5,28,266.0,16,2.0,2.0,11,9,13,13,10,14
LD,5,28,266.0,17,3.0,4.0,10,11,3,12,12,5
LD,5,28,266.0,18,4.0,6.0,10,15,5,12,16,8
LD,5,28,266.0,29,1.0,1.0,12,14,8,13,15,9
LD,5,28,266.0,42,19.0,36.0,10,10,3,16,13,5
LD,5,28,266.0,43,8.0,18.0,12,15,6,15,17,9
LD,5,28,266.0,78,5.0,8.0,14,15,7,18,16,9
LD,5,28,266.0,99,4.0,6.0,16,6,13,19,8,14
LD,5,28,266.0,129,18.0,36.0,15,9,3,21,12,5
LD,5,28,266.0,152,7.0,10.0,19,2,8,24,3,10
LD,5,28,266.0,153,12.0,20.0,19,2,8,24,4,10
LD,5,33,209.0,44,8.0,16.0,12,6,1,16,8,3
LD,5,33,209.0,79,2.0,2.0,15,6,1,17,7,2
LD,5,34,177.0,80,4.0,4.0,15,11,10,17,13,11
LD,5,35,223.0,45,4.0,4.0,11,11,10,15,12,11
LD,5,37,100.0,154,1.0,1.0,21,2,7,22,3,8
LD,5,39,197.0,30,28.0,72.0,11,6,10,19,9,13
LD,5,39,197.0,31,3.0,3.0,10,8,10,13,9,11
LD,5,39,197.0,100,2.0,2.0,17,6,12,19,7,13
LD,5,42,99.0,46,1.0,1.0,13,4,3,14,5,4
LD,5,42,99.0,113,27.0,45.0,16,2,1,21,5,4
LD,5,44,158.0,139,2.0,2.0,20,5,3,22,6,4
LD,5,46,202.0,19,21.0,30.0,10,7,4,15,9,7
LD,5,46,202.0,64,3.0,3.0,14,7,5,17,8,6
LD,5,47,148.0,47,1.0,1.0,13,9,0,14,10,1
LD,5,47,148.0,81,3.0,3.0,14,9,0,17,10,1
LD,5,47,148.0,82,9.0,24.0,15,9,0,19,12,2
LD,5,47,148.0,130,13.0,30.0,16,10,1,21,12,4
LD,5,50,250.0,115,1.0,1.0,18,17,9,19,18,10
LD,5,51,237.0,131,5.0,12.0,18,14,11,21,16,13
LD,5,54,312.0,57,7.0,8.0,13,18,11,17,19,13
LD,5,54,312.0,66,2.0,2.0,15,13,14,16,14,16
LD,5,54,312.0,83,1.0,1.0,16,13,15,17,14,16
LD,5,54,312.0,170,3.0,4.0,23,4,5,25,5,7
LD,5,54,312.0,171,3.0,4.0,22,12,11,24,13,13
LD,5,54,312.0,177,2.0,2.0,24,18,11,26,19,12
LD,5,56,204.0,20,1.0,1.0,11,6,1,12,7,2
LD,5,56,204.0,48,4.0,6.0,12,8,2,15,10,3
LD,5,56,204.0,65,3.0,4.0,14,8,2,16,10,3
LD,5,56,204.0,114,1.0,1.0,18,2,5,19,3,6
LD,5,65,111.0,101,6.0,8.0,16,8,2,18,10,4
LD,5,65,111.0,117,6.0,12.0,17,8,3,19,11,5
LD,5,65,111.0,132,8.0,12.0,17,6,4,20,8,6
LD,5,65,111.0,133,7.0,12.0,18,7,3,21,9,5
LD,5,65,111.0,140,15.0,30.0,18,5,4,23,8,6
LD,5,67,209.0,67,2.0,2.0,14,7,18,16,8,19
LD,5,67,209.0,84,24.0,28.0,13,9,10,20,11,12
LD,5,67,209.0,155,1.0,1.0,21,13,6,22,14,7
LD,5,68,199.0,32,6.0,6.0,11,8,14,14,10,15
LD,5,68,199.0,116,1.0,1.0,18,6,3,19,7,4
LD,5,71,352.0,21,1.0,1.0,11,15,12,12,16,13
LD,5,71,352.0,143,1.0,1.0,20,17,14,21,18,15
LD,5,73,207.0,58,6.0,8.0,12,8,8,16,9,10
LD,5,73,207.0,103,3.0,3.0,16,13,10,19,14,11
LD,5,73,207.0,141,7.0,16.0,19,3,8,23,5,10
LD,5,74,288.0,11,3.0,4.0,9,6,8,11,7,10
LD,5,74,288.0,34,4.0,6.0,10,14,3,13,16,4
LD,5,74,288.0,49,31.0,72.0,9,4,7,17,7,10
LD,5,74,288.0,102,13.0,32.0,16,5,6,20,7,10
LD,5,74,288.0,118,1.0,1.0,18,6,6,19,7,7
LD,5,75,162.0,3,2.0,2.0,9,8,4,10,9,6
LD,5,75,162.0,50,2.0,2.0,13,8,1,15,9,2
LD,5,75,162.0,119,16.0,40.0,16,7,0,21,11,2
LD,5,75,162.0,142,4.0,6.0,19,10,1,22,11,3
LD,5,76,247.0,33,4.0,6.0,11,11,5,14,12,7
LD,5,76,247.0,51,1.0,1.0,13,11,6,14,12,7
LD,5,76,247.0,59,2.0,2.0,14,9,11,15,11,12
LD,5,76,247.0,172,4.0,8.0,22,10,6,24,12,8
LD,5,77,204.0,4,3.0,4.0,9,5,4,11,7,5
LD,5,77,204.0,68,9.0,16.0,14,10,2,18,12,4
LD,5,79,200.0,12,9.0,18.0,8,7,5,11,9,8
LD,5,79,200.0,22,30.0,72.0,8,7,5,14,11,8
LD,5,79,200.0,52,2.0,2.0,12,9,13,14,10,14
LD,5,79,200.0,69,1.0,1.0,15,7,1,16,8,2
LD,5,79,200.0,70,5.0,6.0,14,12,8,16,15,9
LD,5,79,200.0,85,14.0,30.0,14,13,4,19,16,6
LD,5,79,200.0,104,39.0,90.0,14,12,6,20,15,11
LD,5,79,200.0,144,4.0,6.0,19,9,9,22,11,10
LD,5,79,200.0,145,19.0,36.0,18,12,3,22,15,6
LD,5,79,200.0,156,6.0,6.0,21,10,9,24,12,10
LD,5,80,289.0,71,15.0,36.0,14,11,14,18,14,17
LD,5,80,289.0,157,3.0,4.0,21,15,13,22,17,15
LD,5,85,185.0,13,4.0,6.0,9,9,6,12,11,7
LD,5,85,185.0,60,16.0,30.0,11,9,6,16,12,8
