organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,6,5,214.0,96,1.0,1.0,13,16,5,14,17,6
LD,6,5,214.0,174,3.0,3.0,14,16,5,17,17,6
LD,6,5,214.0,204,6.0,10.0,13,16,5,18,17,7
LD,6,7,149.0,173,3.0,4.0,16,1,11,18,3,12
LD,6,8,146.0,150,9.0,12.0,13,3,9,16,5,11
LD,6,8,146.0,203,6.0,12.0,16,5,8,19,7,10
LD,6,8,146.0,274,2.0,2.0,19,6,8,21,7,9
LD,6,12,343.0,68,5.0,8.0,11,13,9,15,14,11
LD,6,12,343.0,97,1.0,1.0,13,13,10,14,14,11
LD,6,12,343.0,121,25.0,48.0,12,6,12,16,9,16
LD,6,12,343.0,122,59.0,120.0,9,12,4,19,16,7
LD,6,12,343.0,151,11.0,16.0,13,6,9,17,8,11
LD,6,12,343.0,152,21.0,45.0,13,6,10,18,9,13
LD,6,12,343.0,175,20.0,36.0,15,6,13,19,9,16
LD,6,12,343.0,205,13.0,36.0,16,17,8,20,20,11
LD,6,12,343.0,258,4.0,4.0,18,2,12,22,3,13
LD,6,12,343.0,259,10.0,12.0,18,6,6,21,8,8
LD,6,12,343.0,308,15.0,24.0,20,11,2,26,13,4
LD,6,12,343.0,309,98.0,180.0,17,8,11,27,14,14
LD,6,13,240.0,235,100.0,220.0,13,5,8,24,10,12
LD,6,13,240.0,307,2.0,2.0,22,4,11,24,5,12
LD,6,19,201.0,177,1.0,1.0,16,10,6,17,11,7
LD,6,19,201.0,237,3.0,3.0,17,10,6,20,11,7
LD,6,19,201.0,310,1.0,1.0,22,10,6,23,11,7
LD,6,19,201.0,323,4.0,8.0,22,10,5,24,12,7
LD,6,20,184.0,98,5.0,12.0,12,13,5,15,15,7
LD,6,20,184.0,123,1.0,1.0,14,13,6,15,14,7
LD,6,20,184.0,153,1.0,1.0,15,14,6,16,15,7
LD,6,20,184.0,176,10.0,16.0,14,2,7,18,4,9
LD,6,20,184.0,236,1.0,1.0,18,8,4,19,9,5
LD,6,21,196.0,178,29.0,60.0,14,8,10,19,12,13
LD,6,21,196.0,238,3.0,3.0,17,6,10,20,7,11
LD,6,21,196.0,275,2.0,2.0,20,6,10,22,7,11
LD,6,21,196.0,276,2.0,2.0,20,8,5,21,10,6
LD,6,21,196.0,277,1.0,1.0,20,10,6,21,11,7
LD,6,21,196.0,278,33.0,72.0,18,8,11,24,12,14
LD,6,21,196.0,279,1.0,1.0,20,11,7,21,12,8
LD,6,21,196.0,295,2.0,2.0,21,8,5,23,9,6
LD,6,22,227.0,19,4.0,4.0,10,9,10,12,10,12
LD,6,22,227.0,45,12.0,36.0,10,13,7,13,16,11
LD,6,22,227.0,70,21.0,60.0,11,13,7,16,16,11
LD,6,22,227.0,124,16.0,32.0,12,13,9,16,15,13
LD,6,22,227.0,154,2.0,2.0,14,6,13,16,7,14
LD,6,22,227.0,179,5.0,6.0,16,14,3,19,15,5
LD,6,23,101.0,69,10.0,16.0,10,5,7,14,7,9
LD,6,24,145.0,180,12.0,16.0,15,2,8,19,4,10
LD,6,24,145.0,239,8.0,16.0,17,7,10,21,9,12
LD,6,24,145.0,280,9.0,12.0,20,7,4,23,9,6
LD,6,24,145.0,296,2.0,2.0,20,3,8,22,4,9
LD,6,25,191.0,4,1.0,1.0,9,11,8,10,12,9
LD,6,30,238.0,181,9.0,12.0,15,11,10,18,13,12
LD,6,30,238.0,240,14.0,24.0,18,10,10,22,13,12
LD,6,31,198.0,311,5.0,6.0,22,4,1,25,6,2
LD,6,31,198.0,331,1.0,1.0,24,5,1,25,6,2
LD,6,33,196.0,99,10.0,18.0,12,8,9,15,10,12
LD,6,33,196.0,125,1.0,1.0,14,9,10,15,10,11
LD,6,33,196.0,206,15.0,30.0,15,10,13,20,13,15
LD,6,33,196.0,281,4.0,8.0,20,11,13,22,13,15
LD,6,33,196.0,282,2.0,2.0,19,12,13,21,13,14
LD,6,34,413.0,5,2.0,2.0,9,15,15,11,16,16
LD,6,34,413.0,20,1.0,1.0,10,15,5,11,16,6
LD,6,34,413.0,21,9.0,16.0,9,16,9,13,18,11
LD,6,34,413.0,22,2.0,2.0,9,20,12,11,21,13
LD,6,34,413.0,71,10.0,24.0,10,12,16,14,14,19
LD,6,34,413.0,72,3.0,4.0,11,21,12,13,22,14
LD,6,34,413.0,100,8.0,16.0,12,20,16,16,22,18
LD,6,34,413.0,101,6.0,12.0,12,21,12,15,23,14
LD,6,34,413.0,126,6.0,8.0,13,7,16,17,8,18
LD,6,34,413.0,155,7.0,20.0,13,20,16,18,22,18
LD,6,34,413.0,182,31.0,72.0,14,11,16,22,14,19
LD,6,34,413.0,241,2.0,2.0,18,5,14,20,6,15
LD,6,34,413.0,312,2.0,2.0,21,5,6,23,6,7
LD,6,34,413.0,324,4.0,6.0,22,16,3,25,17,5
LD,6,34,413.0,343,39.0,72.0,22,9,8,28,13,11
LD,6,38,236.0,102,2.0,2.0,13,11,2,14,13,3
