organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,4,1,201.0,26,5.0,6.0,13,8,4,16,9,6
peroxisome,4,1,201.0,66,3.0,3.0,16,8,1,19,9,2
peroxisome,4,1,201.0,120,3.0,3.0,21,15,7,24,16,8
peroxisome,4,2,201.0,8,33.0,42.0,9,9,3,16,11,6
peroxisome,4,2,201.0,27,2.0,2.0,13,2,2,15,3,3
peroxisome,4,3,192.0,28,12.0,16.0,12,6,10,16,8,12
peroxisome,4,3,192.0,49,13.0,30.0,13,11,7,18,13,10
peroxisome,4,3,192.0,155,9.0,20.0,24,3,2,29,5,4
peroxisome,4,3,192.0,156,4.0,4.0,24,4,3,28,5,4
peroxisome,4,3,192.0,174,3.0,4.0,27,5,2,29,6,4
peroxisome,4,4,266.0,40,8.0,10.0,13,16,12,18,17,14
peroxisome,4,4,266.0,50,7.0,8.0,14,10,0,18,12,1
peroxisome,4,4,266.0,178,6.0,10.0,27,4,8,32,5,10
peroxisome,4,5,201.0,127,9.0,16.0,22,13,9,26,15,11
peroxisome,4,6,184.0,67,5.0,6.0,15,8,12,18,9,14
peroxisome,4,6,184.0,75,17.0,28.0,15,8,12,22,10,14
peroxisome,4,7,173.0,86,2.0,2.0,18,7,5,20,8,6
peroxisome,4,9,277.0,87,10.0,24.0,17,13,4,21,15,7
peroxisome,4,9,277.0,88,15.0,36.0,17,15,9,23,18,11
peroxisome,4,9,277.0,111,3.0,4.0,20,13,5,22,15,6
peroxisome,4,9,277.0,121,12.0,16.0,20,13,5,24,15,7
peroxisome,4,9,277.0,126,18.0,63.0,20,0,4,27,3,7
peroxisome,4,9,277.0,157,40.0,120.0,21,0,5,31,4,8
peroxisome,4,10,269.0,19,6.0,10.0,12,5,15,17,6,17
peroxisome,4,12,249.0,41,2.0,2.0,15,1,6,17,2,7
peroxisome,4,12,249.0,51,2.0,2.0,16,0,6,17,1,8
peroxisome,4,12,249.0,97,3.0,3.0,18,0,12,21,1,13
peroxisome,4,12,249.0,185,2.0,2.0,29,7,5,31,8,6
peroxisome,4,15,183.0,138,5.0,8.0,23,11,8,25,13,10
peroxisome,4,15,183.0,167,1.0,1.0,27,11,9,28,12,10
peroxisome,4,16,314.0,52,4.0,4.0,14,3,3,18,4,4
peroxisome,4,16,314.0,53,6.0,8.0,15,17,7,19,18,9
peroxisome,4,16,314.0,77,2.0,2.0,18,17,7,20,18,8
peroxisome,4,16,314.0,89,2.0,2.0,18,12,16,20,13,17
peroxisome,4,16,314.0,186,26.0,42.0,26,7,6,33,9,9
peroxisome,4,17,190.0,9,32.0,63.0,10,8,11,17,11,14
peroxisome,4,18,221.0,76,10.0,28.0,15,0,2,22,2,4
peroxisome,4,18,221.0,128,46.0,88.0,18,0,7,29,2,11
peroxisome,4,24,156.0,42,15.0,54.0,12,3,2,18,6,5
peroxisome,4,25,246.0,54,3.0,3.0,15,1,13,18,2,14
peroxisome,4,25,246.0,158,2.0,2.0,26,12,5,28,13,6
peroxisome,4,25,246.0,181,4.0,4.0,28,5,4,30,7,5
peroxisome,4,27,243.0,168,30.0,48.0,24,2,11,32,5,13
peroxisome,4,30,177.0,98,6.0,16.0,17,11,10,21,13,12
peroxisome,4,32,198.0,29,3.0,3.0,13,5,1,16,6,2
peroxisome,4,32,198.0,130,1.0,1.0,23,7,0,24,8,1
peroxisome,4,33,162.0,187,8.0,10.0,27,4,7,32,5,9
peroxisome,4,34,185.0,160,17.0,63.0,24,10,4,31,13,7
peroxisome,4,35,206.0,30,2.0,2.0,13,9,1,15,10,2
peroxisome,4,35,206.0,68,3.0,3.0,17,4,15,20,5,16
peroxisome,4,35,206.0,182,6.0,6.0,28,9,8,31,10,10
peroxisome,4,37,227.0,1,1.0,1.0,11,3,4,12,4,5
peroxisome,4,37,227.0,10,3.0,4.0,11,3,3,13,4,5
peroxisome,4,37,227.0,175,6.0,6.0,26,11,8,32,12,9
peroxisome,4,38,199.0,113,63.0,99.0,16,13,4,27,16,7
peroxisome,4,42,81.0,112,5.0,6.0,19,3,3,22,4,5
peroxisome,4,42,81.0,140,9.0,20.0,22,3,3,27,5,5
peroxisome,4,43,107.0,99,11.0,20.0,18,2,7,23,4,9
peroxisome,4,43,107.0,161,26.0,32.0,22,2,7,30,4,9
peroxisome,4,46,237.0,31,3.0,3.0,13,5,2,16,6,3
peroxisome,4,46,237.0,141,3.0,3.0,23,15,1,26,16,2
peroxisome,4,46,237.0,162,12.0,20.0,24,2,2,29,4,4
peroxisome,4,46,237.0,163,8.0,16.0,25,14,0,29,16,2
peroxisome,4,46,237.0,188,3.0,3.0,29,6,4,32,7,5
peroxisome,4,47,234.0,2,4.0,6.0,10,6,9,13,7,11
peroxisome,4,47,234.0,123,1.0,1.0,22,10,0,23,11,1
peroxisome,4,48,197.0,100,12.0,24.0,18,7,1,22,9,4
peroxisome,4,50,219.0,57,22.0,54.0,14,10,8,20,13,11
peroxisome,4,50,219.0,80,4.0,6.0,18,10,8,20,11,11
peroxisome,4,50,219.0,170,12.0,20.0,25,12,3,30,14,5
peroxisome,4,51,213.0,142,27.0,28.0,21,10,10,28,12,12
peroxisome,4,54,265.0,3,2.0,2.0,10,12,10,12,13,11
peroxisome,4,54,265.0,11,6.0,8.0,10,12,10,14,13,12
peroxisome,4,54,265.0,32,20.0,45.0,12,10,13,17,13,16
peroxisome,4,54,265.0,43,2.0,2.0,15,10,15,17,11,16
peroxisome,4,54,265.0,44,11.0,20.0,13,15,13,18,17,15
peroxisome,4,54,265.0,132,16.0,24.0,20,13,3,26,15,5
peroxisome,4,58,297.0,4,3.0,4.0,10,10,2,12,11,4
peroxisome,4,58,297.0,81,19.0,36.0,16,3,2,22,5,5
peroxisome,4,58,297.0,101,5.0,6.0,19,5,16,21,8,17
peroxisome,4,58,297.0,115,16.0,30.0,19,5,15,24,8,17
peroxisome,4,59,194.0,33,6.0,16.0,12,3,1,16,5,3
peroxisome,4,59,194.0,116,1.0,1.0,21,9,0,22,10,1
peroxisome,4,60,229.0,59,21.0,28.0,13,13,8,20,15,10
peroxisome,4,61,203.0,144,32.0,96.0,21,6,12,29,9,16
peroxisome,4,62,176.0,5,10.0,16.0,10,1,7,14,3,9
peroxisome,4,62,176.0,45,1.0,1.0,15,11,10,16,12,11
peroxisome,4,64,230.0,13,9.0,24.0,11,10,4,15,13,6
peroxisome,4,64,230.0,20,7.0,8.0,11,6,4,15,8,5
peroxisome,4,66,77.0,102,10.0,12.0,18,3,0,24,5,1
peroxisome,4,68,239.0,6,6.0,12.0,10,9,9,13,11,11
peroxisome,4,68,239.0,61,16.0,45.0,13,3,14,18,6,17
peroxisome,4,68,239.0,84,8.0,24.0,17,5,15,21,8,17
