organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,8,1,204.0,137,3.0,3.0,18,6,6,21,7,7
peroxisome,8,2,171.0,29,16.0,20.0,11,7,2,16,9,4
peroxisome,8,3,93.0,121,2.0,2.0,17,1,2,19,2,3
peroxisome,8,5,211.0,139,20.0,32.0,15,1,10,23,3,12
peroxisome,8,6,230.0,31,27.0,72.0,10,6,12,18,9,15
peroxisome,8,6,230.0,239,5.0,6.0,25,9,10,28,10,12
peroxisome,8,7,256.0,13,1.0,1.0,12,1,9,13,2,10
peroxisome,8,7,256.0,30,3.0,4.0,12,1,8,14,2,10
peroxisome,8,7,256.0,68,5.0,6.0,14,1,8,17,2,10
peroxisome,8,7,256.0,204,3.0,3.0,23,1,9,26,2,10
peroxisome,8,8,243.0,54,61.0,108.0,11,13,5,20,16,9
peroxisome,8,8,243.0,122,27.0,42.0,17,14,7,24,16,10
peroxisome,8,10,176.0,55,1.0,1.0,14,14,12,15,15,13
peroxisome,8,12,197.0,219,33.0,42.0,22,5,7,29,7,10
peroxisome,8,13,242.0,55,25.0,48.0,11,3,1,19,6,3
peroxisome,8,14,223.0,32,1.0,1.0,13,14,4,14,15,5
peroxisome,8,14,223.0,101,13.0,24.0,16,15,4,22,17,6
peroxisome,8,14,223.0,205,2.0,2.0,23,0,4,25,1,5
peroxisome,8,14,223.0,240,7.0,8.0,24,0,4,28,1,6
peroxisome,8,16,186.0,102,6.0,10.0,15,12,7,20,14,8
peroxisome,8,16,186.0,206,16.0,27.0,20,7,1,29,10,2
peroxisome,8,16,186.0,241,4.0,4.0,25,9,11,29,10,12
peroxisome,8,20,223.0,140,9.0,12.0,17,11,10,23,12,12
peroxisome,8,22,182.0,220,24.0,63.0,22,1,7,29,4,10
peroxisome,8,22,182.0,221,1.0,1.0,25,7,0,26,8,1
peroxisome,8,23,197.0,90,23.0,42.0,13,0,9,20,2,12
peroxisome,8,23,197.0,123,18.0,54.0,15,4,5,21,7,8
peroxisome,8,25,229.0,33,7.0,8.0,11,5,1,15,6,3
peroxisome,8,25,229.0,222,2.0,2.0,25,2,4,27,3,5
peroxisome,8,26,120.0,175,14.0,45.0,19,5,5,24,8,8
peroxisome,8,27,360.0,103,39.0,64.0,14,1,7,22,3,11
peroxisome,8,27,360.0,141,7.0,12.0,19,1,9,22,3,11
peroxisome,8,27,360.0,185,4.0,4.0,22,5,16,26,6,17
