organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,1,188.0,467,87.0,450.0,8,1,0,10,16,15
mitochondria,1,188.0,475,2.0,2.0,8,13,8,9,15,9
mitochondria,1,188.0,1110,66.0,144.0,15,11,0,18,17,8
mitochondria,1,188.0,1267,21.0,84.0,31,13,5,34,17,12
mitochondria,1,188.0,1303,21.0,98.0,32,3,7,34,10,14
mitochondria,1,188.0,1352,5.0,6.0,33,6,1,34,9,3
mitochondria,3,96.0,467,10.0,25.0,8,0,0,9,5,5
mitochondria,3,96.0,468,26.0,63.0,8,2,3,9,11,10
mitochondria,3,96.0,471,6.0,8.0,8,7,2,9,11,4
mitochondria,3,96.0,1304,13.0,32.0,32,1,3,34,5,7
mitochondria,4,129.0,469,24.0,75.0,8,1,5,11,6,10
mitochondria,4,129.0,472,23.0,90.0,8,6,8,11,12,13
mitochondria,4,129.0,474,50.0,144.0,8,6,0,12,12,6
mitochondria,4,129.0,993,9.0,12.0,9,3,0,11,5,3
mitochondria,4,129.0,1037,403.0,1323.0,12,2,5,33,11,12
mitochondria,4,129.0,1183,67.0,144.0,21,3,0,33,7,3
mitochondria,6,264.0,69,1.0,1.0,3,7,5,4,8,6
mitochondria,6,264.0,73,5.0,6.0,3,15,9,4,17,12
mitochondria,6,264.0,470,1572.0,6630.0,8,1,2,34,18,17
mitochondria,6,264.0,478,1.0,1.0,8,13,1,9,14,2
mitochondria,7,176.0,68,1.0,1.0,3,3,4,4,4,5
mitochondria,7,176.0,70,8.0,12.0,3,6,7,4,10,10
mitochondria,7,176.0,71,1.0,1.0,3,11,12,4,12,13
mitochondria,7,176.0,476,55.0,144.0,8,6,5,10,14,14
mitochondria,7,176.0,477,1.0,1.0,8,7,1,9,8,2
mitochondria,7,176.0,488,704.0,4140.0,11,1,2,34,16,14
mitochondria,7,176.0,994,2.0,2.0,9,3,11,10,4,13
mitochondria,7,176.0,1038,98.0,168.0,12,2,4,26,6,7
mitochondria,7,176.0,1305,5.0,12.0,32,2,2,34,5,4
mitochondria,8,142.0,10,46.0,144.0,2,3,4,4,12,12
mitochondria,8,142.0,473,599.0,2541.0,8,1,3,29,12,14
mitochondria,8,142.0,1353,3.0,4.0,33,0,1,34,2,3
mitochondria,8,142.0,1355,2.0,2.0,33,7,10,34,9,11
mitochondria,8,142.0,1356,1.0,1.0,33,8,8,34,9,9
mitochondria,9,305.0,72,4.0,4.0,3,8,3,4,10,5
mitochondria,9,305.0,472,945.0,6916.0,8,1,1,34,15,20
mitochondria,9,305.0,482,223.0,630.0,8,9,16,29,15,21
mitochondria,9,305.0,486,26.0,63.0,8,14,8,11,17,15
mitochondria,9,305.0,995,1.0,1.0,9,1,15,10,2,16
mitochondria,9,305.0,1268,13.0,36.0,31,4,19,34,8,22
mitochondria,9,305.0,1306,8.0,20.0,32,4,4,34,6,9
mitochondria,9,305.0,1308,5.0,8.0,32,14,14,34,16,16
mitochondria,9,305.0,1354,1.0,1.0,33,0,15,34,1,16
mitochondria,11,302.0,11,16.0,42.0,2,6,14,4,13,17
mitochondria,11,302.0,13,19.0,32.0,2,13,9,4,17,13
mitochondria,11,302.0,74,12.0,28.0,3,3,3,4,7,10
mitochondria,11,302.0,80,8.0,9.0,3,9,3,4,12,6
mitochondria,11,302.0,82,8.0,15.0,3,13,2,4,16,7
mitochondria,11,302.0,480,1729.0,8398.0,8,1,1,34,20,18
mitochondria,11,302.0,484,4.0,6.0,8,6,0,9,9,2
mitochondria,12,152.0,77,8.0,12.0,3,4,6,4,8,9
mitochondria,12,152.0,481,609.0,2457.0,8,1,5,29,14,14
mitochondria,12,152.0,483,3.0,4.0,8,4,0,9,6,2
mitochondria,12,152.0,485,1.0,1.0,8,8,0,9,9,1
mitochondria,12,152.0,1307,10.0,12.0,32,4,6,34,6,9
mitochondria,12,152.0,1357,2.0,2.0,33,9,8,34,11,9
mitochondria,13,244.0,12,17.0,56.0,2,11,9,4,15,16
mitochondria,13,244.0,75,4.0,6.0,3,3,7,4,5,10
mitochondria,13,244.0,76,1.0,1.0,3,3,13,4,4,14
mitochondria,13,244.0,78,1.0,1.0,3,5,5,4,6,6
mitochondria,13,244.0,81,6.0,12.0,3,11,3,4,14,7
mitochondria,13,244.0,83,2.0,2.0,3,15,5,4,16,7
mitochondria,13,244.0,479,615.0,4732.0,8,0,3,34,14,16
mitochondria,13,244.0,487,492.0,1664.0,8,9,1,34,17,9
mitochondria,13,244.0,1039,6.0,12.0,12,12,12,14,14,15
mitochondria,13,244.0,1172,158.0,420.0,20,11,10,34,16,16
mitochondria,13,244.0,1200,1.0,1.0,23,7,15,24,8,16
mitochondria,13,244.0,1207,58.0,108.0,25,5,14,34,9,17
mitochondria,14,105.0,79,11.0,20.0,3,1,3,4,5,8
mitochondria,14,105.0,488,541.0,1840.0,8,0,1,31,10,9
mitochondria,16,135.0,84,3.0,4.0,3,9,4,4,11,6
mitochondria,16,135.0,490,765.0,3146.0,8,1,1,34,12,12
mitochondria,18,202.0,14,10.0,24.0,2,6,7,4,10,10
mitochondria,18,202.0,489,705.0,2288.0,8,1,3,34,12,11
mitochondria,18,202.0,492,21.0,48.0,8,4,14,11,8,18
mitochondria,18,202.0,494,9.0,18.0,8,10,13,10,13,16
mitochondria,18,202.0,498,1.0,1.0,8,13,7,9,14,8
mitochondria,18,202.0,1309,6.0,8.0,32,6,17,34,10,18
mitochondria,19,73.0,481,436.0,1232.0,12,1,2,34,8,10
mitochondria,19,73.0,491,3.0,4.0,8,3,8,9,5,10
mitochondria,19,73.0,493,32.0,64.0,8,7,1,16,9,5
mitochondria,21,197.0,88,7.0,12.0,3,10,9,4,14,12
mitochondria,21,197.0,493,5.0,6.0,8,2,6,9,4,9
mitochondria,21,197.0,497,11.0,18.0,8,4,1,9,10,4
mitochondria,21,197.0,506,1157.0,5408.0,8,4,1,34,17,17
mitochondria,22,325.0,15,16.0,56.0,2,2,6,4,9,10
mitochondria,22,325.0,86,22.0,55.0,3,5,16,4,16,21
mitochondria,22,325.0,90,3.0,6.0,3,13,6,4,15,9
mitochondria,22,325.0,91,6.0,8.0,3,14,11,4,16,15
mitochondria,22,325.0,500,1.0,1.0,8,4,11,9,5,12
mitochondria,22,325.0,502,781.0,4004.0,8,3,10,34,17,21
mitochondria,22,325.0,1015,486.0,1771.0,11,1,2,34,12,9
mitochondria,22,325.0,1041,4.0,6.0,12,4,14,15,5,16
mitochondria,22,325.0,1193,1.0,1.0,22,15,14,23,16,15
mitochondria,23,179.0,85,6.0,6.0,3,3,12,4,5,15
mitochondria,23,179.0,495,9.0,12.0,8,1,3,9,4,7
mitochondria,23,179.0,496,9.0,16.0,8,2,12,10,6,14
mitochondria,23,179.0,503,6.0,9.0,8,6,0,9,9,3
mitochondria,23,179.0,504,6.0,8.0,8,6,6,9,10,8
mitochondria,23,179.0,512,10.0,18.0,8,12,5,10,15,8
mitochondria,23,179.0,1040,10.0,24.0,12,1,11,14,5,14
mitochondria,23,179.0,1211,184.0,720.0,26,0,7,34,10,16
mitochondria,23,179.0,1220,11.0,18.0,28,5,2,30,8,5
mitochondria,24,200.0,1,1.0,1.0,0,9,7,1,10,8
mitochondria,24,200.0,16,29.0,90.0,2,4,1,4,13,6
mitochondria,24,200.0,17,21.0,56.0,2,9,8,4,16,12
mitochondria,24,200.0,87,1.0,1.0,3,6,11,4,7,12
mitochondria,24,200.0,501,1070.0,5070.0,8,1,1,34,16,14
mitochondria,24,200.0,519,1.0,1.0,8,15,2,9,16,3
mitochondria,24,200.0,1245,2.0,2.0,30,9,9,31,10,11
mitochondria,24,200.0,1311,11.0,24.0,32,10,6,34,13,10
mitochondria,24,200.0,1358,1.0,1.0,33,0,3,34,1,4
mitochondria,24,200.0,1359,1.0,1.0,33,9,1,34,10,2
mitochondria,25,194.0,499,956.0,4290.0,8,1,1,34,16,12
mitochondria,25,194.0,521,1.0,1.0,8,15,4,9,16,5
mitochondria,26,143.0,18,23.0,64.0,2,6,4,4,14,8
mitochondria,26,143.0,510,1.0,1.0,8,4,2,9,5,3
mitochondria,26,143.0,511,843.0,2808.0,8,2,3,34,14,12
mitochondria,26,143.0,1003,139.0,280.0,10,2,1,24,7,5
mitochondria,26,143.0,1269,1.0,1.0,31,3,0,32,4,1
mitochondria,27,231.0,20,13.0,30.0,2,6,7,4,11,10
mitochondria,27,231.0,99,5.0,9.0,3,16,5,4,19,8
mitochondria,27,231.0,505,17.0,24.0,8,0,4,10,4,7
mitochondria,27,231.0,511,864.0,4576.0,8,4,2,34,20,13
mitochondria,27,231.0,520,5.0,6.0,8,10,5,9,13,7
mitochondria,27,231.0,1361,2.0,2.0,33,15,8,34,16,10
mitochondria,28,185.0,89,11.0,15.0,3,3,5,4,8,8
mitochondria,28,185.0,97,3.0,4.0,3,13,3,4,15,5
mitochondria,28,185.0,509,431.0,2990.0,8,0,1,31,13,11
mitochondria,28,185.0,522,265.0,792.0,8,10,6,30,16,12
mitochondria,28,185.0,529,1.0,1.0,22,15,3,23,16,4
mitochondria,28,185.0,1173,93.0,192.0,20,4,9,32,8,13
mitochondria,28,185.0,1310,14.0,40.0,32,3,5,34,7,10
mitochondria,29,166.0,92,5.0,6.0,3,6,8,4,9,10
mitochondria,29,166.0,95,4.0,4.0,3,8,3,4,10,5
mitochondria,29,166.0,96,3.0,3.0,3,11,7,4,12,10
mitochondria,29,166.0,508,817.0,3380.0,8,0,4,34,13,14
mitochondria,29,166.0,525,3.0,3.0,8,14,8,9,15,11
mitochondria,29,166.0,1016,350.0,1472.0,11,5,1,34,13,9
mitochondria,30,320.0,7,22.0,60.0,1,0,2,4,4,7
mitochondria,30,320.0,21,13.0,40.0,2,6,11,4,10,16
mitochondria,30,320.0,98,20.0,35.0,3,13,10,4,18,17
mitochondria,30,320.0,101,1.0,1.0,3,15,6,4,16,7
mitochondria,30,320.0,507,80.0,180.0,8,0,2,17,4,7
mitochondria,30,320.0,513,1398.0,6552.0,8,2,4,34,20,18
