organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,1,178.0,337,7.0,12.0,10,5,6,13,7,8
LD,1,178.0,659,1.0,1.0,12,5,7,13,6,8
LD,1,178.0,660,15.0,48.0,10,6,11,14,9,15
LD,1,178.0,983,21.0,48.0,10,6,11,16,8,15
LD,1,178.0,1440,8.0,16.0,13,11,7,17,13,9
LD,1,178.0,1917,3.0,4.0,15,6,11,17,8,12
LD,1,178.0,4924,122.0,320.0,13,1,6,29,5,11
LD,1,178.0,4926,1.0,1.0,21,11,4,22,12,5
LD,1,178.0,6522,7.0,12.0,24,1,9,27,3,11
LD,2,175.0,987,35.0,54.0,10,10,6,16,13,9
LD,2,175.0,1439,11.0,27.0,13,3,12,16,6,15
LD,2,175.0,1918,11.0,24.0,13,1,10,17,3,13
LD,2,175.0,1919,1.0,1.0,15,4,12,16,5,13
LD,2,175.0,1920,10.0,30.0,11,4,10,16,6,13
LD,2,175.0,2412,1.0,1.0,16,11,3,17,12,4
LD,2,175.0,2874,19.0,45.0,16,0,11,21,3,14
LD,2,175.0,3430,2.0,2.0,18,2,4,19,3,6
LD,2,175.0,3432,6.0,18.0,17,5,1,20,7,4
LD,2,175.0,3436,30.0,80.0,14,5,7,19,9,11
LD,2,175.0,3441,3.0,3.0,18,11,10,21,12,11
LD,2,175.0,4469,3.0,4.0,20,11,3,22,13,4
LD,2,175.0,4927,24.0,72.0,19,3,12,23,9,15
LD,2,175.0,4929,34.0,80.0,19,6,6,24,10,10
LD,2,175.0,4932,1.0,1.0,21,11,10,22,12,11
LD,2,175.0,5396,67.0,160.0,20,6,6,28,11,10
LD,2,175.0,5806,2.0,2.0,23,5,2,25,6,3
LD,2,175.0,6170,33.0,75.0,22,4,12,27,9,15
LD,2,175.0,6171,7.0,12.0,24,7,12,26,10,14
LD,2,175.0,6524,8.0,16.0,23,9,4,27,11,6
LD,2,175.0,6525,54.0,176.0,20,9,3,31,13,7
LD,2,175.0,6843,2.0,2.0,26,3,10,27,4,12
LD,2,175.0,6844,7.0,12.0,26,6,12,29,8,14
LD,2,175.0,6845,4.0,6.0,26,7,12,29,9,13
LD,2,175.0,7328,12.0,24.0,27,6,4,30,8,8
LD,2,175.0,7520,11.0,24.0,28,3,8,31,5,12
LD,2,175.0,7832,1.0,1.0,32,7,6,33,8,7
LD,3,187.0,1446,6.0,8.0,13,11,3,15,13,5
LD,3,187.0,3977,1.0,1.0,19,14,6,20,15,7
LD,3,187.0,4466,10.0,16.0,18,1,13,22,3,15
LD,3,187.0,4928,15.0,20.0,19,4,7,24,6,9
LD,3,187.0,5804,3.0,4.0,23,2,13,25,3,15
LD,3,187.0,6167,2.0,2.0,24,2,13,26,3,14
LD,3,187.0,6523,2.0,2.0,25,2,14,26,4,15
LD,3,187.0,7107,4.0,8.0,27,4,8,29,6,10
LD,4,141.0,984,65.0,200.0,10,2,7,20,6,12
LD,4,141.0,985,110.0,396.0,9,5,4,20,11,10
LD,4,141.0,986,14.0,30.0,11,8,4,16,11,6
LD,4,141.0,1444,19.0,45.0,14,9,4,19,12,7
LD,4,141.0,2875,1.0,1.0,17,6,5,18,7,6
LD,4,141.0,3431,4.0,4.0,17,2,6,19,3,8
LD,4,141.0,3439,6.0,8.0,16,9,12,20,11,13
LD,4,141.0,3440,3.0,4.0,18,9,4,20,11,5
LD,4,141.0,3974,3.0,4.0,19,11,5,21,12,7
LD,4,141.0,4467,13.0,48.0,19,4,4,23,8,7
LD,4,141.0,4468,3.0,4.0,20,8,7,22,9,9
LD,4,141.0,4925,17.0,30.0,19,2,10,24,5,12
LD,4,141.0,4931,7.0,12.0,21,8,5,23,10,8
LD,4,141.0,5395,45.0,108.0,17,2,4,26,5,8
LD,4,141.0,5805,3.0,4.0,23,4,11,25,5,13
LD,4,141.0,6169,3.0,4.0,23,5,10,25,6,12
LD,4,141.0,7521,8.0,18.0,28,5,9,31,8,11
LD,5,110.0,1441,10.0,18.0,13,2,3,16,4,6
LD,5,110.0,1445,132.0,378.0,9,3,4,18,10,10
LD,5,110.0,2409,4.0,8.0,15,2,3,17,4,5
LD,5,110.0,2410,6.0,6.0,15,4,3,17,7,4
LD,5,110.0,3434,33.0,72.0,16,1,3,22,4,7
LD,5,110.0,3971,10.0,24.0,18,4,7,22,6,10
LD,5,110.0,6168,3.0,4.0,24,1,3,26,3,4
LD,6,228.0,109,3.0,3.0,8,8,7,11,9,8
LD,6,228.0,661,7.0,24.0,10,7,7,14,9,10
LD,6,228.0,990,11.0,36.0,11,11,12,15,14,15
LD,6,228.0,991,1.0,1.0,13,13,6,14,14,7
LD,6,228.0,992,3.0,3.0,11,14,9,14,15,10
LD,6,228.0,1442,4.0,8.0,14,4,4,16,6,6
LD,6,228.0,1447,11.0,36.0,12,7,8,16,10,11
LD,6,228.0,1448,5.0,6.0,13,9,10,16,10,12
LD,6,228.0,1449,2.0,2.0,13,9,15,15,10,16
LD,6,228.0,1922,12.0,30.0,14,9,14,19,12,16
LD,6,228.0,2413,20.0,60.0,14,10,11,18,13,16
LD,6,228.0,2877,5.0,8.0,15,9,10,19,10,12
LD,6,228.0,2879,48.0,160.0,12,11,10,20,15,15
LD,6,228.0,3433,16.0,24.0,14,1,12,20,3,14
LD,6,228.0,3435,19.0,30.0,17,2,6,22,4,9
LD,6,228.0,3437,17.0,36.0,15,4,3,21,6,6
LD,6,228.0,3443,4.0,8.0,17,12,2,19,14,4
LD,6,228.0,3973,1.0,1.0,19,6,16,20,7,17
LD,6,228.0,3975,36.0,84.0,16,8,7,23,11,11
LD,6,228.0,3976,6.0,12.0,18,9,11,21,11,13
LD,6,228.0,3979,10.0,24.0,18,10,2,20,14,5
LD,6,228.0,4471,27.0,72.0,19,12,11,25,15,15
LD,6,228.0,4472,1.0,1.0,20,15,8,21,16,9
LD,6,228.0,5398,3.0,4.0,22,11,13,24,13,14
LD,6,228.0,5807,13.0,18.0,22,2,6,25,4,9
LD,6,228.0,5810,7.0,12.0,23,13,12,26,15,14
LD,6,228.0,6173,12.0,36.0,22,9,3,26,12,6
LD,6,228.0,7108,1.0,1.0,27,6,9,28,7,10
LD,6,228.0,7109,18.0,45.0,24,8,12,29,11,15
LD,6,228.0,7329,2.0,2.0,28,6,15,30,7,16
LD,7,125.0,1443,3.0,4.0,14,3,2,16,4,4
LD,7,125.0,2411,8.0,12.0,15,2,3,18,4,5
LD,7,125.0,2878,7.0,8.0,15,7,5,19,8,7
LD,7,125.0,3438,10.0,30.0,15,1,6,20,4,8
LD,7,125.0,3972,4.0,6.0,19,2,7,22,4,8
LD,7,125.0,4930,2.0,2.0,21,2,7,23,3,8
LD,7,125.0,4933,8.0,8.0,20,6,5,22,8,7
LD,7,125.0,5808,4.0,4.0,22,3,6,24,4,8
