organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,1,251.0,182,160.0,300.0,7,0,5,19,5,10
peroxisome,1,251.0,784,6.0,12.0,17,12,9,20,14,11
peroxisome,1,251.0,1759,111.0,204.0,18,0,6,35,2,12
peroxisome,1,251.0,2165,1.0,1.0,31,1,11,32,2,12
peroxisome,1,251.0,2329,14.0,30.0,32,0,10,37,3,12
peroxisome,1,251.0,2380,16.0,36.0,31,4,6,37,6,9
peroxisome,2,238.0,1182,29.0,64.0,18,0,8,26,2,12
peroxisome,2,238.0,1184,29.0,56.0,15,2,16,22,6,18
peroxisome,2,238.0,1302,48.0,132.0,20,2,15,31,6,18
peroxisome,2,238.0,2022,4.0,6.0,28,7,5,31,8,7
peroxisome,2,238.0,2166,2.0,2.0,30,7,5,32,8,6
peroxisome,2,238.0,2230,4.0,6.0,31,7,5,34,8,7
peroxisome,3,79.0,1185,66.0,160.0,18,4,3,26,8,8
peroxisome,3,79.0,1434,17.0,32.0,23,6,3,27,8,7
peroxisome,4,101.0,442,3.0,12.0,14,4,0,16,7,2
peroxisome,4,101.0,547,11.0,36.0,15,4,0,21,7,2
peroxisome,4,101.0,918,4.0,6.0,18,6,6,20,9,7
peroxisome,4,101.0,1038,29.0,84.0,19,6,6,26,9,10
peroxisome,5,275.0,361,1.0,1.0,14,4,9,15,5,10
peroxisome,5,275.0,673,14.0,36.0,15,6,4,18,9,8
peroxisome,5,275.0,785,29.0,60.0,15,3,9,20,6,13
peroxisome,5,275.0,1040,20.0,80.0,18,3,10,23,7,14
peroxisome,5,275.0,1043,61.0,144.0,16,5,4,25,9,8
peroxisome,5,275.0,1045,60.0,180.0,15,7,4,24,12,8
peroxisome,5,275.0,1186,5.0,12.0,21,5,11,23,7,14
peroxisome,5,275.0,1308,20.0,54.0,21,9,4,27,12,7
peroxisome,5,275.0,1858,1.0,1.0,27,19,4,28,20,5
peroxisome,5,275.0,2027,200.0,450.0,22,5,4,37,11,9
peroxisome,6,179.0,360,1.0,1.0,15,0,11,16,1,12
peroxisome,6,179.0,667,4.0,8.0,17,0,12,19,2,14
peroxisome,6,179.0,670,83.0,128.0,13,5,10,21,9,14
peroxisome,6,179.0,2025,8.0,18.0,28,4,5,31,6,8
peroxisome,7,207.0,919,41.0,72.0,15,0,5,24,2,9
peroxisome,7,207.0,1305,18.0,72.0,18,0,8,27,2,12
peroxisome,7,207.0,1947,41.0,99.0,22,2,13,33,5,16
peroxisome,8,133.0,669,5.0,5.0,13,0,4,18,1,5
peroxisome,8,133.0,2026,2.0,2.0,29,1,3,30,3,4
peroxisome,8,133.0,2332,6.0,8.0,33,6,6,37,7,8
peroxisome,8,133.0,2382,1.0,1.0,36,6,6,37,7,7
peroxisome,9,226.0,112,5.0,6.0,10,8,7,13,9,9
peroxisome,9,226.0,672,52.0,100.0,11,0,6,21,2,11
peroxisome,9,226.0,789,13.0,30.0,16,12,10,21,15,12
peroxisome,9,226.0,1049,7.0,12.0,20,13,9,24,14,12
peroxisome,10,170.0,64,13.0,36.0,9,6,9,13,9,12
peroxisome,10,170.0,274,34.0,60.0,11,7,2,16,11,5
peroxisome,10,170.0,362,8.0,12.0,13,10,4,16,12,6
peroxisome,10,170.0,1547,33.0,60.0,22,5,5,27,9,8
peroxisome,10,170.0,1647,30.0,48.0,25,4,5,29,8,8
peroxisome,13,52.0,552,1.0,1.0,16,1,3,17,2,4
peroxisome,13,52.0,675,12.0,48.0,15,0,4,19,3,8
peroxisome,13,52.0,790,1.0,1.0,18,2,7,19,3,8
peroxisome,13,52.0,921,3.0,4.0,18,1,3,20,2,5
peroxisome,14,193.0,363,41.0,108.0,11,4,1,20,7,5
peroxisome,14,193.0,443,1.0,1.0,15,8,2,16,9,3
peroxisome,14,193.0,678,9.0,16.0,15,8,2,19,10,4
peroxisome,14,193.0,1188,62.0,120.0,19,5,0,25,9,5
peroxisome,14,193.0,1189,30.0,60.0,18,6,14,23,10,17
peroxisome,14,193.0,1314,16.0,36.0,22,6,14,26,9,17
peroxisome,14,193.0,1438,59.0,120.0,19,0,3,29,3,7
peroxisome,14,193.0,1648,29.0,60.0,24,6,0,29,9,4
peroxisome,15,158.0,65,6.0,8.0,10,6,8,12,8,10
peroxisome,15,158.0,114,3.0,4.0,10,12,8,12,14,9
peroxisome,15,158.0,189,13.0,45.0,10,11,6,15,14,9
peroxisome,15,158.0,275,1.0,1.0,13,2,7,14,3,8
peroxisome,15,158.0,364,4.0,6.0,13,2,7,16,3,9
peroxisome,15,158.0,677,4.0,6.0,16,2,7,19,3,9
peroxisome,15,158.0,679,8.0,16.0,15,7,11,19,9,13
peroxisome,15,158.0,922,3.0,4.0,18,2,5,20,3,7
peroxisome,15,158.0,1050,2.0,2.0,20,7,4,21,8,6
peroxisome,15,158.0,1548,15.0,24.0,23,5,4,27,8,6
peroxisome,16,109.0,444,18.0,45.0,13,1,0,18,4,3
peroxisome,16,109.0,1051,1.0,1.0,20,7,3,21,8,4
peroxisome,16,109.0,1191,3.0,4.0,20,7,3,22,8,5
peroxisome,17,273.0,25,123.0,250.0,5,8,9,15,13,14
peroxisome,17,273.0,115,32.0,54.0,9,12,5,15,15,8
peroxisome,17,273.0,559,1.0,1.0,16,16,14,17,17,15
peroxisome,17,273.0,682,17.0,36.0,14,14,13,20,17,15
peroxisome,17,273.0,795,14.0,36.0,15,14,14,21,16,17
peroxisome,17,273.0,1948,91.0,220.0,22,2,14,33,6,19
peroxisome,18,143.0,185,5.0,12.0,11,3,9,14,5,11
peroxisome,18,143.0,445,22.0,36.0,13,3,4,19,6,6
peroxisome,19,206.0,66,48.0,96.0,7,5,6,15,9,9
peroxisome,19,206.0,191,6.0,12.0,12,5,6,14,7,9
peroxisome,19,206.0,558,2.0,2.0,16,6,4,17,8,5
peroxisome,19,206.0,680,1.0,1.0,17,6,4,18,7,5
peroxisome,19,206.0,925,5.0,8.0,18,9,4,20,11,6
peroxisome,19,206.0,1317,67.0,180.0,18,8,2,27,12,7
peroxisome,19,206.0,1440,135.0,330.0,18,1,8,29,6,14
peroxisome,19,206.0,1949,45.0,90.0,23,6,14,33,9,17
peroxisome,19,206.0,2029,36.0,100.0,26,3,9,31,8,13
peroxisome,19,206.0,2169,2.0,2.0,31,7,14,33,8,15
peroxisome,19,206.0,2232,42.0,96.0,29,4,8,35,8,12
peroxisome,19,206.0,2292,41.0,120.0,30,4,8,36,8,13
peroxisome,19,206.0,2360,6.0,18.0,34,6,11,37,8,14
peroxisome,19,206.0,2383,1.0,1.0,36,7,11,37,8,12
peroxisome,19,206.0,2384,2.0,2.0,36,8,10,37,9,12
peroxisome,20,115.0,190,4.0,4.0,10,6,10,14,7,11
peroxisome,20,115.0,365,21.0,45.0,12,0,2,17,3,5
peroxisome,20,115.0,366,112.0,225.0,10,6,0,19,11,5
peroxisome,21,187.0,186,32.0,48.0,8,1,9,16,4,11
peroxisome,21,187.0,187,46.0,144.0,8,1,10,17,5,14
peroxisome,21,187.0,188,29.0,72.0,10,1,11,16,5,14
peroxisome,21,187.0,446,25.0,60.0,12,5,2,17,9,5
peroxisome,21,187.0,556,14.0,24.0,15,1,11,19,3,14
peroxisome,21,187.0,681,10.0,18.0,16,6,2,18,9,5
peroxisome,21,187.0,794,18.0,36.0,17,6,2,20,9,6
peroxisome,21,187.0,1766,1.0,1.0,26,1,13,27,2,14
peroxisome,22,250.0,192,31.0,54.0,9,10,6,15,13,9
peroxisome,22,250.0,798,59.0,96.0,15,10,2,21,14,6
peroxisome,22,250.0,1193,80.0,132.0,17,5,15,28,9,18
peroxisome,23,157.0,449,2.0,2.0,15,4,8,16,5,10
peroxisome,23,157.0,560,2.0,2.0,16,5,8,17,6,10
peroxisome,23,157.0,796,2.0,2.0,18,5,6,19,6,8
peroxisome,23,157.0,797,9.0,12.0,16,5,8,19,7,10
peroxisome,23,157.0,1194,10.0,30.0,18,4,6,23,6,9
peroxisome,23,157.0,1442,21.0,63.0,19,4,5,26,7,8
peroxisome,24,231.0,67,72.0,96.0,7,8,4,15,11,8
peroxisome,24,231.0,683,21.0,45.0,15,3,14,20,6,17
peroxisome,24,231.0,926,6.0,18.0,18,2,12,21,4,15
peroxisome,24,231.0,1192,53.0,96.0,18,0,11,26,4,14
peroxisome,24,231.0,1319,4.0,6.0,21,2,13,24,4,14
peroxisome,24,231.0,1769,44.0,72.0,23,12,7,31,15,10
peroxisome,24,231.0,1950,4.0,4.0,27,8,3,31,9,4
peroxisome,24,231.0,2031,3.0,4.0,29,10,13,31,11,15
peroxisome,25,138.0,279,39.0,81.0,9,9,1,18,12,4
peroxisome,25,138.0,369,97.0,175.0,10,2,5,17,7,10
peroxisome,25,138.0,371,2.0,2.0,17,10,1,19,11,2
peroxisome,25,138.0,450,94.0,200.0,15,2,6,23,7,11
peroxisome,25,138.0,686,6.0,8.0,15,8,6,19,9,8
peroxisome,26,212.0,931,3.0,3.0,18,14,2,21,15,3
peroxisome,29,188.0,119,24.0,75.0,9,7,7,14,12,10
peroxisome,29,188.0,281,4.0,4.0,13,8,12,15,9,14
peroxisome,29,188.0,801,26.0,45.0,16,9,8,21,12,11
peroxisome,29,188.0,928,4.0,4.0,18,5,13,20,7,14
peroxisome,29,188.0,930,51.0,128.0,13,7,2,21,11,6
peroxisome,29,188.0,1196,6.0,18.0,20,7,13,23,10,15
peroxisome,29,188.0,1322,82.0,200.0,20,6,3,28,11,8
peroxisome,29,188.0,1325,9.0,16.0,20,12,7,24,14,9
peroxisome,29,188.0,1443,1.0,1.0,23,11,8,24,12,9
peroxisome,29,188.0,2102,2.0,2.0,30,7,11,31,8,13
peroxisome,30,204.0,69,8.0,18.0,8,3,6,11,6,8
peroxisome,30,204.0,118,26.0,54.0,8,3,7,14,6,10
peroxisome,30,204.0,279,42.0,108.0,10,0,8,16,3,14
peroxisome,30,204.0,371,9.0,16.0,16,0,8,20,2,10
peroxisome,30,204.0,1446,7.0,8.0,22,12,3,24,14,5
peroxisome,30,204.0,1551,18.0,42.0,21,2,14,28,5,16
peroxisome,30,204.0,1654,21.0,54.0,23,11,3,29,14,6
peroxisome,31,71.0,563,10.0,20.0,15,5,6,20,7,8
peroxisome,31,71.0,687,106.0,216.0,12,1,6,21,7,10
peroxisome,32,53.0,373,5.0,6.0,13,0,5,15,3,6
peroxisome,32,53.0,561,18.0,36.0,13,0,5,17,3,8
peroxisome,32,53.0,688,29.0,72.0,15,0,5,21,4,8
