organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,1,321.0,65535,1565.0,12240.0,3,1,2,37,21,20
ER,2,253.0,65535,1241.0,10659.0,4,1,0,37,18,19
ER,3,187.0,65535,629.0,6435.0,4,0,0,37,13,15
ER,4,218.0,65535,1046.0,8400.0,2,0,3,37,16,18
ER,5,339.0,65535,1842.0,17442.0,3,0,0,37,19,27
ER,6,182.0,65535,927.0,7072.0,3,0,1,37,13,17
ER,7,67.0,65535,242.0,2016.0,9,1,0,37,9,9
ER,8,59.0,65535,238.0,1664.0,6,0,2,32,8,10
ER,9,278.0,65535,1058.0,9792.0,4,1,0,36,19,17
ER,10,131.0,65535,728.0,5376.0,4,0,1,36,14,13
ER,11,77.0,65535,331.0,2610.0,4,0,0,33,9,10
ER,12,183.0,65535,863.0,7488.0,0,0,0,36,16,13
ER,13,195.0,65535,864.0,7840.0,2,1,2,37,17,16
ER,14,214.0,65535,1065.0,9520.0,2,0,2,37,17,18
ER,15,215.0,65535,857.0,8415.0,3,0,1,36,15,18
ER,16,250.0,65535,892.0,10240.0,5,0,1,37,16,21
ER,17,164.0,65535,848.0,6912.0,0,0,1,36,16,13
ER,18,268.0,65535,1326.0,9180.0,2,0,3,36,18,18
ER,19,176.0,65535,917.0,7072.0,2,1,0,36,17,13
ER,20,168.0,65535,914.0,5712.0,3,0,1,37,14,13
ER,21,186.0,65535,980.0,6370.0,2,0,1,37,13,15
ER,22,184.0,65535,750.0,6435.0,4,1,1,37,16,14
ER,23,543.0,65535,2583.0,25296.0,3,0,2,37,31,26
ER,24,209.0,65535,921.0,7905.0,5,0,0,36,15,17
ER,25,183.0,65535,874.0,7392.0,3,0,2,36,16,16
ER,26,210.0,65535,918.0,7650.0,3,0,2,37,15,17
ER,27,184.0,65535,1044.0,6370.0,2,0,2,37,13,16
ER,28,77.0,65535,189.0,1008.0,12,1,2,36,8,8
ER,29,172.0,65535,786.0,7140.0,2,1,1,36,15,16
ER,30,184.0,65535,852.0,7616.0,4,1,0,36,15,17
ER,31,115.0,65535,564.0,3744.0,4,1,2,36,10,15
ER,32,322.0,65535,1410.0,11880.0,4,0,0,37,18,20
ER,33,171.0,65535,954.0,6336.0,4,1,0,37,13,16
ER,34,119.0,65535,491.0,4862.0,3,0,1,37,13,12
ER,35,184.0,65535,851.0,7293.0,4,0,1,37,13,18
ER,36,233.0,65535,1086.0,9520.0,2,0,1,37,16,18
ER,37,149.0,65535,617.0,4620.0,3,0,2,36,14,12
ER,38,250.0,65535,113.0,6210.0,8,0,1,31,15,19
ER,39,281.0,65535,1509.0,10982.0,3,1,1,37,20,18
ER,40,96.0,65535,380.0,2610.0,5,2,1,34,11,11
ER,41,143.0,65535,764.0,4464.0,6,0,1,37,12,13
ER,42,132.0,65535,716.0,4719.0,3,0,2,36,11,15
ER,43,96.0,65535,475.0,2430.0,6,1,2,36,10,11
ER,44,167.0,65535,917.0,6825.0,2,0,2,37,13,17
ER,45,107.0,65535,717.0,3751.0,5,0,1,36,11,12
ER,46,142.0,65535,637.0,5148.0,3,0,1,36,13,13
ER,47,174.0,65535,894.0,6720.0,5,0,0,37,15,14
ER,48,162.0,65535,775.0,6528.0,3,0,3,37,12,19
ER,49,92.0,65535,429.0,3410.0,5,0,0,36,11,10
