experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
rpmc,150,3,0,2,184,13.146739130434783,173.9836956521739,6,167,21,182,0.1830631255331388
rpmc,150,3,0,3,87,13.597701149425287,193.816091954023,9,189,19,200,0.32395202137385926
rpmc,150,3,0,4,220,18.236363636363638,30.172727272727272,10,22,27,39,0.2547707981728919
rpmc,150,3,0,7,166,18.481927710843372,123.68072289156626,12,116,26,132,0.6039384337780793
rpmc,150,3,0,8,216,20.078703703703702,157.5185185185185,12,149,29,167,0.45808284548794403
rpmc,150,3,0,9,180,21.15,337.22777777777776,14,330,29,346,0.5667614688710767
rpmc,150,3,0,10,187,23.475935828877006,52.67379679144385,16,45,32,61,0.4488690022276014
rpmc,150,3,0,12,90,23.31111111111111,137.11111111111111,19,132,29,143,0.3525752954372981
rpmc,150,3,0,13,225,28.626666666666665,191.00444444444443,20,184,39,199,0.5883822527443903
rpmc,150,3,0,14,219,29.073059360730593,113.17351598173516,21,105,38,123,0.7517454065703274
rpmc,150,3,0,15,279,30.57347670250896,172.48745519713262,22,163,40,183,0.41434650787707195
rpmc,150,3,0,16,162,29.623456790123456,230.50617283950618,23,223,37,238,0.41484881759371145
rpmc,150,3,0,17,205,34.170731707317074,147.28780487804877,25,140,44,155,0.6021835612675008
rpmc,150,3,0,18,163,34.30061349693251,30.63803680981595,28,24,42,39,0.49201886476952017
rpmc,150,3,0,19,205,45.62926829268293,182.82926829268294,37,176,55,190,0.6023496407334222
rpmc,150,3,0,20,158,45.25316455696203,196.78481012658227,38,191,54,204,0.6007908931145067
rpmc,150,3,0,21,135,44.12592592592593,210.62962962962962,38,205,51,218,0.5382097968575511
rpmc,150,3,0,22,264,48.34090909090909,345.4810606060606,38,338,60,354,0.7119646884022451
rpmc,150,3,0,23,208,47.37019230769231,377.2692307692308,40,369,55,386,0.6282374368017792
rpmc,150,3,0,24,284,49.679577464788736,162.2218309859155,41,153,59,173,0.628570589580815
rpmc,150,3,0,25,170,53.970588235294116,460.0882352941176,47,453,62,468,0.5696049200309456
rpmc,150,3,0,26,184,56.59782608695652,217.07065217391303,49,210,66,225,0.6352131639762247
rpmc,150,3,0,27,196,58.81122448979592,202.55612244897958,51,195,67,211,0.2273418866340937
rpmc,150,3,0,28,184,61.40217391304348,393.82608695652175,54,387,69,402,0.5592144855371227
rpmc,150,3,0,29,141,62.269503546099294,185.58156028368793,56,180,70,192,0.5340367694511883
rpmc,150,3,0,30,162,62.77777777777778,356.9691358024691,56,350,71,365,0.511811196071867
rpmc,150,3,0,31,184,63.05434782608695,378.10869565217394,56,371,72,386,0.501016959105498
rpmc,150,3,0,32,199,66.36180904522612,332.1758793969849,59,324,75,341,0.40056122615573936
