experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
rpmc,100,3,4,1,263,10.802281368821292,139.01520912547528,2,130,20,149,0.7002346520993367
rpmc,100,3,4,2,177,15.124293785310735,154.85310734463278,9,148,23,164,0.6110822995523991
rpmc,100,3,4,3,205,27.58048780487805,138.10243902439024,21,130,36,147,0.5526778234474519
rpmc,100,3,4,4,215,31.190697674418605,157.12093023255815,25,148,39,168,0.7379607000708763
rpmc,100,3,4,5,190,40.40526315789474,123.36842105263158,33,116,49,132,0.7250720417548472
rpmc,100,3,4,6,261,48.195402298850574,421.8888888888889,39,413,58,431,0.6451850485688528
rpmc,100,3,4,7,292,51.66438356164384,143.59931506849315,42,130,61,156,0.8261316281575095
rpmc,100,3,4,9,199,50.06532663316583,439.80904522613065,43,432,58,449,0.3807221811261813
rpmc,100,3,4,10,204,53.220588235294116,284.15686274509807,46,276,62,293,0.3979611620867155
rpmc,100,3,4,11,199,56.82914572864322,126.63819095477388,49,120,66,135,0.46378730125253315
rpmc,100,3,4,12,123,56.10569105691057,174.6829268292683,50,169,63,181,0.23016215992530378
rpmc,100,3,4,13,174,56.98850574712644,456.62068965517244,50,450,66,464,0.486111208261151
rpmc,100,3,4,14,303,61.01650165016502,267.73267326732673,52,258,71,278,0.34490061343102413
rpmc,100,3,4,15,122,60.68032786885246,159.68032786885246,55,154,68,166,0.5630726849548103
rpmc,100,3,4,16,195,66.43589743589743,443.12820512820514,59,435,74,452,0.5082372305194052
rpmc,100,3,4,17,206,69.11650485436893,302.07766990291265,61,295,79,311,0.589377027939465
rpmc,100,3,4,18,59,65.16949152542372,148.96610169491527,62,145,70,154,0.44470806707281246
rpmc,100,3,4,19,152,69.48684210526316,169.19078947368422,62,163,77,176,0.48904713988037735
rpmc,100,3,4,20,210,70.94761904761904,117.36190476190477,63,110,80,126,0.26380527226790146
rpmc,100,3,4,21,315,73.05079365079365,136.34920634920636,64,127,83,147,0.33189245130002265
rpmc,100,3,4,22,171,75.57309941520468,155.73684210526315,68,149,84,164,0.3509062277237974
rpmc,100,3,4,23,200,78.555,315.885,71,307,86,325,0.5903068456072963
rpmc,100,3,4,25,256,86.453125,168.44921875,78,159,96,178,0.17481207475574162
rpmc,100,3,4,26,128,85.5625,114.7421875,80,109,93,122,0.28572744973234804
rpmc,100,3,4,27,190,88.66315789473684,146.28947368421052,80,140,98,154,0.5896026321428999
rpmc,100,3,4,28,115,88.5391304347826,132.30434782608697,83,127,95,139,0.3582846329201386
rpmc,100,3,4,29,130,97.4076923076923,156.03076923076924,90,150,105,163,0.5409265017654423
rpmc,100,3,4,30,203,97.91625615763547,490.8226600985222,91,482,106,500,0.5591983677597645
rpmc,100,3,4,32,76,101.42105263157895,139.72368421052633,97,135,107,145,0.3242857831187925
rpmc,100,3,4,33,196,103.10714285714286,170.64795918367346,97,162,111,180,0.5802226083375871
rpmc,100,3,4,34,198,106.18181818181819,476.23737373737373,99,468,114,485,0.5253235101576822
rpmc,100,3,4,35,313,114.8370607028754,212.81789137380193,106,203,125,224,0.4273283041240358
rpmc,100,3,4,36,58,110.0,462.5,106,459,115,467,0.3783672875366126
rpmc,100,3,4,37,182,115.65934065934066,317.03846153846155,108,311,125,325,0.6095399093527737
rpmc,100,3,4,39,214,119.90654205607477,301.9579439252336,112,294,129,311,0.19862857862973166
rpmc,100,3,4,40,360,122.99166666666666,193.93333333333334,113,184,134,206,0.4274246563516225
rpmc,100,3,4,41,180,120.37222222222222,484.9555555555556,113,479,129,493,0.5539176636756359
rpmc,100,3,4,42,191,120.61256544502618,469.94240837696333,114,463,129,478,0.22022068786058074
rpmc,100,3,4,44,137,120.95620437956204,438.8540145985401,115,433,128,446,0.33818852868788024
rpmc,100,3,4,45,207,123.27053140096618,453.77294685990336,116,446,132,462,0.17061900809859584
rpmc,100,3,4,46,165,135.0909090909091,443.25454545454545,128,437,143,451,0.40496624703902684
