experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
leu,50,3,3,spectral-blue,5,13671,13671,13671,13647,13623,12831,8629,8059,7574,7215,6815,6488,6181,5958,5753,5581,5406,5219,5046,4901,4749,4616,4466,4354,4234,4103,4001,3908,3798,3714,3606,3488,3383,3268,3161,3068,2980,2885,2807,2733,2648,2566,2480,2381,2303,2238,2149,2061,1997,1912,1838,1760,1700,1643,1583,1517,1459,1405,1357,1309,1242,1184,1131,1078,1031,994,943,904,871,826,797,773,739,710,675,644,611,581,551,506,481,450,434,415,399,372,342,324,313,291,277,240,215,183,158,142,116,63,34,12
leu,50,3,3,spectral-blue,6,7006,7006,7005,6981,6949,6779,4948,4565,4267,4046,3819,3636,3461,3288,3130,3023,2891,2782,2663,2543,2451,2340,2254,2154,2058,1966,1893,1822,1757,1684,1621,1542,1466,1402,1327,1273,1209,1151,1106,1054,1013,954,916,858,809,759,708,671,648,609,566,537,513,488,459,434,405,381,353,337,320,298,279,254,229,213,199,180,165,154,140,131,121,109,100,91,82,75,68,61,53,48,39,38,34,31,28,25,23,17,15,12,10,4,1,0,0,0,0,0
leu,50,3,3,spectral-blue,7,5673,5673,5673,5657,5640,5568,3889,3638,3446,3336,3215,3128,3029,2937,2858,2762,2684,2619,2542,2463,2392,2317,2246,2173,2133,2076,2023,1974,1929,1879,1834,1786,1720,1660,1614,1552,1511,1473,1434,1399,1352,1316,1275,1230,1195,1163,1120,1092,1068,1046,1005,973,940,913,883,848,814,786,756,727,695,670,645,617,592,568,543,527,504,485,462,439,410,389,372,351,327,311,292,260,238,227,215,205,193,177,168,159,152,143,139,126,109,93,79,68,60,43,26,1
leu,50,3,3,spectral-blue,8,9021,9021,9021,8905,8861,8775,6984,6709,6474,6268,6091,5950,5824,5697,5576,5468,5335,5191,5077,4968,4850,4764,4643,4539,4453,4341,4263,4182,4106,4030,3955,3879,3806,3704,3604,3523,3452,3376,3307,3242,3151,3080,3015,2954,2891,2825,2758,2679,2625,2546,2486,2435,2373,2299,2229,2179,2129,2066,2018,1947,1874,1822,1767,1711,1665,1609,1557,1502,1449,1404,1350,1289,1217,1163,1115,1055,1001,951,894,835,787,723,655,601,545,480,409,349,281,246,204,157,119,91,68,49,31,13,5,1
leu,50,3,3,spectral-blue,9,8308,8308,8308,8211,8170,8037,6198,5965,5770,5603,5428,5288,5124,4974,4834,4718,4607,4500,4384,4268,4172,4082,3972,3885,3817,3733,3648,3557,3487,3417,3334,3252,3168,3108,3038,2949,2873,2796,2736,2665,2613,2554,2485,2417,2346,2281,2224,2153,2096,2029,1973,1912,1858,1818,1770,1721,1668,1612,1561,1508,1458,1419,1353,1304,1262,1220,1157,1119,1079,1036,991,945,881,823,774,732,684,634,594,533,486,442,405,369,341,307,286,268,254,234,218,188,175,161,142,120,94,57,41,15
leu,50,3,3,spectral-blue,10,5394,5394,5394,5394,5394,5389,3917,3718,3555,3423,3283,3194,3077,2994,2895,2823,2710,2625,2568,2505,2437,2364,2292,2221,2162,2088,2033,1969,1903,1854,1802,1747,1697,1645,1598,1550,1509,1452,1411,1356,1309,1273,1223,1171,1119,1062,1024,990,952,912,875,846,809,771,738,706,683,657,628,600,568,555,532,511,483,464,437,412,399,381,351,331,313,289,268,243,226,211,200,183,163,146,131,119,100,83,71,55,38,21,10,8,1,0,0,0,0,0,0,0
leu,50,3,3,spectral-blue,11,4619,4619,4618,4528,4456,4346,3216,2978,2783,2642,2503,2381,2275,2157,2067,1994,1915,1849,1786,1729,1665,1581,1527,1462,1405,1368,1323,1282,1234,1185,1140,1097,1058,1015,976,935,894,863,839,812,780,749,725,692,659,628,603,579,560,541,510,487,470,448,416,400,387,367,351,335,318,305,288,278,262,245,236,218,208,199,195,183,167,162,154,146,142,136,127,114,109,102,95,92,88,78,74,67,62,55,52,47,43,39,38,29,21,13,7,4
leu,50,3,3,spectral-blue,12,9858,9858,9858,9835,9806,9312,6216,5728,5367,5090,4826,4584,4345,4124,3983,3846,3723,3579,3439,3297,3177,3040,2908,2804,2717,2623,2545,2439,2348,2277,2193,2088,2015,1939,1856,1783,1712,1636,1569,1504,1436,1381,1330,1261,1214,1157,1108,1051,1002,954,912,874,835,793,743,706,670,630,604,578,552,524,493,469,443,417,390,372,353,340,328,314,298,289,278,266,259,255,248,232,224,217,205,200,196,182,177,171,160,152,143,121,110,95,85,71,63,46,32,16
leu,50,3,3,spectral-blue,13,5208,5208,5208,5111,5048,4848,3001,2731,2516,2376,2220,2105,1966,1862,1786,1719,1641,1552,1481,1409,1354,1300,1232,1186,1151,1105,1063,1032,984,940,915,866,827,789,747,724,703,681,653,621,594,568,540,511,493,480,462,444,432,416,397,378,358,339,321,305,298,285,273,266,255,250,243,235,231,224,217,208,202,198,193,187,173,169,159,154,150,144,136,123,120,116,113,108,105,98,93,90,86,83,78,67,61,56,51,42,37,16,7,2
leu,50,3,3,spectral-blue,14,10850,10850,10850,10759,10682,10437,8887,8601,8401,8169,7925,7752,7612,7454,7288,7137,7004,6856,6734,6623,6487,6395,6260,6133,6026,5903,5795,5687,5583,5486,5386,5260,5172,5059,4959,4857,4762,4670,4587,4496,4395,4325,4258,4177,4082,4001,3906,3831,3761,3685,3611,3534,3465,3407,3322,3248,3175,3096,3013,2956,2871,2793,2712,2629,2550,2482,2397,2330,2242,2167,2096,2015,1932,1858,1760,1661,1569,1476,1384,1294,1220,1155,1062,1001,920,839,754,676,598,523,459,382,328,266,221,175,132,71,34,8
