experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
leu,25,3,1,spectral-blue,3,5493,5027,4752,4565,4387,4208,4013,3847,3686,3555,3416,3296,3190,3089,2985,2875,2780,2687,2610,2518,2432,2346,2261,2196,2134,2062,1995,1928,1881,1805,1746,1683,1628,1586,1537,1484,1437,1385,1337,1288,1242,1191,1150,1107,1067,1031,996,947,912,885,850,819,796,762,732,702,670,644,619,605,586,560,533,519,499,477,461,437,422,402,385,370,349,338,317,307,300,290,283,274,258,241,228,219,203,188,171,162,148,132,124,104,88,74,62,49,26,10,4,0
leu,25,3,1,spectral-blue,4,5580,5323,5174,5032,4896,4761,4632,4534,4420,4310,4219,4111,4029,3951,3865,3780,3711,3626,3571,3484,3392,3323,3268,3208,3133,3068,3006,2946,2879,2812,2749,2686,2610,2547,2485,2434,2374,2314,2260,2187,2144,2086,2042,1968,1915,1861,1803,1747,1704,1646,1609,1548,1491,1441,1396,1345,1316,1274,1228,1188,1142,1088,1035,991,959,915,879,846,812,770,731,698,665,622,589,552,512,477,447,399,360,331,305,286,258,228,212,192,164,148,139,121,109,91,79,59,50,31,24,9
leu,25,3,1,spectral-blue,5,7923,7652,7506,7393,7266,7128,7025,6904,6788,6678,6564,6437,6329,6226,6137,6062,5968,5852,5761,5669,5561,5484,5395,5308,5238,5141,5047,4962,4871,4796,4733,4648,4552,4465,4368,4287,4202,4130,4043,3959,3865,3806,3721,3627,3550,3487,3420,3327,3255,3169,3099,3023,2956,2878,2800,2734,2656,2571,2495,2428,2343,2259,2189,2102,2029,1957,1875,1796,1722,1661,1586,1532,1448,1375,1316,1256,1201,1146,1094,1008,941,888,842,785,730,667,615,553,497,452,391,312,267,223,185,148,107,44,21,4
leu,25,3,1,spectral-blue,6,4274,4034,3900,3804,3705,3584,3478,3389,3295,3200,3118,3030,2970,2904,2829,2774,2701,2644,2593,2537,2496,2435,2382,2327,2273,2222,2171,2116,2066,2023,1971,1916,1867,1832,1799,1757,1711,1674,1633,1589,1548,1520,1497,1469,1436,1412,1375,1338,1315,1278,1251,1212,1172,1145,1125,1096,1068,1049,1026,1002,963,922,882,852,815,783,746,715,684,651,620,599,570,539,510,483,463,441,420,388,364,344,311,282,263,237,213,191,169,146,128,99,79,67,58,45,36,18,11,3
leu,25,3,1,spectral-blue,7,8895,8602,8408,8248,8075,7924,7789,7661,7515,7394,7296,7187,7075,6968,6853,6747,6660,6535,6430,6331,6222,6100,5972,5872,5785,5698,5595,5482,5404,5298,5198,5089,5012,4912,4836,4745,4662,4571,4499,4431,4348,4261,4169,4066,3986,3899,3791,3695,3624,3530,3438,3372,3307,3235,3159,3081,3006,2935,2847,2769,2677,2584,2504,2424,2343,2262,2171,2094,2008,1928,1853,1791,1681,1584,1500,1423,1336,1262,1191,1090,1007,947,871,793,721,610,522,448,373,297,246,176,137,113,81,64,44,18,6,1
leu,25,3,1,spectral-blue,8,6184,5847,5603,5423,5269,5102,4960,4844,4726,4603,4473,4365,4262,4174,4080,3993,3912,3823,3754,3681,3606,3546,3475,3403,3334,3275,3203,3147,3090,3026,2965,2909,2859,2793,2741,2680,2623,2556,2489,2436,2382,2334,2274,2217,2165,2103,2049,1998,1928,1887,1830,1772,1728,1677,1627,1569,1523,1473,1411,1379,1328,1275,1219,1169,1120,1081,1033,983,933,900,854,814,770,735,702,664,629,589,555,508,466,437,397,364,342,318,289,253,223,207,191,154,137,112,87,65,47,24,14,1
leu,25,3,1,spectral-blue,9,1306,1226,1191,1154,1126,1092,1056,1027,998,977,948,923,893,868,846,820,803,787,763,742,726,712,697,682,672,655,631,617,583,573,556,534,518,502,482,473,453,446,433,416,397,382,373,362,350,333,325,312,307,297,282,270,257,251,247,228,220,208,202,192,181,178,170,163,152,145,132,125,117,111,106,99,97,89,83,78,73,70,66,59,56,54,52,46,40,36,29,25,21,16,11,10,9,4,3,2,1,0,0,0
leu,25,3,1,spectral-blue,10,4932,4766,4658,4585,4511,4419,4333,4258,4187,4111,4039,3975,3920,3827,3776,3715,3669,3623,3578,3529,3478,3439,3392,3343,3292,3238,3190,3132,3089,3035,2969,2930,2872,2826,2775,2731,2676,2622,2550,2494,2437,2384,2340,2280,2233,2209,2160,2109,2069,2023,1991,1951,1903,1864,1822,1767,1729,1680,1649,1601,1552,1498,1437,1391,1355,1312,1273,1228,1191,1144,1098,1039,979,921,883,835,795,748,699,637,592,547,505,470,431,366,329,284,253,226,203,169,138,110,91,80,64,42,29,14
leu,25,3,1,spectral-blue,11,5618,5452,5336,5244,5166,5075,5014,4935,4852,4769,4669,4584,4494,4438,4374,4311,4243,4170,4099,4050,3978,3912,3841,3780,3733,3674,3606,3543,3467,3406,3365,3303,3258,3194,3136,3092,3030,2975,2919,2865,2810,2749,2699,2637,2577,2512,2458,2413,2358,2299,2246,2193,2129,2086,2035,1999,1964,1925,1880,1836,1794,1750,1707,1654,1606,1558,1503,1446,1397,1349,1303,1254,1187,1130,1084,1046,998,953,912,853,803,753,688,643,587,525,468,425,360,311,272,227,179,139,109,86,64,34,17,5
leu,25,3,1,spectral-blue,12,6710,6384,6160,6001,5830,5687,5556,5406,5274,5113,4960,4804,4673,4537,4415,4308,4208,4135,4055,3948,3865,3782,3703,3648,3573,3490,3402,3337,3237,3168,3085,3011,2945,2867,2797,2734,2661,2601,2533,2468,2385,2318,2262,2203,2134,2083,2025,1969,1909,1852,1791,1740,1689,1630,1578,1523,1485,1438,1382,1341,1288,1236,1176,1121,1081,1035,986,925,882,831,795,754,706,668,639,601,568,531,498,466,430,403,374,343,320,276,249,218,185,166,141,108,90,74,63,46,40,8,1,0
