experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,200,3,2,peroxisome,1,11692,24,2,10,3,5,0,2,2,5,0,3,0,2,4,4,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,2,0,1,0,0,0,1,3,0,2,1,1,9,0,0,1,2,0,1,5,1,2,1,0,2,1,0,1,0,1,1,1,2,1,0,1,0,1,0,2,2,4,0,0,1,3,3,0,0,1,3,0,0
glu,200,3,2,peroxisome,2,8118,8,1,1,4,3,2,1,2,1,0,0,0,3,0,0,1,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,3,1,1,2,0,0,0,1,0,1,3,0,1,1,4
glu,200,3,2,peroxisome,3,12099,71,44,15,15,20,8,9,9,7,11,4,7,9,3,5,7,11,5,7,2,4,3,2,6,1,7,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,1,7,4,1,0,0,0,2,3,7,10,4,14,4,6,4,9,8,4,4,11,3,5,10,6,20,8,13
glu,200,3,2,peroxisome,4,9795,33,11,7,4,3,7,2,6,1,1,1,4,1,2,2,4,4,2,1,1,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,1,2,2,0,3,2,1,1,1,0,1,1,2,0,1,5,4,3,6,2,4,2,4,4,3,0,2,9,0,2,2,10,1,0
glu,200,3,2,peroxisome,5,7424,35,50,8,14,20,6,9,22,9,10,2,3,5,7,4,5,2,3,4,4,2,0,1,1,0,1,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,3,0,1,2,0,0,3,1,2,2,1,3,2,1,5,3,1,5,3,2,4,1,2,2,4,8,22,16
glu,200,3,2,peroxisome,6,17764,89,137,46,25,47,17,11,23,21,12,14,22,23,16,12,14,9,14,21,12,13,11,5,4,3,5,6,3,3,2,3,4,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,1,0,2,0,3,1,0,4,1,3,0,3,2,3,6,1,1,2,4,2,6,4,6,7,2,3,4,5,5,8,6,7,4,5,9,7,17,57,50,48
glu,200,3,2,peroxisome,7,10479,2,1,30,0,1,1,0,7,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0
glu,200,3,2,peroxisome,8,8661,11,37,25,6,3,2,2,5,3,5,5,3,5,2,3,3,4,0,0,2,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,4,2,4,0,1,1,0,3,2,0,0,0,2,0,3,2,6,2,1,1,3,1,0,3,4,3,5,5,6,8,2,2
glu,200,3,2,peroxisome,9,13154,106,110,44,22,49,23,10,28,14,13,6,9,7,14,19,19,13,10,13,16,7,12,4,4,3,5,5,7,2,11,3,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,0,0,4,0,0,4,1,2,1,2,1,1,6,4,4,4,3,6,3,1,1,4,4,3,4,5,7,5,7,6,10,6,9,3,9,4,6,5,4,16,27,56,38
glu,200,3,2,peroxisome,11,7966,66,15,13,11,12,8,4,12,11,4,8,8,8,3,0,7,2,3,3,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,9,1,0,2,1,0,0,0,2,3,1,1,2,3,4,2,3,1,0,1,0,2,3,1,4,3,3,0,4,6,5,2,4,2,2,0,1,13,8,2,10
glu,200,3,2,peroxisome,13,9306,5,27,33,4,6,7,1,1,2,6,1,3,2,2,3,6,2,6,4,1,0,1,0,2,0,0,2,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2,2,11,5
glu,200,3,2,peroxisome,14,5763,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,200,3,2,peroxisome,16,10645,112,40,17,16,26,26,17,21,11,10,5,13,7,8,6,10,16,0,10,0,4,4,4,3,4,1,3,2,1,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,2,0,1,1,1,1,2,4,4,1,9,3,5,3,3,1,3,0,3,15,7,9,10,9,11,8,10,10,8,10,7,6,6,4,27,18,14,24
glu,200,3,2,peroxisome,19,6898,25,25,45,5,15,4,5,12,3,9,2,10,11,1,5,8,3,2,1,2,6,1,8,0,1,0,1,0,1,1,3,1,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,2,0,4,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,3,0,0,0,0,0,1,2,1,0,1,2,1,1,6,26,10,20
glu,200,3,2,peroxisome,20,9788,91,119,19,24,43,28,22,22,25,19,12,12,10,9,10,24,8,10,9,11,10,7,6,4,5,2,6,5,5,2,3,4,1,1,0,0,2,0,0,2,3,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1,3,1,0,1,1,1,2,2,3,4,3,1,3,2,0,1,1,4,6,4,4,8,4,4,7,5,6,10,9,13,2,1,3,11,14,49,35,35
glu,200,3,2,peroxisome,21,8541,26,30,13,10,13,10,5,7,6,2,4,6,4,3,4,5,5,2,2,1,2,3,1,1,1,1,0,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2,2,1,0,0,0,0,0,1,1,2,1,2,2,1,0,0,0,2,3,1,2,1,4,0,1,0,2,2,4,2,9,5,0,2,1,3,8,5,12
glu,200,3,2,peroxisome,22,10522,107,116,19,27,34,23,11,13,15,18,15,10,6,8,11,10,12,15,5,6,6,5,9,3,5,2,1,2,4,1,1,1,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,3,0,1,3,0,0,1,2,5,2,4,6,5,6,5,1,2,2,2,7,1,6,5,5,10,6,5,12,7,7,9,7,4,11,7,7,11,10,27,30,22
glu,200,3,2,peroxisome,23,8342,40,55,11,22,37,4,14,17,18,12,5,4,7,7,2,1,5,4,10,9,4,1,1,2,2,0,7,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,1,3,0,2,1,1,0,0,2,0,2,4,0,0,5,2,7,5,4,3,4,2,6,0,1,3,3,5,11,46,27
glu,200,3,2,peroxisome,24,8389,26,77,9,19,16,9,11,18,10,7,5,9,9,6,6,9,5,4,4,6,4,2,0,0,2,1,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,2,1,0,1,1,0,2,1,1,2,4,3,1,0,4,3,0,3,6,2,3,3,5,11,16,23,24
glu,200,3,2,peroxisome,25,4373,4,31,16,5,1,4,4,4,1,3,2,1,1,2,3,1,1,1,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
glu,200,3,2,peroxisome,26,6640,16,1,15,1,4,0,1,6,2,0,3,2,0,2,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,2,2,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0
