experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
betaEstrodiol,10,3,5,peroxisome,1,10812,143,31,115,23,38,32,13,23,23,2,6,5,12,10,5,6,7,9,5,12,35,15,15,16,16,6,8,8,6,3,8,9,4,10,5,5,4,1,3,4,1,3,2,2,1,6,10,1,6,5,3,9,26,7,4,3,3,3,10,2,7,2,1,1,5,7,8,8,4,2,2,2,9,10,6,14,11,5,2,1,1,1,0,1,4,3,3,2,4,13,6,8,8,12,17,15,15,12,26,36
betaEstrodiol,10,3,5,peroxisome,2,13000,232,51,219,27,63,54,31,26,60,27,20,38,21,20,16,8,19,1,9,0,10,5,8,27,17,16,10,8,7,1,6,3,5,4,7,3,3,7,8,4,5,7,6,4,8,2,3,3,6,1,2,12,13,2,4,10,1,0,2,1,10,6,2,11,1,1,10,15,3,6,7,1,4,9,11,7,5,8,1,2,5,1,1,3,6,5,6,5,8,10,9,6,9,19,17,25,16,29,99,60
betaEstrodiol,10,3,5,peroxisome,3,22632,278,74,301,37,87,95,45,25,54,20,21,34,21,13,25,18,12,11,10,6,24,14,22,31,27,21,14,18,13,6,12,12,7,9,12,6,17,10,8,8,6,6,9,2,6,5,9,2,2,7,7,9,28,6,12,6,1,2,2,5,11,3,6,8,6,4,10,21,10,6,7,5,8,8,10,6,21,5,2,6,2,11,1,6,7,6,8,10,9,15,4,5,10,20,16,30,30,34,142,93
betaEstrodiol,10,3,5,peroxisome,4,15900,170,53,155,14,27,33,15,26,22,18,25,11,13,8,9,10,5,6,9,4,22,8,6,22,13,5,11,6,4,7,5,4,4,6,12,6,10,7,0,4,2,1,4,4,6,5,4,1,2,4,4,10,14,7,1,3,3,8,7,5,2,1,3,8,4,2,2,12,6,2,3,3,5,8,4,4,7,3,2,2,1,1,0,0,3,3,4,5,0,3,4,5,6,18,8,15,20,15,68,42
betaEstrodiol,10,3,5,peroxisome,5,28070,416,116,313,75,67,72,39,45,55,37,46,31,25,24,36,25,44,20,23,10,27,20,25,56,39,30,30,11,24,12,19,13,21,30,37,27,20,13,13,18,9,12,13,14,12,4,5,2,13,7,6,18,20,4,10,9,4,4,15,6,19,14,7,10,4,4,12,13,3,11,6,6,3,12,10,6,16,13,4,1,4,8,1,3,4,6,6,12,12,15,17,1,3,21,30,26,44,54,249,129
betaEstrodiol,10,3,5,peroxisome,6,14750,195,34,204,26,27,43,22,26,52,5,20,18,16,15,8,13,12,7,6,4,22,11,14,24,15,8,10,6,9,8,5,3,4,9,8,5,4,3,6,3,3,1,5,0,3,3,0,2,2,3,3,12,22,4,10,4,1,2,4,1,10,3,7,5,5,4,10,10,5,4,6,2,2,10,11,3,5,7,3,1,1,1,3,4,6,5,3,4,7,8,8,3,17,33,18,34,29,17,56,34
betaEstrodiol,10,3,5,peroxisome,7,19132,272,83,233,51,82,84,27,40,58,20,28,33,25,18,21,28,25,7,14,15,21,26,17,29,23,14,15,17,15,6,16,13,11,13,11,12,8,12,15,11,4,4,10,5,4,3,5,2,5,5,7,8,7,11,7,9,2,9,7,6,8,8,10,14,8,10,12,15,15,8,10,9,12,16,12,8,22,6,4,7,4,4,5,2,1,2,8,7,9,12,15,7,10,32,21,26,35,43,164,118
betaEstrodiol,10,3,5,peroxisome,8,11077,89,38,72,7,11,10,9,7,11,3,9,2,2,8,5,3,3,1,5,1,13,3,6,12,10,6,1,3,4,0,4,3,2,5,6,2,1,3,4,4,1,0,2,1,1,2,0,1,2,2,1,7,6,1,1,0,1,0,1,3,5,2,4,0,2,2,1,4,3,3,1,2,1,5,2,4,5,1,1,1,1,0,1,2,0,2,1,2,4,7,3,2,4,7,5,8,5,11,26,17
betaEstrodiol,10,3,5,peroxisome,9,16909,253,47,194,21,63,50,26,26,48,30,19,19,17,9,14,17,21,10,12,6,16,14,15,21,20,25,13,12,8,6,10,11,10,10,12,8,7,9,8,9,6,9,6,3,3,4,8,2,6,4,4,4,8,2,3,5,0,0,2,4,7,4,4,4,5,11,8,9,6,7,3,3,3,11,7,10,11,13,2,5,1,1,2,2,4,2,11,14,8,8,8,5,1,16,18,13,31,37,114,81
betaEstrodiol,10,3,5,peroxisome,10,9717,122,24,151,28,42,41,18,10,42,2,11,6,3,6,3,13,3,6,3,3,10,8,7,14,8,8,4,5,9,1,8,0,4,8,2,2,5,3,11,5,3,3,2,1,2,0,0,3,3,1,2,6,6,2,1,5,0,1,1,2,3,3,3,3,3,2,8,3,1,8,4,2,7,6,8,6,11,3,3,1,0,2,2,1,0,1,4,5,4,8,2,1,4,7,10,15,9,8,33,32
