experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
leu,50,3,5,LD,3,8213,353,203,128,112,69,66,86,102,58,29,10,18,11,10,15,9,13,16,15,18,14,10,8,8,6,5,3,7,7,2,5,10,10,7,7,7,1,9,6,3,8,12,2,6,6,9,8,9,5,4,7,8,12,7,9,9,8,13,6,4,10,3,10,6,9,7,6,5,4,6,4,5,3,6,6,2,7,4,3,5,3,5,12,1,3,5,9,4,1,3,3,7,6,10,6,5,9,0,0,0
leu,50,3,5,LD,4,9356,544,392,99,65,62,93,90,139,112,65,42,29,17,13,10,9,6,17,23,20,23,7,13,28,8,7,6,3,3,4,4,5,10,6,5,4,5,3,4,5,5,5,9,15,10,8,10,21,9,5,13,15,9,11,19,18,14,12,4,7,10,5,11,12,7,10,8,8,7,6,5,5,6,4,8,6,7,0,5,4,1,3,5,3,3,6,4,6,6,1,2,7,1,1,10,5,7,0,0,0
leu,50,3,5,LD,5,12132,461,186,231,89,89,59,101,118,56,33,20,10,13,19,9,15,15,24,22,7,11,4,8,11,6,5,11,9,9,11,19,13,14,16,7,9,10,8,8,8,7,7,6,11,15,16,8,10,5,3,10,8,11,12,12,11,6,8,7,5,7,4,4,5,7,9,4,2,15,9,11,15,11,9,14,8,6,5,3,2,2,3,4,0,3,0,4,3,3,9,5,7,12,14,6,11,2,0,0,0
leu,50,3,5,LD,6,9315,346,218,140,86,58,66,66,92,48,29,19,11,10,23,12,16,11,15,15,10,6,4,6,8,5,9,2,8,3,7,7,8,1,2,7,12,5,7,9,6,4,2,5,7,6,12,9,4,9,3,8,9,14,7,9,7,6,5,7,6,3,7,7,7,9,6,4,0,4,12,11,6,5,9,10,8,5,5,5,2,4,2,6,3,4,1,3,3,3,3,3,2,8,11,7,5,7,0,0,0
leu,50,3,5,LD,7,10630,465,199,111,114,114,125,115,126,72,50,48,29,33,16,9,12,7,15,19,16,9,4,10,12,3,3,9,3,3,6,5,10,2,7,5,5,11,4,5,9,5,6,10,7,8,15,11,15,21,15,13,16,21,14,22,19,15,16,10,17,7,8,14,13,9,11,13,14,10,5,12,3,2,13,9,17,15,9,5,9,9,5,7,12,4,5,6,8,4,5,5,5,4,5,6,5,1,0,0,0
leu,50,3,5,LD,8,7711,242,332,51,33,6,36,30,68,47,40,41,12,11,4,5,6,6,12,16,12,6,6,4,19,1,3,9,2,2,1,1,4,1,0,1,0,1,1,0,0,2,0,3,5,5,4,3,3,3,1,5,6,6,10,10,8,4,2,7,3,2,1,3,1,6,9,0,4,1,5,3,2,4,1,7,7,1,1,1,1,1,5,3,5,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0
leu,50,3,5,LD,9,14643,527,265,188,103,133,103,99,118,66,29,21,18,17,15,14,15,23,18,20,33,21,8,5,15,8,11,7,5,9,7,8,10,9,9,6,12,6,13,9,9,6,11,11,9,10,5,15,8,11,9,15,21,8,15,8,8,5,5,10,7,11,4,5,7,6,9,4,8,9,6,9,8,8,10,13,7,7,6,2,3,3,3,5,3,11,3,3,5,5,5,6,8,7,11,16,21,3,0,0,0
leu,50,3,5,LD,10,6052,309,183,118,63,60,56,44,60,24,25,12,9,8,8,6,5,5,11,9,10,9,7,4,7,5,4,3,2,6,6,8,4,9,4,5,5,4,9,8,6,7,2,5,7,4,6,5,12,2,5,6,5,3,5,3,7,5,5,4,4,2,4,3,5,3,1,4,1,3,1,3,1,4,6,7,7,5,5,2,3,3,5,6,3,3,3,3,3,0,4,6,6,9,9,6,7,0,0,0,0
leu,50,3,5,LD,11,8127,398,158,153,102,100,90,66,65,40,29,17,8,18,16,9,11,21,26,11,15,13,7,6,16,10,6,4,12,3,6,8,16,10,7,10,12,7,10,7,4,11,7,10,7,9,10,9,8,12,8,7,6,7,5,8,6,7,5,7,8,7,6,5,5,4,4,3,4,2,4,9,9,11,11,6,2,5,5,6,6,1,4,6,7,1,5,5,1,4,4,2,7,22,27,14,7,2,0,0,0
leu,50,3,5,LD,12,8824,484,230,119,91,105,90,96,118,77,33,30,20,17,12,8,23,21,12,16,21,8,6,8,15,4,5,6,4,3,8,6,6,5,9,9,4,7,4,11,8,10,8,10,12,13,16,19,17,15,12,15,21,13,9,9,12,13,11,11,10,11,8,4,3,10,7,8,6,14,10,3,3,5,6,9,4,7,10,4,6,3,2,3,6,9,4,2,1,2,4,5,5,5,13,17,9,0,0,0,0
