experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
leu,0,3,5,mitochondria,6,4433,1006,405,213,193,165,108,115,76,81,119,107,61,68,69,50,37,34,29,28,14,26,25,20,24,35,17,29,27,12,12,10,12,9,12,8,14,19,7,7,16,9,5,4,8,4,2,4,0,0,5,3,3,3,2,3,5,10,7,27,11,19,6,16,4,8,3,9,4,6,13,8,9,9,13,6,15,16,23,23,8,12,10,8,7,7,21,25,29,29,35,16,27,18,38,56,72,114,209,361,1237
leu,0,3,5,mitochondria,7,6332,1423,473,214,169,178,153,136,103,95,127,160,104,79,68,74,47,39,44,41,45,40,24,30,35,29,35,25,20,25,25,18,10,17,10,11,5,12,11,10,13,19,3,6,5,2,4,2,1,4,2,2,6,5,8,2,9,6,17,29,16,28,19,13,10,7,13,6,9,5,6,6,10,7,9,6,10,6,9,13,8,15,9,5,11,5,16,31,65,40,45,18,20,30,48,69,98,140,245,385,1488
leu,0,3,5,mitochondria,8,7691,1191,401,225,208,182,114,145,71,74,124,104,72,77,73,75,45,59,36,33,24,27,27,22,26,21,25,22,14,15,9,13,19,11,6,14,8,10,16,17,14,13,7,3,6,6,1,2,6,12,5,3,3,5,7,3,15,16,20,37,13,36,26,15,12,15,5,10,10,8,8,8,12,7,8,14,8,12,11,22,20,9,7,6,6,9,10,34,22,29,20,21,15,30,44,71,79,129,237,365,1555
leu,0,3,5,mitochondria,9,7325,1196,363,187,160,138,116,129,92,89,176,181,85,63,47,27,28,27,35,24,24,22,17,17,18,17,22,9,16,11,12,14,5,6,10,6,7,7,12,5,13,10,5,10,1,3,1,3,3,10,3,1,2,2,5,5,12,11,23,27,9,38,30,18,11,8,7,7,5,5,5,9,6,6,4,8,9,8,9,12,14,18,14,13,12,7,18,56,75,60,27,34,30,24,34,41,67,108,182,282,950
leu,0,3,5,mitochondria,10,1673,528,214,109,87,82,57,69,44,46,49,53,57,47,36,28,21,26,23,17,18,15,9,17,9,14,10,11,14,9,6,15,7,10,5,8,5,2,8,3,6,4,3,6,2,3,0,0,2,5,4,0,2,2,1,2,5,10,6,15,5,13,16,7,3,4,1,2,2,9,7,4,3,5,0,1,5,7,3,5,4,6,6,2,5,4,10,16,30,17,10,10,9,9,17,39,45,67,97,166,626
leu,0,3,5,mitochondria,11,5433,1216,450,230,207,138,108,100,68,68,60,88,67,57,63,53,38,34,36,37,23,24,25,26,18,16,27,22,18,24,11,18,19,15,17,5,12,15,7,13,15,10,12,8,7,2,5,3,3,6,1,4,5,3,1,3,7,11,6,15,7,13,20,12,11,8,4,2,5,11,9,6,7,5,13,11,11,15,17,19,11,12,7,9,6,12,16,17,31,19,25,20,27,23,51,46,55,103,206,308,1351
leu,0,3,5,mitochondria,12,8453,1442,524,244,201,152,130,126,79,79,132,92,57,42,44,38,37,44,24,33,22,20,20,22,21,12,14,18,7,14,9,10,10,4,4,8,9,8,11,4,8,6,5,9,13,5,5,3,5,8,3,2,11,9,2,8,13,15,22,46,23,72,57,32,27,8,11,6,12,13,8,23,16,10,9,19,23,23,25,10,8,10,13,11,28,22,23,34,47,38,27,34,50,36,58,59,68,122,216,224,1031
leu,0,3,5,mitochondria,13,3822,948,372,150,136,129,110,99,73,63,138,84,47,45,38,23,34,30,27,22,27,19,11,19,19,11,11,10,24,11,10,14,11,8,6,7,4,10,7,11,14,9,6,4,2,1,3,1,4,1,4,4,7,6,5,6,14,16,15,35,20,48,43,12,18,9,8,4,8,7,12,20,12,5,11,9,17,10,16,14,12,10,11,12,8,17,9,42,52,29,29,30,28,35,49,73,68,106,139,216,760
leu,0,3,5,mitochondria,14,2495,596,203,102,100,57,56,75,42,27,38,63,53,36,24,27,22,18,20,19,16,11,14,4,10,11,9,11,10,5,10,8,7,6,3,4,4,1,4,3,1,4,3,3,2,1,1,1,0,2,2,2,1,3,2,2,3,9,3,15,8,12,10,10,3,2,4,2,1,3,5,1,2,4,1,1,1,4,3,2,7,1,1,3,5,8,4,10,29,6,12,6,8,11,14,21,31,37,88,102,441
leu,0,3,5,mitochondria,15,1931,484,174,132,65,82,70,63,33,32,44,80,42,22,27,14,19,16,17,15,16,8,13,13,7,15,3,11,5,12,6,7,5,6,6,4,4,2,14,1,3,4,2,5,4,4,0,0,2,2,0,0,2,2,1,1,1,0,1,2,3,2,2,2,2,0,2,0,1,0,3,3,4,0,5,3,2,4,11,5,5,2,2,0,1,2,3,7,30,8,9,6,3,5,11,20,28,32,58,127,495
