experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
betaEstrodiol,10,3,3,LD,1,23725,402,15,515,103,22,7,13,12,4,11,6,5,0,2,0,4,4,1,14,11,11,7,10,7,7,4,1,1,2,3,2,0,0,2,2,2,0,1,0,1,1,1,0,3,6,3,2,0,1,1,0,0,0,2,3,2,2,2,1,1,4,0,1,3,5,6,0,8,5,1,1,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
betaEstrodiol,10,3,3,LD,2,15372,309,40,298,65,8,5,13,8,3,4,4,1,0,0,0,4,2,1,6,12,9,7,8,13,3,2,4,3,0,3,1,2,1,3,0,0,1,0,0,0,0,0,0,1,4,1,1,0,2,0,0,1,0,0,1,1,2,1,0,0,1,0,0,2,2,0,4,3,3,3,4,2,2,2,3,2,2,4,1,0,4,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
betaEstrodiol,10,3,3,LD,3,13087,808,178,236,121,44,22,42,40,52,24,19,9,11,4,8,10,6,15,12,10,16,14,15,16,9,7,8,14,20,15,18,8,13,8,10,10,5,3,3,7,9,9,8,6,4,4,10,9,5,2,2,2,1,1,3,4,3,1,0,2,0,4,4,4,2,12,11,2,6,3,5,6,5,9,5,9,9,9,4,2,11,8,6,6,13,9,9,9,8,14,28,14,27,28,22,50,31,15,24,35
betaEstrodiol,10,3,3,LD,4,9603,516,116,136,79,35,20,28,22,25,20,15,14,6,10,8,15,4,3,11,7,15,7,19,19,13,12,8,10,8,12,6,9,11,11,5,5,4,8,4,5,7,11,1,7,3,5,2,4,2,2,5,2,1,3,1,2,2,2,3,3,5,3,3,4,4,6,2,3,5,2,4,4,7,2,4,2,4,5,4,5,5,7,4,10,12,10,5,4,14,16,19,8,14,36,14,27,29,17,25,16
betaEstrodiol,10,3,3,LD,5,7436,285,91,110,38,15,9,21,8,7,8,3,2,1,2,2,5,0,4,4,5,6,4,3,12,4,2,4,3,3,5,2,3,3,2,3,2,0,2,0,1,1,1,0,1,2,2,1,1,1,0,1,1,0,2,2,0,3,0,2,3,2,3,1,1,1,2,6,2,1,3,1,3,1,3,2,4,2,2,4,4,7,7,3,4,10,6,9,7,4,7,8,8,7,8,8,6,8,7,5,4
betaEstrodiol,10,3,3,LD,6,19274,454,143,237,104,25,18,35,16,17,22,10,7,7,3,4,15,3,3,15,10,12,12,11,23,17,9,8,5,19,11,8,9,10,5,3,1,2,4,2,3,4,2,1,1,4,7,0,2,1,2,2,3,2,0,4,1,3,4,4,5,3,4,7,8,8,3,8,6,6,7,8,5,3,5,6,12,6,5,6,5,9,11,8,10,6,13,10,11,8,10,15,10,15,8,9,14,11,8,24,0
betaEstrodiol,10,3,3,LD,7,19423,438,91,297,91,29,16,28,8,17,15,13,15,9,1,3,12,11,5,14,17,13,14,17,27,13,8,6,10,15,8,13,4,6,5,1,3,2,0,1,1,4,4,2,3,5,4,3,4,3,4,2,2,1,1,2,3,5,4,1,2,6,6,1,6,8,6,5,13,7,5,6,2,7,5,5,10,8,6,6,4,7,3,7,7,7,9,9,10,10,11,13,11,6,12,4,26,6,8,16,7
betaEstrodiol,10,3,3,LD,8,10008,477,179,162,67,26,6,22,7,5,5,14,5,3,3,4,6,5,5,12,3,8,8,10,10,12,10,3,9,4,5,4,3,5,4,0,2,1,1,0,3,0,3,1,2,1,2,2,2,1,2,3,1,0,1,0,1,2,3,1,1,3,1,5,3,5,3,6,3,4,5,8,4,1,6,4,6,6,5,6,4,6,6,4,8,6,4,2,4,4,4,3,5,2,3,5,3,8,2,0,0
betaEstrodiol,10,3,3,LD,9,24203,607,173,277,115,51,22,35,16,25,24,16,15,8,3,6,12,9,2,30,18,28,11,21,27,17,14,9,12,13,9,15,4,9,12,3,5,2,3,2,8,4,3,3,5,3,4,1,7,2,2,2,4,2,3,7,9,6,6,4,6,3,7,9,13,16,5,9,8,11,12,5,11,4,14,5,14,13,12,6,10,8,13,11,8,14,14,20,13,15,11,10,20,12,16,7,12,17,14,15,7
betaEstrodiol,10,3,3,LD,10,9251,373,82,106,50,7,4,8,9,3,2,3,2,0,0,1,2,4,2,4,3,9,6,7,9,3,1,0,1,1,2,1,0,1,0,1,0,1,0,1,2,1,1,0,1,1,1,2,0,0,0,0,1,0,1,0,0,1,0,1,2,3,1,4,1,3,2,6,7,6,5,2,5,4,1,1,9,4,5,4,2,4,4,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
betaEstrodiol,10,3,3,LD,11,9144,662,177,131,73,41,17,18,16,14,8,9,10,4,1,5,7,3,0,6,13,3,3,7,12,8,9,7,7,8,5,3,2,5,5,3,5,4,0,4,1,4,4,1,3,1,2,1,1,3,1,0,0,2,0,0,1,1,2,0,0,1,1,1,0,1,1,2,0,2,6,2,6,2,2,4,2,4,5,4,0,6,5,9,6,7,7,4,10,5,5,8,4,8,13,10,9,10,7,18,9
betaEstrodiol,10,3,3,LD,12,10017,578,131,157,72,38,7,8,9,15,8,5,5,3,1,2,0,3,2,6,7,4,11,5,10,6,5,5,4,2,3,8,6,4,4,0,1,2,0,0,3,1,1,1,0,2,4,2,3,2,0,1,0,0,0,1,2,1,0,0,1,1,1,1,1,2,2,2,8,3,3,0,1,4,0,4,3,5,5,3,2,6,4,3,7,6,5,3,2,2,2,3,4,5,11,3,12,2,3,5,4
betaEstrodiol,10,3,3,LD,13,12612,159,8,230,43,6,5,9,6,5,4,8,2,0,0,0,5,1,0,15,14,5,10,14,7,12,4,2,4,2,1,5,1,1,1,0,1,1,1,0,0,0,0,0,0,3,1,4,1,1,0,0,0,0,1,0,1,0,0,2,3,3,0,5,4,4,2,10,9,9,2,5,3,2,3,1,4,4,6,2,4,1,1,1,2,1,4,3,0,0,1,1,0,0,1,1,0,0,0,0,0
betaEstrodiol,10,3,3,LD,14,17529,769,196,217,122,46,27,19,17,25,15,5,6,8,4,3,8,4,5,10,20,14,21,23,20,16,7,15,17,8,15,18,7,6,4,3,2,4,2,1,0,4,4,3,2,4,6,2,1,3,3,1,1,4,2,2,4,2,4,5,4,3,5,6,6,5,3,7,13,13,9,10,10,14,5,18,7,13,7,5,8,14,8,4,9,10,15,15,9,11,13,6,8,9,13,5,17,2,6,15,9
betaEstrodiol,10,3,3,LD,15,31957,718,153,431,147,55,20,45,19,26,26,16,4,8,6,2,15,8,1,21,17,27,24,22,22,23,11,12,9,14,16,14,12,7,4,5,9,3,2,1,5,3,6,4,1,3,2,2,6,2,2,2,0,2,3,5,8,4,3,3,5,6,5,7,11,6,13,10,17,18,12,16,14,8,9,8,6,14,4,7,9,8,7,9,11,12,12,11,12,4,12,11,12,6,15,10,17,11,6,14,7
betaEstrodiol,10,3,3,LD,16,15221,915,191,219,177,87,29,45,31,77,53,33,27,20,10,11,16,11,14,13,15,8,18,17,26,18,17,11,21,10,38,24,16,19,19,7,15,7,8,2,5,10,6,4,5,4,4,5,5,2,6,3,2,3,2,5,3,4,4,2,5,5,8,5,3,7,10,13,8,9,15,6,11,4,9,5,9,3,5,6,10,6,13,20,9,24,27,22,15,24,25,28,37,25,52,18,58,35,26,29,29
betaEstrodiol,10,3,3,LD,17,27700,233,42,264,70,16,19,22,7,10,13,4,2,2,1,0,10,1,1,20,17,24,26,14,20,12,5,7,9,6,8,4,3,1,1,2,0,1,3,1,1,0,0,2,2,4,0,2,4,2,2,2,1,0,3,2,1,2,3,1,6,4,4,3,7,17,11,15,16,12,8,7,9,9,8,8,9,5,4,3,3,3,3,2,4,3,3,8,5,2,3,1,2,4,5,1,8,0,0,0,0
betaEstrodiol,10,3,3,LD,18,7165,155,56,116,27,13,0,9,12,3,3,1,1,2,2,1,3,1,1,4,7,1,5,3,7,4,4,4,2,3,4,3,0,2,4,0,2,2,0,2,2,2,1,1,2,1,0,1,2,1,1,1,2,2,2,2,2,0,0,0,1,1,0,3,2,3,2,1,4,1,2,3,1,3,2,4,3,8,3,6,3,1,6,3,5,4,3,5,5,5,3,2,6,0,3,2,2,0,0,0,0
