experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,200,3,4,ER,1,4990,170,76,586,43,124,107,53,116,135,93,169,125,82,114,95,73,48,69,56,69,40,59,50,48,36,36,26,21,22,10,12,15,21,5,7,5,8,5,8,12,11,7,7,4,3,13,10,5,13,6,11,8,11,11,9,7,9,13,6,11,14,14,6,17,12,20,23,20,8,22,18,23,23,12,16,20,13,14,22,20,17,18,34,20,18,30,27,23,25,35,27,20,29,19,24,27,21,29,51,35
glu,200,3,4,ER,4,3798,89,57,365,28,95,67,44,111,106,55,195,113,83,140,128,103,94,78,90,96,115,103,118,76,74,67,68,29,30,19,17,22,19,10,14,20,18,14,11,19,10,13,12,7,10,7,6,4,13,7,7,12,7,7,8,11,5,6,12,18,17,16,11,19,13,17,13,10,12,20,18,22,25,13,22,24,25,23,31,35,42,25,46,28,29,31,28,24,38,35,36,30,39,44,49,61,37,51,83,166
glu,200,3,4,ER,5,2914,93,49,353,25,67,74,33,59,84,64,117,113,75,98,105,65,53,56,68,91,68,71,81,68,54,48,45,19,20,24,8,18,13,5,4,9,12,11,7,10,7,9,4,6,10,9,4,2,4,1,4,3,4,11,7,3,9,6,12,12,13,7,12,16,8,13,9,11,17,21,15,26,14,11,22,16,23,21,26,14,20,14,19,17,15,20,20,18,18,32,25,12,9,13,35,42,26,27,54,124
glu,200,3,4,ER,7,5518,176,41,495,43,98,62,27,69,69,88,95,80,42,48,36,27,31,30,24,20,21,15,25,15,22,20,11,14,14,18,5,13,6,7,9,6,6,6,5,4,7,9,7,3,6,1,4,3,4,4,9,5,4,3,2,2,3,6,6,2,2,3,9,7,9,8,6,11,7,6,4,4,8,6,6,5,6,11,7,13,7,14,7,7,8,10,13,13,7,6,12,4,12,11,4,7,5,14,12,8
glu,200,3,4,ER,8,9392,283,65,648,59,128,89,36,69,75,80,29,103,36,39,66,51,28,39,25,26,29,18,16,16,13,12,13,12,12,14,10,6,11,7,4,7,4,5,4,7,3,0,6,1,4,7,7,8,5,12,8,8,6,3,8,4,3,9,3,2,4,8,6,9,9,9,13,10,4,8,7,2,4,6,7,5,3,14,6,11,10,15,23,8,5,11,11,1,5,4,2,0,3,2,4,3,0,4,2,0
glu,200,3,4,ER,9,4723,113,53,456,41,100,93,38,132,165,117,251,154,84,136,112,100,75,90,85,116,105,94,103,71,54,62,34,24,31,22,21,20,16,16,13,18,16,10,14,14,5,14,9,7,9,6,10,3,7,5,5,10,8,7,5,9,9,9,15,11,21,10,10,18,10,11,23,14,16,10,14,20,13,16,19,17,24,31,36,29,20,31,33,27,29,27,34,32,36,39,44,30,52,37,76,64,37,57,104,109
glu,200,3,4,ER,10,2650,89,36,366,40,67,61,31,93,114,73,152,126,76,111,97,91,52,80,72,104,77,72,105,75,76,79,31,29,31,25,15,11,16,10,19,11,15,17,12,7,16,8,6,13,8,9,15,3,9,13,6,6,5,9,13,3,10,8,11,15,19,16,20,13,9,13,7,11,14,12,13,11,22,17,25,24,19,23,29,19,23,19,14,27,28,22,18,21,13,25,24,21,26,42,47,68,31,65,96,194
glu,200,3,4,ER,11,1806,57,26,186,27,57,47,23,50,65,58,51,104,54,53,49,40,28,38,27,45,21,31,41,18,14,25,19,9,11,8,7,2,5,5,6,4,3,4,4,1,7,4,6,4,8,1,7,4,5,3,9,6,2,2,5,3,7,5,3,8,2,6,12,10,7,9,14,8,10,9,11,6,15,6,7,10,9,12,13,13,8,9,12,17,16,19,21,6,9,7,14,12,20,11,15,17,15,18,23,14
glu,200,3,4,ER,12,6174,32,12,114,15,54,44,13,27,23,10,14,48,22,25,40,31,19,26,22,15,12,13,15,20,17,9,9,4,5,10,7,4,5,3,5,3,7,4,4,5,1,2,0,1,0,0,1,5,3,1,1,1,1,0,1,0,1,1,1,1,3,3,2,3,5,4,2,4,3,4,7,1,1,3,5,5,4,6,9,5,3,6,9,7,8,15,9,10,6,10,7,4,7,5,23,16,4,8,13,3
glu,200,3,4,ER,13,4443,95,75,372,33,101,110,52,133,167,111,156,205,115,147,119,125,100,81,84,120,110,112,127,93,61,66,58,39,30,26,16,22,15,10,14,20,16,9,11,12,18,12,3,9,9,9,4,6,7,16,14,7,10,12,14,10,8,10,11,16,22,15,19,14,17,17,29,16,22,19,16,23,29,21,24,33,29,30,31,33,25,38,36,37,40,43,40,35,38,46,32,33,33,40,68,68,36,54,85,170
glu,200,3,4,ER,14,8564,90,13,230,30,70,43,15,30,40,24,27,60,32,35,40,29,29,26,32,36,32,21,29,11,22,13,9,9,9,11,9,2,3,5,3,8,10,8,2,3,1,2,4,3,1,2,1,0,4,5,0,5,2,4,3,1,1,5,6,4,3,3,3,3,2,7,4,2,9,3,7,5,2,7,7,2,3,5,8,6,1,9,11,7,10,23,13,4,8,7,6,2,4,9,19,19,6,6,12,29
glu,200,3,4,ER,15,8284,82,15,127,24,71,49,24,29,37,22,22,63,22,25,39,25,28,28,22,21,19,9,10,13,7,12,13,3,10,10,8,5,6,5,7,8,6,4,4,3,2,2,1,3,2,2,1,5,1,3,0,2,2,2,3,2,3,0,0,2,3,3,5,2,3,2,6,1,1,3,5,0,1,1,3,2,3,3,7,6,1,12,13,9,5,23,10,7,10,3,8,6,5,4,9,14,2,6,6,0
glu,200,3,4,ER,17,3584,68,61,399,23,67,76,28,140,106,102,275,146,96,133,102,102,55,91,78,101,115,93,107,64,66,64,47,44,37,21,19,10,17,14,5,18,14,13,16,10,17,10,14,13,5,6,5,6,5,7,6,13,6,7,7,5,7,13,9,10,11,17,21,14,10,16,16,13,13,16,10,15,24,15,26,23,31,40,31,36,33,27,32,25,31,30,31,19,30,39,38,23,24,42,50,78,51,70,101,207
glu,200,3,4,ER,19,3462,95,39,337,25,82,67,41,132,140,103,241,113,121,146,140,114,87,88,88,98,111,79,135,106,64,66,46,35,27,34,25,17,16,15,17,13,23,12,16,8,11,13,5,13,7,7,8,3,8,5,6,13,11,14,10,9,10,5,7,18,20,8,18,18,19,27,14,12,14,20,17,18,14,12,17,17,27,30,23,32,23,34,24,28,41,30,29,33,32,51,39,27,33,45,41,80,33,72,112,186
glu,200,3,4,ER,21,7916,86,23,184,28,65,48,26,31,34,19,24,52,32,33,53,38,31,41,24,26,25,23,30,34,21,14,13,5,7,3,4,6,8,5,6,5,11,4,4,2,2,1,2,3,1,4,3,3,2,5,5,5,2,6,0,1,0,2,2,3,5,4,2,4,4,2,8,3,5,8,4,9,5,7,6,10,6,6,13,6,10,11,7,6,7,13,10,10,5,4,8,3,3,10,31,32,2,4,22,24
glu,200,3,4,ER,25,5101,122,43,388,30,87,82,33,107,141,101,179,152,142,131,135,108,103,114,89,125,111,118,145,100,81,67,56,42,36,22,21,15,19,10,11,19,19,13,26,13,7,18,7,7,4,10,5,6,8,6,9,9,8,12,8,4,8,9,7,8,16,13,10,9,15,19,16,18,21,26,20,22,18,23,32,34,30,26,24,20,34,37,28,30,23,28,34,17,25,32,41,31,38,47,65,92,45,60,111,217
glu,200,3,4,ER,27,4991,106,39,362,20,65,71,29,147,118,94,335,121,93,148,129,108,67,98,88,126,111,98,141,119,80,69,50,34,39,15,25,16,14,16,11,17,22,16,18,14,13,9,6,4,9,4,4,3,3,7,9,7,5,8,8,4,8,7,11,22,11,11,9,11,10,15,18,13,16,29,35,18,21,22,33,31,32,28,42,31,35,36,26,27,12,32,22,31,14,47,50,44,61,53,85,119,69,65,121,174
glu,200,3,4,ER,30,2687,53,31,191,12,33,43,27,74,101,61,187,97,84,123,87,88,67,74,62,105,62,98,107,61,79,70,35,30,22,20,18,10,9,6,9,11,17,15,11,12,9,5,2,2,4,6,1,5,7,6,6,7,5,6,3,8,5,10,10,15,10,6,7,9,8,13,10,4,11,11,22,21,13,23,23,20,27,24,32,18,20,24,13,19,21,18,17,14,10,31,28,25,30,45,77,72,29,50,104,183
glu,200,3,4,ER,32,4265,131,54,494,31,100,67,28,92,60,87,74,91,60,67,65,56,49,67,59,96,76,62,72,65,57,50,28,28,29,18,12,17,9,10,11,13,9,9,8,10,8,5,8,3,7,6,4,5,8,6,6,5,6,8,1,3,2,4,5,14,10,6,14,16,7,15,20,18,16,9,14,19,16,13,18,15,15,22,23,13,16,25,39,17,17,31,19,21,19,15,15,19,15,16,38,54,21,25,61,188
glu,200,3,4,ER,33,6484,119,49,486,32,105,120,45,191,209,131,242,158,122,159,140,113,108,133,105,159,174,121,181,154,88,89,59,55,36,25,29,22,14,22,22,18,24,25,13,12,16,6,9,11,8,7,11,11,10,6,5,6,8,13,5,17,14,12,12,11,18,11,16,15,16,18,20,11,20,23,19,23,19,25,32,35,37,44,41,43,39,36,43,24,26,38,32,23,29,44,50,36,44,54,72,95,56,83,139,340
glu,200,3,4,ER,34,6095,139,52,433,43,99,82,36,156,130,94,250,125,108,139,90,91,71,84,90,122,82,84,110,96,63,71,33,39,30,20,17,13,11,9,10,12,17,11,14,13,7,12,6,4,4,5,9,5,5,8,9,3,7,8,5,11,8,12,8,14,6,10,15,9,18,13,18,19,19,12,22,17,20,17,27,25,24,31,26,28,18,19,46,22,17,36,29,31,24,28,52,30,39,45,75,96,27,35,73,104
glu,200,3,4,ER,37,4900,151,55,582,34,84,92,33,112,128,98,243,124,97,123,106,64,52,57,50,80,59,45,85,44,46,37,22,25,19,16,14,18,12,5,11,16,11,15,12,10,5,4,9,10,8,6,4,6,8,11,9,8,6,9,7,4,6,9,7,10,10,10,9,14,11,12,17,12,13,8,17,11,7,13,19,25,22,17,19,25,14,27,23,19,32,35,34,17,14,27,26,16,28,25,31,37,14,25,53,85
glu,200,3,4,ER,38,4675,101,60,324,34,83,82,38,132,172,93,301,161,116,147,119,107,82,81,81,164,111,120,193,142,94,100,67,34,34,29,25,20,13,11,18,13,18,27,19,24,13,15,15,6,6,10,6,7,7,5,7,6,7,12,3,12,7,9,13,8,22,12,18,14,4,10,14,12,13,17,10,27,18,23,21,23,24,36,29,29,29,20,24,26,22,23,18,16,30,39,23,29,43,63,72,87,54,76,171,310
glu,200,3,4,ER,41,4456,93,33,275,19,73,75,26,144,123,72,219,112,89,142,109,89,85,103,81,167,126,147,138,127,104,88,72,38,40,32,25,28,6,15,17,21,17,12,20,16,12,6,10,13,3,9,6,4,8,5,10,8,8,8,4,3,8,5,13,12,21,7,12,12,11,10,18,10,13,23,12,22,22,16,26,30,23,40,25,26,38,27,21,25,22,25,22,22,27,31,29,35,36,46,67,103,63,78,149,361
glu,200,3,4,ER,42,5828,110,74,364,30,75,71,33,153,173,89,236,214,139,203,183,116,112,124,114,173,146,173,209,137,114,97,72,47,46,34,26,18,18,10,15,21,32,15,16,16,17,13,16,9,9,9,4,7,7,6,6,8,8,18,6,10,4,10,9,13,28,16,15,16,13,11,19,22,20,17,12,27,30,22,33,50,40,37,50,35,31,28,37,13,20,39,25,26,30,41,42,41,41,55,82,120,63,82,188,369
glu,200,3,4,ER,44,7717,199,70,827,49,153,133,56,168,168,205,285,157,88,140,123,70,64,68,70,72,45,49,76,49,26,31,31,19,18,15,16,13,8,16,13,10,13,10,11,8,8,12,10,9,13,7,9,10,11,8,13,16,4,11,9,3,8,7,7,10,11,19,16,13,16,34,20,22,21,26,17,31,18,15,18,21,27,29,32,29,31,36,34,19,31,39,25,30,16,37,33,18,33,21,40,31,12,22,50,43
glu,200,3,4,ER,45,2022,45,28,162,14,35,39,24,72,86,31,133,75,54,105,80,64,64,51,53,80,65,81,68,72,61,36,28,28,22,12,14,7,10,8,7,6,13,14,8,7,3,7,6,9,2,1,1,2,4,6,6,6,9,5,1,2,6,2,8,10,8,5,10,6,10,11,7,11,7,8,9,14,10,21,15,11,22,17,21,25,28,24,28,13,17,15,15,14,15,16,21,27,25,22,40,48,17,36,71,164
glu,200,3,4,ER,46,4426,149,59,544,42,102,101,46,174,165,164,255,137,88,167,111,108,79,74,86,119,82,81,98,86,65,53,59,44,33,17,16,7,11,9,9,10,13,12,17,12,18,16,9,11,7,7,9,4,11,8,8,17,15,12,6,13,12,12,10,8,14,17,14,19,18,14,18,14,23,22,16,22,22,23,19,32,31,27,29,23,28,24,28,27,31,27,25,24,25,37,34,44,39,49,47,70,42,45,88,141
glu,200,3,4,ER,47,5033,124,51,434,26,78,94,45,125,174,90,217,158,117,153,140,134,92,125,85,124,129,160,155,131,88,97,72,48,33,35,29,19,16,21,9,15,27,21,27,21,15,11,11,13,7,5,9,7,6,13,10,11,5,8,5,6,8,13,11,10,25,15,13,12,12,24,25,11,17,20,28,25,31,34,44,36,33,48,46,37,46,40,42,23,28,40,34,27,22,36,43,44,36,56,67,78,40,66,123,310
glu,200,3,4,ER,48,5538,75,45,304,34,88,69,51,118,139,65,172,175,126,172,169,129,132,128,99,154,139,165,182,146,115,93,61,39,35,32,21,24,19,18,23,17,16,23,16,15,15,10,8,5,5,5,8,16,13,10,10,13,12,12,7,5,2,15,9,17,18,17,13,16,12,18,13,12,21,23,20,17,18,25,28,39,33,34,43,44,35,38,39,24,38,42,31,27,22,30,40,35,45,47,72,73,44,87,148,341
glu,200,3,4,ER,49,5502,138,70,526,37,107,109,41,145,188,160,192,172,125,142,126,88,93,90,90,107,99,88,104,81,60,69,49,36,35,26,23,19,10,13,11,10,11,12,15,8,5,15,7,11,5,5,8,9,6,10,6,9,13,11,6,12,12,11,11,11,19,18,16,23,21,20,17,18,14,23,17,19,24,19,23,20,31,26,34,43,37,45,33,27,32,37,32,35,39,44,29,36,40,44,62,81,39,50,89,170
glu,200,3,4,ER,50,10301,179,63,522,35,138,142,45,208,228,169,371,211,182,263,178,152,146,188,135,256,190,212,247,199,124,134,99,57,64,43,31,28,14,26,25,26,23,32,14,19,24,20,11,12,8,7,12,3,5,9,11,13,14,13,7,10,13,11,14,24,16,23,17,32,14,24,27,28,26,29,30,31,35,32,48,43,38,52,78,54,45,48,48,49,41,51,52,57,59,69,65,68,71,84,107,175,76,123,242,481
glu,200,3,4,ER,51,2684,94,33,283,28,67,43,27,40,40,68,38,55,33,33,26,25,10,9,21,12,12,8,10,9,2,4,2,3,9,8,4,3,6,1,2,5,0,4,8,5,4,4,5,1,3,6,5,6,9,4,2,2,2,4,1,2,6,7,4,4,3,0,5,7,6,8,9,9,6,5,5,4,5,7,6,4,11,8,3,8,12,9,16,9,7,7,6,1,3,7,4,2,3,2,1,2,4,1,0,0
glu,200,3,4,ER,52,7424,179,107,763,72,122,136,42,250,196,187,537,184,143,222,184,139,125,108,83,131,122,139,161,128,113,105,66,41,52,24,31,36,31,25,18,21,19,26,14,20,14,17,5,6,7,10,8,12,11,15,12,11,13,10,10,9,18,16,16,20,26,13,22,29,23,33,27,28,29,26,32,17,26,22,32,46,38,48,45,43,48,54,45,38,43,38,35,34,52,53,43,52,57,54,88,101,61,70,166,297
glu,200,3,4,ER,54,1284,25,12,96,7,10,10,9,37,38,16,44,19,16,23,24,16,11,14,13,24,25,16,24,27,20,26,20,10,9,11,4,7,4,4,5,4,6,9,4,2,6,2,0,4,4,2,0,2,1,5,3,3,3,1,3,0,2,0,3,1,4,2,0,1,5,2,2,3,3,1,1,9,4,2,3,11,6,3,8,7,4,7,3,2,7,4,3,5,5,9,6,6,9,13,12,17,5,15,39,90
