experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
betaEstrodiol,0,3,3,vacuole,1,6196,192,122,385,173,121,136,95,64,55,61,36,24,44,28,33,20,26,23,42,53,33,58,43,59,54,45,47,49,50,36,46,43,28,24,30,20,19,22,16,14,24,18,22,23,26,22,30,28,24,32,32,26,37,36,28,34,34,22,28,25,18,16,24,28,26,26,28,35,28,31,39,57,49,47,38,40,33,27,32,29,27,23,32,32,33,27,45,41,37,51,54,74,91,58,52,47,33,27,4,1
betaEstrodiol,0,3,3,vacuole,2,5025,178,101,309,123,133,106,71,39,37,33,28,22,25,27,31,17,19,19,29,34,36,53,65,68,57,56,48,46,54,54,37,54,51,57,31,32,26,13,16,14,16,21,16,29,30,28,28,30,26,28,43,39,39,39,38,47,24,31,30,29,34,30,22,38,29,26,31,39,36,36,28,31,31,32,33,29,30,16,33,36,45,53,36,33,27,28,40,52,75,33,53,76,47,53,53,54,39,15,7,0
betaEstrodiol,0,3,3,vacuole,3,6697,200,123,449,168,114,128,121,54,52,69,42,38,53,48,24,32,40,22,60,53,61,80,89,68,84,71,57,68,53,60,31,44,46,36,49,28,28,20,21,26,22,39,39,42,37,50,40,38,29,38,26,41,43,31,39,32,34,36,39,34,34,30,31,37,31,30,37,28,36,37,37,42,27,49,34,32,42,41,36,35,32,23,29,44,39,34,62,48,52,49,63,80,86,70,75,54,46,16,7,0
betaEstrodiol,0,3,3,vacuole,4,6971,232,145,391,148,168,114,67,36,31,37,27,26,38,20,20,19,25,19,23,51,39,57,50,51,48,37,34,30,30,24,37,42,24,37,38,21,30,14,23,16,14,31,22,30,20,21,21,18,34,17,17,18,18,25,19,11,20,13,15,17,19,7,16,15,13,29,22,22,18,31,37,26,26,24,33,21,16,25,20,23,23,22,26,21,24,26,19,20,26,23,35,44,27,27,20,21,5,2,0,0
betaEstrodiol,0,3,3,vacuole,5,1791,59,28,60,31,48,31,12,14,6,9,3,2,12,9,3,5,5,2,5,3,1,8,5,2,4,5,11,6,6,7,2,11,12,10,21,5,7,10,7,9,12,3,7,3,4,8,12,6,6,7,9,5,5,10,5,12,12,3,7,10,5,2,9,10,5,12,10,11,9,2,11,11,6,14,15,5,15,11,13,9,11,11,11,10,9,17,19,14,28,31,30,34,53,43,27,7,14,8,2,0
betaEstrodiol,0,3,3,vacuole,6,13617,468,215,985,391,224,360,237,103,106,176,121,56,89,74,71,84,154,106,125,244,311,280,315,373,336,243,242,200,181,169,137,125,113,113,73,75,74,76,66,59,66,72,77,84,61,82,83,85,60,72,83,86,96,94,86,105,86,86,75,69,67,90,86,86,89,94,114,93,100,98,113,97,91,104,114,90,116,82,65,81,88,87,80,102,89,107,155,180,344,171,225,266,293,203,181,120,86,53,23,0
betaEstrodiol,0,3,3,vacuole,7,7690,171,113,296,95,107,139,82,44,33,40,33,19,27,25,21,24,22,16,20,27,35,58,52,65,56,47,46,41,53,35,60,51,33,32,43,21,23,25,31,19,22,20,31,29,24,20,24,32,36,42,46,75,39,32,33,32,33,45,42,35,25,33,31,29,28,34,27,16,23,29,25,23,34,34,100,25,28,59,67,89,52,69,32,31,27,25,34,39,59,21,29,24,22,37,26,22,50,28,3,0
betaEstrodiol,0,3,3,vacuole,8,4456,169,95,264,115,89,101,64,32,26,38,29,13,32,16,22,15,23,18,17,26,28,52,40,45,69,58,65,59,63,45,39,45,41,46,41,32,24,16,13,17,29,28,17,22,24,29,44,36,32,39,42,42,40,40,38,47,37,48,42,54,41,37,39,28,25,22,26,40,29,32,38,32,24,36,32,24,33,38,35,68,67,81,48,63,34,50,41,49,66,35,42,55,53,45,46,36,56,24,8,0
betaEstrodiol,0,3,3,vacuole,9,10464,332,181,646,230,136,243,145,65,55,72,52,39,71,49,37,41,53,38,55,71,91,84,100,86,110,88,70,69,61,50,61,52,44,37,39,34,32,34,28,43,33,43,39,40,37,37,41,46,43,42,51,42,38,55,43,50,37,57,41,48,47,49,52,45,59,48,65,64,61,55,77,64,59,60,67,45,51,63,45,43,54,50,53,76,52,58,97,77,129,74,88,115,126,84,84,36,35,13,4,0
betaEstrodiol,0,3,3,vacuole,10,4606,155,120,207,71,138,96,66,28,26,33,18,11,20,11,15,8,12,19,31,32,26,44,44,48,60,47,50,49,40,48,41,47,38,28,18,13,19,16,9,13,19,22,20,22,26,29,39,29,29,35,31,35,19,38,36,17,28,21,27,28,27,15,29,29,23,19,16,26,22,24,25,31,14,18,19,26,23,26,40,24,20,24,15,38,27,30,46,45,113,53,64,95,55,46,68,56,32,11,3,0
betaEstrodiol,0,3,3,vacuole,11,7635,211,139,261,126,111,112,79,40,49,61,26,36,31,30,25,30,40,29,37,52,45,82,63,87,66,52,63,53,37,44,38,44,29,20,25,17,28,29,30,29,17,22,30,26,27,31,29,21,23,22,23,29,29,33,24,26,19,27,29,23,26,21,23,22,26,40,37,38,36,32,38,28,37,45,44,40,36,36,37,31,26,24,37,29,31,25,41,44,58,45,78,91,69,79,44,23,10,7,3,0
betaEstrodiol,0,3,3,vacuole,12,5905,153,103,271,105,128,115,59,28,30,25,15,17,22,13,10,18,21,14,12,24,22,24,41,20,28,20,20,31,23,20,33,28,33,24,25,14,11,14,14,17,10,15,22,23,16,23,23,20,22,22,26,26,19,32,20,15,19,18,19,16,24,15,15,25,28,12,16,12,16,24,22,24,27,22,20,12,19,12,18,14,10,12,20,16,30,19,28,22,114,28,31,44,44,30,33,26,17,18,5,0
betaEstrodiol,0,3,3,vacuole,13,5542,259,162,477,150,136,137,73,37,41,48,21,43,46,31,20,32,33,22,25,29,25,27,16,15,21,19,15,12,13,19,29,36,19,27,22,21,29,34,24,22,18,19,7,19,28,14,25,17,26,24,17,29,23,20,18,25,18,23,19,18,35,23,37,18,15,16,27,15,19,28,20,27,10,20,21,11,18,10,14,9,12,8,7,49,15,6,28,25,27,11,20,21,14,7,12,8,1,0,0,0
betaEstrodiol,0,3,3,vacuole,14,13597,345,217,394,153,194,102,61,59,42,34,33,23,38,24,29,20,28,25,31,39,23,21,35,25,26,25,34,29,22,46,41,46,42,31,38,29,41,23,34,33,28,29,17,28,21,14,28,28,24,16,30,24,21,26,15,26,34,17,28,30,33,44,36,28,28,24,25,23,21,27,29,35,25,28,31,17,19,13,22,23,24,19,17,43,15,11,32,47,92,45,77,70,45,53,5,15,3,0,0,0
betaEstrodiol,0,3,3,vacuole,15,4858,164,112,384,167,124,135,86,52,43,54,23,25,23,21,25,27,31,23,23,25,42,42,55,53,45,48,42,40,30,28,39,30,35,33,26,27,17,22,17,16,21,14,19,22,30,33,22,25,28,30,29,37,28,34,37,33,26,48,33,27,37,34,35,26,18,23,26,36,31,29,39,32,24,31,23,27,30,25,27,36,25,18,19,47,25,22,41,36,51,28,33,54,53,33,23,11,9,1,0,0
betaEstrodiol,0,3,3,vacuole,16,2433,109,75,237,103,107,95,64,38,23,29,25,29,16,14,11,21,6,20,19,21,16,27,20,20,21,21,26,21,18,19,30,28,18,20,17,20,10,11,10,11,7,13,8,7,13,12,13,9,10,20,14,15,15,26,22,17,17,17,23,13,24,19,16,10,10,15,20,19,8,10,19,17,15,20,20,12,24,23,21,21,11,14,10,15,18,11,21,20,31,20,27,53,63,30,14,8,5,0,0,0
betaEstrodiol,0,3,3,vacuole,17,10206,341,224,729,237,201,164,100,70,74,49,52,42,44,39,36,39,42,30,27,52,49,45,46,52,45,40,46,48,57,46,48,53,51,39,37,22,39,31,30,26,29,43,28,36,40,40,25,36,22,34,26,26,40,34,25,36,30,28,27,16,24,26,26,30,22,32,31,29,30,32,26,41,41,52,41,20,30,39,42,28,26,17,21,31,26,25,30,22,26,41,107,109,109,91,63,32,28,5,3,2
betaEstrodiol,0,3,3,vacuole,18,7359,245,155,448,142,159,136,62,42,41,29,21,29,40,31,21,36,63,22,21,44,36,41,28,32,29,34,29,30,25,34,44,49,33,21,34,31,31,38,17,20,50,35,21,26,22,21,28,32,35,32,30,20,23,31,34,28,37,55,29,31,43,23,21,24,19,27,21,30,24,24,22,21,20,19,21,15,14,17,25,24,18,13,26,64,11,23,33,22,41,24,23,29,27,30,31,27,10,11,2,1
