experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
1nmpp1,3000,3,2,LD,2,8704,412,175,273,126,102,72,55,25,30,23,17,17,9,17,15,13,15,24,27,16,22,19,15,13,5,11,12,13,5,8,10,8,3,5,6,6,5,5,6,2,2,3,5,3,3,2,3,8,5,2,4,1,3,3,5,7,7,3,7,3,9,6,4,3,11,14,16,8,12,10,10,22,17,16,22,14,14,8,3,4,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,3,12788,371,170,219,118,74,50,42,17,19,14,22,25,35,35,47,39,21,30,15,21,11,18,14,15,13,6,17,6,6,5,10,8,3,5,11,8,6,5,8,5,11,5,6,3,6,7,9,10,2,5,2,4,1,1,1,1,2,8,8,24,20,22,20,16,13,16,12,11,21,14,14,18,14,15,19,10,11,2,3,0,8,5,3,2,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,4,4968,252,83,142,119,89,46,23,18,21,12,10,11,9,8,9,7,19,18,15,3,10,15,11,11,6,9,2,4,10,5,3,3,5,4,1,3,1,4,2,3,3,2,1,3,1,2,2,4,2,3,3,5,2,3,3,2,3,1,4,2,6,1,8,9,2,6,12,6,13,13,7,6,15,12,13,13,10,9,3,1,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,5,9867,535,224,289,231,199,150,89,85,46,50,36,38,40,35,35,30,32,29,25,25,23,32,19,19,28,27,20,18,11,12,10,9,9,5,15,12,9,14,12,3,10,8,7,3,8,7,8,8,8,9,12,6,9,6,7,4,1,5,5,8,11,8,11,15,17,22,22,18,21,23,14,15,36,35,48,45,27,28,20,13,4,6,6,1,4,0,3,0,5,3,6,1,0,0,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,6,9623,421,139,240,131,87,96,60,43,28,39,30,42,28,25,35,27,19,20,19,19,22,30,23,21,38,20,12,5,6,11,3,9,9,11,7,8,7,7,5,3,7,6,2,6,6,6,4,9,2,6,5,8,7,9,12,20,24,21,21,15,19,21,23,18,27,20,17,18,14,13,23,12,11,10,16,15,15,9,4,2,0,3,5,3,0,2,3,1,0,2,0,0,0,1,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,7,4881,191,61,85,56,22,12,20,16,6,7,15,10,23,23,15,12,12,7,8,14,7,7,15,14,7,7,12,1,1,6,6,1,1,3,2,2,1,3,1,2,0,2,4,1,1,5,1,1,3,3,0,1,4,4,8,7,12,16,21,8,11,8,10,7,3,3,6,3,3,2,5,1,2,0,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1nmpp1,3000,3,2,LD,8,10682,364,162,138,89,100,92,63,37,32,36,37,30,29,32,22,26,20,14,10,13,10,16,12,28,10,16,18,7,6,10,9,3,5,3,2,10,4,3,3,7,5,4,5,5,2,7,6,7,7,2,10,3,4,4,0,3,4,3,7,9,7,4,6,17,12,11,14,7,7,5,11,7,12,15,17,36,27,13,15,15,17,13,9,7,11,3,3,5,3,4,1,3,5,2,2,0,1,0,0,0
1nmpp1,3000,3,2,LD,9,8487,383,169,193,127,91,89,68,37,47,53,36,24,29,28,29,25,21,18,27,16,15,17,19,21,18,18,15,13,8,7,13,6,2,2,5,5,5,7,4,4,7,3,7,8,7,2,7,9,4,3,5,3,0,4,1,4,11,3,16,27,17,17,15,14,17,16,18,17,11,7,16,11,12,22,19,32,19,7,4,2,8,2,5,4,2,1,0,2,1,0,1,1,0,2,0,2,0,0,0,0
1nmpp1,3000,3,2,LD,10,11231,483,233,266,200,189,102,94,47,55,52,25,26,23,25,32,19,19,21,33,30,16,16,21,25,15,13,15,10,11,10,11,7,8,10,10,8,10,4,6,3,5,6,5,4,3,7,8,12,10,7,5,4,1,5,5,4,5,8,8,0,10,6,4,20,18,16,16,17,17,11,11,15,25,35,43,34,36,22,17,9,9,16,6,0,3,4,3,1,2,2,3,2,1,2,2,2,0,0,0,0
1nmpp1,3000,3,2,LD,11,6224,340,141,210,149,89,61,46,49,35,39,50,43,36,38,27,26,24,31,28,18,17,20,18,11,15,15,19,6,6,8,8,2,1,3,4,2,2,4,3,1,3,5,3,5,2,3,2,3,2,8,4,7,10,20,23,29,33,33,31,18,12,5,13,7,6,9,8,5,5,7,7,9,6,12,23,11,13,11,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
