experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,200,3,0,mitochondria,7,13382,467,157,99,81,171,118,87,71,27,39,102,94,120,26,38,36,19,29,33,24,17,10,9,11,8,18,13,38,18,10,6,3,13,12,19,31,25,7,14,14,15,7,9,10,13,20,29,16,15,10,13,28,12,12,10,4,3,5,8,8,6,5,8,17,14,12,4,3,4,3,8,3,5,14,9,9,9,6,4,9,17,9,7,6,6,8,11,8,13,16,13,8,15,19,21,28,30,21,93,53
rpmc,200,3,0,mitochondria,10,7138,323,93,43,54,79,68,40,26,26,17,54,69,62,13,14,15,21,16,18,19,14,9,15,13,12,18,4,11,4,5,11,7,6,12,19,14,13,14,1,8,5,6,7,5,6,17,18,3,6,3,5,4,2,2,5,3,4,3,4,7,3,3,9,1,4,4,7,1,9,5,1,11,5,9,4,5,7,5,8,14,12,9,10,4,5,5,11,12,15,7,17,8,2,8,5,7,3,4,5,9
rpmc,200,3,0,mitochondria,14,9345,414,111,73,96,127,91,82,68,20,24,62,76,76,31,32,30,33,36,23,31,19,13,17,17,9,16,13,26,9,9,13,7,7,12,23,14,13,12,6,11,5,10,11,7,13,11,16,8,10,6,11,15,9,10,11,8,9,2,7,8,8,4,16,17,4,4,8,5,6,8,1,8,8,17,10,12,11,7,9,16,9,15,24,15,9,12,24,18,17,23,21,14,11,12,7,22,23,33,72,57
rpmc,200,3,0,mitochondria,35,6358,152,39,21,18,31,20,11,12,8,13,70,69,52,11,6,13,13,7,7,8,9,5,2,5,2,5,3,3,2,1,5,3,2,5,15,13,5,2,2,3,3,3,4,7,6,10,11,4,2,4,3,5,1,3,2,2,2,4,3,1,0,4,4,5,2,1,0,3,2,1,1,1,3,1,2,4,2,5,3,8,4,3,5,3,1,3,3,3,2,0,2,8,4,3,5,3,5,5,15,12
rpmc,200,3,0,mitochondria,37,4851,286,119,68,91,107,96,71,51,25,9,40,55,48,20,35,36,23,33,17,18,10,13,9,6,7,4,10,18,25,4,6,10,7,13,10,20,20,8,4,20,16,9,4,10,6,6,13,11,6,12,13,43,15,14,3,0,3,3,7,10,7,13,13,26,4,12,8,6,3,7,4,5,8,8,11,9,8,3,5,7,5,5,11,4,3,10,28,4,3,5,7,3,6,9,8,13,30,36,130,90
rpmc,200,3,0,mitochondria,38,6953,588,175,121,155,263,190,199,120,46,38,93,107,118,48,44,63,42,27,32,38,28,12,13,25,15,21,24,39,21,20,21,16,20,16,18,26,23,14,19,20,29,25,17,25,24,29,20,24,17,11,25,33,12,17,7,8,9,15,7,10,3,11,10,15,11,9,6,5,4,9,13,8,10,14,16,8,11,13,24,19,25,13,33,30,23,22,26,20,38,29,38,26,35,25,31,39,45,48,160,88
rpmc,200,3,0,mitochondria,43,4477,146,60,31,53,91,67,47,46,14,14,41,47,52,13,7,10,18,24,10,17,12,6,6,3,3,10,5,8,3,10,5,6,3,6,6,7,6,4,5,2,2,9,7,8,7,5,14,6,3,2,2,8,7,4,4,1,0,2,3,6,5,3,3,2,2,4,2,2,0,3,4,1,1,4,4,1,5,3,3,12,7,4,6,5,3,6,8,3,10,12,16,11,11,6,9,11,20,14,23,22
rpmc,200,3,0,mitochondria,47,4423,351,104,86,87,161,117,92,95,24,21,51,53,80,27,26,52,27,35,24,26,24,15,14,20,11,15,15,38,23,8,9,14,9,16,10,21,30,16,14,22,13,11,16,14,3,12,13,13,15,13,13,32,13,29,12,9,6,4,3,4,4,12,13,20,12,14,5,9,5,13,6,9,8,8,11,23,9,12,6,9,20,11,10,10,9,15,32,16,12,18,18,14,10,11,13,18,24,30,133,66
rpmc,200,3,0,mitochondria,51,4094,174,52,41,54,76,72,69,56,25,13,47,60,66,25,30,37,27,16,10,30,25,15,6,11,14,11,15,28,27,7,9,10,10,7,9,14,37,14,7,21,13,5,9,10,5,7,20,7,12,16,8,69,16,36,3,2,4,2,2,3,9,5,10,30,11,13,3,1,4,4,4,1,2,4,2,3,5,2,1,6,4,6,5,4,4,7,33,5,9,9,8,12,12,11,11,14,32,22,207,98
rpmc,200,3,0,mitochondria,53,7054,518,173,116,107,197,158,127,68,33,28,68,79,97,36,44,51,28,40,36,26,18,10,14,11,15,23,32,77,43,11,13,12,10,13,20,32,30,21,16,21,16,10,19,17,5,12,14,20,13,15,15,29,10,33,6,12,4,14,10,12,7,14,13,12,11,13,2,9,6,8,4,12,19,14,18,12,7,7,8,18,16,16,20,13,16,14,39,10,12,19,33,20,24,21,18,24,44,57,136,78
rpmc,200,3,0,mitochondria,54,6378,196,74,50,58,117,57,48,34,9,9,40,70,42,22,15,14,13,10,15,23,6,10,4,4,5,10,7,10,5,2,1,3,4,5,4,12,7,6,4,4,8,2,3,3,6,14,12,6,4,8,7,12,5,5,5,3,1,6,3,4,5,0,2,5,1,1,4,3,1,0,2,3,6,4,13,5,7,0,4,6,3,5,5,2,4,5,4,7,10,10,9,4,8,11,2,12,13,11,32,17
rpmc,200,3,0,mitochondria,58,6917,717,191,131,119,259,138,140,58,21,36,91,109,130,53,47,40,44,50,45,53,21,14,9,12,15,13,23,14,11,14,10,17,19,16,18,18,10,15,19,19,13,6,13,11,13,16,21,18,13,13,9,13,9,12,5,7,8,9,19,13,15,7,16,19,12,14,10,14,13,11,6,13,13,14,14,11,11,20,32,31,28,25,35,38,19,19,19,15,21,35,29,20,10,13,14,20,20,24,38,18
rpmc,200,3,0,mitochondria,63,3195,478,200,107,127,284,189,246,99,35,27,40,58,63,36,51,41,38,45,32,57,30,27,19,19,22,27,48,89,30,11,18,17,16,22,14,31,35,14,15,19,13,13,14,12,16,15,14,18,18,18,22,35,10,26,7,8,7,3,9,7,11,11,13,22,7,6,7,11,8,20,4,8,7,18,11,14,12,15,21,33,27,35,31,29,20,17,35,29,27,27,32,26,13,25,24,50,44,56,112,78
rpmc,200,3,0,mitochondria,65,2965,68,12,6,7,21,8,7,1,2,12,34,28,14,6,6,9,1,1,4,7,0,0,1,1,1,1,4,1,1,2,0,0,0,2,2,4,0,1,1,1,0,2,4,7,3,7,9,0,1,0,0,1,1,2,0,3,1,1,0,1,3,1,5,0,3,0,0,1,0,1,0,2,5,4,1,3,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2,0,0,2,0,0,4,1
rpmc,200,3,0,mitochondria,66,6100,232,67,44,46,57,36,18,1,2,16,48,88,37,15,14,12,19,11,10,7,5,4,4,6,6,6,0,2,6,1,1,1,2,9,1,5,5,3,4,3,4,7,2,3,4,9,13,5,7,5,8,3,1,4,4,3,0,0,5,6,6,4,6,5,9,3,1,3,1,4,5,9,8,8,15,14,6,5,9,6,7,6,4,4,6,2,2,3,4,5,7,2,2,0,3,6,6,4,5,0
rpmc,200,3,0,mitochondria,69,3090,162,69,38,50,82,57,44,44,11,10,21,44,35,12,12,14,8,18,12,13,6,3,3,6,5,2,4,14,11,1,5,9,12,5,6,9,12,4,3,9,6,7,6,7,3,6,5,12,6,10,2,28,5,10,3,5,4,1,1,5,2,4,5,15,4,14,3,3,0,5,2,2,0,1,2,4,3,0,6,1,4,1,3,2,3,6,30,4,11,9,8,5,6,2,6,6,9,15,108,56
rpmc,200,3,0,mitochondria,70,5434,382,127,101,110,178,159,171,154,32,13,34,70,62,34,47,51,37,35,43,28,20,14,14,16,16,15,13,58,21,12,8,6,12,14,11,21,33,23,19,39,25,7,22,14,14,10,16,17,17,5,19,42,12,25,8,4,4,7,9,18,24,16,14,37,16,13,8,7,5,8,8,10,12,13,8,10,11,7,7,12,11,16,20,15,14,21,32,14,24,22,19,6,15,18,14,14,35,37,159,72
rpmc,200,3,0,mitochondria,71,7483,278,73,48,63,111,42,23,16,5,10,54,57,57,21,10,24,17,22,8,17,9,8,4,8,6,6,2,2,3,3,0,0,3,3,9,13,5,5,4,2,5,4,8,6,6,12,12,8,7,6,3,4,3,4,2,6,3,4,6,7,4,3,7,4,4,3,3,6,4,4,3,1,11,11,9,6,4,9,10,8,9,9,12,11,3,4,6,4,1,8,8,3,6,5,5,11,2,4,5,0
rpmc,200,3,0,mitochondria,76,3925,71,28,27,24,53,19,13,3,2,2,33,37,26,8,5,6,15,6,6,4,2,0,1,1,1,0,1,0,1,3,2,2,0,9,6,3,1,3,0,2,0,1,2,1,3,3,10,0,1,2,0,1,3,1,2,2,0,2,1,1,0,1,1,1,5,3,3,0,1,1,3,0,0,1,1,2,1,0,8,4,5,6,3,3,5,5,5,4,3,2,5,1,0,0,1,0,5,0,1,0
rpmc,200,3,0,mitochondria,77,3653,118,53,30,40,107,42,53,32,11,15,25,30,38,13,11,8,16,12,23,19,11,4,10,7,13,15,10,5,9,4,7,10,1,6,6,11,6,6,7,2,5,4,8,7,4,4,20,7,1,4,2,5,0,4,6,1,5,2,1,3,4,4,5,3,5,4,8,2,3,2,4,2,4,3,5,5,7,5,5,10,7,4,6,5,1,6,5,5,9,18,15,9,10,11,14,10,13,13,25,16
rpmc,200,3,0,mitochondria,81,3799,210,84,56,51,104,82,86,87,16,19,26,35,57,17,18,23,30,22,21,20,13,7,8,11,12,10,7,13,14,4,6,7,8,8,13,19,16,8,7,8,3,8,9,4,7,11,11,9,13,4,6,35,8,20,5,3,5,4,6,3,11,14,6,19,3,14,1,3,4,5,6,1,3,9,4,3,4,7,4,6,8,6,8,12,8,10,26,7,14,6,8,10,14,12,8,8,17,17,149,61
rpmc,200,3,0,mitochondria,82,2836,59,14,15,13,24,24,8,8,6,8,19,27,11,5,6,4,7,5,4,5,5,3,0,1,2,2,1,5,4,2,2,4,0,5,3,5,1,0,1,3,0,2,4,11,5,13,8,2,0,0,1,2,1,0,2,1,1,1,1,1,2,4,0,0,1,3,3,0,1,0,3,2,0,4,3,0,3,0,1,1,1,1,0,0,0,0,1,4,3,5,6,2,4,4,1,7,9,2,23,13
rpmc,200,3,0,mitochondria,83,11296,618,189,168,195,303,174,198,104,62,35,100,139,124,65,56,72,67,64,54,56,46,36,33,33,15,28,25,43,21,20,20,21,13,14,20,36,28,18,21,19,28,14,17,26,16,32,28,20,22,20,18,23,18,15,8,12,13,14,9,7,13,14,13,17,15,13,6,6,12,9,7,16,17,28,21,15,11,16,15,18,24,23,33,29,16,25,32,29,18,32,37,38,25,38,26,47,61,72,169,104
rpmc,200,3,0,mitochondria,89,3440,225,88,50,51,80,77,92,62,29,18,45,72,63,37,22,36,27,26,10,30,17,5,11,17,11,5,10,40,23,5,6,5,7,10,12,19,41,10,12,29,13,6,8,9,12,16,15,11,8,12,11,37,20,26,5,10,8,8,7,4,6,9,10,20,6,12,7,5,3,2,3,5,10,6,10,6,2,9,7,16,6,6,6,7,12,7,30,4,26,16,15,10,18,7,10,15,20,41,153,88
rpmc,200,3,0,mitochondria,92,2817,103,30,12,21,44,53,45,21,7,10,26,30,25,14,15,9,7,12,17,11,5,8,6,5,2,2,0,5,4,1,3,4,3,4,4,9,8,1,3,2,5,2,4,1,2,4,4,5,1,4,6,5,1,8,1,0,1,2,2,1,0,1,1,7,1,4,0,0,1,2,1,2,1,1,3,3,1,3,4,2,8,5,2,7,1,4,13,5,7,3,6,4,3,7,10,5,16,20,42,27
rpmc,200,3,0,mitochondria,93,8000,552,176,114,156,205,201,133,82,36,34,72,113,111,39,43,40,28,36,31,42,24,21,23,21,18,19,21,35,27,11,11,14,15,12,25,31,23,19,22,22,19,9,10,13,20,21,29,14,18,10,16,33,15,19,6,11,7,7,25,5,9,16,12,33,21,13,10,11,7,13,10,15,14,25,20,17,15,11,9,18,19,27,30,17,9,16,26,14,16,32,25,20,16,21,15,25,41,36,105,66
rpmc,200,3,0,mitochondria,97,6002,441,158,110,112,175,153,164,113,36,30,70,70,83,44,49,37,38,33,39,36,16,15,14,18,22,22,16,50,22,8,10,7,9,8,13,19,35,13,12,25,15,11,18,13,12,11,17,12,19,19,13,33,17,37,8,6,6,5,6,4,10,12,13,28,13,8,5,7,4,15,7,5,9,14,20,14,10,13,7,10,13,17,19,15,20,8,38,11,17,22,29,16,23,18,25,23,30,44,158,73
rpmc,200,3,0,mitochondria,98,6113,594,210,121,163,307,162,136,75,47,34,85,69,91,49,38,57,52,34,30,51,39,22,23,24,26,39,19,34,17,18,10,18,15,19,19,26,23,20,15,25,13,14,10,11,9,7,22,16,8,16,9,23,17,11,8,4,12,10,22,8,9,12,13,11,13,7,10,9,13,16,10,10,11,18,13,7,10,19,21,38,29,43,29,22,25,20,26,33,32,32,31,24,11,19,20,26,36,28,53,36
rpmc,200,3,0,mitochondria,99,4585,224,63,36,42,44,42,41,28,5,13,40,69,51,13,11,18,12,16,12,23,9,4,2,7,5,3,4,3,7,2,4,7,6,5,2,8,3,1,2,2,5,4,6,7,1,5,12,9,6,4,2,1,5,3,3,4,3,5,7,1,5,7,7,5,8,6,2,3,3,1,1,5,4,6,4,1,4,3,3,6,6,3,0,2,1,4,6,7,3,3,1,8,3,4,6,9,9,10,17,19
rpmc,200,3,0,mitochondria,102,3788,363,138,77,82,154,91,75,42,18,24,71,76,64,25,17,39,40,27,25,25,12,17,10,14,18,10,13,18,10,11,4,10,11,12,16,17,6,14,10,9,14,9,9,9,10,12,25,10,10,9,5,6,9,8,10,5,7,4,8,5,7,8,8,14,10,11,3,6,8,6,7,6,16,10,10,10,12,16,11,23,22,27,28,18,14,17,14,25,12,25,25,13,7,9,9,13,14,8,20,7
rpmc,200,3,0,mitochondria,106,6668,255,79,68,58,120,76,50,37,9,13,68,88,60,17,15,23,21,25,13,14,13,12,10,8,5,3,6,9,8,4,9,6,7,7,8,13,6,4,6,4,8,4,4,12,7,5,21,9,5,3,3,9,6,4,3,2,0,0,2,4,7,7,7,7,8,1,5,3,2,5,0,4,2,7,5,3,5,7,4,5,9,10,7,5,7,10,7,6,16,12,9,12,4,7,7,8,14,9,20,16
rpmc,200,3,0,mitochondria,107,4065,277,132,91,130,211,183,141,119,52,36,62,74,67,40,37,41,40,43,68,83,45,33,41,27,27,42,35,70,35,11,17,20,14,10,23,31,29,22,21,32,25,13,21,16,11,22,34,23,24,13,16,37,11,29,9,6,6,5,5,9,11,14,15,20,19,14,13,6,5,15,3,8,7,14,9,6,8,8,10,9,21,30,17,21,16,15,22,8,29,23,33,26,19,10,21,27,47,35,142,82
