experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
leu,25,3,0,mitochondria,2,5716,1334,404,187,175,142,109,129,77,54,69,54,60,51,66,49,36,42,25,21,23,26,38,23,21,26,17,22,17,19,17,15,7,14,8,14,11,8,10,17,24,9,10,6,6,4,4,4,3,6,3,2,1,0,2,6,10,4,13,19,26,31,35,19,13,9,11,8,3,11,15,13,11,15,13,16,14,7,17,12,22,12,4,10,13,1,8,12,21,17,23,28,31,23,28,26,54,65,146,307,1341
leu,25,3,0,mitochondria,3,3542,810,284,138,111,78,37,40,40,33,16,15,39,29,31,27,28,27,25,13,12,10,13,9,10,10,14,14,14,8,12,4,6,7,6,5,9,3,5,6,6,9,5,4,4,4,1,1,1,3,2,0,2,2,5,4,7,8,8,13,8,14,9,5,9,3,6,4,3,5,4,5,8,12,4,11,7,4,9,6,10,11,5,5,4,5,2,10,5,14,13,14,21,15,24,20,36,53,89,134,720
leu,25,3,0,mitochondria,4,7020,1744,579,206,197,106,86,75,61,55,51,53,53,75,52,54,31,37,32,40,23,28,27,26,21,26,21,10,15,26,12,17,10,8,8,10,6,11,7,22,17,11,10,7,3,3,2,2,2,4,1,2,2,3,3,3,9,15,7,25,17,33,20,12,17,17,6,7,5,5,7,11,15,12,12,14,12,16,15,17,13,12,9,15,12,13,10,17,15,17,19,30,29,28,45,47,47,86,182,309,1343
leu,25,3,0,mitochondria,5,3948,1095,394,184,155,115,83,89,70,39,42,55,52,59,49,59,31,34,35,21,11,26,29,18,21,19,28,18,24,25,18,15,18,6,5,14,11,5,12,13,15,12,6,5,6,4,2,4,0,2,1,0,2,2,3,3,2,4,4,13,11,8,9,6,6,2,6,4,6,9,4,4,3,4,5,9,10,13,21,12,11,9,7,4,6,5,6,8,14,6,16,17,17,18,36,37,38,76,188,268,1450
leu,25,3,0,mitochondria,6,1850,341,140,68,54,28,19,5,10,4,3,2,9,4,2,3,4,7,6,0,5,3,5,2,0,4,2,1,1,0,2,0,2,1,0,1,1,1,1,2,7,7,3,2,7,0,1,0,1,1,3,2,2,1,3,2,5,13,11,31,18,42,44,18,14,3,8,6,5,5,23,4,22,9,11,8,12,14,14,12,10,8,4,5,4,2,4,3,7,5,9,10,12,22,18,18,9,23,35,32,183
leu,25,3,0,mitochondria,7,3285,965,318,168,140,106,70,95,61,45,33,37,53,46,49,45,36,36,32,23,28,12,16,11,13,14,21,14,15,12,13,14,10,5,9,9,6,6,7,3,13,8,8,5,9,3,1,2,2,4,4,0,3,6,4,4,4,9,11,19,16,7,20,7,12,5,7,7,6,4,17,7,6,6,11,7,14,21,16,12,6,12,10,5,11,4,2,10,11,19,18,11,18,16,24,31,46,54,156,225,1008
leu,25,3,0,mitochondria,8,10587,994,337,131,170,66,31,31,21,15,18,4,11,18,23,13,8,70,25,10,14,9,5,6,7,1,4,4,5,3,2,3,4,1,3,5,1,4,5,29,57,20,6,8,6,5,4,4,14,46,17,6,3,5,12,14,123,60,208,220,77,177,78,43,25,16,11,8,11,13,25,22,11,20,12,19,20,27,36,33,25,27,13,12,8,4,10,10,11,7,16,16,31,27,25,45,18,54,102,56,236
leu,25,3,0,mitochondria,9,4828,1119,400,196,152,118,73,74,55,42,44,49,54,41,56,42,28,38,18,20,10,22,15,11,29,15,22,16,21,10,7,12,7,8,7,9,4,10,10,11,12,12,10,5,7,2,2,4,6,7,3,1,2,4,8,9,4,7,19,22,15,26,29,17,15,8,7,4,14,3,6,8,13,15,14,16,12,9,12,17,14,16,16,14,14,10,13,14,24,29,20,23,30,25,51,49,53,76,174,227,1043
leu,25,3,0,mitochondria,10,1951,250,116,39,56,40,23,35,19,13,17,22,13,11,8,2,3,11,8,7,8,3,2,0,5,2,5,5,1,1,1,3,0,2,0,1,1,0,2,2,2,1,0,2,1,3,0,0,0,1,0,0,1,0,3,0,3,0,4,2,2,3,11,4,6,0,0,3,0,2,3,1,0,1,2,1,1,6,5,4,2,3,2,1,2,1,1,4,0,5,0,5,5,5,5,6,1,7,17,45,186
leu,25,3,0,mitochondria,11,8020,1996,667,392,294,263,228,204,127,119,206,144,119,81,79,67,61,61,44,51,45,40,37,25,38,31,30,28,27,13,22,16,19,17,23,15,27,17,26,21,18,15,14,5,5,3,2,2,2,3,5,2,9,2,3,9,3,9,7,17,10,25,19,10,8,8,4,7,8,10,15,6,17,7,18,17,13,13,24,15,15,15,11,11,14,16,17,48,48,43,35,22,50,57,66,82,98,182,292,556,1925
leu,25,3,0,mitochondria,12,4591,1326,437,220,171,135,99,111,59,56,65,71,67,58,44,51,45,48,26,27,33,39,23,27,21,26,20,12,23,12,16,12,11,10,9,11,3,9,16,8,5,11,2,7,6,4,1,5,2,2,1,2,2,4,3,3,5,9,9,18,20,28,37,17,19,10,7,6,8,5,5,6,10,13,17,12,11,11,20,18,13,17,13,9,14,7,13,18,18,22,31,31,27,35,32,43,57,91,193,277,1212
