experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,200,3,0,LD,7,15657,0,36,0,0,0,1,0,0,0,120,6,141,23,98,0,0,7,14,1,1,1,4,0,0,0,0,25,27,1,0,0,11,14,1,0,4,3,0,0,0,0,4,4,2,17,10,12,7,1,3,6,4,5,5,1,4,3,5,1,2,0,0,6,8,3,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,10,8479,0,30,0,0,0,0,0,0,0,52,5,81,16,50,0,1,2,7,0,0,0,3,0,0,0,0,4,8,0,0,0,5,5,1,0,1,5,0,0,0,0,1,2,0,10,5,9,5,0,2,1,1,1,0,0,3,1,2,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,14,11274,0,61,0,0,0,0,0,1,0,105,3,172,20,104,0,2,2,15,1,0,1,5,1,0,0,0,11,17,0,0,1,15,11,0,1,9,6,0,0,0,0,3,1,0,17,8,15,5,0,7,10,2,7,9,3,4,4,4,2,0,1,0,1,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,35,6825,10,20,0,0,0,0,0,0,0,65,6,83,11,34,4,1,3,5,1,2,5,2,1,1,0,2,7,10,5,0,2,8,6,0,0,2,3,1,0,0,0,5,1,0,8,12,4,5,1,3,7,3,3,5,4,4,4,3,2,5,6,2,6,3,1,3,4,0,2,0,2,1,2,2,1,3,1,0,2,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,37,6350,17,55,9,1,5,1,2,0,0,76,13,141,17,69,5,6,3,11,3,3,4,5,1,2,1,3,24,17,1,1,1,4,11,0,2,6,3,1,0,0,2,5,2,1,13,5,9,5,0,6,5,4,6,7,7,5,7,11,7,3,5,5,4,4,7,5,5,12,5,7,3,3,1,4,4,8,5,6,4,3,4,1,0,2,1,3,4,1,2,0,0,0,1,0,0,1,0,0,0,0
rpmc,200,3,0,LD,38,9498,80,90,17,30,69,31,21,11,13,120,26,228,56,98,14,22,28,14,10,14,8,15,9,8,12,20,14,28,1,6,3,11,14,2,4,5,6,4,4,1,6,5,6,2,21,17,14,7,3,9,18,7,15,13,8,6,10,14,6,2,6,12,13,18,15,15,18,16,11,5,12,10,11,12,13,12,15,16,8,10,15,8,11,6,27,40,17,8,0,3,3,1,0,2,2,2,1,0,0,0
rpmc,200,3,0,LD,43,5534,0,26,2,3,2,0,0,0,0,39,3,55,9,40,1,0,2,5,0,0,0,1,0,0,0,0,4,13,0,0,0,4,4,0,0,0,1,0,0,0,0,2,0,0,3,4,3,4,0,1,1,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,47,6646,0,45,0,0,0,0,0,0,0,108,5,172,27,77,0,1,2,15,0,0,1,4,0,0,0,1,10,23,0,0,0,8,8,2,0,7,1,0,0,0,0,4,2,0,10,6,13,3,0,7,6,2,8,3,5,7,3,2,0,1,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,51,5665,0,36,0,2,0,0,1,0,0,56,7,133,30,62,0,0,9,9,1,2,1,1,1,0,0,0,19,22,1,0,0,10,9,1,0,4,3,0,1,0,0,4,1,0,21,12,12,7,0,7,5,1,10,5,4,8,2,7,3,5,3,1,2,3,1,6,3,3,3,1,5,1,3,4,2,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,53,9690,35,53,1,1,0,0,0,1,0,122,14,237,36,112,7,6,5,19,0,1,4,6,1,1,0,2,19,35,4,0,0,12,28,0,0,9,9,0,1,0,0,3,2,2,15,18,15,7,3,4,10,4,15,2,6,12,6,5,1,4,9,2,9,5,4,3,0,0,5,1,2,1,1,1,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,54,7518,0,38,0,1,0,0,0,0,0,45,1,72,5,39,0,0,1,6,0,0,1,2,0,0,0,0,5,7,0,0,0,3,7,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,3,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,58,9367,84,104,16,14,19,23,10,4,1,113,17,181,48,86,14,12,15,17,10,6,4,17,8,1,4,2,19,24,4,0,4,18,10,5,2,6,11,4,0,0,2,7,4,1,14,7,19,13,2,3,9,3,11,8,6,4,13,4,4,8,10,6,8,12,17,10,8,9,8,5,10,9,7,9,3,12,13,6,9,10,6,3,9,8,5,9,3,10,3,4,1,2,2,0,0,1,0,0,0,0
rpmc,200,3,0,LD,63,6245,33,67,4,2,2,1,0,2,0,96,19,196,51,87,2,1,9,19,4,2,2,9,2,2,2,6,23,36,2,1,3,19,12,5,2,3,5,1,1,1,3,4,7,0,22,12,19,8,1,4,11,7,8,8,7,9,7,6,5,7,5,9,10,7,2,10,4,5,5,2,3,1,6,4,2,5,6,1,4,0,4,3,3,2,1,2,2,4,3,0,2,1,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,65,3169,0,15,0,0,0,0,0,0,0,33,1,45,6,29,0,1,1,6,0,0,1,0,0,0,0,0,5,4,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,66,6892,0,41,0,0,0,0,0,0,0,63,2,102,13,43,0,0,1,8,0,0,0,1,0,0,0,1,9,11,0,0,0,6,3,1,0,2,0,1,0,0,0,4,2,0,6,0,12,1,0,1,4,0,3,1,4,2,0,8,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,69,4096,4,20,0,0,0,0,0,0,0,47,6,106,14,37,2,0,2,6,0,1,2,1,1,1,0,1,4,11,1,0,0,6,2,0,0,0,1,0,0,0,0,2,0,0,6,5,8,0,0,4,8,3,3,3,5,4,2,9,0,1,1,1,2,7,2,5,0,1,1,1,1,0,0,1,3,0,4,2,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,200,3,0,LD,70,8015,1,64,1,2,0,0,1,1,0,91,6,171,25,107,6,4,5,13,0,1,4,4,1,1,0,0,19,39,0,0,1,6,18,3,1,2,6,0,1,0,0,4,2,0,17,16,15,9,0,8,16,6,11,4,6,3,4,7,3,4,1,3,5,2,6,2,1,1,1,0,0,1,0,5,3,0,5,3,1,2,0,0,0,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
