experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,100,3,5,vacuole,2,5014,298,2507,267,149,73,202,180,121,86,97,65,63,41,40,31,34,18,18,7,6,8,9,5,11,11,0,1,1,3,5,3,5,3,2,6,4,4,14,11,8,24,15,29,17,9,8,10,36,36,18,24,13,30,11,19,12,6,8,3,7,9,1,1,5,3,5,3,3,2,5,7,8,4,6,6,2,3,4,12,12,8,10,6,6,7,1,2,1,7,7,6,6,5,8,4,6,7,11,6,83
rpmc,100,3,5,vacuole,3,2316,247,1314,212,99,61,120,115,73,63,55,62,66,75,58,45,23,20,28,14,7,6,9,7,8,5,7,6,6,4,3,9,1,4,1,6,3,6,9,4,5,12,11,22,9,11,4,8,19,11,15,11,20,13,17,10,20,8,10,6,8,4,3,5,5,5,5,3,3,5,4,2,2,5,4,1,2,4,4,8,11,7,12,9,9,7,5,9,5,11,2,1,6,5,4,8,9,19,23,21,88
rpmc,100,3,5,vacuole,4,3674,204,1347,151,82,31,74,86,64,65,62,54,80,72,47,34,35,27,13,19,11,12,16,17,18,16,15,25,13,14,15,13,8,5,8,5,8,9,6,4,8,19,13,22,11,14,18,12,16,11,27,22,20,15,14,12,22,10,15,12,3,10,6,8,10,7,6,1,3,6,1,1,0,3,1,3,2,0,4,5,9,5,9,13,7,8,6,8,12,13,4,4,2,6,6,12,13,11,27,31,157
rpmc,100,3,5,vacuole,5,4353,473,1709,315,264,123,194,224,198,160,131,164,152,119,124,94,63,50,45,26,19,13,13,20,18,16,15,26,16,14,9,7,4,5,4,4,5,7,8,9,15,21,17,19,11,8,8,16,28,28,16,33,28,32,26,15,36,20,28,27,13,20,18,15,15,19,7,6,4,3,5,2,4,4,5,3,8,5,18,15,31,19,16,26,17,16,9,14,23,27,22,17,18,11,16,23,17,30,64,138,157
rpmc,100,3,5,vacuole,6,3052,390,1714,180,128,63,120,135,117,104,76,78,84,95,71,60,57,38,25,28,18,21,16,15,24,16,17,16,24,9,13,7,10,5,6,2,8,6,9,12,9,29,8,21,15,11,9,10,19,22,11,18,15,17,17,18,21,15,10,11,14,16,3,11,12,13,12,5,7,2,2,2,6,2,1,1,3,2,14,8,13,9,11,18,8,10,9,13,11,22,10,20,6,6,8,8,14,16,15,33,199
rpmc,100,3,5,vacuole,7,3141,312,1744,341,189,122,197,277,271,214,211,201,228,197,199,137,97,68,44,35,36,34,17,28,26,33,27,31,34,24,21,9,11,11,11,13,13,19,18,17,19,38,22,20,18,14,21,25,25,24,28,40,42,34,32,33,47,41,39,42,30,28,21,30,27,16,10,10,10,9,8,7,7,7,6,9,8,14,23,29,27,33,33,26,33,21,19,17,37,33,27,19,16,16,22,31,48,57,81,119,259
rpmc,100,3,5,vacuole,8,3982,356,2388,382,215,148,284,314,184,169,163,174,155,138,106,72,55,41,28,23,19,11,17,11,16,7,11,2,4,5,9,13,1,9,7,6,9,6,19,11,14,28,25,49,20,14,20,31,38,39,37,38,34,36,12,16,31,25,18,18,13,6,21,18,13,16,7,11,6,4,4,2,3,4,3,6,1,1,6,8,8,6,9,16,16,3,2,7,3,8,7,4,6,6,5,9,32,23,73,46,101
rpmc,100,3,5,vacuole,9,5551,317,2382,312,161,83,236,179,129,94,85,78,74,52,31,29,13,13,13,15,12,4,7,6,11,13,4,0,2,6,3,8,6,3,2,4,4,7,9,7,11,20,12,53,28,14,11,9,42,30,34,27,20,25,17,6,17,16,7,7,7,7,5,4,2,6,2,3,3,9,5,3,9,8,7,14,5,4,6,12,14,10,10,15,14,8,6,5,7,7,4,8,12,15,8,3,9,27,19,0,0
rpmc,100,3,5,vacuole,10,3821,278,1834,245,143,77,179,187,124,107,101,96,78,70,49,50,27,15,16,10,6,6,6,3,9,9,3,5,2,5,6,6,3,9,9,10,3,9,11,12,6,16,17,18,13,9,13,5,11,21,29,28,19,10,11,14,14,15,13,7,8,3,7,3,2,3,5,1,2,2,4,2,9,7,4,10,4,6,4,9,11,7,13,13,17,12,5,4,5,8,8,10,5,6,7,5,43,21,41,3,21
rpmc,100,3,5,vacuole,11,2340,213,1162,124,81,35,50,66,54,42,51,46,56,43,43,48,24,24,18,16,16,11,7,14,14,9,14,10,13,10,8,4,8,6,3,5,4,2,1,2,2,8,6,12,14,4,2,5,17,17,16,15,18,13,19,3,11,17,4,12,20,14,10,18,9,9,5,5,1,0,1,0,2,3,0,1,2,2,1,6,9,9,7,6,20,7,4,9,19,17,9,8,0,2,7,3,14,6,9,15,127
