experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,0,3,2,peroxisome,5,9246,376,14,11,5,3,4,3,0,0,1,0,5,9,4,2,6,2,12,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,2,3,0,0,2,1,1,0,0,3,2,2,2,1,3,3,2,0,0,5,2,0,1,1,0,1,0,3,0,0,1,2,0,7,2,0,2,2,1,2,3,1,1,6,0,2,3,2,2,2,2,4,3,4,3,3,1,2,12,4,1,0
rpmc,0,3,2,peroxisome,6,8458,184,2,11,1,6,12,3,3,2,3,1,2,2,3,2,3,1,3,0,6,1,0,0,0,2,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,2,2,2,0,0,2,0,1,1,2,3,0,2,4,2,0,1,2,5,0,1,1,1,47
rpmc,0,3,2,peroxisome,9,5940,529,33,7,11,11,10,3,0,1,2,3,0,4,3,1,2,1,1,7,2,2,1,1,1,0,1,0,1,0,0,2,1,1,0,2,2,0,0,0,1,0,0,0,4,2,1,1,2,2,4,4,3,2,2,0,1,1,3,0,3,2,2,4,3,2,3,2,0,1,1,1,0,2,0,3,1,1,2,0,4,2,3,3,2,2,2,5,4,1,1,2,3,2,3,3,0,2,2,9,27
rpmc,0,3,2,peroxisome,11,9427,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,0,3,2,peroxisome,13,6295,278,11,12,12,3,3,1,2,4,2,2,7,3,0,0,1,0,1,1,0,2,1,0,4,0,1,1,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,0,1,0,2,1,1,1,1,0,1,1,1,2,0,2,1,1,0,0,0,1,0,2,1,1,2,1,3,1,1,3,5,0,0,0,1,0,0,0,3,0,7,3,9,11
rpmc,0,3,2,peroxisome,15,2579,56,1,5,2,0,2,0,0,0,0,0,3,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,0,3,2,peroxisome,16,6407,71,0,1,1,1,0,0,0,0,1,0,3,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,0,3,2,peroxisome,17,7687,341,10,26,23,14,7,13,7,4,3,2,4,11,4,3,6,5,7,2,2,1,3,1,1,1,3,2,0,0,0,1,0,0,2,0,2,3,0,0,0,1,0,3,0,0,1,2,0,0,0,1,1,0,1,0,3,1,0,1,0,1,2,1,2,1,1,1,3,0,0,0,4,1,1,2,0,0,0,2,0,1,1,1,3,0,3,3,1,2,3,0,7,5,6,5,0,1,0,0,45
rpmc,0,3,2,peroxisome,18,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,0,3,2,peroxisome,19,7043,458,11,31,19,9,8,2,0,2,2,2,1,5,2,3,1,0,4,4,4,3,0,1,2,1,0,0,0,2,0,0,1,0,1,3,2,0,1,5,0,0,0,2,1,2,0,1,3,1,4,2,2,1,1,2,3,0,1,1,5,1,3,2,4,3,3,1,3,2,4,1,1,0,1,3,4,5,2,0,6,1,1,3,6,5,0,2,4,2,2,3,0,1,1,1,2,1,1,0,20
