experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0-5,3,6,mitochondria,2,1820,464,370,131,229,125,136,129,61,57,104,64,63,44,49,40,47,15,15,32,15,29,21,17,26,26,12,12,15,20,8,6,5,7,5,8,10,11,4,5,5,1,2,12,2,3,6,2,3,0,4,3,4,6,0,5,12,13,0,2,3,2,0,2,1,2,3,5,11,17,17,6,4,11,7,6,3,5,20,8,10,6,8,12,27,20,15,18,13,6,43,53,42,26,25,38,209,339,140,233,14
glu,0-5,3,6,mitochondria,3,1375,331,333,68,132,58,105,66,39,43,48,26,26,29,29,22,30,29,19,16,16,13,16,8,15,13,10,1,17,21,3,7,4,3,4,5,4,9,7,2,2,1,0,0,0,3,6,0,1,3,4,3,2,1,2,5,4,3,0,3,3,3,3,1,5,3,3,4,10,19,21,9,5,9,4,7,9,7,28,8,24,9,8,9,21,17,22,8,12,14,56,60,37,18,28,31,100,275,61,46,8
glu,0-5,3,6,mitochondria,4,2600,489,542,111,207,70,133,142,75,61,58,53,37,31,36,19,31,23,31,18,17,21,16,24,28,15,7,13,22,21,7,5,5,6,5,15,6,7,11,10,5,3,1,4,3,1,5,1,4,2,3,2,7,4,8,9,6,8,1,1,3,2,2,8,4,9,3,12,21,53,22,21,11,15,8,17,5,7,20,25,23,16,21,16,32,17,32,16,21,14,85,76,51,22,35,30,173,395,126,126,33
glu,0-5,3,6,mitochondria,5,1820,396,407,133,218,79,143,139,70,83,86,46,55,30,29,40,30,27,21,21,22,23,18,40,17,18,12,11,22,26,7,6,4,6,2,9,4,9,11,7,4,2,3,7,8,4,3,4,2,4,0,7,1,7,5,10,6,9,1,4,3,0,6,7,3,5,6,7,9,12,29,6,9,12,11,3,10,6,30,19,20,14,10,13,21,21,21,16,22,12,68,47,37,24,39,51,162,341,156,143,29
glu,0-5,3,6,mitochondria,6,2579,468,617,199,285,116,185,306,120,80,95,172,223,71,72,72,75,55,66,45,54,31,28,42,26,46,55,23,38,33,15,5,7,4,8,10,8,14,23,22,9,12,11,7,6,8,13,10,1,1,4,10,10,4,4,11,10,9,7,8,5,3,11,6,5,4,7,12,18,25,35,14,13,16,14,6,17,12,21,16,22,21,22,19,35,71,53,65,23,21,64,117,62,43,71,51,223,421,304,260,30
glu,0-5,3,6,mitochondria,7,866,301,195,75,184,87,64,68,41,59,56,41,26,17,17,14,16,14,11,17,10,16,19,10,19,15,4,6,12,13,9,6,2,4,4,5,7,4,8,7,3,1,1,7,3,3,5,1,1,3,3,4,2,0,2,3,3,5,0,1,1,0,2,3,2,1,2,1,3,7,20,4,5,11,5,5,7,1,9,8,7,6,8,5,10,17,14,9,11,12,27,41,26,10,16,15,129,257,86,112,15
glu,0-5,3,6,mitochondria,8,3471,681,671,149,282,132,194,295,123,114,127,149,191,106,119,66,70,51,75,27,53,40,32,41,38,42,36,25,31,24,20,11,7,13,8,10,3,13,12,21,19,9,4,9,6,13,1,8,1,5,2,9,9,4,15,12,13,12,8,10,7,9,3,6,4,10,10,9,20,38,29,10,6,10,7,10,7,7,20,22,19,23,14,22,32,48,57,53,35,20,72,77,57,44,71,45,241,480,266,356,46
glu,0-5,3,6,mitochondria,9,2283,574,403,107,233,107,149,142,91,75,84,86,116,59,35,26,43,48,49,32,36,30,27,29,20,37,16,20,13,30,17,11,3,6,5,11,11,11,15,7,5,1,2,7,6,3,2,9,2,1,5,9,7,10,3,15,6,6,5,1,2,4,5,4,6,5,10,5,16,10,26,4,11,6,6,5,5,5,22,8,15,11,11,8,33,21,22,23,23,18,51,71,39,29,46,37,112,341,245,191,20
glu,0-5,3,6,mitochondria,10,7318,862,1166,146,379,137,213,126,96,97,95,40,73,36,44,30,54,39,42,31,39,38,35,38,67,25,21,20,25,29,7,9,8,9,9,10,5,15,12,15,12,5,6,8,5,2,2,1,1,5,6,7,12,9,9,16,19,6,5,13,7,6,10,6,7,7,16,20,34,65,62,26,14,27,15,26,12,11,55,31,37,34,25,19,69,46,41,21,41,24,129,133,70,45,98,83,180,658,76,81,10
glu,0-5,3,6,mitochondria,11,1987,460,521,146,230,107,176,169,78,69,79,68,69,31,37,35,45,32,28,24,22,26,24,29,25,30,17,9,18,21,8,6,14,3,8,6,7,13,11,6,7,9,0,4,3,5,2,3,3,1,2,2,4,2,3,12,11,3,2,2,4,4,2,4,5,2,4,3,20,21,43,11,6,9,10,11,4,7,21,17,16,13,12,8,25,26,21,19,16,9,57,41,41,28,35,27,176,372,124,141,27
