experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0,3,2,peroxisome,3,3218,20,5,21,3,2,1,0,4,2,0,5,2,4,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,3,1,1,2,2,1,0,0,2,0,0,0,2,0,0,0
glu,0,3,2,peroxisome,6,9702,56,23,17,2,10,5,3,4,7,4,1,3,3,0,2,7,5,0,7,1,5,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3,3,0,1,0,0,1,1,1,3,1,4,3,0,0,1,1,2,3,4,6,5,8,7,3,1,6,4,4,1,2,3,6,3,4,4,11,1,1
glu,0,3,2,peroxisome,7,9132,64,19,48,7,9,6,2,7,10,1,5,4,2,3,5,7,4,4,6,1,1,2,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,2,1,2,1,1,2,1,1,2,0,0,1,1,2,1,2,5,1,3,2,2,1,3,3,3,2,4,2,3,10,2,4,7,6,2,4,2,1,1,2,0,0,5,11,0,0
glu,0,3,2,peroxisome,8,5999,45,21,27,11,6,3,10,9,6,3,7,3,3,2,3,7,1,5,3,1,0,4,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2,2,0,2,3,2,0,1,1,1,1,3,2,1,2,1,1,2,1,4,0,0,2,0,3,2,1,4,2,0,0,0,0,1,6,10,0,0
glu,0,3,2,peroxisome,9,13199,78,90,54,26,45,17,12,16,14,7,8,11,16,11,12,13,5,11,14,12,21,11,12,2,1,1,1,3,7,4,4,3,1,0,0,1,9,0,1,4,3,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,1,1,4,0,1,4,1,1,4,1,2,3,1,4,2,3,2,2,3,4,6,5,5,5,1,2,7,6,5,10,30,49,37
glu,0,3,2,peroxisome,10,9600,58,59,26,16,24,11,5,7,5,7,5,4,4,8,12,8,4,9,9,1,1,3,4,0,3,1,2,2,2,4,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,1,0,3,0,0,0,0,3,3,1,1,5,1,6,3,0,5,0,3,0,3,3,2,4,4,2,10,5,6,4,2,4,5,3,2,3,2,9,24,15
glu,0,3,2,peroxisome,11,6492,31,7,70,7,9,3,2,3,1,1,4,7,2,8,6,5,4,2,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,1,1,3,1,0,2,1,0,0,1,1,1,1,0,1,0,0,2,2,2,1,2,0,1,2,3,1,1,4,0,4,0,1,3,2,0,0
glu,0,3,2,peroxisome,12,8933,72,46,42,16,13,12,14,8,16,7,12,5,10,5,5,13,7,6,9,2,5,8,3,3,2,1,1,3,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2,4,0,2,1,4,0,1,2,2,2,3,5,1,0,1,4,5,3,5,2,5,1,5,4,3,2,3,5,8,9,2,2,6,12,17,3,6
glu,0,3,2,peroxisome,13,8687,27,5,21,1,8,3,5,2,4,3,6,4,2,1,3,6,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,4,2,3,0,2,0,3,1,2,2,3,5,0,1,1,1,0,3,1,1,6,2,4,1,5,0,3,1,0,0,3,2,2,3,4,1,0,0
glu,0,3,2,peroxisome,14,13012,85,87,67,14,43,29,23,32,22,9,14,18,13,36,25,17,20,11,14,11,14,8,15,6,1,3,1,4,2,16,5,12,2,1,2,0,4,0,2,3,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,2,1,1,6,0,2,3,1,2,0,1,4,2,3,0,2,0,2,2,1,1,2,3,2,4,2,4,4,5,3,6,1,6,9,3,6,7,22,1,9,12,50,46,33
