experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,200,3,0,vacuole,1,2165,1038,520,245,23,8,16,33,59,75,89,132,82,28,5,1,11,14,8,13,5,3,1,4,4,5,2,9,3,3,2,2,1,2,1,43,19,16,12,23,31,17,12,6,2,1,1,4,2,4,3,1,2,5,1,1,1,2,3,1,3,7,3,7,14,24,26,14,11,9,11,11,14,14,10,7,13,22,25,23,4,6,10,12,6,7,10,7,5,11,19,12,11,14,19,18,14,25,80,69,246
glu,200,3,0,vacuole,2,5666,1014,278,127,10,4,11,5,20,27,32,55,39,27,12,2,28,23,17,9,5,2,2,6,3,6,1,8,5,4,3,7,3,0,0,78,26,23,8,4,9,14,17,14,2,3,3,3,4,4,4,0,1,1,4,1,2,0,2,2,4,1,2,2,7,15,13,17,13,8,5,4,8,8,9,4,9,9,20,14,9,13,7,4,5,7,9,9,5,4,17,6,13,21,13,5,4,15,18,56,75
glu,200,3,0,vacuole,3,5630,1076,556,262,13,6,12,12,33,75,105,198,117,39,16,5,13,19,15,6,5,2,4,2,3,6,4,11,4,0,5,4,2,3,0,61,16,26,10,10,25,23,12,8,12,4,5,1,1,2,2,3,2,3,2,2,3,4,2,10,5,4,2,2,20,28,29,15,5,12,8,9,9,9,21,18,6,27,47,46,11,20,10,10,9,5,9,8,8,10,25,22,21,24,15,9,10,22,47,98,208
glu,200,3,0,vacuole,4,5037,1542,581,249,27,35,32,41,65,101,133,170,128,67,20,4,17,25,6,18,14,5,9,7,13,5,6,9,5,2,0,5,2,6,4,42,17,14,13,29,34,15,16,14,6,4,4,2,3,3,12,3,0,1,3,1,3,4,4,5,4,7,9,12,25,34,26,15,13,23,31,24,29,23,29,27,13,25,46,37,18,19,15,12,11,22,14,12,9,20,25,19,29,20,22,24,23,61,111,116,368
glu,200,3,0,vacuole,5,3357,811,501,247,15,9,14,12,41,61,72,92,52,24,4,4,6,11,5,7,6,2,3,4,1,1,4,8,2,1,2,0,0,4,2,35,16,18,7,26,20,16,9,6,7,2,2,1,2,3,3,0,1,3,0,2,1,6,3,0,3,3,2,10,20,13,18,9,2,16,24,27,17,10,12,7,5,8,22,17,5,6,12,10,5,5,4,7,4,10,11,7,16,18,7,4,6,7,47,44,199
glu,200,3,0,vacuole,6,4857,1230,563,257,28,12,8,26,31,54,62,49,58,31,10,7,17,16,12,12,2,1,1,3,4,3,6,4,5,2,5,6,3,0,1,40,22,21,10,14,15,18,16,10,12,2,2,4,3,2,2,5,3,3,7,1,2,1,2,3,0,2,1,6,11,17,24,18,12,8,8,8,8,7,5,8,7,7,10,6,7,11,20,6,7,12,5,16,6,15,20,15,19,21,4,8,14,29,98,73,103
glu,200,3,0,vacuole,7,2183,437,251,142,11,6,4,13,17,23,33,63,39,21,12,2,3,7,2,6,2,1,0,2,2,0,1,4,1,1,0,0,0,0,1,14,5,9,1,5,7,11,8,2,7,2,0,2,3,1,3,2,4,0,6,1,0,1,1,0,2,0,1,2,10,7,11,13,3,4,2,0,4,4,6,4,2,4,8,7,1,6,3,3,2,2,7,0,6,2,8,5,8,9,12,2,4,6,31,49,55
glu,200,3,0,vacuole,8,4209,1388,531,167,14,14,13,34,46,57,68,61,40,22,12,1,11,20,9,13,7,1,1,3,4,6,1,4,6,1,5,1,2,2,1,36,36,17,8,15,16,6,12,11,2,4,1,3,1,4,1,3,1,3,2,2,3,2,2,5,2,3,3,1,11,18,19,18,10,17,7,4,6,15,7,6,6,10,11,8,7,14,17,8,5,7,5,4,6,21,20,11,14,14,9,14,15,37,94,97,124
glu,200,3,0,vacuole,10,3615,849,439,286,21,3,10,15,23,44,76,136,132,32,16,3,33,15,7,5,6,3,6,5,1,0,4,1,3,1,2,4,4,0,0,63,14,10,6,14,20,15,10,2,0,0,1,1,3,1,2,0,1,2,2,0,0,1,1,1,3,2,2,3,13,36,21,4,2,13,11,9,8,8,15,15,8,27,73,55,44,32,11,8,5,8,2,3,3,4,4,7,15,12,9,3,4,8,21,67,166
glu,200,3,0,vacuole,11,5590,1226,575,350,22,11,15,21,27,56,84,116,62,23,12,7,40,25,18,6,8,3,5,12,1,3,0,9,3,1,4,2,1,3,1,109,28,27,12,19,26,14,7,6,11,4,0,7,3,3,5,2,0,4,2,3,1,1,4,2,3,1,2,3,20,22,27,9,7,6,14,8,15,10,11,7,10,26,41,42,25,18,20,8,7,16,7,12,9,6,16,12,11,20,14,7,5,15,36,65,180
