experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,100,3,3,golgi,1,10115,52,184,51,46,22,33,12,133,11,6,12,15,18,28,7,9,9,11,8,9,13,8,7,8,11,10,12,13,4,16,10,15,9,13,8,12,2,3,4,8,5,7,12,4,8,12,4,7,6,4,5,9,9,3,2,8,7,2,8,4,6,1,2,2,2,3,2,3,5,3,2,1,0,4,4,3,1,2,1,5,4,7,5,7,0,2,1,2,1,3,1,0,4,6,6,5,2,12,22,3
glu,100,3,3,golgi,2,9224,36,97,45,34,12,14,3,191,21,15,6,10,5,30,4,8,4,15,3,6,13,2,3,6,4,4,6,7,3,16,7,9,5,8,2,3,4,4,6,2,6,4,5,5,11,6,3,2,6,10,4,1,1,2,3,2,2,5,3,2,2,4,4,4,5,0,1,2,2,0,3,0,0,1,7,3,0,1,2,1,3,0,1,2,1,3,1,2,4,0,1,1,3,3,8,4,2,1,1,1
glu,100,3,3,golgi,3,8142,29,99,27,45,11,28,5,159,6,9,2,5,1,25,1,7,2,1,4,7,4,3,7,2,1,9,2,2,1,8,6,10,4,0,4,2,1,3,9,2,4,4,6,3,4,4,6,7,7,7,2,2,4,6,7,1,6,4,3,9,3,7,3,3,1,3,2,2,2,4,0,1,2,0,2,4,1,0,2,7,4,3,2,0,0,0,2,0,1,1,2,4,4,3,4,3,5,1,0,1
glu,100,3,3,golgi,4,5871,30,156,47,49,25,25,10,114,14,16,10,7,9,21,5,5,7,4,3,10,7,7,8,2,4,6,6,0,4,5,7,3,5,8,4,1,2,3,1,2,6,6,6,10,8,5,2,10,5,7,3,6,0,4,5,6,1,7,2,2,0,1,6,2,0,1,1,2,7,1,2,1,1,1,4,3,3,2,2,2,2,6,7,4,6,0,0,1,1,0,2,0,2,0,6,3,4,2,19,3
glu,100,3,3,golgi,5,10122,16,34,10,20,0,7,2,197,4,9,3,7,4,37,1,8,4,5,5,4,5,2,6,2,2,2,2,1,1,9,6,3,6,4,1,3,1,3,3,1,2,4,1,5,4,3,3,1,2,2,1,5,0,4,0,0,3,7,7,3,3,1,6,4,1,2,0,1,0,1,1,0,0,0,1,2,0,2,0,0,2,1,1,1,0,0,0,1,1,0,0,1,0,0,3,1,0,0,0,0
glu,100,3,3,golgi,6,6481,35,66,40,27,22,12,15,124,23,19,19,21,7,27,4,10,10,7,2,4,2,6,7,6,2,3,5,6,2,7,8,3,8,4,6,7,1,1,2,4,4,4,5,4,5,4,1,3,3,6,10,5,1,5,1,9,6,1,1,1,1,0,0,3,0,1,1,7,2,1,1,3,1,2,2,2,0,1,0,6,10,4,5,0,2,2,4,0,2,2,0,2,1,1,1,0,6,2,17,13
glu,100,3,3,golgi,7,11069,49,268,75,84,34,42,20,202,18,14,16,17,16,51,13,15,10,12,14,14,19,9,12,12,8,7,11,12,13,22,7,6,12,12,6,8,5,4,6,8,11,10,13,10,7,7,6,8,4,10,3,9,4,4,6,7,15,6,8,4,4,1,1,2,1,1,3,8,10,6,0,2,3,0,4,3,7,2,6,12,16,22,10,6,8,4,9,6,1,1,1,3,7,4,8,5,8,16,23,16
glu,100,3,3,golgi,8,7599,75,161,91,54,26,31,12,145,39,20,11,22,13,41,15,18,8,4,9,5,8,10,13,7,12,5,5,10,5,6,11,11,9,4,2,6,1,4,2,2,5,9,5,12,6,4,5,6,6,10,10,2,6,1,6,7,4,7,5,3,5,2,5,1,2,1,2,2,8,4,2,2,3,3,2,2,2,1,3,2,6,5,4,2,2,0,4,1,3,2,2,5,2,9,9,8,11,14,10,2
glu,100,3,3,golgi,9,8729,46,151,75,66,29,29,13,169,21,27,19,25,14,44,9,11,6,9,6,8,10,22,12,7,5,12,8,3,6,9,6,5,8,7,7,3,2,6,6,6,6,7,8,9,10,6,7,5,6,10,13,5,5,10,4,4,7,7,2,4,4,7,13,5,1,4,2,1,8,3,3,1,3,3,2,3,4,11,9,6,6,6,5,0,2,1,4,6,5,2,1,5,6,9,10,7,9,5,14,3
glu,100,3,3,golgi,10,7926,77,396,136,114,93,67,28,109,35,32,22,36,25,32,17,10,14,5,7,12,9,27,13,9,11,13,14,12,14,21,20,9,13,15,16,16,9,13,8,4,11,15,11,11,9,7,6,13,12,14,9,10,14,6,8,10,19,16,3,0,6,6,4,4,4,5,7,3,4,5,2,2,5,6,6,4,4,8,6,13,17,20,21,11,3,3,2,6,2,3,3,9,4,6,16,12,6,30,46,3
