experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
1nmpp1,0,3,3,mitochondria,5,3010,112,23,11,10,9,10,5,4,4,1,11,4,1,1,1,0,6,22,5,2,1,2,22,3,0,1,1,1,0,0,0,0,0,1,0,0,0,146,185,14,9,10,6,7,21,22,9,8,7,10,5,0,11,13,8,9,5,3,4,6,7,9,10,7,3,7,6,3,4,3,2,5,7,5,6,4,4,1,5,9,5,5,9,8,8,2,7,7,8,13,3,8,24,9,1,8,25,1,10,0
1nmpp1,0,3,3,mitochondria,6,13709,381,62,27,36,25,29,12,13,0,8,25,29,8,4,3,4,23,27,15,7,3,5,53,10,1,10,3,3,1,0,1,2,1,2,0,0,0,400,418,28,43,48,13,18,77,29,41,41,24,34,12,8,70,37,43,27,21,14,19,47,42,30,26,13,22,23,27,21,32,38,35,39,20,23,20,15,33,19,21,21,22,34,13,16,18,36,18,22,22,48,17,16,54,49,13,36,50,5,28,3
1nmpp1,0,3,3,mitochondria,7,6485,158,35,8,3,7,13,8,4,0,0,15,4,1,1,0,1,8,38,3,0,0,5,44,5,0,6,2,0,0,1,0,0,0,0,0,0,0,360,334,22,41,29,8,13,62,21,21,37,9,23,14,4,15,16,18,7,11,10,9,20,19,22,13,6,8,7,14,14,16,11,12,7,8,8,10,8,8,4,13,8,9,7,7,0,5,6,5,2,9,13,6,2,10,16,5,4,7,0,0,0
1nmpp1,0,3,3,mitochondria,8,7410,268,50,29,34,33,34,14,15,4,3,20,14,4,1,3,7,20,38,12,5,4,3,40,7,3,4,6,3,2,1,1,0,2,2,2,0,0,305,318,24,35,27,12,18,51,21,30,18,16,30,13,12,33,38,27,20,18,13,8,27,35,29,20,15,23,14,23,8,16,21,18,27,19,20,17,15,24,14,12,20,13,22,18,19,20,20,22,18,25,44,16,20,41,32,17,21,35,16,33,10
1nmpp1,0,3,3,mitochondria,9,7384,274,63,32,29,30,22,14,8,8,9,25,14,18,14,13,17,24,33,22,8,9,8,27,12,0,8,3,3,3,3,1,4,2,3,3,2,1,224,247,23,24,31,11,17,27,7,23,28,16,29,12,8,39,30,22,25,16,16,12,24,29,27,23,20,24,15,21,11,17,31,20,15,20,20,15,17,26,17,11,18,18,23,22,9,20,30,34,29,42,59,31,24,62,60,36,32,33,15,22,2
1nmpp1,0,3,3,mitochondria,10,8106,211,42,14,20,18,23,4,6,2,2,17,12,4,2,0,1,10,29,5,0,1,1,55,12,0,4,3,0,0,1,0,0,0,0,0,1,1,428,464,21,41,35,13,15,87,36,31,29,17,35,9,9,33,32,43,22,10,5,9,30,26,34,28,16,20,15,15,17,16,22,21,24,13,16,10,18,28,9,11,14,3,12,15,13,10,13,19,6,10,31,9,3,15,23,1,9,27,0,3,0
1nmpp1,0,3,3,mitochondria,12,5322,245,77,49,38,28,27,18,11,9,7,21,20,13,12,13,21,46,28,23,8,10,10,42,5,8,8,4,7,7,3,5,0,6,0,2,2,1,271,201,23,29,27,10,11,40,19,25,19,13,15,12,8,14,24,13,23,15,12,12,16,11,25,25,12,9,12,9,12,17,11,15,10,23,26,10,21,14,10,13,12,27,13,31,19,24,34,24,18,29,51,27,24,56,71,39,33,57,23,76,11
1nmpp1,0,3,3,mitochondria,13,5029,247,43,26,30,20,11,11,3,2,3,12,16,8,6,2,6,19,19,9,2,2,8,17,9,1,4,2,0,0,0,0,0,0,1,2,0,0,171,223,20,31,35,16,19,39,14,36,38,22,17,8,8,37,37,24,21,10,7,13,23,31,26,17,9,16,17,21,9,17,19,10,20,22,20,8,18,18,25,19,13,12,14,15,21,22,31,12,13,35,65,17,20,34,30,12,14,25,5,23,1
1nmpp1,0,3,3,mitochondria,14,7372,182,39,10,13,16,19,9,4,1,0,15,4,3,1,1,5,11,33,2,1,0,5,51,5,0,7,2,0,0,0,0,0,0,0,0,0,0,335,406,20,31,17,10,11,55,32,14,30,14,19,13,8,36,9,20,19,2,9,12,14,37,36,15,9,5,10,10,15,14,11,20,13,4,9,10,9,12,11,14,11,10,6,8,0,6,9,10,2,1,9,13,0,12,8,0,3,5,0,0,0
1nmpp1,0,3,3,mitochondria,16,5412,246,64,41,37,29,24,18,5,4,10,21,15,7,5,4,5,16,34,11,15,7,9,28,11,8,9,8,2,6,4,2,2,4,3,0,1,3,175,210,15,28,20,4,14,29,17,18,20,11,16,10,12,26,36,21,27,16,18,17,23,19,19,11,15,19,11,17,18,22,16,18,19,23,19,18,20,32,29,19,17,18,20,20,22,18,36,22,31,29,38,23,29,59,44,41,42,76,24,89,17
1nmpp1,0,3,3,mitochondria,17,6841,264,57,45,41,15,20,16,5,6,5,27,19,16,9,9,15,22,36,12,7,5,5,25,9,2,8,3,2,0,2,0,1,0,2,1,1,1,229,306,31,26,34,16,20,47,22,31,23,10,15,6,8,40,26,33,19,14,17,19,32,32,29,19,13,20,16,22,14,12,16,21,20,16,24,20,17,16,10,20,19,16,18,17,16,17,25,33,17,20,23,23,19,50,41,29,30,45,18,24,0
