experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
betaEstrodiol,10,3,3,mitochondria,1,19746,13,53,18,1,8,23,38,7,0,13,1,1,0,2,463,16,7,8,15,2,13,5,16,7,1034,14,22,109,5,14,13,2,3,8,4,376,4,235,45,184,19,17,15,22,11,24,3,12,3,4,15,33,29,43,68,82,34,45,44,20,24,24,18,17,16,22,28,29,14,18,45,17,42,27,38,27,41,28,39,31,32,35,108,33,59,52,41,35,60,47,200,48,43,45,16,27,35,50,226,184
betaEstrodiol,10,3,3,mitochondria,2,12867,6,45,10,0,9,22,12,2,0,4,1,0,1,2,301,8,3,18,6,0,6,4,13,10,680,8,20,42,1,8,4,5,6,3,0,207,1,98,23,86,21,10,14,10,9,17,5,7,3,5,15,30,21,21,29,59,18,28,15,15,14,10,19,22,13,18,15,14,7,9,25,7,26,18,41,12,31,20,34,18,25,29,81,28,47,35,25,30,25,25,106,23,37,36,20,19,52,33,186,151
betaEstrodiol,10,3,3,mitochondria,3,10554,16,115,27,0,111,94,127,16,5,23,12,9,10,6,252,15,9,11,15,2,15,18,26,23,691,8,31,70,32,31,26,30,15,6,12,225,51,168,25,63,12,12,22,17,3,18,11,13,8,9,27,57,60,35,36,61,67,39,29,8,15,15,23,14,8,22,25,21,4,10,21,12,14,10,14,6,15,24,21,6,24,39,34,23,39,21,19,15,24,21,45,41,53,33,49,49,121,120,279,652
betaEstrodiol,10,3,3,mitochondria,4,7725,21,73,28,4,86,63,76,19,6,14,11,9,5,2,196,5,3,6,6,1,9,27,13,8,460,30,24,37,19,26,22,13,9,7,9,157,15,76,11,38,5,7,9,14,4,4,8,12,5,5,15,24,20,20,24,37,46,27,20,11,14,15,17,8,4,18,19,11,5,5,15,16,15,5,5,2,10,11,9,3,12,20,34,8,38,19,18,15,22,16,56,21,37,26,27,29,78,76,153,724
betaEstrodiol,10,3,3,mitochondria,5,6088,10,58,1,1,29,46,53,10,2,10,9,5,1,4,161,2,3,1,5,0,6,17,24,2,394,7,13,39,7,5,6,6,9,3,5,123,4,75,13,73,2,2,6,5,2,5,2,16,6,7,10,14,13,10,21,34,68,5,10,3,10,1,6,7,3,3,3,2,2,0,7,9,11,3,4,6,8,7,9,7,6,20,12,8,9,11,7,7,7,4,15,14,16,17,16,14,38,53,39,333
betaEstrodiol,10,3,3,mitochondria,6,16430,20,102,13,2,38,54,81,11,5,8,5,2,1,3,389,9,8,15,7,2,22,19,39,12,845,19,21,65,13,12,9,9,9,4,10,242,6,153,26,138,13,12,13,15,6,5,5,21,12,8,23,27,16,25,26,76,44,23,36,11,13,19,26,17,17,17,32,22,7,9,6,10,18,11,4,10,15,13,24,16,18,28,49,25,51,17,28,25,27,31,114,53,37,36,35,38,58,70,187,451
betaEstrodiol,10,3,3,mitochondria,7,16452,16,83,5,2,43,58,67,6,2,5,3,1,1,0,368,14,8,17,3,2,7,16,37,3,868,20,15,88,3,6,9,10,11,4,3,304,2,168,31,171,23,17,15,16,9,13,5,16,5,1,17,52,7,48,40,108,26,46,59,33,26,44,43,21,11,41,40,24,13,17,20,11,28,15,41,18,26,20,34,28,21,32,123,18,63,30,31,25,20,26,149,56,21,37,33,20,39,35,149,153
betaEstrodiol,10,3,3,mitochondria,8,8072,12,80,9,0,46,49,30,8,3,9,12,7,6,3,153,11,2,11,2,0,10,13,13,9,488,14,25,56,28,29,21,12,7,11,10,157,24,109,23,75,10,9,7,9,13,14,10,15,8,8,25,33,22,28,25,46,56,19,12,8,5,12,9,7,7,8,3,13,1,4,9,12,13,3,7,6,13,4,18,14,10,23,34,11,34,11,20,8,18,14,28,21,34,22,23,32,53,88,119,515
betaEstrodiol,10,3,3,mitochondria,9,21261,23,128,4,0,22,60,97,3,5,4,1,1,1,0,428,18,7,18,0,0,2,33,51,6,1007,24,28,64,2,4,9,13,15,3,3,309,2,147,31,136,42,21,22,21,3,9,11,29,3,3,18,31,14,51,29,91,14,40,35,17,32,40,48,27,20,38,55,38,22,11,26,7,17,20,33,15,21,13,31,16,14,27,79,41,76,20,37,46,31,47,187,84,34,62,40,22,45,81,201,240
betaEstrodiol,10,3,3,mitochondria,10,7954,8,48,11,1,23,15,23,5,2,3,2,3,0,1,158,7,3,4,4,0,11,2,6,7,453,4,7,32,2,3,3,4,7,1,1,143,3,82,11,72,10,6,9,6,3,2,1,6,2,2,11,12,11,22,20,52,12,23,27,17,9,13,11,13,8,8,8,15,10,7,13,2,11,6,9,6,22,8,15,12,6,15,58,14,21,9,17,12,15,12,68,16,14,24,6,9,16,19,100,24
