experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0-5,3,3,peroxisome,2,10107,54,82,49,20,21,16,10,16,10,5,12,7,3,12,15,18,12,9,7,2,1,1,2,2,4,3,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,3,4,0,0,2,1,2,1,0,2,4,2,1,4,3,1,3,2,2,6,2,5,6,3,8,2,2,9,6,4,5,10,1,2,6,1,13,25,11,12
glu,0-5,3,3,peroxisome,3,11857,92,98,30,17,38,12,18,16,22,19,10,13,10,12,14,8,4,10,12,6,7,8,1,3,0,3,3,2,3,4,0,1,0,0,1,2,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,1,1,1,4,1,1,0,1,2,1,2,0,0,0,1,0,5,1,3,2,1,0,1,1,1,2,5,1,3,7,6,3,6,11,0,6,4,4,6,4,3,5,6,19,49,35
glu,0-5,3,3,peroxisome,4,7465,58,19,24,5,10,5,3,8,8,2,2,1,5,3,2,5,4,4,2,2,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,3,4,1,1,7,0,2,3,2,2,3,1,1,1,3,3,1,4,0,0,2,0,2,2,9,4,8,10,8,1,4,1,1,0,5,2,0,2,2,10,1,3
glu,0-5,3,3,peroxisome,6,3491,30,20,4,8,6,4,3,7,3,2,12,4,5,4,3,3,2,0,2,2,1,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,2,1,1,2,1,1,1,3,1,0,2,0,0,3,2,3,5,1,4,2,5,0,1,0,0,2,3,3,0,5,2,8,0,0
glu,0-5,3,3,peroxisome,7,6439,34,14,14,7,14,3,5,4,5,1,1,1,3,3,1,4,2,0,4,0,1,5,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,1,1,2,1,1,3,3,6,1,1,1,0,0,1,1,4,3,4,3,4,5,7,1,5,1,3,2,5,0,1,1,10,0,0
glu,0-5,3,3,peroxisome,8,10733,58,70,33,7,25,6,7,15,12,14,5,6,8,7,5,5,9,7,10,4,4,5,1,2,3,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,2,3,2,3,2,1,2,1,3,3,3,1,6,6,4,3,2,7,3,7,4,8,1,3,3,7,6,3,7,11,30,24
glu,0-5,3,3,peroxisome,9,4337,25,7,2,4,6,6,1,1,2,3,0,1,2,0,1,1,1,1,1,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,3,0,3,0,0,0,3,0,1,1,0,0,3,6,4,1,4,2,1,1,1,2,1,4,2,2,3,1,1,3,3,0,0
glu,0-5,3,3,peroxisome,10,10276,57,31,34,17,16,11,5,11,10,5,4,5,4,7,1,5,7,7,2,1,3,3,3,0,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,0,2,2,1,2,2,4,1,4,1,0,0,3,5,5,3,10,9,11,5,0,6,4,6,6,0,8,2,6,5,6,17,1,10
glu,0-5,3,3,peroxisome,11,10585,61,96,59,18,15,18,15,16,16,16,12,12,11,6,20,7,8,7,8,6,5,6,0,8,4,6,5,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,4,0,1,0,1,1,3,1,3,2,6,6,5,3,4,1,4,2,8,10,5,10,6,9,2,8,6,14,2,9,15,14,9,14,6,32,19,18
glu,0-5,3,3,peroxisome,12,5818,55,43,31,16,20,5,10,5,8,5,9,6,9,7,6,1,3,3,3,3,5,4,1,1,5,2,2,2,2,3,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,2,3,4,3,1,4,1,1,3,2,4,6,3,9,6,5,3,0,2,3,5,5,7,10,8,4,7,6,15,9,7
glu,0-5,3,3,peroxisome,13,9998,80,71,58,11,31,12,15,19,13,11,9,10,11,7,16,10,9,3,12,7,6,2,5,3,4,3,2,2,2,1,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,1,1,2,0,1,2,1,0,2,0,0,1,2,2,3,0,3,4,2,1,1,0,2,3,4,3,2,2,2,0,3,1,1,4,3,4,4,1,3,6,5,5,8,4,6,6,9,4,0,3,5,11,20,18,26
glu,0-5,3,3,peroxisome,14,10387,42,22,31,9,8,4,4,6,4,4,8,4,3,9,8,1,1,6,1,0,3,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,0,2,0,2,0,1,1,1,2,7,1,2,0,1,1,2,1,0,5,2,4,0,2,0,2,5,2,1,7,5,4,6,3,5,1,1,3,3,2,5,4,2,2,7,1,0,0
glu,0-5,3,3,peroxisome,15,9323,91,70,40,15,32,25,12,10,13,16,8,5,12,9,11,14,10,9,8,4,15,11,5,1,2,3,1,1,3,4,1,0,0,0,0,2,1,0,1,0,2,0,1,1,2,3,2,0,0,0,2,0,1,2,2,1,1,1,1,5,2,2,3,4,1,0,0,1,1,4,4,6,5,4,4,4,3,2,3,7,2,8,7,6,4,7,6,4,7,6,4,13,9,6,8,6,10,28,26,22
glu,0-5,3,3,peroxisome,16,7937,58,34,20,15,12,9,9,10,12,3,3,1,5,4,1,2,5,7,5,4,0,3,1,4,4,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,4,6,1,1,4,2,7,2,2,0,4,1,2,4,8,2,7,7,6,5,4,3,6,2,6,6,5,2,3,9,13,3,2
glu,0-5,3,3,peroxisome,17,9919,79,91,46,24,32,21,12,19,19,13,13,16,6,6,10,10,9,12,24,2,5,10,11,5,6,3,7,3,3,1,3,2,1,1,0,2,0,1,0,2,4,1,1,1,1,5,4,1,0,0,1,1,0,0,0,0,0,1,2,2,0,2,2,0,0,1,0,3,4,6,2,5,2,5,2,2,3,2,1,2,3,1,2,6,1,3,4,3,3,2,4,3,2,4,4,5,15,40,38,32
glu,0-5,3,3,peroxisome,18,11516,24,69,34,10,11,15,14,7,13,10,9,7,8,11,11,12,3,7,9,1,9,3,1,2,1,2,3,2,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,1,4,0,1,0,1,2,1,3,2,0,0,0,0,3,3,8,1,2,4,2,7,1,2,2,4,2,8,26,18
glu,0-5,3,3,peroxisome,19,6371,74,19,30,7,18,10,5,11,5,3,1,3,6,5,4,10,6,3,3,1,4,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,2,0,0,0,2,7,3,0,4,1,3,5,0,3,0,3,4,6,3,1,0,3,0,1,2,4,3,2,3,4,5,5,4,6,6,3,1,2,3,3,0,2,4,6,0,0
