experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,200,3,3,LD,3,13100,8,19,59,65,8,2,5,5,35,62,21,132,86,14,14,7,4,4,4,7,5,19,14,30,9,10,8,28,2,6,8,5,3,1,1,6,4,6,2,18,12,8,3,2,5,9,4,14,6,14,15,1,8,1,1,1,1,0,2,2,1,16,4,6,5,2,1,2,3,5,3,1,2,0,2,2,2,0,3,3,2,2,2,6,2,7,7,3,6,2,2,0,0,1,0,0,0,0,0,0
glu,200,3,3,LD,5,9007,37,27,67,70,14,6,8,0,23,51,32,126,91,33,10,11,7,4,0,5,7,24,33,23,9,11,14,9,4,7,3,6,1,2,2,10,7,17,9,14,8,7,4,3,8,5,4,7,6,15,14,9,7,0,3,0,1,5,0,2,5,10,5,8,0,8,7,2,4,7,3,2,10,5,2,2,2,1,2,3,1,9,1,1,2,1,4,4,3,1,0,0,0,0,0,0,0,0,0,0
glu,200,3,3,LD,6,11919,81,53,96,74,28,11,15,15,48,84,66,97,73,29,34,20,8,15,14,11,13,23,24,36,17,16,10,24,7,9,8,4,1,5,4,8,7,12,4,15,15,2,5,10,5,4,13,15,6,11,10,10,4,2,0,2,1,1,7,4,2,9,2,8,8,10,7,5,10,4,9,4,4,10,1,2,7,3,2,7,7,11,9,12,11,3,11,2,6,1,2,1,0,2,0,0,0,0,0,0
glu,200,3,3,LD,7,6669,78,41,82,58,14,11,4,13,26,46,41,92,66,23,15,10,11,7,3,6,9,9,26,17,6,13,9,8,7,9,9,3,0,3,5,7,10,9,4,14,11,4,8,2,1,5,5,2,6,10,23,3,4,1,0,2,2,1,2,2,6,11,5,4,2,2,2,3,1,4,2,3,3,2,4,2,0,1,0,9,4,6,2,4,3,4,2,0,2,0,2,4,5,2,1,1,1,0,0,0
glu,200,3,3,LD,8,6654,25,20,37,30,12,2,7,2,12,34,21,62,42,12,16,5,1,0,1,4,7,8,7,14,4,10,9,12,3,2,2,5,2,1,0,7,2,7,0,10,6,3,8,2,1,3,2,4,8,9,10,1,5,5,0,3,1,1,1,4,3,4,3,4,3,4,4,2,1,3,1,2,0,0,1,2,0,3,2,2,5,6,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
glu,200,3,3,LD,9,7431,89,74,89,67,31,28,16,17,40,52,41,91,73,32,34,16,11,9,10,11,12,24,21,18,12,10,19,18,5,9,6,10,1,5,3,5,9,14,10,16,13,7,10,3,4,5,9,6,6,9,14,5,5,0,1,2,4,2,3,2,4,7,10,4,11,10,12,5,3,6,9,4,3,6,6,2,0,4,4,10,7,5,8,12,2,6,6,0,2,5,8,1,3,2,2,1,6,7,3,1
glu,200,3,3,LD,10,8991,19,20,61,45,8,2,3,5,14,49,35,108,69,23,13,12,2,3,4,4,5,15,18,25,9,10,7,14,1,6,7,5,1,1,0,3,4,8,3,13,9,4,6,2,3,11,6,5,7,16,8,5,8,1,0,0,1,1,0,2,5,6,4,7,3,3,4,4,3,7,2,1,3,5,3,5,0,4,1,4,2,4,5,5,0,0,1,0,5,2,2,2,0,0,0,0,0,0,0,0
glu,200,3,3,LD,12,8863,89,42,87,54,16,7,8,5,11,48,42,95,89,40,22,13,7,3,2,5,11,14,21,31,11,13,17,8,7,6,10,3,2,5,5,6,9,10,13,18,12,6,2,3,4,5,3,5,12,9,31,9,9,1,1,1,2,5,1,4,5,8,9,12,5,6,4,6,2,6,2,2,2,1,4,0,1,2,1,4,3,1,0,1,0,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0
glu,200,3,3,LD,13,10813,30,22,85,58,20,5,5,4,21,65,44,133,101,23,16,9,5,6,3,7,5,17,27,24,6,11,14,17,2,4,15,4,2,4,3,9,12,13,9,16,11,8,8,3,5,11,5,6,6,17,15,8,10,1,5,0,1,3,3,4,4,19,7,10,6,8,11,6,3,7,4,2,4,3,4,1,0,2,2,1,3,1,5,10,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
glu,200,3,3,LD,14,5605,23,16,45,24,4,7,6,7,26,47,17,58,43,9,16,7,3,3,8,4,7,9,18,26,12,7,1,5,5,5,1,1,5,3,1,9,5,3,7,10,8,1,1,1,1,7,2,6,2,14,5,3,2,1,2,2,1,0,0,0,2,9,3,3,6,0,1,3,2,1,1,0,3,5,0,1,1,3,0,1,5,7,1,10,0,0,0,2,1,1,0,1,0,1,2,0,0,0,0,0
glu,200,3,3,LD,15,7847,198,96,89,66,37,24,27,33,56,74,60,78,64,34,24,20,15,14,14,17,15,21,25,26,12,23,10,15,11,8,8,6,6,8,7,10,7,10,8,15,10,6,9,1,4,4,1,9,4,9,19,8,10,6,2,6,2,3,1,6,6,3,1,6,3,7,8,7,10,11,7,3,6,5,4,6,7,11,9,13,7,10,9,6,6,6,9,4,5,3,8,2,2,1,3,0,0,0,0,0
glu,200,3,3,LD,16,7252,162,81,91,78,30,27,24,24,51,103,60,90,65,39,27,21,17,12,7,16,15,13,24,26,12,11,9,20,9,8,8,12,6,13,6,11,8,17,14,16,11,9,2,6,6,15,12,5,6,4,11,6,4,8,3,0,8,2,4,6,1,7,6,5,6,7,14,7,6,6,7,8,6,7,4,6,7,1,2,8,7,8,6,7,9,6,10,3,12,7,2,5,4,4,2,1,1,1,1,0
glu,200,3,3,LD,18,8806,71,60,96,115,43,27,28,24,64,92,63,90,77,47,31,27,16,15,12,17,9,22,25,31,9,22,18,20,4,18,10,2,4,8,9,11,20,15,25,14,21,9,5,8,8,11,4,7,8,10,9,6,11,1,4,7,6,7,5,11,7,11,6,6,3,8,16,4,10,3,8,5,4,9,8,3,4,12,5,12,10,12,9,17,12,5,15,7,7,5,6,7,3,7,2,2,0,0,0,0
glu,200,3,3,LD,19,11968,84,52,79,78,32,23,10,14,32,63,47,121,107,27,14,23,7,9,7,12,10,13,19,27,20,17,14,23,8,8,5,5,5,8,5,10,12,12,12,19,16,8,9,8,9,10,2,9,3,11,13,5,15,1,2,3,2,4,5,3,8,10,4,8,9,14,11,7,1,7,7,3,2,5,4,4,1,3,4,5,4,7,3,5,6,4,2,3,0,2,1,0,4,0,0,0,0,0,0,0
glu,200,3,3,LD,21,10576,102,84,89,68,37,19,27,33,50,100,45,90,61,31,21,18,12,7,10,16,6,14,17,15,9,22,14,15,7,6,5,9,4,5,1,7,3,10,3,13,9,3,10,6,8,6,3,7,4,5,9,3,5,0,2,5,5,4,5,6,1,4,4,7,10,3,8,5,4,5,7,4,8,3,4,3,3,3,5,5,12,8,9,8,12,8,7,5,2,3,2,5,5,5,4,3,5,3,0,0
glu,200,3,3,LD,23,6137,62,48,85,41,16,8,9,17,47,86,38,85,53,28,21,20,6,9,5,6,15,8,18,26,8,9,17,12,10,5,6,4,1,5,5,3,6,13,9,8,2,4,3,4,2,9,9,6,3,11,8,4,8,3,1,1,4,2,4,5,7,8,3,7,6,9,3,6,2,3,4,7,5,6,2,5,2,4,1,1,2,2,5,5,4,0,3,6,6,9,3,0,2,2,0,1,1,2,0,0
glu,200,3,3,LD,24,7525,34,24,36,43,9,7,3,20,23,60,32,69,53,22,12,14,7,4,8,6,6,4,14,19,2,9,8,16,3,7,3,6,3,3,4,2,4,4,7,11,4,4,3,2,5,3,1,2,1,6,5,1,3,1,0,0,2,4,3,3,3,2,6,1,0,2,2,3,5,2,1,2,3,2,4,2,0,3,2,1,1,2,1,2,1,6,1,5,2,0,3,1,7,4,1,4,0,1,1,0
glu,200,3,3,LD,25,3585,6,4,33,24,6,0,2,6,25,46,28,44,27,12,8,6,3,1,0,4,3,9,3,10,6,8,3,7,3,3,2,3,1,0,1,4,3,9,4,5,8,0,4,2,4,2,1,3,0,3,1,2,2,1,0,0,1,0,4,4,1,2,2,3,2,3,3,3,1,4,1,2,2,2,1,3,1,0,0,2,3,4,0,2,5,3,1,0,1,0,0,4,4,4,1,0,1,0,0,0
glu,200,3,3,LD,26,6218,3,11,33,44,4,3,7,5,13,29,11,69,42,2,7,1,4,2,3,4,3,13,7,15,5,9,2,7,1,2,2,2,0,2,0,4,1,3,3,11,7,1,5,1,2,5,1,3,6,11,2,2,3,1,0,3,0,0,0,2,2,3,0,3,1,1,5,6,0,3,1,3,4,3,3,2,2,1,0,1,0,0,4,8,4,1,2,2,3,1,0,0,1,2,0,0,0,0,0,0
glu,200,3,3,LD,28,5279,58,40,53,35,17,6,14,14,39,84,41,53,36,20,14,10,12,5,4,6,6,12,7,12,9,10,10,9,4,12,5,3,5,2,2,5,7,5,5,9,3,5,4,3,2,2,2,2,0,7,2,2,5,3,4,1,7,3,3,3,5,7,5,5,2,7,6,4,6,6,8,2,1,7,0,1,4,2,2,6,10,7,7,9,6,4,4,6,6,5,4,3,2,3,2,1,1,4,4,0
glu,200,3,3,LD,29,4027,2,6,25,28,1,3,1,2,13,28,21,73,46,6,5,4,3,2,2,1,2,11,6,7,7,3,4,3,0,2,0,4,0,0,0,1,2,8,1,9,8,1,1,0,1,5,1,3,4,16,9,1,3,0,0,0,0,0,1,0,0,7,1,0,2,3,1,4,3,3,1,1,0,1,3,1,0,0,1,3,1,2,3,0,0,1,1,3,2,1,2,1,1,1,0,0,0,0,0,0
glu,200,3,3,LD,30,8328,7,5,23,35,29,5,6,7,11,20,9,36,32,16,5,9,4,1,2,2,3,7,13,25,6,21,7,11,1,7,0,5,0,3,3,4,6,16,14,9,6,4,2,3,2,5,5,2,2,8,2,5,3,2,2,1,1,3,1,3,1,1,1,4,1,5,4,3,2,4,2,1,2,1,4,1,1,4,3,0,4,5,2,0,0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0
glu,200,3,3,LD,32,9091,79,66,92,64,28,22,15,38,84,99,57,95,78,36,21,11,10,10,10,16,8,37,23,23,17,18,7,19,11,9,14,5,3,9,4,7,5,11,17,8,6,10,5,6,10,9,8,6,7,19,15,6,12,4,5,4,7,8,3,6,8,11,8,12,6,14,8,14,6,12,6,7,6,4,6,5,2,3,3,6,7,8,3,3,9,7,2,6,1,2,8,5,4,3,3,1,1,1,2,0
glu,200,3,3,LD,33,10858,60,66,78,99,33,12,25,55,118,137,78,101,97,49,30,18,17,9,15,13,15,15,29,31,16,17,17,28,2,10,9,7,6,6,8,11,7,13,23,19,16,8,9,8,10,5,8,8,3,7,15,2,7,2,0,1,3,2,7,6,6,14,9,3,6,11,6,6,4,10,6,3,7,7,3,5,5,2,3,11,10,13,10,5,5,10,8,8,5,3,4,10,8,8,6,4,6,7,3,10
