experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0-5,3,7,vacuole,1,3972,1427,646,275,30,45,43,32,66,71,129,153,103,61,21,9,27,17,18,15,6,4,5,7,6,4,1,12,4,0,4,8,2,5,3,95,23,36,9,15,36,27,21,10,9,6,5,1,10,2,4,1,1,4,2,5,0,7,7,9,4,5,12,13,30,25,35,20,10,17,32,22,24,29,14,12,13,28,34,40,22,23,16,12,3,9,12,8,18,18,16,17,24,16,8,16,15,28,95,82,353
glu,0-5,3,7,vacuole,2,4885,1612,941,410,72,78,94,80,94,146,157,199,173,65,36,15,27,21,22,14,10,8,10,8,7,2,2,4,3,2,12,14,11,13,10,85,31,21,17,31,40,28,13,16,12,5,1,9,4,5,3,2,4,1,5,6,4,10,15,12,14,19,15,23,38,53,33,34,28,48,50,41,39,54,40,26,32,33,48,42,28,33,26,21,18,23,19,24,25,36,30,30,34,27,29,35,31,62,198,159,605
glu,0-5,3,7,vacuole,3,4886,1283,844,440,112,103,88,90,131,157,249,345,270,122,55,29,40,20,26,28,21,16,24,19,14,12,17,14,9,14,17,21,12,9,10,106,30,50,23,45,44,40,19,14,15,11,3,8,9,5,8,2,6,8,8,10,14,10,10,24,10,16,27,25,40,51,57,40,47,40,58,47,38,46,34,38,40,53,56,61,31,36,26,25,33,32,28,17,28,36,53,21,49,38,52,37,54,107,189,266,603
glu,0-5,3,7,vacuole,5,7611,2424,1336,620,145,196,180,143,168,240,301,405,368,219,94,58,55,40,56,35,22,18,26,15,6,10,5,5,10,11,17,17,10,24,15,144,60,56,53,65,59,39,45,36,17,18,15,14,11,7,9,5,9,9,8,12,12,19,21,20,15,19,34,29,53,73,69,66,44,57,77,53,60,74,50,43,39,51,73,54,60,53,46,35,41,37,30,38,49,57,77,68,82,58,65,91,118,243,378,358,740
glu,0-5,3,7,vacuole,6,1320,412,292,140,37,16,31,47,49,57,74,107,65,18,3,0,11,3,6,2,2,2,6,1,0,2,1,3,0,2,5,10,2,3,5,31,8,8,6,9,18,6,4,4,3,2,2,2,1,0,1,0,0,5,5,3,1,5,2,4,2,4,5,9,8,22,27,23,17,17,28,30,26,14,25,17,18,29,19,14,9,12,11,11,13,9,12,13,3,12,8,5,12,10,14,5,10,5,25,26,257
glu,0-5,3,7,vacuole,7,3279,924,544,282,66,55,56,47,70,90,120,205,141,72,20,7,22,9,14,10,2,2,12,3,4,5,6,14,11,5,6,15,2,2,3,79,13,43,14,22,24,22,10,10,6,2,5,8,1,3,4,1,1,6,8,3,7,5,13,10,8,7,14,9,28,43,18,26,22,27,41,26,20,19,19,17,12,21,30,21,7,14,22,11,5,14,5,13,5,23,17,16,13,19,18,20,20,30,90,101,434
glu,0-5,3,7,vacuole,8,3798,963,604,333,62,34,49,36,78,125,161,162,139,72,24,15,32,18,19,9,8,8,4,8,4,1,4,9,7,9,12,9,4,8,3,97,17,32,14,11,24,16,17,12,9,7,4,7,6,2,5,3,5,5,9,5,6,9,17,15,8,7,16,13,19,37,36,42,27,22,40,32,31,22,35,39,33,52,44,34,20,26,65,20,28,21,17,11,16,20,22,16,25,19,19,19,26,36,69,100,511
glu,0-5,3,7,vacuole,9,3690,1157,903,526,94,55,59,57,87,114,175,207,138,65,29,11,13,12,5,8,7,8,9,7,4,5,8,10,13,16,17,13,11,10,6,64,16,41,18,27,33,20,12,11,4,1,2,6,5,6,5,4,4,6,14,9,15,10,13,10,19,16,21,21,39,41,55,51,21,41,47,44,25,25,16,35,26,39,44,45,33,38,26,22,30,20,30,18,18,27,35,19,32,21,25,23,29,38,102,108,720
glu,0-5,3,7,vacuole,11,3541,1132,704,309,58,86,72,60,128,159,198,261,207,83,40,14,25,12,16,14,8,9,6,5,3,4,6,3,4,4,6,10,7,5,4,62,15,34,12,25,28,26,20,13,4,7,6,7,3,4,6,2,4,9,9,8,8,13,14,15,13,11,17,19,17,38,36,42,28,36,34,43,36,46,32,34,37,39,29,30,19,23,19,11,13,24,5,17,14,21,29,36,22,22,29,21,34,102,131,137,421
glu,0-5,3,7,vacuole,12,2951,860,625,365,85,66,69,49,75,125,184,256,196,97,40,16,24,12,8,11,8,9,3,5,1,9,3,17,10,5,13,16,7,18,9,66,13,27,21,19,45,27,14,21,14,4,3,5,5,5,5,4,5,8,7,12,11,17,16,19,5,20,19,17,31,61,54,50,24,37,42,41,40,42,21,31,30,40,29,51,26,37,32,15,17,22,18,14,20,27,22,22,27,30,33,28,41,52,114,186,772
