experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,1000,3,3,vacuole,2,5975,861,4090,947,340,216,465,508,302,222,170,217,182,177,119,77,56,36,25,26,22,14,11,19,13,20,11,15,17,14,16,14,14,9,10,11,12,13,17,14,13,20,21,40,36,21,20,20,53,57,62,51,48,54,42,31,32,28,40,29,22,26,22,22,23,13,13,20,21,21,36,20,32,35,35,10,13,13,35,32,65,49,58,52,65,52,22,20,24,15,5,15,13,12,17,15,22,23,33,20,18
rpmc,1000,3,3,vacuole,3,3488,523,2648,478,214,140,293,269,185,103,99,109,124,91,73,39,28,25,21,20,11,11,13,14,5,12,8,4,4,7,6,3,8,4,2,5,2,10,12,9,13,17,17,44,22,21,19,21,26,29,32,23,22,24,13,9,13,20,21,20,12,18,7,8,10,1,8,8,11,9,7,8,12,14,7,14,7,12,20,34,18,12,21,25,42,21,9,10,16,9,10,3,6,17,7,7,18,19,19,2,0
rpmc,1000,3,3,vacuole,4,2328,273,958,206,137,85,101,150,122,141,135,142,174,165,135,105,91,48,43,36,23,39,23,23,29,23,28,24,18,13,10,14,6,14,7,4,5,7,7,6,6,8,11,18,7,9,8,7,8,10,17,27,25,22,34,26,19,24,23,23,30,15,18,18,18,10,7,6,7,6,4,4,3,5,3,1,3,2,9,16,29,27,21,26,24,25,21,27,30,19,26,12,11,8,19,25,19,16,56,117,279
rpmc,1000,3,3,vacuole,5,5835,827,4896,1084,396,219,452,607,256,186,176,245,259,183,112,84,51,34,40,21,21,11,16,16,15,15,5,10,7,15,17,4,8,8,11,7,18,18,16,19,19,35,26,64,41,34,33,24,37,50,44,44,56,42,34,35,33,41,23,32,23,18,22,21,24,18,19,32,17,13,16,15,28,26,34,22,15,21,29,42,38,41,43,56,67,53,21,15,23,10,6,7,10,12,9,7,17,18,17,5,11
rpmc,1000,3,3,vacuole,6,4879,513,3134,625,306,209,382,488,340,296,239,263,267,214,224,139,101,47,46,36,43,27,17,27,30,18,26,17,14,10,16,6,10,7,4,10,18,13,25,24,23,42,26,46,26,20,17,30,29,40,55,56,41,46,31,31,33,39,31,30,26,28,22,11,21,15,20,13,10,13,6,14,25,14,18,12,7,13,18,20,38,29,45,32,35,23,10,12,20,23,18,10,8,18,30,9,21,36,47,33,138
rpmc,1000,3,3,vacuole,7,4543,662,3598,701,260,156,390,357,206,146,154,136,142,124,97,60,32,23,21,13,17,7,11,8,9,19,10,6,8,8,9,13,6,10,3,7,11,12,13,11,16,24,21,59,33,30,19,18,42,32,44,53,29,37,26,19,15,23,20,17,18,13,11,14,13,15,12,17,14,14,16,22,20,23,20,13,10,15,21,22,42,17,22,36,28,20,9,11,10,15,12,12,10,19,11,5,27,40,54,12,26
rpmc,1000,3,3,vacuole,8,4416,408,1353,277,114,71,149,163,144,92,79,67,78,75,56,30,19,20,16,13,6,3,6,6,9,5,2,2,2,2,1,2,1,1,2,2,5,5,8,4,7,8,7,14,8,7,9,5,8,10,16,31,23,16,22,13,6,12,10,5,11,6,7,6,5,6,4,6,9,1,1,5,5,6,7,2,4,3,8,8,26,21,12,25,17,21,5,4,5,6,9,4,3,7,4,5,21,27,33,7,2
rpmc,1000,3,3,vacuole,9,4533,658,2708,689,259,143,264,310,246,173,149,198,231,201,134,128,73,43,27,41,35,16,19,14,12,23,10,10,11,16,13,11,3,8,7,9,8,20,27,34,28,31,31,30,16,33,27,13,21,29,57,50,40,43,27,27,40,34,37,31,32,27,18,20,26,13,12,16,8,14,5,14,13,19,13,14,16,21,26,45,34,48,39,39,41,50,30,36,37,24,14,18,27,28,30,24,55,114,46,18,74
rpmc,1000,3,3,vacuole,10,2275,308,1596,434,215,137,203,267,220,213,186,179,186,183,216,151,144,95,59,69,55,65,64,53,64,73,85,67,81,47,46,26,33,20,13,17,7,9,5,4,10,6,11,23,29,10,14,20,22,22,25,44,47,27,35,40,34,19,30,39,30,26,21,26,17,24,24,14,6,8,9,3,9,8,7,2,11,4,6,15,25,35,38,37,49,41,49,49,58,68,50,37,19,10,15,26,17,30,40,94,330
rpmc,1000,3,3,vacuole,11,2875,356,1604,405,212,159,212,248,230,236,257,274,271,234,216,160,139,80,80,70,68,71,55,58,73,80,77,78,65,65,44,46,22,24,24,15,11,9,16,15,7,20,18,28,13,14,11,17,14,30,38,31,51,38,33,40,52,37,43,25,35,18,28,28,35,29,25,23,21,8,6,8,4,5,6,8,2,5,8,22,30,41,44,46,42,52,34,43,56,45,62,25,13,15,22,17,45,24,78,119,351
