experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
leu,75,3,6,golgi,5,9993,125,16,18,46,18,12,14,28,16,14,7,8,19,8,7,4,8,9,5,15,16,11,11,12,6,8,10,14,7,4,1,2,3,2,0,1,1,1,0,2,4,2,0,1,0,1,0,2,1,0,2,0,1,2,2,1,0,1,1,2,1,3,0,0,1,0,1,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
leu,75,3,6,golgi,6,9523,161,28,31,33,36,13,23,18,9,20,12,6,11,7,5,9,12,5,8,7,12,13,8,12,14,6,8,7,6,0,9,4,5,7,4,1,4,3,5,3,1,4,4,1,2,3,5,0,2,5,4,1,2,2,2,2,1,3,1,3,1,0,0,1,1,2,0,1,3,2,4,0,0,2,2,3,1,2,1,1,2,3,2,2,2,2,2,2,2,4,1,2,4,4,3,7,3,0,0,0
leu,75,3,6,golgi,7,8329,118,9,22,26,24,9,17,8,9,25,27,12,18,20,17,8,11,14,18,19,11,9,13,9,7,8,8,8,5,1,7,6,4,3,4,2,4,5,0,4,4,1,0,0,3,2,0,4,2,0,1,0,1,2,1,0,2,0,2,0,3,0,2,1,0,0,1,1,1,3,1,1,0,0,1,1,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
leu,75,3,6,golgi,8,2772,56,7,14,17,11,18,6,6,7,6,4,2,3,5,5,9,1,2,6,3,5,4,7,1,2,4,5,0,3,1,3,3,0,0,3,0,1,3,2,2,2,2,1,2,0,3,1,2,0,1,1,1,2,2,1,1,2,3,1,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,1,3,0,0,0,2,0,0,1,0,5,1,0,0,1,1,0,9,10,13,2,0
leu,75,3,6,golgi,9,14222,157,21,45,52,28,21,23,27,20,10,8,16,8,9,12,3,17,15,16,13,15,11,14,12,5,10,14,9,8,4,4,5,3,8,2,2,7,1,5,3,2,2,6,3,0,3,3,2,0,1,0,1,1,1,1,1,2,4,2,0,1,0,1,1,4,1,0,0,1,0,4,1,1,1,0,0,0,1,2,4,0,1,2,0,1,1,0,2,0,0,1,2,1,3,0,3,5,5,3,0
leu,75,3,6,golgi,10,9213,130,13,32,46,32,16,23,26,11,19,21,19,13,13,17,13,9,8,4,16,14,18,9,12,5,10,9,8,7,11,6,7,1,2,8,6,4,4,3,3,4,4,0,3,0,3,3,3,4,1,0,1,2,1,0,1,0,0,4,1,2,3,2,0,2,1,3,3,1,0,1,1,1,1,0,1,1,1,3,0,1,2,0,1,1,0,2,0,1,0,0,0,0,1,7,0,0,1,0,0
leu,75,3,6,golgi,11,7146,110,19,58,30,23,17,16,24,12,21,20,20,21,16,20,12,13,11,10,13,11,10,9,14,7,4,6,5,7,7,3,1,6,4,5,4,3,12,3,4,3,2,4,0,1,5,3,0,4,2,0,4,1,2,1,2,3,0,0,7,0,0,1,4,1,0,3,1,1,3,2,2,3,0,0,1,0,4,3,1,2,3,2,1,0,5,0,3,4,2,3,5,6,3,7,22,32,4,1,0
leu,75,3,6,golgi,12,7210,114,26,41,35,23,33,17,16,14,12,11,10,11,13,9,5,6,7,15,10,8,5,9,6,8,7,10,7,3,4,5,11,6,4,2,4,3,2,2,3,1,1,0,3,2,1,1,2,4,2,3,1,2,4,2,3,1,2,4,6,2,1,2,1,2,1,0,0,2,1,2,2,1,3,0,2,2,3,1,2,1,1,1,0,0,2,1,0,0,0,2,3,1,3,23,20,17,6,2,0
leu,75,3,6,golgi,13,12739,139,16,55,65,28,24,26,21,15,18,17,15,10,11,5,8,9,4,8,12,7,7,9,11,9,9,7,8,4,6,9,3,4,4,6,6,5,0,2,4,1,3,2,4,2,1,2,0,3,5,0,2,2,3,4,1,3,2,4,2,2,2,2,2,0,2,1,2,2,1,1,1,2,1,2,1,1,5,3,2,3,2,0,0,1,2,1,0,4,4,1,2,1,12,19,24,18,6,1,0
leu,75,3,6,golgi,14,9203,121,20,74,47,26,19,25,17,18,9,8,17,15,14,13,14,14,6,10,14,8,10,6,11,4,5,6,7,6,2,4,3,3,4,2,5,2,4,3,1,1,5,4,3,3,3,0,5,1,5,3,3,2,5,3,1,3,0,5,4,4,7,1,3,2,0,3,3,2,1,2,2,0,1,2,3,2,6,2,3,3,0,2,0,1,1,3,3,3,4,5,5,1,6,25,27,6,6,4,0
leu,75,3,6,golgi,15,11002,137,8,44,69,28,21,18,31,16,25,16,13,7,4,9,8,7,7,5,8,6,10,10,5,5,3,5,9,4,9,4,6,6,6,3,2,5,5,6,1,2,3,1,2,1,3,1,2,3,0,1,0,1,2,2,4,0,1,3,0,5,1,1,1,0,1,1,1,0,0,1,0,0,2,3,2,4,0,3,4,1,1,2,0,0,2,0,1,4,2,3,0,0,2,3,6,15,20,1,0
