experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0-5,3,6,golgi,2,5109,52,88,50,30,12,8,4,111,17,20,4,7,3,38,8,8,1,6,4,8,8,4,7,7,3,2,6,4,6,6,4,3,2,1,4,4,5,2,4,8,4,2,3,5,2,6,0,2,3,3,1,1,1,4,1,1,2,2,2,4,3,1,5,4,4,7,1,1,0,0,2,0,0,1,1,1,2,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0
glu,0-5,3,6,golgi,3,3788,2,19,1,21,0,4,0,115,0,2,0,4,0,23,0,6,1,3,1,8,0,3,1,2,4,3,1,2,0,4,7,1,2,2,2,1,1,1,0,0,1,2,0,1,3,1,0,2,2,2,0,3,0,2,1,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
glu,0-5,3,6,golgi,4,6031,42,88,36,25,11,8,2,154,12,15,5,11,8,35,4,12,4,13,6,11,4,5,5,6,8,7,7,8,4,13,13,3,2,2,1,2,3,3,4,5,2,2,4,6,6,2,7,3,4,2,3,2,1,6,1,2,5,3,4,5,2,1,2,3,6,2,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,6,golgi,5,5270,21,34,6,25,6,1,0,126,2,7,3,6,0,36,8,7,8,8,3,5,5,3,1,1,1,2,1,5,3,13,5,7,2,1,0,0,2,3,3,0,2,0,0,5,7,1,2,2,3,2,2,0,2,3,1,1,2,2,0,1,0,3,4,0,2,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
glu,0-5,3,6,golgi,6,7826,55,130,85,55,29,28,5,153,22,21,8,17,7,31,5,7,7,4,2,9,5,8,11,7,2,2,4,6,3,3,15,8,6,3,5,7,5,9,3,4,2,2,7,3,7,8,7,5,5,4,2,4,4,6,8,3,5,4,3,6,3,1,5,5,2,3,3,0,2,3,1,0,0,0,2,3,3,0,1,0,3,2,3,1,3,0,1,1,0,0,0,0,2,2,3,6,7,8,6,4
glu,0-5,3,6,golgi,7,2903,18,64,29,31,6,14,2,67,5,9,3,4,1,14,1,4,3,4,5,5,4,1,3,5,4,4,3,3,1,6,4,2,5,3,0,4,1,1,0,1,1,1,2,1,1,2,2,2,2,1,1,3,0,1,1,0,5,2,0,1,2,4,2,0,1,1,0,1,0,2,0,0,0,0,0,0,1,3,3,3,0,3,1,2,0,0,0,0,4,0,0,0,2,0,9,0,5,0,4,1
glu,0-5,3,6,golgi,8,8821,112,171,90,53,29,29,10,168,23,27,16,27,10,23,12,13,9,8,6,12,15,8,2,11,4,8,8,7,4,14,12,6,6,5,6,5,4,7,4,9,7,2,8,12,6,6,7,4,7,5,8,8,2,10,10,7,5,11,4,8,1,1,1,2,2,4,1,2,5,2,2,0,1,2,0,0,6,2,2,4,11,3,5,4,1,2,1,0,0,1,4,0,2,1,0,4,8,14,10,2
glu,0-5,3,6,golgi,9,5859,60,104,61,42,22,13,13,174,17,13,3,5,1,33,4,9,4,7,6,11,5,6,7,2,5,5,6,9,3,14,6,4,7,4,2,3,4,3,3,5,3,9,3,7,7,0,3,3,4,7,5,7,5,6,3,2,4,4,4,4,2,2,2,4,2,4,0,3,2,3,3,0,2,1,1,1,3,1,0,3,4,4,2,2,0,1,1,2,1,2,3,0,1,4,4,2,1,3,3,1
glu,0-5,3,6,golgi,10,12791,88,166,52,72,21,21,7,216,17,14,2,12,9,33,8,12,7,9,6,13,11,7,13,9,10,7,13,13,5,18,10,7,6,9,5,6,3,7,8,2,6,7,2,8,11,8,3,4,6,5,3,11,2,4,2,6,12,4,6,4,1,7,6,4,7,4,3,0,4,1,2,0,1,1,2,5,5,2,1,4,7,10,1,4,0,0,0,2,4,1,1,1,3,2,8,5,6,1,10,1
glu,0-5,3,6,golgi,11,5736,17,40,12,24,4,8,1,144,6,7,2,4,1,46,3,4,3,2,3,1,7,3,4,3,6,9,1,5,2,4,7,4,3,2,1,0,2,3,8,2,0,1,2,1,5,3,2,3,3,1,2,2,1,3,1,2,2,2,1,1,1,3,1,3,3,1,0,0,1,0,4,0,0,1,1,2,0,1,0,2,0,1,2,0,0,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0
