experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0-5,3,1,LD,1,7295,250,142,123,88,65,36,34,46,78,99,71,97,94,66,33,21,18,15,17,24,20,22,32,29,18,20,18,22,11,9,7,13,4,8,7,13,8,16,9,10,12,9,8,9,12,8,8,13,12,16,14,10,9,6,6,4,5,5,8,6,5,12,7,11,8,8,8,8,8,6,7,4,7,7,5,3,9,7,7,5,14,6,15,7,2,10,5,7,6,8,4,6,8,2,4,0,1,0,0,0
glu,0-5,3,1,LD,3,7994,259,104,110,72,34,39,40,33,85,92,56,93,90,49,49,24,20,23,23,15,29,26,27,31,13,19,26,18,9,3,6,4,9,11,7,8,10,8,9,11,14,2,9,9,7,12,8,5,6,13,16,7,8,8,8,7,6,9,11,15,9,12,6,9,5,6,12,12,10,9,9,3,5,1,3,6,12,6,8,11,11,10,6,8,6,4,3,6,8,1,3,0,2,0,0,0,0,0,0,0
glu,0-5,3,1,LD,4,7229,99,35,105,44,10,3,7,2,17,34,34,83,115,37,20,13,2,4,6,5,4,15,31,27,13,13,3,11,5,4,3,5,3,1,2,10,12,9,5,20,20,3,7,7,3,5,4,10,2,24,35,7,7,3,1,1,1,1,5,2,5,8,10,4,9,5,5,3,3,7,3,0,2,0,1,0,0,0,3,1,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,7,7788,443,173,110,58,57,59,40,48,65,84,65,71,60,76,45,29,34,24,22,26,36,23,29,26,18,19,16,20,11,6,7,12,9,11,6,7,10,7,2,6,12,8,8,13,11,12,11,9,11,15,29,12,10,13,6,8,9,7,14,4,10,10,11,18,10,9,9,5,13,3,5,7,5,5,7,6,9,8,6,4,6,4,1,6,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,8,2114,117,40,38,28,13,12,21,13,43,49,30,43,42,16,15,14,11,7,10,13,10,8,8,12,6,9,6,6,5,5,3,5,1,1,3,3,2,4,9,11,5,4,4,5,9,3,7,3,7,10,11,6,3,7,2,7,4,6,2,5,8,1,6,2,6,5,1,3,4,3,2,2,0,3,1,3,5,5,2,2,4,5,0,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
glu,0-5,3,1,LD,9,10314,143,64,116,82,20,17,21,14,33,47,55,125,136,56,47,20,7,9,5,7,15,21,52,29,12,15,20,10,9,3,9,6,6,8,5,11,12,12,8,28,18,9,13,7,7,8,9,7,11,21,37,15,13,1,2,6,0,1,3,3,6,14,12,8,15,11,6,3,4,6,3,6,2,1,3,3,2,1,1,2,6,4,2,1,2,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,11,3276,82,49,49,29,25,16,19,14,45,36,30,37,34,16,7,9,4,14,11,8,8,5,8,13,5,7,10,9,4,9,3,2,4,0,0,5,4,1,3,5,9,3,3,3,0,6,0,0,3,4,6,3,5,1,3,2,5,2,3,1,6,7,3,2,1,2,0,2,2,1,2,2,2,0,3,1,3,2,5,5,6,3,4,5,1,3,1,1,5,4,1,4,2,2,0,0,0,0,0,0
glu,0-5,3,1,LD,12,6487,294,108,108,66,44,33,32,30,48,52,68,103,101,35,42,23,29,25,16,13,16,22,27,23,14,17,15,20,6,7,1,6,5,9,6,8,6,8,10,18,9,5,8,10,14,6,8,8,10,13,17,11,8,3,8,6,5,2,7,3,3,13,10,8,4,13,10,8,9,6,4,6,8,6,3,9,0,6,4,1,4,8,6,1,6,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,13,6781,423,212,138,117,89,84,60,75,93,104,72,91,74,66,39,23,24,22,23,17,12,20,23,30,19,21,21,16,13,14,14,15,7,11,12,14,13,10,15,8,5,8,6,8,8,8,6,8,18,6,15,6,8,15,13,7,11,9,12,14,12,5,9,7,4,10,12,8,7,9,4,12,8,8,10,10,10,8,16,6,13,8,11,13,14,15,7,8,14,3,11,6,12,4,6,9,4,4,4,5
glu,0-5,3,1,LD,14,8454,429,225,191,80,78,60,44,79,84,104,91,106,117,75,48,37,33,37,26,23,28,24,32,32,28,25,23,22,14,14,10,11,13,12,7,18,9,11,14,18,12,4,14,10,11,11,7,9,9,13,28,13,10,5,8,10,9,8,15,7,7,10,10,11,9,11,5,7,9,4,5,11,6,5,12,7,9,12,12,8,5,9,5,10,9,8,6,2,3,3,5,3,2,3,0,1,5,0,0,0
glu,0-5,3,1,LD,15,4322,328,113,94,83,45,45,38,42,68,79,60,76,54,53,32,20,23,21,27,16,24,15,26,21,16,19,17,15,5,5,13,10,7,6,8,13,11,4,8,11,11,7,3,6,6,5,5,3,6,5,12,6,5,6,5,6,9,6,10,8,8,5,6,8,1,9,6,7,7,6,6,7,5,3,4,4,11,7,4,8,8,10,18,11,4,4,7,3,9,8,8,3,7,3,0,1,4,0,0,0
glu,0-5,3,1,LD,16,15169,232,135,163,112,57,32,22,25,54,108,92,195,173,69,52,39,27,26,25,13,22,30,46,48,23,31,22,43,22,16,8,14,6,4,8,8,18,24,21,24,22,14,14,10,15,13,12,22,21,24,51,18,10,6,7,6,7,2,16,9,10,19,10,11,11,6,21,11,6,7,6,7,2,6,10,4,5,5,3,3,7,7,6,6,6,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,17,4250,98,58,52,43,21,15,12,23,29,48,39,51,46,39,27,18,6,8,10,8,10,13,20,17,10,7,6,13,4,9,5,4,7,4,3,11,12,9,16,12,9,6,2,6,4,5,3,3,5,8,13,7,1,3,1,1,2,3,3,6,6,10,0,6,7,5,5,4,3,2,0,1,2,1,1,4,4,4,4,3,3,5,6,7,3,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,18,5205,234,105,80,63,37,25,32,38,72,63,69,59,62,23,21,25,14,10,17,11,11,18,17,18,13,13,10,8,4,10,6,4,9,5,3,6,8,15,5,7,6,7,2,5,4,7,4,2,6,9,16,7,5,3,3,3,1,2,7,5,1,5,11,5,6,8,7,8,6,4,1,1,6,4,6,3,5,7,1,6,4,4,4,9,6,3,5,5,5,4,7,0,4,5,2,3,0,2,2,0
glu,0-5,3,1,LD,19,5643,203,146,93,62,46,43,41,41,44,52,51,71,70,37,20,15,16,16,13,21,14,21,23,19,11,14,12,11,7,6,3,5,3,6,4,8,5,7,3,6,9,7,3,6,6,3,7,7,8,9,8,8,5,4,5,5,4,3,8,5,3,11,7,7,7,7,9,2,5,6,8,6,5,6,7,4,8,6,9,5,4,8,6,2,5,5,5,1,4,9,7,4,7,1,2,2,0,0,0,0
glu,0-5,3,1,LD,20,7878,367,196,112,67,41,58,46,49,62,94,83,79,68,50,44,20,19,25,22,31,26,21,28,33,21,17,27,14,15,5,15,10,2,4,12,9,15,7,10,11,7,6,7,10,8,10,9,12,13,12,7,11,9,4,8,5,7,4,8,9,6,10,6,6,11,7,7,8,3,4,6,10,7,6,4,6,5,5,6,7,8,8,4,5,5,3,10,2,0,3,3,2,0,1,0,0,1,0,0,0
glu,0-5,3,1,LD,21,7804,350,184,128,85,53,50,32,41,81,94,67,91,83,52,31,27,27,23,21,9,25,17,30,30,19,16,18,18,6,15,7,10,6,10,12,9,11,10,8,10,8,9,9,6,7,9,5,10,8,11,21,8,6,11,11,4,4,7,6,3,5,9,13,4,12,10,4,5,10,5,2,4,4,2,6,5,2,13,5,7,10,6,10,6,5,4,6,4,6,8,5,4,3,0,1,2,0,0,0,0
glu,0-5,3,1,LD,22,3456,179,91,79,47,28,37,24,24,29,40,38,50,52,46,26,19,18,14,22,14,12,7,22,23,13,21,14,9,8,8,5,5,8,4,7,8,9,9,7,7,6,5,3,6,9,12,4,5,9,8,11,11,4,3,10,5,12,7,6,5,7,6,7,7,8,6,4,3,0,4,6,3,3,6,4,3,6,2,3,6,5,10,5,2,5,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,23,7338,156,69,84,60,33,30,21,28,64,70,64,85,73,38,30,23,24,14,15,28,19,12,22,17,16,17,10,13,3,11,6,9,5,9,5,5,7,13,6,11,12,2,8,11,12,5,12,7,12,15,16,9,7,10,8,4,4,2,4,5,4,10,8,4,5,8,5,4,6,5,3,5,6,2,1,4,7,3,5,8,8,6,6,6,7,4,6,1,0,2,1,1,0,1,0,0,0,0,0,0
glu,0-5,3,1,LD,24,1934,103,28,24,29,19,14,14,13,14,32,32,36,31,35,14,7,5,10,4,8,7,8,7,9,9,8,6,5,6,3,6,5,3,4,2,1,2,6,5,8,5,4,4,2,4,3,5,4,2,3,4,3,1,0,3,4,3,3,3,4,7,1,4,4,5,2,2,2,3,2,3,4,0,6,0,1,2,6,3,3,2,5,5,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,25,9491,178,88,93,83,31,28,18,17,53,91,59,104,89,55,50,30,16,13,22,14,27,20,27,27,18,25,19,25,12,8,7,11,10,5,8,17,13,17,13,29,18,3,7,11,7,9,6,7,9,7,13,4,6,8,5,12,6,9,15,6,11,9,6,8,11,12,15,6,8,7,0,3,2,9,4,5,5,6,3,4,9,10,13,9,10,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,26,5868,246,131,111,69,45,33,36,34,79,76,55,72,78,36,27,31,26,21,20,14,15,17,30,25,15,23,15,12,8,9,5,10,10,9,9,12,14,10,9,15,8,5,9,10,4,9,3,7,9,9,15,10,4,8,7,5,6,6,3,9,8,12,7,12,8,14,16,18,4,2,4,12,7,7,6,7,4,9,9,7,6,11,9,8,10,6,7,4,5,2,2,1,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,27,10578,351,153,161,95,52,42,37,44,80,85,83,116,113,74,53,34,32,31,26,18,20,15,43,39,22,13,28,18,8,6,13,11,8,11,8,19,11,20,14,13,9,6,5,11,9,11,11,12,9,19,25,11,11,5,2,7,6,8,7,8,9,18,6,7,10,13,18,8,6,11,5,7,2,9,4,3,7,2,7,11,9,7,11,10,5,5,3,4,4,0,1,1,1,1,1,2,3,2,1,0
glu,0-5,3,1,LD,28,5127,107,61,66,44,20,16,11,20,38,67,48,67,49,39,22,16,12,11,15,8,9,16,18,9,9,10,14,12,5,9,4,2,5,3,2,6,5,11,7,7,5,3,2,6,3,8,8,5,7,12,14,3,11,4,4,5,1,1,3,3,5,8,5,4,8,6,2,10,4,2,5,1,4,1,2,8,5,4,4,7,4,3,2,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,29,6273,159,85,66,47,27,30,26,37,46,80,56,70,63,38,30,25,16,9,16,15,18,16,23,28,12,17,8,17,8,8,11,9,7,5,5,8,8,18,12,15,5,7,4,2,8,5,8,10,11,4,20,6,14,6,5,1,4,3,8,7,3,9,4,13,4,7,11,10,8,11,4,4,6,3,5,3,4,2,4,6,6,7,5,5,5,6,3,2,2,0,0,0,0,3,0,0,0,0,0,0
glu,0-5,3,1,LD,30,3657,255,128,92,48,43,44,22,49,68,60,57,72,57,36,31,27,9,19,10,13,18,16,23,10,12,9,6,9,9,7,11,9,8,8,4,6,7,13,12,6,11,4,10,3,3,6,2,5,7,9,15,4,9,7,2,5,4,8,3,6,8,9,0,5,5,6,7,3,6,7,5,9,5,3,8,2,9,4,7,13,11,8,8,3,3,9,7,9,6,3,3,5,2,1,2,3,0,1,0,0
glu,0-5,3,1,LD,31,3603,34,10,29,27,7,5,1,5,4,17,16,32,50,14,9,6,4,2,4,0,7,8,11,9,6,11,5,10,2,3,2,2,2,1,0,4,1,2,5,3,6,1,2,1,4,2,4,5,2,1,9,9,0,1,1,2,2,1,3,1,6,3,3,2,1,3,3,2,1,1,2,3,2,2,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,32,6558,219,112,93,44,40,26,29,29,49,72,59,84,80,56,38,20,15,26,23,18,17,23,32,21,13,16,19,22,14,8,9,5,7,5,8,8,12,14,13,19,6,7,6,6,8,9,4,6,9,17,27,6,10,5,8,5,6,1,9,8,7,10,13,5,9,12,8,9,5,7,1,3,3,6,3,1,9,3,7,5,4,4,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,33,12114,194,95,131,93,40,33,28,29,33,88,61,155,111,56,36,21,17,19,14,12,17,26,30,35,11,21,15,22,10,4,12,6,5,9,11,16,16,13,8,21,17,9,8,4,3,12,3,9,9,25,26,10,7,8,6,4,3,1,10,3,5,9,7,16,7,3,7,1,7,10,8,4,4,4,2,4,5,4,4,4,3,5,7,6,4,6,0,3,2,5,6,3,3,4,10,1,6,5,1,0
glu,0-5,3,1,LD,34,4316,214,109,83,61,30,37,24,38,50,54,35,53,54,53,23,24,14,7,12,16,13,20,30,21,12,11,6,14,2,4,7,7,2,4,8,3,7,8,8,13,9,6,4,7,6,6,7,15,6,6,16,6,4,4,7,5,6,9,4,6,6,6,5,5,4,7,6,11,7,2,4,2,4,4,3,1,5,8,5,5,5,2,1,2,2,5,2,6,0,0,1,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,37,4809,140,94,74,67,31,38,21,36,65,72,49,66,46,24,28,21,13,10,13,12,16,18,26,23,16,18,6,19,9,8,8,9,4,9,4,6,5,9,6,11,13,6,7,7,7,13,6,7,5,9,7,6,5,5,2,4,4,3,3,3,7,8,4,5,4,6,3,7,3,8,5,1,5,0,2,1,3,2,6,10,4,7,4,5,8,8,6,4,6,3,3,5,6,5,2,4,1,1,0,0
glu,0-5,3,1,LD,38,6790,123,87,79,55,34,22,16,23,38,54,47,92,103,57,30,20,11,10,14,16,14,24,23,32,11,16,18,15,8,10,9,15,9,9,6,3,11,15,10,14,9,12,5,4,8,8,5,7,4,12,20,10,11,4,3,2,5,7,3,5,4,4,8,5,10,15,10,7,12,4,6,5,2,6,1,3,4,2,0,2,8,3,12,8,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,39,7116,276,153,142,114,58,55,37,61,112,111,70,97,75,45,40,24,24,28,18,27,25,10,28,20,18,15,15,16,19,9,7,13,10,12,11,10,16,11,12,12,12,5,10,8,10,9,12,4,7,8,14,6,6,8,4,6,5,4,11,1,5,8,9,1,8,5,9,7,8,8,6,5,4,7,4,6,4,9,6,15,14,22,19,11,17,13,10,15,6,7,12,11,10,10,9,9,12,2,3,4
glu,0-5,3,1,LD,40,5576,171,95,92,58,36,21,31,23,38,66,68,81,75,52,30,23,16,15,19,17,19,19,32,32,15,18,17,18,7,10,5,7,8,7,11,7,9,11,9,16,8,12,13,9,12,6,8,5,8,16,11,10,6,1,4,6,2,5,4,2,8,12,8,9,10,12,10,2,9,10,3,6,8,4,4,2,4,6,5,8,6,4,4,6,12,4,3,2,2,2,1,0,0,1,0,0,0,0,0,0
glu,0-5,3,1,LD,41,9737,257,131,121,112,63,51,47,42,64,90,73,100,90,47,35,37,20,21,25,17,21,26,39,28,13,25,14,23,13,15,11,11,1,19,12,14,12,12,14,16,7,10,10,7,6,19,10,6,14,17,14,12,7,9,7,10,9,7,11,10,7,11,6,8,8,10,12,5,4,3,5,2,9,5,5,10,6,2,15,7,9,14,12,10,6,7,4,6,7,4,11,5,5,2,8,6,5,5,0,1
glu,0-5,3,1,LD,42,6054,222,104,103,64,45,30,31,27,41,70,50,71,75,71,35,24,23,11,17,25,17,22,26,35,27,17,14,16,12,11,9,1,6,7,9,7,8,10,9,12,10,8,3,7,7,9,8,8,5,12,18,4,6,6,9,5,5,8,6,5,5,4,5,7,12,8,8,8,9,4,2,5,4,6,5,4,3,3,7,9,6,8,4,1,6,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,43,4207,280,99,83,64,51,31,42,30,69,62,51,49,35,34,31,23,19,11,14,11,13,16,22,17,17,9,7,6,8,4,4,8,7,6,4,11,10,7,5,8,8,5,7,4,9,6,2,6,5,9,7,3,5,5,5,10,3,8,5,6,8,5,5,3,8,9,1,1,4,6,5,3,5,6,7,6,6,4,9,8,6,6,4,7,7,2,8,4,8,0,4,1,2,1,0,0,0,0,0,0
glu,0-5,3,1,LD,44,10107,163,97,139,69,23,15,21,33,65,81,56,133,112,48,37,16,11,19,18,13,18,30,20,56,10,16,18,22,16,8,9,15,6,13,9,11,7,13,14,14,20,6,7,3,4,12,6,10,9,15,33,12,9,3,5,2,4,7,4,7,6,11,6,6,10,6,13,6,11,8,4,7,5,2,9,1,9,2,4,7,5,3,6,3,4,4,3,2,3,1,3,0,0,0,2,0,0,0,0,0
glu,0-5,3,1,LD,45,9805,71,57,106,86,26,16,6,8,30,48,57,130,94,32,27,21,14,4,5,8,10,10,21,51,16,23,18,30,11,6,6,7,2,6,6,15,9,16,12,32,16,5,4,6,5,4,5,8,10,12,20,13,16,3,2,2,1,2,3,3,1,11,9,7,8,14,19,10,6,10,4,1,5,4,3,3,1,1,0,6,5,8,4,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
glu,0-5,3,1,LD,46,7349,333,187,137,112,84,62,56,47,100,109,72,79,77,55,37,34,36,22,30,20,28,27,32,27,14,14,28,17,17,8,18,14,6,8,5,12,6,14,10,13,10,7,9,11,14,11,8,9,12,15,11,10,9,11,10,9,11,7,12,3,10,9,12,10,11,12,9,8,8,15,2,9,9,7,8,7,10,11,7,10,8,8,16,8,13,7,12,3,4,5,4,7,5,2,1,0,0,0,0,0
