experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,100,3,4,LD,1,8659,135,56,101,61,40,26,13,19,27,45,52,95,102,56,32,22,7,9,12,15,13,19,28,25,14,9,14,16,4,7,4,7,6,5,3,5,7,10,10,6,13,13,3,7,5,3,8,6,9,10,19,5,6,3,2,0,4,4,1,4,7,14,7,7,8,11,2,3,6,6,5,6,6,2,1,6,3,6,5,4,3,3,3,2,4,3,0,0,0,5,0,0,3,2,0,0,0,0,0,0
glu,100,3,4,LD,2,9368,94,54,74,61,30,22,9,25,49,65,43,71,82,35,14,13,9,5,8,13,9,17,18,20,7,22,23,17,10,4,7,3,2,8,6,13,6,8,9,14,9,4,3,2,5,8,10,8,10,10,14,3,4,1,1,2,2,3,6,3,3,5,8,3,5,3,8,5,6,4,7,7,5,2,3,2,8,3,7,5,8,4,3,5,3,6,9,2,9,7,3,6,7,2,1,1,2,2,2,0
glu,100,3,4,LD,3,7766,95,44,70,47,37,11,14,16,28,37,43,64,81,37,26,17,5,6,4,5,4,10,33,24,14,14,12,12,8,4,6,5,2,3,1,3,4,3,6,12,12,9,2,6,8,9,8,7,7,4,24,6,4,1,1,3,1,1,1,4,3,15,9,3,8,6,18,4,4,7,3,1,1,3,3,2,3,1,0,3,4,11,4,4,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0
glu,100,3,4,LD,4,11886,172,83,108,74,30,19,23,20,47,94,78,122,85,57,37,19,15,14,14,22,14,34,27,17,21,17,18,20,19,12,9,9,3,2,4,10,6,5,6,20,11,5,8,3,6,3,5,11,3,19,21,9,11,1,2,9,4,5,2,8,12,13,4,7,10,14,13,5,8,1,5,9,2,7,4,5,8,3,3,1,4,5,6,11,6,5,1,0,0,2,1,1,1,1,0,0,0,0,0,0
glu,100,3,4,LD,5,8472,50,33,65,43,25,8,2,6,16,45,33,85,71,34,19,15,2,2,4,4,11,23,22,39,7,14,12,13,1,4,4,8,0,3,0,6,4,8,8,17,14,4,2,1,3,3,4,9,8,9,18,5,2,1,2,1,0,3,3,2,3,5,8,4,8,5,10,5,1,7,0,3,7,4,8,1,1,2,3,0,3,6,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
glu,100,3,4,LD,6,9194,43,22,64,37,17,10,12,13,14,49,27,62,53,33,17,14,7,3,8,9,7,12,19,25,5,18,11,18,8,4,3,2,5,6,1,4,7,10,10,11,14,5,4,3,0,3,1,7,5,8,12,7,5,1,1,2,2,3,1,4,5,5,3,5,4,4,4,7,1,2,2,2,6,3,1,4,0,2,5,2,1,3,1,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
glu,100,3,4,LD,7,7374,65,56,63,41,12,5,7,15,23,49,36,74,55,35,15,19,9,7,5,7,4,4,22,17,9,14,4,14,4,5,5,8,1,2,3,6,5,4,5,4,15,3,7,3,2,3,4,1,6,7,18,2,7,3,0,4,2,1,1,2,2,8,1,3,1,1,6,3,3,2,5,2,1,2,0,1,1,2,2,4,2,5,11,6,4,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0
glu,100,3,4,LD,9,11873,123,69,91,67,32,42,21,34,64,77,64,87,86,30,31,17,6,3,10,10,18,10,21,30,11,17,9,18,6,4,5,11,5,5,6,11,8,14,4,12,14,7,2,3,7,6,1,7,9,7,7,4,6,0,4,2,6,8,5,4,5,9,6,8,9,4,6,9,3,2,6,3,2,6,5,2,1,3,2,7,5,13,5,4,6,5,5,5,8,3,3,5,5,3,2,1,1,2,4,3
glu,100,3,4,LD,10,12028,59,24,85,72,22,18,14,8,17,35,37,80,108,25,24,22,6,3,4,5,9,20,44,22,16,8,17,23,4,4,8,8,2,1,1,5,19,24,16,31,21,7,6,4,7,3,7,7,6,15,22,7,5,3,4,0,0,0,0,3,4,12,11,5,4,4,6,5,2,0,2,6,1,4,5,0,0,2,3,2,5,4,4,2,1,1,3,1,1,0,2,2,0,0,0,0,0,0,0,0
glu,100,3,4,LD,11,7968,48,36,59,46,12,10,13,7,19,36,29,63,45,27,16,11,8,7,6,6,10,8,19,26,6,14,8,16,4,2,6,7,3,4,3,5,3,2,5,11,10,7,4,5,2,6,2,3,4,7,15,2,7,1,4,1,0,3,5,5,4,0,3,4,4,3,3,4,4,2,5,1,0,2,5,3,1,2,3,0,2,1,3,5,3,0,2,1,1,0,0,1,2,3,2,0,0,0,0,0
