experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
glu,0,3,0,mitochondria,2,4030,689,1042,198,331,118,152,172,114,89,88,93,91,50,64,85,64,51,76,54,42,32,46,31,39,21,25,24,23,31,16,10,9,10,6,10,15,14,18,9,5,6,4,7,2,2,2,5,2,2,2,4,1,6,4,4,6,9,4,3,5,4,7,1,5,2,8,6,19,38,28,6,5,15,6,1,3,7,7,9,7,6,55,18,35,72,31,29,13,15,29,33,25,16,22,38,139,166,144,190,8
glu,0,3,0,mitochondria,4,2572,492,859,149,273,135,162,136,58,58,101,109,80,58,59,43,49,29,55,43,34,26,18,36,22,30,19,16,16,23,13,7,6,19,12,5,12,9,9,8,7,5,4,3,3,2,4,9,0,4,5,5,1,6,9,6,4,7,3,5,6,0,6,1,3,0,2,7,11,13,15,3,7,5,4,5,4,8,6,9,7,7,7,16,32,55,41,21,15,22,25,42,33,31,28,35,146,249,166,198,9
glu,0,3,0,mitochondria,5,1151,223,434,57,93,37,54,45,41,32,37,20,14,18,23,15,19,15,20,19,9,10,12,11,15,7,5,7,10,8,1,5,0,1,3,3,8,6,4,6,0,2,1,1,2,2,1,0,0,3,3,2,0,5,1,6,9,3,2,0,1,2,0,3,1,0,4,1,8,24,24,6,4,6,1,1,2,1,10,2,7,4,3,1,4,15,4,6,19,2,13,8,3,9,9,7,41,54,55,88,3
glu,0,3,0,mitochondria,7,2570,468,949,147,297,101,172,236,83,66,90,128,100,65,65,69,56,42,56,46,26,36,32,32,35,26,20,21,30,43,8,5,5,9,9,11,7,16,7,20,19,3,6,5,8,3,2,5,5,2,6,4,7,4,4,13,9,8,4,2,4,2,2,3,6,0,3,7,9,22,36,13,8,12,11,7,5,3,14,20,15,6,5,3,16,29,21,26,16,15,40,45,40,38,41,27,196,270,185,222,4
glu,0,3,0,mitochondria,9,4206,570,1245,166,350,118,156,151,72,68,108,97,50,47,64,33,37,48,40,41,42,36,30,25,37,22,19,21,24,25,9,10,4,10,9,13,12,12,29,7,5,3,1,4,2,9,2,1,0,0,6,1,6,6,13,5,11,10,4,7,1,0,1,2,4,2,7,5,19,27,14,5,7,5,3,3,3,7,12,7,7,7,12,11,12,22,16,12,9,14,49,67,19,23,34,22,140,214,160,244,48
glu,0,3,0,mitochondria,11,5287,717,1260,195,346,145,153,87,60,64,98,52,50,39,52,46,38,39,33,35,26,25,27,29,33,14,15,28,25,25,13,7,9,6,5,12,10,11,11,8,4,0,6,4,3,5,2,5,1,2,5,4,9,1,2,10,9,1,4,4,3,3,2,5,5,4,8,8,12,20,14,8,7,9,6,9,4,6,9,17,12,10,11,7,22,35,9,22,20,18,89,71,42,32,43,60,259,235,136,162,23
glu,0,3,0,mitochondria,12,2937,673,1061,159,298,132,214,215,115,87,72,97,138,58,83,53,80,41,43,36,50,33,41,40,41,32,22,19,24,24,16,8,10,10,6,13,4,11,19,17,20,9,6,7,5,5,5,3,3,6,4,5,5,2,2,13,6,8,9,6,7,2,4,3,6,3,5,7,12,21,25,11,5,13,9,7,5,7,21,8,15,12,15,8,33,34,39,19,16,15,49,72,48,34,47,43,173,349,217,193,33
glu,0,3,0,mitochondria,13,2638,497,671,100,211,63,111,66,46,73,64,57,28,35,27,19,20,15,16,23,20,15,19,21,26,13,5,12,8,12,9,8,6,7,5,4,9,10,16,6,7,2,2,2,0,3,0,1,5,1,3,2,2,2,5,4,7,4,0,5,3,1,1,1,0,0,1,2,9,15,18,7,1,5,5,3,2,3,4,4,9,4,5,6,16,26,13,21,35,9,25,11,11,16,9,27,124,83,86,83,0
glu,0,3,0,mitochondria,14,9608,1059,2221,212,486,170,217,195,130,118,135,96,110,62,79,59,56,61,46,31,46,43,45,50,62,25,29,37,31,32,11,3,11,18,11,13,14,20,25,11,17,3,2,7,6,5,4,3,3,2,8,12,9,5,15,20,23,11,15,14,7,2,9,7,4,12,16,22,45,80,75,16,8,26,21,16,11,10,44,23,20,18,21,21,24,47,35,24,33,25,76,50,55,26,40,45,182,349,181,259,14
glu,0,3,0,mitochondria,15,3281,483,1009,110,313,101,114,78,50,55,94,32,30,32,43,36,45,20,25,15,27,21,18,20,29,16,7,12,14,16,7,8,5,4,9,7,10,15,7,4,5,3,1,5,5,2,1,3,3,2,3,1,5,5,2,3,3,3,6,2,3,1,3,5,4,4,4,9,20,14,14,7,7,5,4,5,6,3,12,11,16,9,3,7,16,12,9,15,23,8,33,25,25,23,23,40,156,196,100,81,6
glu,0,3,0,mitochondria,16,6424,889,1783,215,408,130,200,182,109,109,122,86,77,48,66,65,60,65,53,45,46,36,38,41,45,22,21,30,30,43,14,12,10,9,8,7,15,7,15,13,11,2,6,9,2,6,4,6,5,4,5,4,3,12,17,17,14,15,10,4,3,3,10,6,4,6,15,15,30,39,31,9,14,13,8,9,3,5,13,15,14,5,11,9,14,25,24,21,15,20,60,42,30,25,35,47,196,223,199,282,55
glu,0,3,0,mitochondria,17,4029,678,1211,141,354,120,176,129,71,59,117,74,75,41,54,39,49,45,37,26,37,29,26,27,42,25,16,15,18,29,11,5,5,5,12,13,10,13,2,9,10,3,4,8,4,6,4,2,3,2,6,7,4,4,6,7,4,5,3,2,5,0,3,5,4,3,1,4,6,12,14,7,4,6,6,5,6,3,11,17,10,10,3,10,24,23,16,18,9,20,61,61,18,26,42,31,269,297,173,174,50
