experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99,scanned-100
rpmc,100,3,3,golgi,1,9487,76,15,14,12,6,20,1,1,7,3,1,1,2,15,4,5,2,2,15,3,10,12,2,13,7,13,13,4,4,10,2,4,1,1,2,5,2,2,6,3,6,3,10,5,2,5,2,22,5,4,4,5,6,4,2,3,1,8,5,2,3,2,6,11,3,3,3,0,1,3,3,4,5,1,0,1,7,2,2,4,2,3,4,4,3,1,7,5,6,7,1,1,0,3,2,2,8,6,20,3
rpmc,100,3,3,golgi,3,6324,45,1,13,9,1,14,0,0,0,1,2,1,0,9,6,4,1,1,23,2,12,9,4,7,4,3,3,4,3,5,0,8,0,1,4,3,2,4,1,1,2,2,8,6,1,7,1,17,5,0,1,3,9,6,2,2,2,11,6,4,7,7,2,11,5,2,2,1,5,1,2,2,4,3,1,1,4,2,0,1,1,3,1,3,0,1,1,2,5,2,1,2,4,0,2,4,5,2,2,0
rpmc,100,3,3,golgi,4,7819,72,33,16,6,2,14,4,4,8,4,2,4,6,13,6,1,2,0,8,2,7,7,3,7,5,6,3,4,5,6,1,3,1,1,3,4,0,1,3,2,3,1,6,2,3,2,3,14,6,2,1,3,6,5,3,1,2,10,4,1,1,2,1,10,2,3,3,4,3,2,1,3,2,2,2,1,0,3,1,1,0,2,7,5,4,3,2,0,2,1,1,4,2,12,2,2,2,6,42,3
rpmc,100,3,3,golgi,6,10433,117,25,16,10,10,18,7,4,1,4,2,1,1,16,3,7,1,2,18,2,19,8,6,19,7,19,16,8,10,10,9,10,9,4,3,3,4,1,6,2,8,4,9,5,4,7,5,19,5,3,4,3,14,5,2,1,0,3,8,4,4,5,3,10,8,5,6,4,3,5,3,3,7,4,3,8,3,5,5,7,3,11,4,10,6,6,9,10,9,10,7,9,13,5,3,11,19,2,9,7
rpmc,100,3,3,golgi,7,7008,87,28,37,15,11,23,4,2,5,5,4,1,0,11,3,6,2,2,20,1,21,11,5,14,11,13,16,9,5,10,5,8,4,4,5,7,3,1,6,2,3,3,7,8,0,9,1,22,5,6,5,2,6,4,2,4,2,8,9,3,3,4,2,4,4,3,1,4,3,3,3,4,3,0,9,4,0,7,3,8,3,7,6,3,1,5,5,4,9,6,9,4,8,3,6,7,15,20,27,6
rpmc,100,3,3,golgi,9,16736,163,66,32,24,14,41,7,2,4,4,13,9,8,21,6,11,6,6,27,7,18,13,5,18,10,9,7,9,5,13,10,6,7,4,6,17,2,3,9,3,6,5,17,11,3,7,6,20,16,7,9,3,11,8,2,2,2,8,12,9,6,4,5,7,15,4,4,4,2,1,4,4,11,2,4,7,4,5,4,4,5,5,6,6,4,5,7,3,6,11,9,22,20,13,15,11,16,15,22,24
rpmc,100,3,3,golgi,10,7474,187,81,28,50,23,23,24,14,6,0,1,5,0,16,13,10,2,1,15,11,33,9,8,8,3,5,0,6,2,5,5,6,2,2,4,6,4,1,6,6,5,0,8,5,1,10,3,12,7,7,2,1,11,7,16,2,6,5,9,12,2,1,1,20,13,3,11,11,11,6,4,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpmc,100,3,3,golgi,11,12566,96,35,17,17,5,24,8,4,3,1,1,1,0,15,4,9,3,5,23,5,11,10,7,14,9,13,10,8,6,10,1,6,3,2,7,8,3,2,5,4,5,3,3,2,1,9,3,28,9,4,1,0,10,3,4,4,8,12,8,9,3,2,4,10,11,2,5,11,5,4,4,5,5,4,10,3,1,6,8,2,4,7,4,8,10,4,5,5,14,2,7,9,11,15,7,11,8,8,6,0
rpmc,100,3,3,golgi,12,7665,71,17,15,14,4,15,1,5,1,4,0,0,0,13,4,7,1,5,11,5,11,4,4,13,8,9,11,11,3,6,5,6,7,1,3,5,1,1,2,2,8,1,5,5,1,12,1,26,5,4,7,1,8,6,3,1,2,8,4,1,1,2,7,13,8,1,7,2,1,3,3,2,3,2,2,3,8,3,1,2,3,8,3,12,4,6,9,6,5,5,12,17,8,7,7,9,8,4,1,0
rpmc,100,3,3,golgi,13,8237,222,81,28,36,19,25,16,12,13,10,7,12,12,22,16,13,7,4,18,10,17,12,5,15,8,7,8,5,7,14,4,9,8,5,11,13,1,4,6,8,4,5,10,6,1,7,2,15,11,5,14,7,8,8,6,7,5,4,6,4,2,4,7,5,6,5,7,7,2,5,3,7,10,1,2,3,6,5,4,2,2,4,5,11,3,7,6,5,21,13,11,12,18,14,3,8,12,8,29,65
rpmc,100,3,3,golgi,14,12915,141,31,33,14,13,33,6,1,4,4,1,4,7,19,6,7,7,7,21,12,21,9,5,29,7,22,18,10,7,16,10,7,5,5,6,10,6,7,5,5,11,3,6,3,1,10,6,32,11,4,13,1,9,8,1,1,8,20,7,9,6,0,6,11,8,7,9,4,9,9,6,9,6,5,1,7,3,4,7,6,7,10,4,9,11,15,6,10,8,10,9,10,9,8,4,19,18,15,16,5
rpmc,100,3,3,golgi,15,9458,66,17,16,13,3,19,2,2,0,5,2,3,0,5,3,2,0,1,29,6,12,12,7,12,5,11,13,6,5,6,5,2,6,4,3,6,3,2,2,2,6,0,12,1,0,5,2,24,7,2,0,2,8,4,1,3,2,4,9,4,4,5,2,7,3,1,4,2,2,5,1,8,2,3,0,2,7,3,2,2,3,2,2,9,8,5,10,2,9,4,11,3,7,6,6,15,9,8,8,0
rpmc,100,3,3,golgi,16,11270,486,116,64,50,54,35,19,23,32,14,7,11,13,23,16,21,8,8,16,15,27,13,9,12,12,25,17,11,15,12,3,13,8,12,16,15,13,11,8,6,15,5,9,15,8,16,7,23,15,8,13,9,13,6,11,10,20,18,9,6,6,6,6,8,12,8,9,6,4,0,11,5,4,6,9,7,10,2,5,8,5,7,4,7,10,10,9,14,15,16,11,12,23,40,10,20,38,26,24,92
rpmc,100,3,3,golgi,17,14167,96,34,22,14,10,19,7,5,4,7,2,3,2,18,7,13,4,1,18,8,14,10,11,16,6,13,10,6,8,8,6,4,7,7,1,5,1,1,5,4,5,1,6,6,2,10,6,23,7,4,10,2,12,11,5,9,9,7,19,5,4,7,4,14,10,12,4,12,9,6,2,12,5,5,6,4,4,9,11,12,3,5,8,6,10,9,9,7,16,13,10,11,9,5,7,7,17,9,14,6
