553
1405
1317
972
326
21
1694
1803
56
472
1162
1554
1453
1101
2338
2148
1101
1033
1712
1457
1690
186
1677
1848
367
873
1766
2154
429
1189
961
1430
2628
1814
1086
2713
1386
817
1556
2470
2118
2026
2211
939
1074
918
2193
533
2259
2699
1335
1223
1562
306
1531
1341
1609
1164
2288
323
533
580
1834
2212
1530
1217
1501
2316
1615
434
251
2394
1854
154
2024
1918
1885
119
1435
401
1758
1488
1226
2027
1062
227
1743
3470
2381
1246
1957
2580
2917
2717
4333
175
3303
246
2766
1937
1886
2675
835
2001
1735
40
1851
2891
1618
1380
1503
1573
1086
3409
949
2226
1914
1895
1994
1861
704
1926
1363
1324
1479
883
2946
2254
2230
2218
1786
2273
1943
1450
1351
1086
2260
2232
2031
328
1344
192
1952
1222
1091
1876
400
1958
1860
1052
1995
1492
1404
1575
1303
1093
2161
1131
3209
3015
1809
1446
106
1850
2290
1432
3333
1654
2434
2412
955
2158
1593
2629
1498
1634
4151
1529
791
1094
1319
3160
1189
1661
1728
1140
1170
399
1515
212
1314
1792
2561
2254
2482
74
2204
2069
1594
1586
131
1202
2620
1352
1574
166
1632
2653
1458
2657
1567
2257
2388
1911
1425
2860
3908
317
1740
1029
1784
972
2094
2138
1611
2389
1863
1432
690
1559
1258
196
1208
1517
2083
2141
911
2976
1662
497
2384
NaN
NaN
