2906
1505
1037
1820
1271
1664
1465
1327
1835
1042
2621
925
2462
94
1945
1212
2453
1470
1895
3290
1867
784
1518
675
1364
782
2116
1291
55
2051
1293
1224
817
2504
1383
1024
792
1672
371
2367
149
2068
2190
263
1285
1759
1369
1425
1820
478
1260
2099
1715
1158
1705
321
2396
723
1643
1551
1851
534
2953
1808
1465
2010
1080
1937
1655
1535
2198
215
155
1467
2519
828
2174
1581
1534
2146
262
4326
854
1297
2605
1643
1563
2292
1835
1496
198
1715
293
1646
671
1392
1710
1203
1705
1095
827
2136
1777
1322
2198
3230
1475
1549
2027
2061
2082
1301
1143
2242
1332
1385
1927
362
2103
922
2267
1809
493
412
2882
2499
1496
2318
2299
1660
1014
1506
2422
2499
1519
1110
1918
2087
1424
1743
690
1174
1548
1134
1451
480
1217
1337
2330
1540
1473
1242
1503
1858
132
373
2386
2137
2396
185
1496
1015
2622
1359
878
1572
3002
1259
443
991
1777
2041
2278
2677
2133
1808
2508
963
3062
2511
1771
2862
1939
1448
2004
22
1543
531
1358
2160
1178
1858
1437
1407
905
1688
1026
1742
1815
1358
1723
2434
686
NaN
